number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
83,0.0730495594093593,2026-03-13 00:44:17.799686,2026-03-13 01:31:01.731229,0 days 00:46:43.931543,32,6,0.5,0.008067435576553848,10,meta,64,32,1,0.8211659866191652,0.2,0.06964259620847915,0.008688202812865324,0.4,5,20,BiLSTM,6,1,coral,20,2.7407429021077223,0.657307430298802,15,0.7451471429012878,0.2727739519402892,31,1.3228990961122028e-05,0.5240808823529411,0.1090608085206357,0.0730495594093593,0.1577205882352941,COMPLETE,0.1090608085206357,0.1577205882352941,0.5240808823529411,0.0730495594093593
87,0.07239008527043582,2026-03-13 02:38:56.368187,2026-03-13 03:00:35.418648,0 days 00:21:39.050461,32,4,0.4,0.009820995658114133,20,meta_err,64,32,1,0.5631199663836488,0.30000000000000004,0.024136255543203727,0.0013680883225560944,0.4,7,20,GRU,6,1,corn,15,1.3472044121842102,0.9035606005178431,9,0.8985014678721378,0.22608329365418967,31,1.3310207924943704e-06,0.5290441176470588,0.11854957593042956,0.07239008527043582,0.19283088235294119,COMPLETE,0.11854957593042956,0.19283088235294119,0.5290441176470588,0.07239008527043582
54,0.07220884011727437,2026-03-12 15:05:06.566495,2026-03-12 15:20:27.768842,0 days 00:15:21.202347,32,2,0.30000000000000004,0.006885381266475535,15,meta_err,256,32,1,0.29775622333079077,0.30000000000000004,0.02264900529152427,0.00047066051443709543,0.4,5,20,BiLSTM,6,1,coral,10,1.8359983484924811,1.003921557227449,9,0.877102880729084,0.210935599402727,41,1.0658837387526232e-06,0.522610294117647,0.10132138732560524,0.07220884011727437,0.15275735294117648,COMPLETE,0.10132138732560524,0.15275735294117648,0.522610294117647,0.07220884011727437
33,0.07076104564425158,2026-03-12 07:02:36.468491,2026-03-12 07:18:22.887470,0 days 00:15:46.418979,64,4,0.8,0.0026654186980522676,10,meta,64,128,1,0.6140190792910262,0.4,0.03569563016408665,0.0006169870899169509,0.8,10,50,BiLSTM,6,1,coral,20,2.999258990086436,1.1182862063975159,9,0.8296222299041249,0.2256831918885094,21,1.573420721130769e-05,0.5181985294117647,0.10683990121821342,0.07076104564425158,0.15735294117647058,COMPLETE,0.10683990121821342,0.15735294117647058,0.5181985294117647,0.07076104564425158
5,0.0704906644324487,2026-03-11 18:39:13.576609,2026-03-11 18:57:01.688574,0 days 00:17:48.111965,32,2,0.4,0.007556299748321306,10,meta,128,64,1,0.604736059906559,0.30000000000000004,0.04431150868434694,0.009005451827603914,0.8,5,20,BiLSTM,6,1,coral,20,2.062956207550811,0.9658232832199436,15,0.8860641861263688,0.30934276426477464,21,7.345847120574234e-07,0.518014705882353,0.10162906802221816,0.0704906644324487,0.15036764705882352,COMPLETE,0.10162906802221816,0.15036764705882352,0.518014705882353,0.0704906644324487
16,0.0702617890863924,2026-03-11 23:11:27.644878,2026-03-11 23:55:30.572044,0 days 00:44:02.927166,64,4,0.8,0.004474816952877606,10,meta,128,64,1,0.7327823478507307,0.30000000000000004,0.06816497500176967,0.0032009829110697303,0.8,5,50,BiLSTM,6,2,coral,20,3.285064982570316,1.1190289960801534,15,0.7730723939796519,0.34238046892697727,31,8.778638151943658e-07,0.5231617647058824,0.11437851856316213,0.0702617890863924,0.1630514705882353,COMPLETE,0.11437851856316213,0.1630514705882353,0.5231617647058824,0.0702617890863924
60,0.06995712033017117,2026-03-12 16:55:41.910843,2026-03-12 17:06:46.854909,0 days 00:11:04.944066,64,2,0.5,0.007693142829787435,10,meta,64,128,1,0.8275938099068307,0.4,0.04492110035678191,0.0046165593474384965,0.4,7,20,LSTM,6,2,coral,15,1.7222953857200567,0.9529966958630035,9,0.7172147643872406,0.2640018418644725,31,1.384138688005604e-07,0.5176470588235295,0.11360267440352866,0.06995712033017117,0.17886029411764706,COMPLETE,0.11360267440352866,0.17886029411764706,0.5176470588235295,0.06995712033017117
99,0.06894958461589291,2026-03-13 09:19:08.071793,2026-03-13 09:42:46.555304,0 days 00:23:38.483511,32,2,0.30000000000000004,0.008375646227450883,10,meta,64,64,1,0.2164510103045326,0.1,0.013697892829603224,0.001441504033454431,0.8,5,30,GRU,6,1,coral,20,3.0414843196516927,0.7714462335368981,21,0.7850132233683282,0.3224130018321932,31,6.696192628731239e-07,0.5238970588235294,0.1104086779144111,0.06894958461589291,0.16433823529411765,COMPLETE,0.1104086779144111,0.16433823529411765,0.5238970588235294,0.06894958461589291
42,0.06873673132003255,2026-03-12 10:32:18.574868,2026-03-12 10:53:29.344016,0 days 00:21:10.769148,64,4,0.6000000000000001,0.006311011100981214,10,meta,128,64,1,0.9179151915006546,0.30000000000000004,0.04021093970815945,0.002376426254308119,0.8,10,50,BiLSTM,6,1,corn,20,3.119002012431282,0.9209248274092641,15,0.865080238385135,0.3045268609399151,21,2.354347548980119e-06,0.5174632352941176,0.10759659608563711,0.06873673132003255,0.18106617647058823,COMPLETE,0.10759659608563711,0.18106617647058823,0.5174632352941176,0.06873673132003255
31,0.0686584808093124,2026-03-12 06:24:25.997046,2026-03-12 06:47:32.080484,0 days 00:23:06.083438,32,2,0.1,0.009865725671463928,10,meta,64,64,1,0.43073187258957535,0.30000000000000004,0.00014222665643951957,0.0007143245836768605,0.4,10,20,GRU,6,1,coral,15,2.6007637107108814,0.8603283118325299,21,0.854899696603248,0.2892416458685185,31,5.6428959762938065e-06,0.5204044117647059,0.11147633834480344,0.0686584808093124,0.1661764705882353,COMPLETE,0.11147633834480344,0.1661764705882353,0.5204044117647059,0.0686584808093124
96,0.06843179318254199,2026-03-13 07:55:08.920908,2026-03-13 08:17:48.985159,0 days 00:22:40.064251,64,4,0.6000000000000001,0.004010194103187873,10,meta_err,128,64,1,0.48312777414479624,0.4,0.04925189719913113,0.0030081804762165003,0.8,5,50,BiLSTM,6,1,coral,20,1.8471358598262393,1.1784235781388273,15,0.7749499960427172,0.386068331987484,21,1.3106705749121576e-05,0.5189338235294118,0.10303223413508905,0.06843179318254199,0.15588235294117647,COMPLETE,0.10303223413508905,0.15588235294117647,0.5189338235294118,0.06843179318254199
46,0.06805307626450864,2026-03-12 11:48:17.996613,2026-03-12 12:13:37.036025,0 days 00:25:19.039412,32,4,0.8,0.0030529160754993352,20,meta_err,128,64,1,0.549564022286008,0.4,0.07530580706432695,0.0021754327876992987,0.8,7,50,BiLSTM,6,1,coral,10,2.7902290557989975,1.0133624978515894,15,0.8955242773159738,0.3223842470953145,21,2.4419504277772823e-06,0.521875,0.10047511533118844,0.06805307626450864,0.1474264705882353,COMPLETE,0.10047511533118844,0.1474264705882353,0.521875,0.06805307626450864
53,0.06694248392446747,2026-03-12 14:49:11.874966,2026-03-12 15:05:06.565738,0 days 00:15:54.690772,128,2,0.6000000000000001,0.006546712595653809,10,meta,256,32,1,0.40101970505934825,0.30000000000000004,0.05140564388390486,0.009260368854810361,0.4,5,20,BiLSTM,6,1,coral,15,1.9349643770555547,0.9008707219514471,15,0.870453713928678,0.2953402706292623,31,1.356760201612062e-06,0.5244485294117647,0.11263976531576293,0.06694248392446747,0.16525735294117647,COMPLETE,0.11263976531576293,0.16525735294117647,0.5244485294117647,0.06694248392446747
41,0.06635165180349278,2026-03-12 09:53:33.653454,2026-03-12 10:32:18.573726,0 days 00:38:44.920272,32,6,0.4,0.008413044510399212,20,meta,256,32,1,0.21939587619144016,0.4,0.01602705426613131,0.00014853331075680376,0.4,5,20,BiLSTM,6,1,coral,20,3.1890159323227194,1.0840614030948452,9,0.7741393697660478,0.23952812959477424,41,8.124116438471149e-07,0.5207720588235294,0.11000227836938455,0.06635165180349278,0.16470588235294117,COMPLETE,0.11000227836938455,0.16470588235294117,0.5207720588235294,0.06635165180349278
34,0.06592669042349163,2026-03-12 07:18:22.888142,2026-03-12 07:32:32.245829,0 days 00:14:09.357687,64,2,0.1,0.0081323426554635,20,meta,64,32,1,0.6782803215334832,0.30000000000000004,0.005436896209207181,0.0005355244814156189,0.4,5,20,BiLSTM,6,1,coral,10,3.2745997414431445,1.1547749172994684,9,0.8625782107860229,0.2610165437306354,41,4.412033252019149e-07,0.5194852941176471,0.11034092557859963,0.06592669042349163,0.16341911764705883,COMPLETE,0.11034092557859963,0.16341911764705883,0.5194852941176471,0.06592669042349163
23,0.06589133787578846,2026-03-12 03:10:23.961289,2026-03-12 03:36:43.018650,0 days 00:26:19.057361,64,2,0.30000000000000004,0.008454359763984653,20,meta,128,32,1,0.5125599835136132,0.4,0.03726226407845545,0.0036816165340308187,0.4,5,20,LSTM,6,2,coral,20,2.3524849461488238,0.853019705665169,21,0.8765907049558503,0.2577073286555294,31,4.994449894047666e-07,0.5207720588235294,0.11617671768182163,0.06589133787578846,0.17573529411764705,COMPLETE,0.11617671768182163,0.17573529411764705,0.5207720588235294,0.06589133787578846
12,0.06532457389785414,2026-03-11 21:31:15.972603,2026-03-11 21:49:28.645657,0 days 00:18:12.673054,32,2,0.2,0.006853855891674551,10,meta,128,32,1,0.5827017644289562,0.2,0.06646305359312776,0.008691624262256298,0.8,5,20,BiLSTM,6,1,coral,20,2.168059423954802,0.5231914071761415,15,0.8737432269066812,0.3125144417367742,21,3.2527166297431335e-07,0.5172794117647059,0.10726714092584362,0.06532457389785414,0.15698529411764706,COMPLETE,0.10726714092584362,0.15698529411764706,0.5172794117647059,0.06532457389785414
49,0.06505571197692953,2026-03-12 12:56:23.000413,2026-03-12 13:13:36.105355,0 days 00:17:13.104942,32,2,0.4,0.007779118439116425,10,meta,64,128,1,0.478914371247329,0.30000000000000004,0.09928512948279339,0.00944719649853357,0.8,5,20,BiGRU,6,1,coral,20,1.9258628731145142,1.1043140878498912,15,0.8387759091134543,0.3236763275608846,31,1.2504928115842373e-07,0.5189338235294118,0.10964144821328661,0.06505571197692953,0.16121323529411766,COMPLETE,0.10964144821328661,0.16121323529411766,0.5189338235294118,0.06505571197692953
25,0.06470124898374417,2026-03-12 03:55:13.752044,2026-03-12 04:18:42.455550,0 days 00:23:28.703506,32,2,0.4,0.008782143209274458,10,meta,64,32,1,0.699896180568759,0.2,0.006967651020161489,0.0004220145421126797,0.4,5,30,LSTM,6,1,coral,20,1.8311174349043693,1.043778318724376,15,0.8357440501482587,0.13339380365116169,41,2.021344864818281e-07,0.5198529411764706,0.11102074016128906,0.06470124898374417,0.16488970588235294,COMPLETE,0.11102074016128906,0.16488970588235294,0.5198529411764706,0.06470124898374417
6,0.06463033176178658,2026-03-11 18:57:01.689403,2026-03-11 19:14:56.361730,0 days 00:17:54.672327,128,2,0.2,0.006882074579109413,10,meta,128,64,1,0.6661814313431171,0.4,0.025328857008213482,0.005552162639239108,0.8,5,30,BiLSTM,6,2,coral,20,1.327901306236314,0.7033030617591853,15,0.7685781474045825,0.21722568564128897,21,4.048560255430271e-06,0.518014705882353,0.12173127484081633,0.06463033176178658,0.17959558823529412,COMPLETE,0.12173127484081633,0.17959558823529412,0.518014705882353,0.06463033176178658
81,0.06460017893154917,2026-03-12 23:47:34.901468,2026-03-13 00:19:55.152760,0 days 00:32:20.251292,64,6,0.6000000000000001,0.0049790650005796895,10,meta,128,64,1,0.36432612847408585,0.2,0.05700130404007368,0.0011909260550957155,0.8,5,50,BiLSTM,6,1,coral,5,2.225969253135083,0.7785053321425085,15,0.85810273125304,0.35418409906589987,21,5.894321221848748e-05,0.5170955882352941,0.10686922571073472,0.06460017893154917,0.15698529411764706,COMPLETE,0.10686922571073472,0.15698529411764706,0.5170955882352941,0.06460017893154917
97,0.0633850485442278,2026-03-13 08:17:48.985892,2026-03-13 09:04:27.468736,0 days 00:46:38.482844,32,6,0.4,0.008823848733953303,10,meta,64,128,1,0.36341651470243613,0.0,0.07482375855277903,0.00798381783074767,0.4,7,20,LSTM,6,1,coral,10,2.2453072190750687,0.6816025076350624,15,0.7895029100285728,0.2627076948593503,31,3.3235269073711516e-05,0.5163602941176471,0.1110717533071584,0.0633850485442278,0.15735294117647058,COMPLETE,0.1110717533071584,0.15735294117647058,0.5163602941176471,0.0633850485442278
90,0.06263489832307811,2026-03-13 04:03:00.472934,2026-03-13 04:17:07.801271,0 days 00:14:07.328337,32,2,0.30000000000000004,0.009943313557170399,20,meta_err,256,128,1,0.26738405088644307,0.30000000000000004,0.02773132818776223,9.652406339006255e-05,0.4,5,50,BiLSTM,6,1,coral,15,3.2693096774162917,1.1612816281519815,9,0.7588481760789504,0.24524926639299638,21,2.6146964733576493e-07,0.5170955882352941,0.09986509541823738,0.06263489832307811,0.1556985294117647,COMPLETE,0.09986509541823738,0.1556985294117647,0.5170955882352941,0.06263489832307811
55,0.06215597755026596,2026-03-12 15:20:27.769584,2026-03-12 15:31:20.343281,0 days 00:10:52.573697,64,2,0.4,0.009122069053066777,20,meta,64,32,1,0.7607237191474825,0.30000000000000004,0.06108588888550984,0.00233167991694149,0.4,10,20,GRU,6,1,corn,20,2.2619963327431525,1.083155293564655,9,0.8433836155796333,0.17065776823292564,31,4.605887328630913e-07,0.5189338235294118,0.11528542928808581,0.06215597755026596,0.18823529411764706,COMPLETE,0.11528542928808581,0.18823529411764706,0.5189338235294118,0.06215597755026596
52,0.06215392985272048,2026-03-12 14:19:13.868582,2026-03-12 14:49:11.874243,0 days 00:29:58.005661,32,2,0.30000000000000004,0.00836372655274091,20,meta,64,32,1,0.34465153756925626,0.30000000000000004,0.05916176094673298,0.0018715746283846678,0.4,5,20,BiLSTM,6,1,coral,20,2.243247187923754,1.0989043288046925,21,0.8055099216523138,0.20382785917113685,41,2.1019356625749613e-07,0.5154411764705882,0.10235521571146515,0.06215392985272048,0.15257352941176472,COMPLETE,0.10235521571146515,0.15257352941176472,0.5154411764705882,0.06215392985272048
76,0.06210018142126607,2026-03-12 22:14:54.984208,2026-03-12 22:33:18.153573,0 days 00:18:23.169365,32,2,0.4,0.009023897356067895,10,meta,64,32,1,0.46679665485647953,0.2,0.07856942848996323,0.0018741074593515822,0.4,7,30,BiLSTM,6,1,coral,20,2.1013529956013404,0.979668886156207,15,0.8353569956900736,0.2680195661591584,31,7.184734683214007e-06,0.5139705882352941,0.10976103456751474,0.06210018142126607,0.1568014705882353,COMPLETE,0.10976103456751474,0.1568014705882353,0.5139705882352941,0.06210018142126607
38,0.061922557013312986,2026-03-12 09:02:20.983434,2026-03-12 09:13:41.934281,0 days 00:11:20.950847,64,2,0.4,0.008873498160948021,20,meta_err,256,64,1,0.417659856368005,0.4,0.05036158802489141,0.0016050403252527916,0.8,5,20,GRU,6,1,corn,20,1.7283723532671587,1.1510014097521013,9,0.8182523149844028,0.10191378674935901,31,1.7091082757120712e-07,0.5163602941176471,0.11055045544158307,0.061922557013312986,0.178125,COMPLETE,0.11055045544158307,0.178125,0.5163602941176471,0.061922557013312986
68,0.06188388411150594,2026-03-12 19:40:24.413525,2026-03-12 19:53:01.196226,0 days 00:12:36.782701,128,2,0.5,0.007251604224909078,15,meta,64,32,1,0.9771271384703883,0.4,0.06126036842739472,0.001182684311303908,0.4,7,50,GRU,6,1,coral,20,1.5524115522545,0.5091209304271518,9,0.7532610241172335,0.2328205586180217,31,1.1374508755983503e-07,0.5196691176470588,0.11321894352668722,0.06188388411150594,0.1698529411764706,COMPLETE,0.11321894352668722,0.1698529411764706,0.5196691176470588,0.06188388411150594
51,0.06182186130856905,2026-03-12 13:31:18.124944,2026-03-12 14:19:13.867499,0 days 00:47:55.742555,64,6,0.5,0.006907841656720124,10,meta,256,32,1,0.6677423410201849,0.2,0.03568231693426806,0.0010643801547650926,0.8,5,50,BiLSTM,6,1,coral,15,2.350639508928753,1.1434060256889123,15,0.8561136315714657,0.34482134659915004,31,2.95275564915927e-06,0.5178308823529412,0.1038916843311216,0.06182186130856905,0.1547794117647059,COMPLETE,0.1038916843311216,0.1547794117647059,0.5178308823529412,0.06182186130856905
4,0.061800422676925745,2026-03-11 18:12:49.044850,2026-03-11 18:39:13.575544,0 days 00:26:24.530694,32,2,0.0,0.009404585843529142,20,meta,128,64,1,0.436510290873393,0.2,0.038509772860192526,0.007799059237255683,0.8,5,50,BiLSTM,6,1,coral,15,3.2871609755511213,1.1539285770025873,21,0.8899964457131009,0.22845524449519433,21,3.7358626308127525e-06,0.5205882352941177,0.10857016003215694,0.061800422676925745,0.15808823529411764,COMPLETE,0.10857016003215694,0.15808823529411764,0.5205882352941177,0.061800422676925745
30,0.06120169300359218,2026-03-12 06:00:14.829000,2026-03-12 06:24:25.996293,0 days 00:24:11.167293,64,4,0.7000000000000001,0.004673202893934166,15,meta,128,64,1,0.47992659308894525,0.4,0.0508087347266147,0.0001022815713076401,0.4,7,50,GRU,6,1,coral,20,1.8911172409463841,1.1280293317775845,15,0.801173608327354,0.3291483247918793,21,4.077150910173673e-06,0.5161764705882353,0.10510278106870294,0.06120169300359218,0.15808823529411764,COMPLETE,0.10510278106870294,0.15808823529411764,0.5161764705882353,0.06120169300359218
69,0.061155451760813356,2026-03-12 19:53:01.197130,2026-03-12 20:09:26.959857,0 days 00:16:25.762727,32,4,0.7000000000000001,0.0016042098457513183,10,meta,256,32,1,0.8825375703445564,0.2,0.04678774789725974,0.0021600055880473265,0.8,10,50,GRU,6,1,corn,20,2.44808432695558,1.0288425600599198,9,0.8403157609696473,0.21641678478169832,21,6.669627498748274e-06,0.5213235294117647,0.10707812310908318,0.061155451760813356,0.18363970588235295,COMPLETE,0.10707812310908318,0.18363970588235295,0.5213235294117647,0.061155451760813356
26,0.06103042168796743,2026-03-12 04:18:42.456235,2026-03-12 05:03:11.632003,0 days 00:44:29.175768,64,6,0.8,0.0071347604618790935,10,meta,64,64,1,0.2829865550259897,0.30000000000000004,0.03576072037814265,0.0033824904820880853,0.8,5,50,BiLSTM,6,2,coral,15,1.8399467792695419,1.1523485570581269,21,0.8756128767596348,0.39701974960013436,21,2.466332566966194e-07,0.5141544117647059,0.10262822449756391,0.06103042168796743,0.15,COMPLETE,0.10262822449756391,0.15,0.5141544117647059,0.06103042168796743
67,0.06061748040940699,2026-03-12 19:15:44.927275,2026-03-12 19:40:24.412454,0 days 00:24:39.485179,64,4,0.7000000000000001,0.0012517140546283918,10,meta,256,64,1,0.7179786116312421,0.1,0.08503578844493036,0.001233914786239898,0.8,7,50,BiLSTM,6,1,coral,15,2.2036031530630438,0.9878284232937777,15,0.882808070563756,0.2724878680748903,21,1.655000648933489e-06,0.5159926470588235,0.11403388866064926,0.06061748040940699,0.16525735294117647,COMPLETE,0.11403388866064926,0.16525735294117647,0.5159926470588235,0.06061748040940699
72,0.059552411542985316,2026-03-12 20:48:26.504887,2026-03-12 21:00:56.992030,0 days 00:12:30.487143,128,2,0.7000000000000001,0.009975070079432677,10,meta,64,32,1,0.5773251802365253,0.4,0.06330478183980312,0.0020042222403071357,0.4,7,20,BiLSTM,6,2,coral,15,2.9095985918221814,0.4658295777053504,9,0.8316601488176667,0.19696680321389662,31,3.238377266203354e-07,0.5183823529411765,0.1072399018096966,0.059552411542985316,0.15588235294117647,COMPLETE,0.1072399018096966,0.15588235294117647,0.5183823529411765,0.059552411542985316
89,0.05940033723597163,2026-03-13 03:17:26.583564,2026-03-13 04:03:00.472102,0 days 00:45:33.888538,32,4,0.30000000000000004,0.007947095885835045,10,meta,64,64,1,0.5435947328679818,0.30000000000000004,0.0166448469024285,0.00014131578384398553,0.4,5,20,GRU,6,2,coral,20,3.091571652115161,1.1512298754108776,21,0.8692176034166517,0.22350984298812765,31,3.9343624842028685e-07,0.5193014705882353,0.10357099433082541,0.05940033723597163,0.153125,COMPLETE,0.10357099433082541,0.153125,0.5193014705882353,0.05940033723597163
20,0.058809766542878755,2026-03-12 01:28:55.547598,2026-03-12 02:18:19.968127,0 days 00:49:24.420529,32,6,0.30000000000000004,0.008717766402182199,20,meta_err,256,32,1,0.45118674283404164,0.2,0.0140617077018644,0.0013133837814977632,0.4,10,30,BiLSTM,6,1,coral,10,3.398884095388785,0.756694587893648,9,0.7882734724405361,0.28807671413124164,41,1.3811674313525634e-06,0.5161764705882353,0.09792129947043936,0.058809766542878755,0.1536764705882353,COMPLETE,0.09792129947043936,0.1536764705882353,0.5161764705882353,0.058809766542878755
73,0.0583470165084029,2026-03-12 21:00:56.993218,2026-03-12 21:20:02.899962,0 days 00:19:05.906744,32,2,0.1,0.008155667068152251,10,meta,64,128,1,0.17939322427205523,0.30000000000000004,0.03330444119848951,0.004123064685169078,0.4,5,20,GRU,6,1,coral,20,2.0741993201440985,0.8036442699286169,15,0.8187593454852047,0.16070826267981406,31,2.2862417677986398e-07,0.5174632352941176,0.11365307511877859,0.0583470165084029,0.17904411764705883,COMPLETE,0.11365307511877859,0.17904411764705883,0.5174632352941176,0.0583470165084029
63,0.05808837826073795,2026-03-12 17:39:27.502098,2026-03-12 18:10:32.825923,0 days 00:31:05.323825,32,4,0.2,0.008686117359052795,10,meta_err,64,32,1,0.18381726290240274,0.30000000000000004,0.051544654506802026,0.0009202950705637533,0.4,5,20,BiLSTM,6,1,coral,20,1.888670098557872,0.9156024422045708,15,0.892915796207208,0.23043888230681686,31,4.679804784765395e-07,0.5143382352941176,0.10398576027079688,0.05808837826073795,0.15183823529411763,COMPLETE,0.10398576027079688,0.15183823529411763,0.5143382352941176,0.05808837826073795
