company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,LSTM,regression,1,0.00024181935061123508,0.012260831196585026,-0.005884179875880635,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,942,398,42,64,16
ABB,Industrial Goods,LSTM,regression,1,0.00013415576110704702,0.00986043312097161,-0.01584070374294666,0.0,0.0,0.0,0.0,0.4375,,,,,,942,398,42,64,16
ABBV,Healthcare,LSTM,regression,1,0.0007039134740382496,0.01869577571611833,-0.0030682545699705077,0.0,0.0,0.0,0.0,0.46875,,,,,,861,336,42,64,16
AEP,Utilities,LSTM,regression,1,0.00016922921753235106,0.009908109930496733,-0.011276588206021287,0.0,0.0,0.0,0.0,0.40625,,,,,,942,398,42,64,16
AMGN,Healthcare,LSTM,regression,1,0.0003270968299895356,0.014366757672964386,-0.004880382435594521,0.0,0.72,0.5625,1.0,0.5625,,,,,,942,398,42,64,16
AMZN,Services,LSTM,regression,1,0.0003492501744014294,0.014176230580491916,-0.03895614430329308,0.0,0.0,0.0,0.0,0.453125,,,,,,942,398,42,64,16
BA,Industrial Goods,LSTM,regression,1,0.00020649909641253758,0.010800877558542005,-0.023258585389318354,0.0,0.0,0.0,0.0,0.453125,,,,,,942,398,42,64,16
BAC,Financial,LSTM,regression,1,0.0002863166100969798,0.013080755844815946,-0.007748923190878276,0.0,0.0,0.0,0.0,0.578125,,,,,,942,398,42,64,16
BBL,Basic Matierials,LSTM,regression,1,0.0007217715499495569,0.021951161270906835,-0.037019143283425704,-0.1476408447523867,0.06451612903225806,0.16666666666666666,0.04,0.546875,,,,,,942,398,42,64,16
BCH,Financial,LSTM,regression,1,0.0001388381564652346,0.00954180843775218,-0.0013725675541098603,0.0,0.0,0.0,0.0,0.578125,,,,,,942,398,42,64,16
BHP,Basic Matierials,LSTM,regression,1,0.0005711006304513488,0.019733646968969877,-0.0006108842716410212,0.0,0.0,0.0,0.0,0.5625,,,,,,942,398,42,64,16
BP,Basic Matierials,LSTM,regression,1,0.00037264393990699097,0.01510939684952247,-0.0033624304256782978,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,942,398,42,64,16
BRK-A,Financial,LSTM,regression,1,0.0001352123740270372,0.00887747728072294,-0.006995184374639862,0.0,0.0,0.0,0.0,0.5625,,,,,,942,398,42,64,16
BSAC,Financial,LSTM,regression,1,0.000239105432692269,0.011957018938878725,-0.002032344261721386,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,942,398,42,64,16
BUD,Consumer Goods,LSTM,regression,1,0.00013974517709026702,0.009353534906607425,-0.015040742221852144,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,942,398,42,64,16
C,Financial,LSTM,regression,1,0.0002480181343675076,0.011824174439110907,-0.0036880699335739564,0.0,0.0,0.0,0.0,0.59375,,,,,,942,398,42,64,16
CAT,Industrial Goods,LSTM,regression,1,0.0002939674316428229,0.013144463086073976,-0.002229871606857614,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,942,398,42,64,16
CELG,Healthcare,LSTM,regression,1,0.0006165324477452937,0.018902700994001626,-0.00037384401827078584,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,942,398,42,64,16
CHL,Technology,LSTM,regression,1,0.00015862693978397258,0.010187231181905773,-0.0021772609884220806,0.0,0.0,0.0,0.0,0.515625,,,,,,942,398,42,64,16
