number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
83,-0.0113170684943218,2026-03-11 19:51:30.292937,2026-03-11 19:54:51.162366,0 days 00:03:20.869429,128,0.7000000000000001,0.0086697637919159,15,meta,128,128,1,0.3430575561795534,0.3,3.40563330469286e-06,0.4,7,30,BiLSTM,2,10,0.0005320268720178,COMPLETE
