company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiLSTM,regression,5,0.0014988502557910996,0.029990317008352987,-0.03314186815395348,-0.1195197565644939,0.2857142857142857,0.3888888888888889,0.22580645161290322,0.453125,,,,,,943,398,42,64,16
ABB,Industrial Goods,BiLSTM,regression,5,0.0010490735496685088,0.025428393648922215,-0.09342108596602783,-0.10762440050012628,0.0,0.0,0.0,0.5625,,,,,,943,398,42,64,20
ABBV,Healthcare,BiLSTM,regression,5,0.0041727439961479,0.046105050654557944,0.020285091711399916,0.29277002188455997,0.6470588235294118,0.55,0.7857142857142857,0.625,,,,,,862,341,42,64,18
AEP,Utilities,BiLSTM,regression,5,0.00048424365834961357,0.01759761886488706,-0.00398257166863325,0.0,0.72,0.5625,1.0,0.5625,,,,,,943,398,42,64,16
AMGN,Healthcare,BiLSTM,regression,5,0.0011565753552836623,0.026621719142982003,0.018296902443887597,0.3232581014421357,0.5454545454545454,0.8333333333333334,0.40540540540540543,0.609375,,,,,,943,398,42,64,28
AMZN,Services,BiLSTM,regression,5,0.0018452080834134433,0.031944886237029596,-0.045947248665762164,0.0,0.8037383177570093,0.671875,1.0,0.671875,,,,,,943,398,42,64,16
BA,Industrial Goods,BiLSTM,regression,5,0.0013450422403022363,0.02798832518874267,-0.0708800712377875,-0.058823529411764705,0.46875,0.4411764705882353,0.5,0.46875,,,,,,943,398,42,64,24
BAC,Financial,BiLSTM,regression,5,0.001228468100991205,0.027164705080795493,-0.023675518866198564,0.0,0.0,0.0,0.0,0.421875,,,,,,943,398,42,64,16
BBL,Basic Matierials,BiLSTM,regression,5,0.005734635056317625,0.0623916139981692,-0.16215798161470807,0.0,0.0,0.0,0.0,0.734375,,,,,,943,398,42,64,16
BCH,Financial,BiLSTM,regression,5,0.0009096073800004835,0.025946988898603307,-1.1765330195175023,0.0,0.47619047619047616,0.3125,1.0,0.3125,,,,,,943,398,42,64,26
