company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
SNY,Healthcare,BiGRU,regression,5,0.0016553530771744327,0.027780083179780757,-0.12235067298397251,-0.12909944487358055,0.6304347826086957,0.48333333333333334,0.90625,0.46875,,,,,,933,398,42,64,16
SO,Utilities,BiGRU,regression,5,0.00030753600602201087,0.014200075680342594,-0.007921048216761761,0.0,0.7572815533980582,0.609375,1.0,0.609375,,,,,,933,398,42,64,16
SPLP,Conglomerates,BiGRU,regression,5,0.0009370892872687963,0.023132952629300894,-0.0296955694541039,0.0,0.0,0.0,0.0,0.625,,,,,,933,398,42,64,16
SRE,Utilities,BiGRU,regression,5,0.0008551136586799771,0.023799348147626118,-0.010702545966640553,-0.11834526708278773,0.0,0.0,0.0,0.515625,,,,,,933,398,42,64,16
T,Technology,BiGRU,regression,5,0.00029614697966532917,0.014190076637253857,-0.1143070125636616,0.0,0.0,0.0,0.0,0.421875,,,,,,933,398,42,64,16
TM,Consumer Goods,BiGRU,regression,5,0.0004914660630283903,0.016851950065241927,-0.01198477361401884,0.0,0.0,0.0,0.0,0.421875,,,,,,933,398,42,64,16
TOT,Basic Matierials,BiGRU,regression,5,0.0016569171925436758,0.032273938967083735,-0.07810426482324795,-0.27373668712677574,0.37681159420289856,0.28888888888888886,0.5416666666666666,0.328125,,,,,,933,398,42,64,16
TSM,Technology,BiGRU,regression,5,0.001080471040591643,0.025186571392583512,-0.011593772341007336,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,933,398,42,64,16
UL,Consumer Goods,BiGRU,regression,5,0.0007006897496778209,0.020900600161196103,0.07698296285420392,0.4956385459568428,0.5581395348837209,1.0,0.3870967741935484,0.703125,,,,,,933,398,42,64,26
UN,Consumer Goods,BiGRU,regression,5,0.0008887691766557041,0.022408941681456372,0.028564629693858756,0.2130214807490179,0.3157894736842105,0.75,0.2,0.59375,,,,,,933,398,42,64,30
UNH,Healthcare,BiGRU,regression,5,0.0008220871546932489,0.023518813944266692,-0.10265757854313207,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,933,398,42,64,16
UPS,Services,BiGRU,regression,5,0.0005278503528529465,0.017953812567699623,-0.13471385533835822,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,933,398,42,64,16
UTX,Industrial Goods,BiGRU,regression,5,0.0009372275345616561,0.022339661381133913,-0.024617754089754085,0.0,0.0,0.0,0.0,0.59375,,,,,,933,398,42,64,16
V,Financial,BiGRU,regression,5,0.0006595268437679133,0.020684420956792807,-0.057205453224717484,0.0,0.0,0.0,0.0,0.40625,,,,,,933,398,42,64,16
VZ,Technology,BiGRU,regression,5,0.00039964659239743647,0.017050961150900434,-0.1347970592136145,0.0,0.0,0.0,0.0,0.375,,,,,,933,398,42,64,16
WFC,Financial,BiGRU,regression,5,0.0006964181403000146,0.019344627449211872,-0.030636198847271423,0.0,0.72,0.5625,1.0,0.5625,,,,,,933,398,42,64,16
WMT,Services,BiGRU,regression,5,0.0017076415416842265,0.02849449044519886,7.530091034646524e-05,0.0,0.0,0.0,0.0,0.484375,,,,,,933,398,42,64,16
XOM,Basic Matierials,BiGRU,regression,5,0.0012523269821894663,0.028884029110529466,0.025859608327935657,-0.06825406626599889,0.5142857142857142,0.5454545454545454,0.4864864864864865,0.46875,,,,,,933,398,42,64,20
