company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,GRU,regression,5,0.001820508395219056,0.0333108225290082,-0.25485747302611905,-0.11382681986840493,0.3137254901960784,0.4,0.25806451612903225,0.453125,,,,,,943,398,42,64,20
ABB,Industrial Goods,GRU,regression,5,0.0009806694121008855,0.0246721930032298,-0.02212529702216015,-0.019061119832061685,0.21621621621621623,0.4,0.14814814814814814,0.546875,,,,,,943,398,42,64,20
ABBV,Healthcare,GRU,regression,5,0.004151877402229646,0.04405646814693481,0.025184341022114864,0.1868706368604627,0.6111111111111112,0.5,0.7857142857142857,0.5625,,,,,,862,341,42,64,20
AEP,Utilities,GRU,regression,5,0.0005036450062117475,0.01799962530838245,-0.044207393996404054,-0.21904761904761905,0.2,0.35714285714285715,0.1388888888888889,0.375,,,,,,943,398,42,64,20
AMGN,Healthcare,GRU,regression,5,0.001301939289160502,0.029368641552471958,-0.10508824795544447,0.19798889010020074,0.2727272727272727,0.8571428571428571,0.16216216216216217,0.5,,,,,,943,398,42,64,20
AMZN,Services,GRU,regression,5,0.0019013043606135353,0.033329598502644,-0.07774515120328385,0.22476932842896022,0.24489795918367346,1.0,0.13953488372093023,0.421875,,,,,,943,398,42,64,20
BA,Industrial Goods,GRU,regression,5,0.0015047405740015113,0.02993486915204993,-0.19802683127560394,0.2748737083745107,0.23529411764705882,1.0,0.13333333333333333,0.59375,,,,,,943,398,42,64,20
BAC,Financial,GRU,regression,5,0.0012307595002278063,0.026858024392407254,-0.0255849288871548,0.0,0.0,0.0,0.0,0.421875,,,,,,943,398,42,64,20
BBL,Basic Matierials,GRU,regression,5,0.006516224448777678,0.06732003202172201,-0.32055173149983274,0.0,0.41975308641975306,0.265625,1.0,0.265625,,,,,,943,398,42,64,20
BCH,Financial,GRU,regression,5,0.00045639843734818594,0.017727599906734476,-0.09208246413302934,0.17407765595569785,0.45454545454545453,0.4166666666666667,0.5,0.625,,,,,,943,398,42,64,20
