company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
SNP,Basic Matierials,GRU,regression,1,0.0004631107972420152,0.016312560969972176,0.01051345879597354,0.24253562503633297,0.21052631578947367,1.0,0.11764705882352941,0.53125,,,,,,922,398,42,64,16
SNY,Healthcare,GRU,regression,1,0.00029767360606596313,0.012163202304710026,-0.000713610933374742,0.0,0.0,0.0,0.0,0.578125,,,,,,942,398,42,64,16
SO,Utilities,GRU,regression,1,0.00012002328220052498,0.007888947992742326,-0.006074167842759826,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,942,398,42,64,16
SPLP,Conglomerates,GRU,regression,1,0.0001576419813692791,0.00877335053609516,0.009539055646153649,-0.17155007848855516,0.5517241379310345,0.4,0.8888888888888888,0.390625,,,,,,942,398,42,64,16
SRE,Utilities,GRU,regression,1,0.00015595348487227567,0.009598443941702173,-0.01490276495608489,0.0,0.0,0.0,0.0,0.546875,,,,,,942,398,42,64,16
T,Technology,GRU,regression,1,8.79452272383096e-05,0.007333659472293121,-0.04301025487179633,0.0,0.0,0.0,0.0,0.46875,,,,,,942,398,42,64,16
TM,Consumer Goods,GRU,regression,1,0.00012403846333145137,0.009165977466418049,-0.010841465843483,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,942,398,42,64,16
TOT,Basic Matierials,GRU,regression,1,0.00024775561142952854,0.012119136536184877,-0.01584387072436888,-0.27356284476629866,0.4266666666666667,0.32,0.64,0.328125,,,,,,942,398,42,64,16
TSM,Technology,GRU,regression,1,0.0001958658110277574,0.010945096201643321,-0.03226596695108319,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,942,398,42,64,16
UL,Consumer Goods,GRU,regression,1,0.00013702429658677946,0.008785939385210835,0.009342362548597993,0.24019223070763068,0.6904761904761905,0.5576923076923077,0.90625,0.59375,,,,,,942,398,42,64,16
UN,Consumer Goods,GRU,regression,1,0.00016198513120529784,0.009907309590958584,-0.003570478623736717,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,942,398,42,64,16
UNH,Healthcare,GRU,regression,1,0.00028639441762703607,0.013261390618523106,-0.005860408101801218,-0.14518704881564082,0.18604651162790697,0.3333333333333333,0.12903225806451613,0.453125,,,,,,942,398,42,64,16
UPS,Services,GRU,regression,1,0.00010234206211755692,0.007918472732120332,0.024458770999752133,0.372741914953162,0.46511627906976744,0.9090909090909091,0.3125,0.640625,,,,,,942,398,42,64,21
UTX,Industrial Goods,GRU,regression,1,0.00015351841727467326,0.009354684350209044,-0.09237735678441572,0.0,0.0,0.0,0.0,0.53125,,,,,,942,398,42,64,16
V,Financial,GRU,regression,1,0.00018340200369632855,0.011159501941201674,0.003058833603003519,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,942,398,42,64,16
VZ,Technology,GRU,regression,1,0.00010010800109745485,0.008082455758258819,-0.03453217956847143,0.0,0.0,0.0,0.0,0.484375,,,,,,942,398,42,64,16
WFC,Financial,GRU,regression,1,0.00015395926867596576,0.009900177733533543,-0.002708204336652198,-0.03559091993731713,0.5882352941176471,0.44642857142857145,0.8620689655172413,0.453125,,,,,,942,398,42,64,16
WMT,Services,GRU,regression,1,0.0002910550900480241,0.010210214849908084,-0.007661561157405794,-0.08006407690254357,0.5952380952380952,0.4807692307692308,0.78125,0.46875,,,,,,942,398,42,64,16
XOM,Basic Matierials,GRU,regression,1,0.00027588251333779835,0.012932284141160766,-0.02997746815908675,0.0,0.0,0.0,0.0,0.53125,,,,,,942,398,42,64,16
