company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiLSTM,regression,1,0.0002501573584168282,0.012620814286684434,-0.04056738501280677,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1193,398,42,64,16
ABB,Industrial Goods,BiLSTM,regression,1,0.00013270222682769948,0.00969524788516006,-0.004834398288284136,-0.03253000243161777,0.5789473684210527,0.55,0.6111111111111112,0.5,,,,,,1193,398,42,64,16
ABBV,Healthcare,BiLSTM,regression,1,0.0007043234968904242,0.018507703715485407,-0.0036525322146432337,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,1112,398,42,64,16
AEP,Utilities,BiLSTM,regression,1,0.00016768775705140813,0.009713153948775033,-0.0020651593596734408,0.06362847629757777,0.5714285714285714,0.625,0.5263157894736842,0.53125,,,,,,1193,398,42,64,16
AGFS,Conglomerates,BiLSTM,regression,1,0.0025689722975927496,0.026797416037634494,-0.012062543418500438,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,636,110,42,64,16
AMGN,Healthcare,BiLSTM,regression,1,0.0003297059912256605,0.01446475453634044,-0.012896036212725948,0.0,0.0,0.0,0.0,0.4375,,,,,,1193,398,42,64,16
AMZN,Services,BiLSTM,regression,1,0.0003392117647855254,0.014157706314296498,-0.009093690068727511,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1193,398,42,64,16
BA,Industrial Goods,BiLSTM,regression,1,0.00020632118227946803,0.010803223687891467,-0.022376972988643162,0.0,0.0,0.0,0.0,0.453125,,,,,,1193,398,42,64,16
BABA,Services,BiLSTM,regression,1,0.0006453365722232066,0.01931705196730954,-0.1163461538191004,0.0,0.0,0.0,0.0,0.484375,,,,,,680,154,42,64,16
BAC,Financial,BiLSTM,regression,1,0.00028501151637684075,0.013069038904043657,-0.0031553832258450765,-0.06825406626599889,0.41379310344827586,0.3870967741935484,0.4444444444444444,0.46875,,,,,,1193,398,42,64,16
BBL,Basic Matierials,BiLSTM,regression,1,0.0006985951153501084,0.02173054210129849,-0.0037199555357732006,0.0,0.0,0.0,0.0,0.609375,,,,,,1193,398,42,64,16
BCH,Financial,BiLSTM,regression,1,0.00014267680655966514,0.009832597353179817,-0.029058896722303995,0.0,0.5934065934065934,0.421875,1.0,0.421875,,,,,,1193,398,42,64,16
BHP,Basic Matierials,BiLSTM,regression,1,0.0005784857793714043,0.01985500778298007,-0.01355021579633986,0.0,0.0,0.0,0.0,0.5625,,,,,,1193,398,42,64,16
BP,Basic Matierials,BiLSTM,regression,1,0.0003808662147109525,0.014898504434559263,-0.025501316229080473,0.0,0.0,0.0,0.0,0.59375,,,,,,1193,398,42,64,16
BRK-A,Financial,BiLSTM,regression,1,0.00013554150152886687,0.009157167236464953,-0.009446363948792058,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1193,398,42,64,16
BSAC,Financial,BiLSTM,regression,1,0.00023929168052939476,0.011910886102689353,-0.0028128633605448705,0.22452606449532778,0.5901639344262295,0.5454545454545454,0.6428571428571429,0.609375,,,,,,1193,398,42,64,16
