number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
74,0.47975310343495403,2026-03-01 22:22:13.207907,2026-03-01 22:31:56.943207,0 days 00:09:43.735300,16,0.2,0.0013000492500815904,15,sector_finbert,64,128,5,0.3139948441446253,0.4,0.0029595316069555354,0.4,7,30,BiGRU,2,20,0.0009090405694367666,0.7224958949096882,0.694132123951843,0.47975310343495403,0.7235254902483468,0.74978678011436,COMPLETE,0.694132123951843,0.47975310343495403,0.7235254902483468,0.74978678011436,0.7224958949096882
17,0.4741188141600066,2026-03-01 10:05:51.017454,2026-03-01 10:46:47.207683,0 days 00:40:56.190229,16,0.30000000000000004,0.00480858458186059,20,sector_sentiment,256,32,5,1.7094695963184052,0.30000000000000004,0.009864120719247227,0.8,5,20,LSTM,2,20,8.996128175285611e-06,0.717569786535304,0.7036429733138404,0.4741188141600066,0.6996559131791789,0.7872707582964915,COMPLETE,0.7036429733138404,0.4741188141600066,0.6996559131791789,0.7872707582964915,0.717569786535304
75,0.47368565465138013,2026-03-01 22:31:56.944025,2026-03-01 22:41:36.812104,0 days 00:09:39.868079,16,0.2,0.00517447788345612,15,sector_finbert,64,64,5,0.3908095147463849,0.4,0.0017555108122805497,0.4,7,30,BiGRU,2,20,0.000125374300770289,0.7293377120963328,0.6826869894255343,0.47368565465138013,0.7363073040562452,0.7172425669280492,COMPLETE,0.6826869894255343,0.47368565465138013,0.7363073040562452,0.7172425669280492,0.7293377120963328
63,0.46984844551211935,2026-03-01 19:51:20.607048,2026-03-01 20:02:02.563539,0 days 00:10:41.956491,16,0.0,0.005083198532152709,20,sector_finbert,128,128,5,0.1914273247012191,0.4,0.0008390402011382261,0.4,10,20,BiGRU,2,20,0.0002850089771452084,0.7230432402846196,0.6838618693741837,0.46984844551211935,0.7254309272453099,0.7348202738414675,COMPLETE,0.6838618693741837,0.46984844551211935,0.7254309272453099,0.7348202738414675,0.7230432402846196
62,0.4672120838180152,2026-03-01 19:40:43.283142,2026-03-01 19:51:20.606351,0 days 00:10:37.323209,16,0.1,0.00673465977864203,20,sector_finbert,128,128,5,0.537450345392311,0.4,0.0011521205122278042,0.4,10,20,BiGRU,2,20,0.00035867127158953143,0.722495894909688,0.6743510665529509,0.4672120838180152,0.7255599723741668,0.7193272722230069,COMPLETE,0.6743510665529509,0.4672120838180152,0.7255599723741668,0.7193272722230069,0.722495894909688
41,0.4669673320543311,2026-03-01 14:37:52.199452,2026-03-01 14:48:26.155664,0 days 00:10:33.956212,16,0.4,0.003651631617355926,20,sector_sentiment,128,128,5,1.0139314593261521,0.4,0.0020822384091567793,0.4,10,20,BiGRU,2,20,0.00010839653512853789,0.7227695675971538,0.6782106817034798,0.4669673320543311,0.7365261993342864,0.7123059970044876,COMPLETE,0.6782106817034798,0.4669673320543311,0.7365261993342864,0.7123059970044876,0.7227695675971538
94,0.4665870425234183,2026-03-02 01:38:42.791292,2026-03-02 01:48:36.113936,0 days 00:09:53.322644,16,0.0,0.00527563784779492,15,sector_sentiment,256,32,5,1.08306391644989,0.4,0.0007674173195420257,0.4,10,20,BiGRU,2,15,1.464229336339259e-05,0.7178434592227695,0.6817419745704572,0.4665870425234183,0.7137220139117845,0.7428713883119032,COMPLETE,0.6817419745704572,0.4665870425234183,0.7137220139117845,0.7428713883119032,0.7178434592227695
72,0.4660388328066152,2026-03-01 21:56:21.470925,2026-03-01 22:10:30.272784,0 days 00:14:08.801859,16,0.0,0.002318418383144726,20,sector_finbert,64,128,5,0.3333423125173636,0.4,0.0013072868130367308,0.4,10,30,BiGRU,2,20,0.00011278071526540119,0.7219485495347564,0.6637006288741888,0.4660388328066152,0.746231485752696,0.6932953904000038,COMPLETE,0.6637006288741888,0.4660388328066152,0.746231485752696,0.6932953904000038,0.7219485495347564
42,0.46564407567571586,2026-03-01 14:48:26.156608,2026-03-01 15:11:53.529476,0 days 00:23:27.372868,16,0.4,0.0044691679605766855,20,sector_sentiment,128,128,5,1.0248065537206141,0.30000000000000004,0.0013622905935508935,0.4,5,20,BiGRU,2,15,0.0003059989001287906,0.7156540777230435,0.6638952380311721,0.46564407567571586,0.7361022830737932,0.7086377946620541,COMPLETE,0.6638952380311721,0.46564407567571586,0.7361022830737932,0.7086377946620541,0.7156540777230435
57,0.4654219597694129,2026-03-01 17:59:28.961653,2026-03-01 18:12:46.336678,0 days 00:13:17.375025,16,0.0,0.003272371619724794,20,sector_sentiment,128,32,5,1.013609690845419,0.30000000000000004,0.002205219811558522,0.4,10,20,BiGRU,2,20,1.229085878045272e-05,0.7153804050355775,0.682149161946903,0.4654219597694129,0.7151999449541003,0.7382313567739971,COMPLETE,0.682149161946903,0.4654219597694129,0.7151999449541003,0.7382313567739971,0.7153804050355775
76,0.46503490283440857,2026-03-01 22:41:36.812912,2026-03-01 22:51:07.926716,0 days 00:09:31.113804,16,0.2,0.006004929287080608,15,sector_finbert,64,128,5,0.21656828595471234,0.4,0.0012674704256653067,0.4,7,30,BiGRU,2,20,0.0008645118106388464,0.7151067323481118,0.681032578955627,0.46503490283440857,0.7172270104649153,0.7415901002735797,COMPLETE,0.681032578955627,0.46503490283440857,0.7172270104649153,0.7415901002735797,0.7151067323481118
51,0.463725662772801,2026-03-01 16:41:47.785204,2026-03-01 16:55:45.448770,0 days 00:13:57.663566,16,0.1,0.001668120110426692,20,sector_sentiment,256,64,5,1.8094062601588898,0.4,0.0008661310474626177,0.4,7,20,BiGRU,2,15,5.176600858504065e-05,0.7203065134099618,0.6834466129105394,0.463725662772801,0.7237715870477484,0.7334111635120842,COMPLETE,0.6834466129105394,0.463725662772801,0.7237715870477484,0.7334111635120842,0.7203065134099618
