company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
AAPL,Consumer Goods,BiLSTM,classification,1,,,,0.02262814111007102,0.06666666666666667,0.5,0.03571428571428571,0.5625,0.5952380952380952,0.32444284226152503,0.32,1.0,0.19047619047619047,1188,398,42,64,20,0.5049999999999999,0.32444284226152503,True
ABB,Industrial Goods,BiLSTM,classification,1,,,,0.2032905342780163,0.6575342465753424,0.6486486486486487,0.6666666666666666,0.609375,0.42857142857142855,0.20672455764868078,0.5555555555555556,0.38461538461538464,1.0,1188,398,42,64,20,0.05,0.20672455764868078,True
ABBV,Healthcare,BiLSTM,classification,1,,,,0.06017938112661677,0.10810810810810811,0.6666666666666666,0.058823529411764705,0.484375,0.6190476190476191,0.30515145240827973,0.2727272727272727,1.0,0.15789473684210525,1107,398,42,64,20,0.5399999999999999,0.30515145240827973,True
AEP,Utilities,BiLSTM,classification,1,,,,0.07539645724831788,0.5079365079365079,0.64,0.42105263157894735,0.515625,0.6666666666666666,0.32274528181186085,0.7307692307692307,0.6551724137931034,0.8260869565217391,1188,398,42,64,20,0.33499999999999996,0.32274528181186085,True
AGFS,Conglomerates,BiLSTM,classification,1,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.5952380952380952,0.4,0.6666666666666666,0.5,1.0,631,105,42,64,20,0.05,0.4,True
AMGN,Healthcare,BiLSTM,classification,1,,,,0.14547859349066158,0.4230769230769231,0.6875,0.3055555555555556,0.53125,0.6904761904761905,0.3535533905932738,0.3157894736842105,1.0,0.1875,1188,398,42,64,20,0.36499999999999994,0.3535533905932738,True
AMZN,Services,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.6428571428571429,0.3855498004780299,0.4,1.0,0.25,1188,398,42,64,20,0.5599999999999999,0.3855498004780299,True
BA,Industrial Goods,BiLSTM,classification,1,,,,0.23502043286830188,0.5357142857142857,0.7142857142857143,0.42857142857142855,0.59375,0.6666666666666666,0.43261200122172483,0.72,0.5806451612903226,0.9473684210526315,1188,398,42,64,20,0.11499999999999999,0.43261200122172483,True
BABA,Services,BiLSTM,classification,1,,,,0.17407765595569782,0.11428571428571428,1.0,0.06060606060606061,0.515625,0.6904761904761905,0.3362055740676945,0.5806451612903226,0.6,0.5625,675,149,42,64,20,0.30499999999999994,0.3362055740676945,True
BAC,Financial,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.578125,0.6428571428571429,0.2759096339857058,0.34782608695652173,0.8,0.2222222222222222,1188,398,42,64,20,0.38999999999999996,0.2759096339857058,True
BBL,Basic Matierials,BiLSTM,classification,1,,,,0.14640316381507212,0.509090909090909,0.4666666666666667,0.56,0.578125,0.7142857142857143,0.4266234589864647,0.7391304347826086,0.7083333333333334,0.7727272727272727,1188,398,42,64,20,0.42999999999999994,0.4266234589864647,True
BCH,Financial,BiLSTM,classification,1,,,,0.08394699017676549,0.5675675675675675,0.44680851063829785,0.7777777777777778,0.5,0.6190476190476191,0.2201917371487821,0.7037037037037037,0.6129032258064516,0.8260869565217391,1188,398,42,64,20,0.5199999999999999,0.3710541192606408,True
BHP,Basic Matierials,BiLSTM,classification,1,,,,0.1955262050905541,0.2857142857142857,0.7142857142857143,0.17857142857142858,0.609375,0.6190476190476191,0.36760731104690386,0.38461538461538464,1.0,0.23809523809523808,1188,398,42,64,20,0.575,0.36760731104690386,True
BP,Basic Matierials,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.59375,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,20,0.43499999999999994,0.35696473595396144,True
BRK-A,Financial,BiLSTM,classification,1,,,,0.0,0.6086956521739131,0.4375,1.0,0.4375,0.5476190476190477,0.26444294267397256,0.6779661016949152,0.5128205128205128,1.0,1188,398,42,64,20,0.05,0.26444294267397256,True
BSAC,Financial,BiLSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.5625,0.6428571428571429,0.19908326484529887,0.11764705882352941,1.0,0.0625,1188,398,42,64,20,0.5049999999999999,0.19908326484529887,True
BUD,Consumer Goods,BiLSTM,classification,1,,,,0.07392212709545729,0.11428571428571428,0.6666666666666666,0.0625,0.515625,0.6190476190476191,0.2337367475021143,0.5555555555555556,0.5,0.625,1188,398,42,64,20,0.33499999999999996,0.2337367475021143,True
