number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
78,0.0825669453163933,2026-03-14 04:03:50.879050,2026-03-14 05:01:29.321489,0 days 00:57:38.442439,64,6,0.7000000000000001,0.0013567219545887667,10,meta_sector_sentiment,256,64,1,1.6493102311993753,0.4,0.04320870362597479,0.00018469881052239707,0.4,7,30,LSTM,6,1,coral,15,3.4508708572954645,0.7890563879622973,15,0.7724495054182039,0.15441761360283227,41,1.763490342080047e-07,0.5215073529411764,0.10439245843098227,0.0825669453163933,0.16158088235294119,COMPLETE,0.10439245843098227,0.16158088235294119,0.5215073529411764,0.0825669453163933
71,0.07994468200931501,2026-03-14 01:53:16.292654,2026-03-14 02:06:57.371688,0 days 00:13:41.079034,64,2,0.5,0.003292075377309387,10,meta_sector_sentiment,64,32,1,1.8337809996198609,0.2,0.05006745921864819,0.003277229009059936,0.8,5,30,BiLSTM,6,1,coral,15,3.207396623823432,0.8847396560734874,9,0.742887303761526,0.10220474777745178,41,2.5352454485222386e-07,0.5229779411764706,0.11252414494215718,0.07994468200931501,0.17279411764705882,COMPLETE,0.11252414494215718,0.17279411764705882,0.5229779411764706,0.07994468200931501
84,0.07949344148503511,2026-03-14 08:30:38.967023,2026-03-14 08:42:56.633352,0 days 00:12:17.666329,128,2,0.5,0.0020740167211711668,10,meta_sector_emotion,64,64,1,1.5701483453642873,0.4,0.062157287797394094,0.00022751240632370152,0.8,7,30,LSTM,6,1,coral,15,3.2511026927577893,1.0219313660168583,15,0.7127437919465085,0.14279690427862984,21,4.367626006187134e-07,0.53125,0.10726639681526015,0.07949344148503511,0.16397058823529412,COMPLETE,0.10726639681526015,0.16397058823529412,0.53125,0.07949344148503511
1,0.0790193878866358,2026-03-12 10:50:12.096415,2026-03-12 11:51:23.915582,0 days 01:01:11.819167,64,6,0.5,0.0016122128725400441,10,meta_sector_all_nlp,256,64,1,0.6505277605361592,0.30000000000000004,0.03180034749718639,5.1305517605898387e-05,0.8,10,20,BiGRU,6,2,coral,15,3.0203009489110424,1.129697652342573,15,0.8677676995469934,0.15597101766581076,41,1.2637946338082864e-07,0.5211397058823529,0.09920448330728067,0.0790193878866358,0.1556985294117647,COMPLETE,0.09920448330728067,0.1556985294117647,0.5211397058823529,0.0790193878866358
76,0.07850608764607467,2026-03-14 03:37:41.647246,2026-03-14 03:51:58.754645,0 days 00:14:17.107399,64,2,0.8,0.002351336606853957,10,meta_sector_sentiment,64,64,1,1.4134088375944482,0.4,0.01726239080034763,0.000797764474401692,0.8,5,30,BiLSTM,6,1,coral,15,3.4502679252777178,0.6156826112955357,9,0.8250749019124126,0.1683667756414308,41,4.6688461318756053e-07,0.5251838235294117,0.10174850329790804,0.07850608764607467,0.15238970588235295,COMPLETE,0.10174850329790804,0.15238970588235295,0.5251838235294117,0.07850608764607467
69,0.07740658874479515,2026-03-14 01:31:18.313661,2026-03-14 01:44:33.848797,0 days 00:13:15.535136,128,2,0.7000000000000001,0.001871833249279376,10,meta_sector_finbert,128,64,1,0.8988371273463521,0.30000000000000004,0.04143512290565444,0.0020895606611536794,0.8,7,30,BiLSTM,6,1,coral,15,2.9356886685265158,0.9220952786001082,9,0.8554124273483112,0.11524821954324276,41,7.172867628167854e-07,0.5211397058823529,0.11160518228027935,0.07740658874479515,0.16966911764705883,COMPLETE,0.11160518228027935,0.16966911764705883,0.5211397058823529,0.07740658874479515
18,0.0768962911258746,2026-03-13 01:30:42.941407,2026-03-13 02:30:06.014230,0 days 00:59:23.072823,64,6,0.6000000000000001,0.001711082442836875,10,meta_sector,64,64,1,0.8133832984247451,0.4,0.046301370164154476,0.004898156050188299,0.8,7,20,BiGRU,6,1,coral,15,3.2833332155697024,1.0639049769030384,15,0.8116226351977166,0.16656075256916938,41,2.709388603833958e-07,0.5229779411764706,0.11192645975747724,0.0768962911258746,0.1630514705882353,COMPLETE,0.11192645975747724,0.1630514705882353,0.5229779411764706,0.0768962911258746
90,0.07568647721244019,2026-03-14 11:06:27.164043,2026-03-14 12:25:14.143303,0 days 01:18:46.979260,64,6,0.8,0.0001949917051173001,10,meta_sector_emotion,256,128,1,1.686875404182772,0.30000000000000004,0.06658266350991242,0.0025418956098382543,0.8,7,30,LSTM,6,2,coral,20,2.9375211604893336,1.0648749974172687,21,0.7149539637945899,0.14193292550882888,41,8.911091044611273e-07,0.5244485294117647,0.11520385534748454,0.07568647721244019,0.17536764705882352,COMPLETE,0.11520385534748454,0.17536764705882352,0.5244485294117647,0.07568647721244019
30,0.07520701907177717,2026-03-13 10:04:36.756317,2026-03-13 11:00:00.217760,0 days 00:55:23.461443,64,4,0.6000000000000001,0.006319133240621177,10,meta_sector_sentiment,128,32,1,1.6578472218445772,0.30000000000000004,0.08560286455103382,0.002039290032845076,0.8,10,30,GRU,6,1,corn,15,3.1786576910700535,1.0528716622439906,21,0.8720234625455388,0.11457500573475607,41,1.5735562889642431e-06,0.5240808823529411,0.11285659175861469,0.07520701907177717,0.17775735294117648,COMPLETE,0.11285659175861469,0.17775735294117648,0.5240808823529411,0.07520701907177717
89,0.0750491674860914,2026-03-14 10:53:57.714058,2026-03-14 11:06:27.163030,0 days 00:12:29.448972,64,2,0.6000000000000001,0.0002352498739498941,10,meta_sector_sentiment,256,64,1,1.6555874380566102,0.4,0.03249493787742386,0.005703161846903088,0.8,7,50,LSTM,6,2,coral,10,1.8598672240450924,0.8123455319444447,15,0.771753755734887,0.2220085049908173,21,9.704829322785987e-07,0.5231617647058824,0.12608173027705297,0.0750491674860914,0.18676470588235294,COMPLETE,0.12608173027705297,0.18676470588235294,0.5231617647058824,0.0750491674860914
55,0.07364214834059114,2026-03-13 20:57:44.875582,2026-03-13 21:15:57.571300,0 days 00:18:12.695718,128,2,0.30000000000000004,0.0015137079982034407,20,meta_sector_all_nlp,256,64,1,1.6532595988053105,0.30000000000000004,0.05756056878040944,0.0005326097019902474,0.8,10,50,LSTM,6,1,corn,10,3.2280738393576502,0.8709625470448402,15,0.8028590615723462,0.14881907794073587,31,6.248795877250363e-06,0.5189338235294118,0.1150085859393302,0.07364214834059114,0.18198529411764705,COMPLETE,0.1150085859393302,0.18198529411764705,0.5189338235294118,0.07364214834059114
22,0.07309511101810996,2026-03-13 04:37:04.078277,2026-03-13 05:36:28.161037,0 days 00:59:24.082760,64,6,0.5,0.0022326175960939807,10,meta_err_sector_stance,64,64,1,1.5873639643279165,0.30000000000000004,0.051643969994406,0.002453658326667798,0.8,7,20,BiGRU,6,1,coral,15,3.336401205972541,1.0571863728453266,15,0.78980540265955,0.12296726975442228,41,1.0637858740510169e-07,0.5261029411764706,0.11638353848048011,0.07309511101810996,0.1676470588235294,COMPLETE,0.11638353848048011,0.1676470588235294,0.5261029411764706,0.07309511101810996
31,0.07301477155008616,2026-03-13 11:00:00.218837,2026-03-13 11:21:11.996726,0 days 00:21:11.777889,128,2,0.2,0.004350940614924555,10,meta_err_sector_sentiment,256,32,1,1.7900455791968934,0.4,0.0882751316668753,0.00040224871032827565,0.4,7,30,GRU,6,1,corn,15,3.2733565979653187,0.8930056241090176,15,0.7953820132079424,0.16182821741737383,41,1.1382448003580899e-07,0.5238970588235294,0.11180396490238312,0.07301477155008616,0.16948529411764707,COMPLETE,0.11180396490238312,0.16948529411764707,0.5238970588235294,0.07301477155008616
46,0.07277909177290422,2026-03-13 17:05:56.038573,2026-03-13 17:48:26.835179,0 days 00:42:30.796606,64,6,0.5,0.0063594195741248395,15,meta_sector_sentiment,64,128,1,1.5317459141369032,0.30000000000000004,0.0528727465649724,0.0010719393770805942,0.8,7,50,LSTM,6,1,coral,20,3.3086520258869045,0.8311455316694987,9,0.7677864231647161,0.1219784295737193,41,2.577923757910679e-07,0.5215073529411764,0.11482182327324467,0.07277909177290422,0.16654411764705881,COMPLETE,0.11482182327324467,0.16654411764705881,0.5215073529411764,0.07277909177290422
48,0.0715734638471929,2026-03-13 18:16:50.246126,2026-03-13 18:34:47.902979,0 days 00:17:57.656853,64,2,0.1,0.002045534619412739,10,meta_err_sector,64,64,1,1.6403316569395572,0.4,0.04250343061113199,0.0012505071248477906,0.4,10,50,BiGRU,6,1,corn,20,2.9937228144564116,0.9251938365752664,15,0.7784109042490966,0.17971822035711765,31,6.525241774151974e-07,0.5196691176470588,0.124243461628439,0.0715734638471929,0.18400735294117648,COMPLETE,0.124243461628439,0.18400735294117648,0.5196691176470588,0.0715734638471929
58,0.07112394843290044,2026-03-13 21:44:04.602788,2026-03-13 22:02:55.914573,0 days 00:18:51.311785,64,2,0.4,0.0034430946762258694,15,meta_err_sector,64,128,1,1.52258048457459,0.4,0.07213550510482163,0.001736199923955571,0.8,10,30,BiGRU,6,1,coral,10,2.7675933144448117,1.09034632467311,15,0.8825326998555335,0.1267061570715783,31,7.425496108452829e-07,0.5238970588235294,0.11454789738869342,0.07112394843290044,0.16911764705882354,COMPLETE,0.11454789738869342,0.16911764705882354,0.5238970588235294,0.07112394843290044
79,0.07086842893164985,2026-03-14 05:01:29.322278,2026-03-14 05:58:46.307811,0 days 00:57:16.985533,64,6,0.4,0.001257743114936116,15,meta_sector_sentiment,256,64,1,0.8763092801883893,0.4,0.038628855820057637,0.0004601178474123032,0.4,7,20,LSTM,6,1,coral,15,2.7850142561268645,0.7546719128748163,15,0.7034021931219904,0.10636679906016097,41,3.729833734227363e-07,0.5233455882352941,0.11434146433943099,0.07086842893164985,0.17003676470588236,COMPLETE,0.11434146433943099,0.17003676470588236,0.5233455882352941,0.07086842893164985
94,0.0706392280626436,2026-03-14 14:25:31.164892,2026-03-14 15:06:55.148813,0 days 00:41:23.983921,64,4,0.8,0.001879772004181407,15,meta_sector,256,64,1,1.73845940346934,0.30000000000000004,0.013267550346678293,0.0003181878740246902,0.4,7,30,LSTM,6,1,coral,15,3.149650401784399,0.603189678819418,15,0.7855818571976556,0.13355317972178907,41,6.777538692116246e-07,0.5213235294117647,0.10231099716650943,0.0706392280626436,0.15386029411764707,COMPLETE,0.10231099716650943,0.15386029411764707,0.5213235294117647,0.0706392280626436
64,0.07031737163008653,2026-03-13 23:43:52.204462,2026-03-14 00:08:05.786982,0 days 00:24:13.582520,64,4,0.5,0.004898767415053744,10,meta_sector_stance,64,128,1,1.9179648752771128,0.4,0.07669906509236374,0.007636560631900638,0.8,7,50,LSTM,6,1,coral,15,2.387008637213449,0.8925183829610844,9,0.742958086715204,0.15384172790514217,41,2.551071847331531e-05,0.5220588235294118,0.11588261521641097,0.07031737163008653,0.17316176470588235,COMPLETE,0.11588261521641097,0.17316176470588235,0.5220588235294118,0.07031737163008653
19,0.06995888239721111,2026-03-13 02:30:06.014979,2026-03-13 03:29:09.896719,0 days 00:59:03.881740,256,6,0.8,0.0023242759812833304,10,meta_sector,64,64,1,1.0177928054692267,0.4,0.037561477564550694,0.002513745898366194,0.8,5,50,BiGRU,6,1,coral,15,3.481788112763055,0.939675507663562,15,0.7569432670345195,0.15125769556181518,41,2.1255282098743275e-07,0.5174632352941176,0.10595166343818606,0.06995888239721111,0.1676470588235294,COMPLETE,0.10595166343818606,0.1676470588235294,0.5174632352941176,0.06995888239721111
86,0.06954371973019939,2026-03-14 09:03:58.258567,2026-03-14 09:25:11.999797,0 days 00:21:13.741230,64,2,0.0,0.00010754182609956273,20,meta_sector_sentiment,128,32,1,1.1438821274094644,0.4,0.05998328123102804,0.0028411297075601255,0.8,10,50,BiGRU,6,1,corn,15,3.0586728879136205,0.9925438666233026,15,0.7410096735815629,0.131797719177523,41,1.164900177423226e-06,0.5181985294117647,0.11580956352240702,0.06954371973019939,0.17996323529411765,COMPLETE,0.11580956352240702,0.17996323529411765,0.5181985294117647,0.06954371973019939
39,0.06882384384485485,2026-03-13 14:25:05.117026,2026-03-13 14:48:34.077339,0 days 00:23:28.960313,64,2,0.1,0.0020710128414094258,20,meta_sector_sentiment,64,64,1,1.8288109446363239,0.4,0.03969203417684359,0.005070324092612673,0.8,10,20,BiGRU,6,1,corn,5,3.236638140376591,0.8158392676124727,15,0.8105440448356983,0.1445842616866197,41,1.8647677777183634e-06,0.5248161764705882,0.11891725157250432,0.06882384384485485,0.18658088235294118,COMPLETE,0.11891725157250432,0.18658088235294118,0.5248161764705882,0.06882384384485485
51,0.06857202494732104,2026-03-13 19:26:04.368745,2026-03-13 20:12:44.532671,0 days 00:46:40.163926,64,6,0.5,0.0008151244179302333,10,meta_sector_all_nlp,256,64,1,1.0003691247287483,0.30000000000000004,0.00481074188711501,0.00020755147309090227,0.8,5,20,BiGRU,6,2,coral,10,3.212656564995332,0.9244727399248323,21,0.8919401050510956,0.2147671414271085,21,1.200683818699289e-07,0.5161764705882353,0.10220862351610813,0.06857202494732104,0.15790441176470588,COMPLETE,0.10220862351610813,0.15790441176470588,0.5161764705882353,0.06857202494732104
44,0.06805263464322807,2026-03-13 16:23:29.830518,2026-03-13 16:37:22.359299,0 days 00:13:52.528781,64,2,0.8,0.001122467166272414,10,meta_sector_finbert,64,128,1,0.717556262212092,0.30000000000000004,0.06439431638695715,0.0035311541716234692,0.4,7,20,LSTM,6,2,coral,10,3.0990054779392895,0.9515546254297516,15,0.8021615205006939,0.20563040762735998,21,5.685463780561163e-07,0.5224264705882353,0.11796596063052893,0.06805263464322807,0.17316176470588235,COMPLETE,0.11796596063052893,0.17316176470588235,0.5224264705882353,0.06805263464322807
32,0.06742206724662332,2026-03-13 11:21:11.997524,2026-03-13 11:41:57.555525,0 days 00:20:45.558001,256,2,0.5,0.005237335843939585,10,meta_sector,128,32,1,1.6561848465580447,0.30000000000000004,0.04499555487324846,0.004514111874744803,0.8,7,30,BiLSTM,6,1,corn,15,3.1350854485048263,0.9076664821064702,15,0.8972571973882923,0.14576343649925477,41,1.722930491161475e-07,0.518014705882353,0.11481634526543595,0.06742206724662332,0.19503676470588235,COMPLETE,0.11481634526543595,0.19503676470588235,0.518014705882353,0.06742206724662332
67,0.06732536434881345,2026-03-14 01:00:49.738928,2026-03-14 01:16:45.034061,0 days 00:15:55.295133,128,2,0.2,0.004707436444211521,10,meta_sector_sentiment,128,32,1,1.5737540571851514,0.30000000000000004,0.09067636235383503,0.00033055957827231975,0.8,5,30,GRU,6,1,corn,20,3.1849905195860955,1.0395135229895318,15,0.8882179575297208,0.16412191444766433,31,2.903542023934058e-07,0.5176470588235295,0.11610324969649528,0.06732536434881345,0.18786764705882353,COMPLETE,0.11610324969649528,0.18786764705882353,0.5176470588235295,0.06732536434881345
38,0.06724776833036614,2026-03-13 13:52:39.940869,2026-03-13 14:25:05.116012,0 days 00:32:25.175143,64,2,0.0,6.041126544172374e-05,20,meta_sector_all_nlp,64,32,1,1.8060171734497592,0.30000000000000004,0.046348528828365765,0.0015881234926011076,0.8,7,50,BiGRU,6,1,corn,10,3.26887277719627,0.9906763745511382,21,0.773123994581985,0.17526868203390067,41,1.3114439447839534e-06,0.5213235294117647,0.12682086579607774,0.06724776833036614,0.1827205882352941,COMPLETE,0.12682086579607774,0.1827205882352941,0.5213235294117647,0.06724776833036614
96,0.06669200749785303,2026-03-14 15:29:00.337212,2026-03-14 15:59:50.358301,0 days 00:30:50.021089,64,6,0.7000000000000001,0.0015562517527573042,10,meta_sector_sentiment,64,64,1,1.6995038386569474,0.30000000000000004,0.03544181773731178,0.0014986915728300012,0.8,7,30,BiGRU,6,2,coral,10,2.876593407000081,1.0420874974538579,15,0.6887571850563209,0.24690610726601234,21,1.9330638678057427e-06,0.5266544117647058,0.1145740970268009,0.06669200749785303,0.17205882352941176,COMPLETE,0.1145740970268009,0.17205882352941176,0.5266544117647058,0.06669200749785303
21,0.06577888370832419,2026-03-13 04:06:00.341149,2026-03-13 04:37:04.077573,0 days 00:31:03.736424,256,6,0.6000000000000001,0.0028930528346689226,10,meta_sector,64,64,1,0.8239512563514996,0.30000000000000004,0.04839429225238817,0.007567530219700542,0.8,5,50,BiGRU,6,1,coral,15,2.5695891523438794,1.0154674789417795,15,0.7321184381054124,0.18708293780037344,21,2.2683214958592714e-06,0.5204044117647059,0.10868070668661776,0.06577888370832419,0.17352941176470588,COMPLETE,0.10868070668661776,0.17352941176470588,0.5204044117647059,0.06577888370832419
29,0.06519973117235284,2026-03-13 09:40:51.941874,2026-03-13 10:04:36.755583,0 days 00:23:44.813709,64,2,0.6000000000000001,0.0038831593863648617,20,meta_sector_emotion,128,32,1,1.5058509153115915,0.4,0.09902501037263034,0.0003382402624216263,0.8,7,50,GRU,6,1,coral,10,3.267584483883083,0.9656533296574816,15,0.8440984098908604,0.18580003856925664,41,1.4188121352783308e-07,0.5213235294117647,0.11064754445402449,0.06519973117235284,0.16176470588235295,COMPLETE,0.11064754445402449,0.16176470588235295,0.5213235294117647,0.06519973117235284
93,0.0651828957364983,2026-03-14 13:52:23.884468,2026-03-14 14:25:31.164114,0 days 00:33:07.279646,64,6,0.6000000000000001,0.0029197224226689446,20,meta_err_sector_unified_emotion,256,64,1,1.9453808172934886,0.4,0.06427829881977493,0.0036528187078574232,0.8,7,30,LSTM,6,2,coral,15,2.63059859309456,1.063129608244512,15,0.8050639329078705,0.10025150997075459,21,3.19872374437865e-07,0.5207720588235294,0.11535080401220256,0.0651828957364983,0.16727941176470587,COMPLETE,0.11535080401220256,0.16727941176470587,0.5207720588235294,0.0651828957364983
47,0.06475263145609424,2026-03-13 17:48:26.836619,2026-03-13 18:16:50.245222,0 days 00:28:23.408603,64,4,0.7000000000000001,0.004795682312275125,10,meta_err_sector,64,64,1,1.0830465496896806,0.30000000000000004,0.04601112332267003,0.0008175883810839281,0.4,7,30,LSTM,6,1,coral,20,2.5229100502589015,0.9155797996843543,9,0.7811903956062084,0.10587495216090873,41,5.418799663423017e-06,0.5185661764705882,0.10446244053995783,0.06475263145609424,0.15404411764705883,COMPLETE,0.10446244053995783,0.15404411764705883,0.5185661764705882,0.06475263145609424
11,0.06390994958540593,2026-03-12 18:19:08.470812,2026-03-12 19:47:59.857793,0 days 01:28:51.386981,64,6,0.7000000000000001,0.002724855744804851,10,meta_err_sector_emotion,256,32,1,0.5682579920628343,0.4,0.04809644527463862,9.049677079840176e-05,0.8,10,20,GRU,6,2,coral,10,2.9679158462581383,0.954394506189921,21,0.846527519883725,0.2262770323642373,41,2.6389009980668057e-07,0.5270220588235294,0.09292655100549635,0.06390994958540593,0.1463235294117647,COMPLETE,0.09292655100549635,0.1463235294117647,0.5270220588235294,0.06390994958540593
40,0.06389416023004145,2026-03-13 14:48:34.078325,2026-03-13 15:12:21.478673,0 days 00:23:47.400348,64,2,0.4,0.007372821385378602,15,meta_sector_sentiment,256,32,1,1.5849425926486331,0.4,0.06384178266995355,0.005408226331804292,0.8,5,20,GRU,6,1,coral,10,3.2373329945960543,1.0209885983024294,15,0.8978902105175186,0.2488144089324524,41,3.2694901143026157e-07,0.5154411764705882,0.10567195433262302,0.06389416023004145,0.16323529411764706,COMPLETE,0.10567195433262302,0.16323529411764706,0.5154411764705882,0.06389416023004145
50,0.06374107149118151,2026-03-13 19:02:35.467864,2026-03-13 19:26:04.367805,0 days 00:23:28.899941,64,2,0.7000000000000001,0.0046625217512067775,10,meta_sector,64,64,1,0.6040399237892397,0.4,0.06307278698406758,0.0013330181397343717,0.4,10,20,LSTM,6,2,coral,10,3.173297472351253,1.1981206089634917,15,0.8037115083755925,0.23193772417831418,41,1.0899088611865589e-07,0.5224264705882353,0.11048010261753259,0.06374107149118151,0.16470588235294117,COMPLETE,0.11048010261753259,0.16470588235294117,0.5224264705882353,0.06374107149118151
6,0.06359526866111208,2026-03-12 13:40:00.570130,2026-03-12 14:42:22.309391,0 days 01:02:21.739261,64,6,0.7000000000000001,0.005172986117630993,10,meta_err_sector,256,128,1,1.0386748672887023,0.4,0.04163371573825723,0.0011330066773511732,0.8,10,20,GRU,6,2,coral,10,3.446496540229317,0.6835763005310448,15,0.8407851890602317,0.1543188901095107,41,2.4870301307133435e-06,0.5211397058823529,0.09766372502026135,0.06359526866111208,0.14963235294117647,COMPLETE,0.09766372502026135,0.14963235294117647,0.5211397058823529,0.06359526866111208
57,0.06331521150274215,2026-03-13 21:28:13.008484,2026-03-13 21:44:04.601903,0 days 00:15:51.593419,64,4,0.5,0.003419049219005853,10,meta_sector_sentiment,128,32,1,1.9280261049956473,0.4,0.07108102307710427,0.0050803617458422745,0.8,7,30,LSTM,6,2,coral,15,3.1672092530672167,1.0447583524619801,9,0.7147868911685938,0.1873055882426572,21,5.761355593503286e-07,0.5205882352941177,0.11944312580709088,0.06331521150274215,0.17591911764705884,COMPLETE,0.11944312580709088,0.17591911764705884,0.5205882352941177,0.06331521150274215
56,0.06294292658679304,2026-03-13 21:15:57.572117,2026-03-13 21:28:13.007469,0 days 00:12:15.435352,64,2,0.0,0.0007478125607071618,20,meta_sector_sentiment,64,64,1,1.6040656095331347,0.4,0.0533092766310907,0.00012425734984020025,0.8,7,50,BiGRU,6,2,corn,10,3.143347304358772,0.34691968232962833,9,0.8082411822924649,0.11507890946871933,21,9.90110765955012e-07,0.5200367647058823,0.11229654942332618,0.06294292658679304,0.17591911764705884,COMPLETE,0.11229654942332618,0.17591911764705884,0.5200367647058823,0.06294292658679304
