number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
93,0.4504691461506408,2026-03-01 06:50:21.932735,2026-03-01 06:54:49.198954,0 days 00:04:27.266219,32,0.5,0.0009287772314482666,10,sentiment,64,64,5,1.4820391469601186,0.0,0.0033082565249904924,0.8,5,20,BiGRU,1,20,0.0005102182132839811,0.7068965517241379,0.6652840350428203,0.4504691461506408,0.7344290290152676,0.712769628448399,COMPLETE,0.6652840350428203,0.4504691461506408,0.7344290290152676,0.712769628448399,0.7068965517241379
14,0.4489011593752793,2026-02-28 22:44:18.447189,2026-02-28 22:52:11.523945,0 days 00:07:53.076756,16,0.0,0.0030245810438203793,20,finbert,128,128,5,1.7603268342928846,0.0,0.0007144011912794497,0.8,5,20,BiGRU,1,10,6.627576647829917e-06,0.7060755336617405,0.659871415250746,0.4489011593752793,0.7253341882024364,0.7077427720238978,COMPLETE,0.659871415250746,0.4489011593752793,0.7253341882024364,0.7077427720238978,0.7060755336617405
52,0.4486712349690048,2026-03-01 02:47:09.734229,2026-03-01 02:51:18.172813,0 days 00:04:08.438584,32,0.4,0.0021935432488282254,10,unified_emotion,64,64,5,1.750533189656104,0.0,0.001662178515271375,0.8,10,50,BiGRU,1,20,3.2899427370085885e-05,0.7123700054734539,0.6479459575783595,0.4486712349690048,0.7342057249074031,0.6856852304529163,COMPLETE,0.6479459575783595,0.4486712349690048,0.7342057249074031,0.6856852304529163,0.7123700054734539
42,0.4482426151073061,2026-03-01 01:55:36.852729,2026-03-01 01:59:27.553761,0 days 00:03:50.701032,32,0.1,0.0010593658458494767,10,emotion,128,128,5,1.8559370464891338,0.1,0.0012244954491590194,0.8,10,50,GRU,1,15,4.6687797133493804e-06,0.7074438970990695,0.6625508727806446,0.4482426151073061,0.7330323788766338,0.7094579863393136,COMPLETE,0.6625508727806446,0.4482426151073061,0.7330323788766338,0.7094579863393136,0.7074438970990695
74,0.44750615070501176,2026-03-01 05:00:34.496653,2026-03-01 05:04:54.579915,0 days 00:04:20.083262,32,0.4,0.0019538452611382743,10,finbert,64,64,5,1.6375696520425571,0.2,0.005120721494745003,0.8,5,20,BiGRU,1,20,0.0007410527922228675,0.6948549534756432,0.6647301348388323,0.44750615070501176,0.6994097514898785,0.7562094201258286,COMPLETE,0.6647301348388323,0.44750615070501176,0.6994097514898785,0.7562094201258286,0.6948549534756432
95,0.44666370930216454,2026-03-01 06:59:09.464820,2026-03-01 07:05:32.646488,0 days 00:06:23.181668,32,0.6000000000000001,0.0003622766459586782,15,sentiment,64,64,5,1.6863382353113072,0.0,0.007395967891075221,0.8,5,30,BiGRU,2,20,0.0009076756856112979,0.7006020799124246,0.6599465649087896,0.44666370930216454,0.7199100599341427,0.729494634077424,COMPLETE,0.6599465649087896,0.44666370930216454,0.7199100599341427,0.729494634077424,0.7006020799124246
49,0.44557067370950765,2026-03-01 02:30:31.590983,2026-03-01 02:34:35.149560,0 days 00:04:03.558577,32,0.2,0.0020895864397620905,10,emotion,256,64,5,1.8025612454421713,0.0,0.0020509024946261294,0.8,10,50,GRU,1,20,1.5079355732311339e-05,0.7008757525998905,0.6703765973122123,0.44557067370950765,0.708965798687428,0.7429906362053448,COMPLETE,0.6703765973122123,0.44557067370950765,0.708965798687428,0.7429906362053448,0.7008757525998905
96,0.4452974709443208,2026-03-01 07:05:32.647181,2026-03-01 07:11:41.327239,0 days 00:06:08.680058,32,0.6000000000000001,0.002908235101299156,15,sentiment,64,64,5,1.2701940763248307,0.1,0.0011448882382880604,0.8,5,50,BiGRU,2,20,0.00016298753459652294,0.70415982484948,0.6616947560633856,0.4452974709443208,0.7279177008595892,0.7302299162683792,COMPLETE,0.6616947560633856,0.4452974709443208,0.7279177008595892,0.7302299162683792,0.70415982484948
19,0.44527200240828707,2026-02-28 23:14:22.141585,2026-02-28 23:21:24.347846,0 days 00:07:02.206261,16,0.2,0.0038436570324703124,20,finbert,128,128,5,1.8673332366664501,0.1,0.0007649999944649175,0.4,7,30,GRU,1,5,7.41378553406822e-07,0.7063492063492063,0.6506888799655807,0.44527200240828707,0.7286852438574491,0.699662094172517,COMPLETE,0.6506888799655807,0.44527200240828707,0.7286852438574491,0.699662094172517,0.7063492063492063
39,0.4444561991969192,2026-03-01 01:35:38.901211,2026-03-01 01:43:02.514224,0 days 00:07:23.613013,16,0.1,0.002824060406587632,20,finbert,128,128,5,1.614722716378948,0.0,0.0012010437381766905,0.8,10,50,LSTM,1,15,1.329798022137856e-06,0.706896551724138,0.6643880217273249,0.4444561991969192,0.7141712648402202,0.7149885528334526,COMPLETE,0.6643880217273249,0.4444561991969192,0.7141712648402202,0.7149885528334526,0.706896551724138
77,0.4439200988606833,2026-03-01 05:15:30.933788,2026-03-01 05:19:37.249211,0 days 00:04:06.315423,32,0.30000000000000004,0.0030093002476857494,10,unified_emotion,64,64,5,1.6941708965018762,0.0,0.0031916030334547965,0.8,7,50,LSTM,1,15,9.125274774156052e-05,0.7058018609742748,0.6449157377278772,0.4439200988606833,0.7477720491970828,0.6870086995904853,COMPLETE,0.6449157377278772,0.4439200988606833,0.7477720491970828,0.6870086995904853,0.7058018609742748
20,0.44389497423095453,2026-02-28 23:21:24.348813,2026-02-28 23:29:28.962857,0 days 00:08:04.614044,16,0.1,0.007771375965636241,20,finbert,128,128,5,1.9061463211624743,0.2,0.000539406166202496,0.4,7,30,BiLSTM,1,5,3.6679419424956697e-07,0.7044334975369458,0.6516890493677661,0.44389497423095453,0.7288743906809675,0.7075948717317971,COMPLETE,0.6516890493677661,0.44389497423095453,0.7288743906809675,0.7075948717317971,0.7044334975369458
57,0.4436383335864453,2026-03-01 03:10:34.753656,2026-03-01 03:14:51.249184,0 days 00:04:16.495528,32,0.30000000000000004,0.0032559224708843823,10,finbert,64,64,5,1.9816835042610785,0.0,0.0045955480078168085,0.8,5,20,BiGRU,1,20,3.363660490913009e-05,0.7058018609742749,0.6544047169310282,0.4436383335864453,0.735886461889065,0.6955227094858089,COMPLETE,0.6544047169310282,0.4436383335864453,0.735886461889065,0.6955227094858089,0.7058018609742749
58,0.44215510039525874,2026-03-01 03:14:51.250003,2026-03-01 03:22:22.937036,0 days 00:07:31.687033,16,0.2,0.003922454436462856,20,finbert,128,32,5,1.6303515567735414,0.0,0.001654498801652861,0.8,10,50,LSTM,1,20,1.886743964542143e-07,0.7096332785987959,0.6454361140074557,0.44215510039525874,0.7458484222755368,0.6859251211515165,COMPLETE,0.6454361140074557,0.44215510039525874,0.7458484222755368,0.6859251211515165,0.7096332785987959
