number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
74,-0.0115633035940062,2026-03-02 08:28:25.469794,2026-03-02 08:34:04.040367,0 days 00:05:38.570573,64,0.5,0.006331547050966,20,base,256,32,1,0.4933752007436952,0.1,3.425546402765153e-05,0.4,7,50,LSTM,1,10,7.028325050162237e-05,COMPLETE
