company,sector,model_type,problem_type,sequence_length,horizon_steps,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
AAPL,Consumer Goods,GRU,classification,15,5,1,0.684109992118337,0.6985059522447132,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,2,0.5913498422608303,0.7755136773699806,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,3,0.5449921171269824,0.8982175162860325,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,4,0.4986442459288554,1.0548931303478422,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,5,0.4646393593831278,1.204244301432655,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,6,0.4243562299402515,1.5979482503164382,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,7,0.3775389549420707,1.846325499670846,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,8,0.3387667476831369,2.5253872530800954,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,9,0.35076941841810794,3.279615947178432,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,10,0.3637446596394831,3.4220656213306246,398,42,64
AAPL,Consumer Goods,GRU,classification,15,5,11,0.34579266106063994,2.8681708858126687,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,1,0.6779682100118705,0.729170594896589,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,2,0.6012066437970454,0.8514616659709385,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,3,0.5595143507772954,1.2558988162449427,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,4,0.525960754060266,1.7535758415857952,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,5,0.48920074210095044,2.283934916768755,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,6,0.44341148600805946,2.5568155617940995,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,7,0.40506914055826676,3.060295831589472,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,8,0.3859761518299879,3.4193285079229447,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,9,0.3681705058482125,3.8957317102523077,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,10,0.35411334498294034,3.7842003390902565,398,42,64
ABB,Industrial Goods,GRU,classification,15,5,11,0.3424034794820613,3.8839179334186373,398,42,64
ABBV,Healthcare,GRU,classification,15,5,1,0.6833667901892159,0.6877521617071969,398,42,64
ABBV,Healthcare,GRU,classification,15,5,2,0.5901357965852747,0.6937371038255238,398,42,64
ABBV,Healthcare,GRU,classification,15,5,3,0.5553613185283527,0.6949979464213053,398,42,64
ABBV,Healthcare,GRU,classification,15,5,4,0.5122472787622231,0.6985497020539784,398,42,64
