number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
20,0.4438949742309545,2026-02-28 23:21:24.348813,2026-02-28 23:29:28.962857,0 days 00:08:04.614044,16,0.1,0.0077713759656362,20,finbert,128,128,5,1.9061463211624745,0.2,0.0005394061662024,0.4,7,30,BiLSTM,1,5,3.6679419424956697e-07,0.7044334975369458,0.6516890493677661,0.4438949742309545,0.7288743906809675,0.7075948717317971,COMPLETE,0.6516890493677661,0.4438949742309545,0.7288743906809675,0.7075948717317971,0.7044334975369458
