number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
55,0.31497838849086524,2026-03-11 23:18:04.860719,2026-03-11 23:23:29.070897,0 days 00:05:24.210178,32,0.6000000000000001,0.0029214793709305183,15,meta_sector_finbert,256,64,1,1.2018037952963398,0.1,0.001683589091641385,0.8,5,30,GRU,1,5,2.2489117358065207e-06,0.6266106442577032,0.5327989195572174,0.31497838849086524,0.7199662858320534,0.5793312845874982,COMPLETE,0.5327989195572174,0.31497838849086524,0.7199662858320534,0.5793312845874982,0.6266106442577032
99,0.30719428328841647,2026-03-12 02:45:31.287850,2026-03-12 02:50:08.373312,0 days 00:04:37.085462,32,0.0,0.004630651944346132,15,meta_err_sector_finbert,256,32,1,0.9109890292473951,0.1,0.0049725248770913005,0.8,5,20,GRU,1,20,2.4471081763901293e-05,0.6215686274509805,0.5443597365073104,0.30719428328841647,0.6926761559295384,0.6173515068503034,COMPLETE,0.5443597365073104,0.30719428328841647,0.6926761559295384,0.6173515068503034,0.6215686274509805
45,0.30565218574163194,2026-03-11 22:28:34.885896,2026-03-11 22:33:34.901117,0 days 00:05:00.015221,32,0.30000000000000004,0.0006213083889666684,15,meta_sector_unified_emotion,256,64,1,1.0460206783211012,0.1,0.00522812404630571,0.8,10,50,GRU,1,10,2.700991772882861e-06,0.6235294117647058,0.5584315654834768,0.30565218574163194,0.6809278157808347,0.6331025398238624,COMPLETE,0.5584315654834768,0.30565218574163194,0.6809278157808347,0.6331025398238624,0.6235294117647058
49,0.3054723301338066,2026-03-11 22:48:25.351423,2026-03-11 22:53:17.746425,0 days 00:04:52.395002,32,0.2,0.002399051488567964,15,meta_sector_all_nlp,256,32,1,0.982202685384827,0.0,0.0033622359085714953,0.8,10,50,GRU,1,10,1.1655439373474672e-06,0.6254901960784315,0.5341521380896868,0.3054723301338066,0.699378591726395,0.5825885571721445,COMPLETE,0.5341521380896868,0.3054723301338066,0.699378591726395,0.5825885571721445,0.6254901960784315
24,0.3052317439510378,2026-03-11 21:00:57.240438,2026-03-11 21:06:07.457743,0 days 00:05:10.217305,32,0.30000000000000004,0.002595649864767368,15,meta_err_sector_emotion,256,64,1,1.6353254416333984,0.1,0.0015184692513684137,0.8,7,20,GRU,1,5,1.0479619538330502e-06,0.6246498599439777,0.546727762806998,0.3052317439510378,0.6960585137825545,0.599847178460039,COMPLETE,0.546727762806998,0.3052317439510378,0.6960585137825545,0.599847178460039,0.6246498599439777
37,0.3047251126755566,2026-03-11 21:53:22.373367,2026-03-11 21:57:47.276292,0 days 00:04:24.902925,32,0.5,0.0029914667722000677,10,meta_sector_unified_emotion,64,32,1,0.9979478489754596,0.1,0.001459879871223976,0.4,10,20,BiGRU,1,5,5.644259179687944e-07,0.6257703081232493,0.5315113600756163,0.3047251126755566,0.7129984131371907,0.5824619252580144,COMPLETE,0.5315113600756163,0.3047251126755566,0.7129984131371907,0.5824619252580144,0.6257703081232493
92,0.3042875428912411,2026-03-12 02:11:46.757901,2026-03-12 02:16:42.019345,0 days 00:04:55.261444,32,0.0,0.00018709783527967963,20,meta_err_sector,256,64,1,1.406769734092076,0.30000000000000004,0.0039014802014181982,0.8,5,20,GRU,1,5,5.882204206890044e-06,0.6229691876750701,0.5201147218742537,0.3042875428912411,0.7110777427937314,0.5848642253892664,COMPLETE,0.5201147218742537,0.3042875428912411,0.7110777427937314,0.5848642253892664,0.6229691876750701
97,0.30357579652297156,2026-03-12 02:34:46.032512,2026-03-12 02:39:38.506839,0 days 00:04:52.474327,32,0.4,0.0012475242120160847,15,meta_err_sector_stance,256,64,1,1.1075795486690052,0.2,0.0031529950111355534,0.8,10,50,LSTM,1,15,4.436850941458637e-06,0.623529411764706,0.5414048009434432,0.30357579652297156,0.7044722593423428,0.5899713531103433,COMPLETE,0.5414048009434432,0.30357579652297156,0.7044722593423428,0.5899713531103433,0.623529411764706
81,0.3020510275915893,2026-03-12 01:19:26.054687,2026-03-12 01:25:19.462032,0 days 00:05:53.407345,32,0.1,0.00232995713938765,20,meta_sector,256,64,1,1.1676194926533392,0.30000000000000004,0.0008587473509040741,0.8,7,50,GRU,1,5,2.291040013454297e-06,0.619327731092437,0.5602555360366611,0.3020510275915893,0.6653795181036711,0.6391300213292485,COMPLETE,0.5602555360366611,0.3020510275915893,0.6653795181036711,0.6391300213292485,0.619327731092437
80,0.3015334351042942,2026-03-12 01:14:29.158055,2026-03-12 01:19:26.053588,0 days 00:04:56.895533,32,0.0,0.004236526876455116,15,meta_sector_emotion,256,32,1,1.0629294608823388,0.0,0.0028962290418797147,0.8,10,20,GRU,1,20,2.8392634870317073e-06,0.6126050420168068,0.5247375356185005,0.3015334351042942,0.7007156678459039,0.5855703309644066,COMPLETE,0.5247375356185005,0.3015334351042942,0.7007156678459039,0.5855703309644066,0.6126050420168068
44,0.3015307269680346,2026-03-11 22:23:40.459261,2026-03-11 22:28:34.884681,0 days 00:04:54.425420,32,0.4,0.0025808310372968006,15,meta_sector_sentiment,256,64,1,1.3031960137513603,0.2,0.0021468499497377374,0.8,5,50,GRU,1,5,8.704165980002934e-06,0.615686274509804,0.5560151724958745,0.3015307269680346,0.6670324243530503,0.6379876913896773,COMPLETE,0.5560151724958745,0.3015307269680346,0.6670324243530503,0.6379876913896773,0.615686274509804
57,0.3006848844174896,2026-03-11 23:27:19.571905,2026-03-11 23:32:58.289344,0 days 00:05:38.717439,32,0.2,0.0001778098687352527,20,meta_err_sector,256,64,1,1.8129082573154915,0.2,0.0007955808453701886,0.8,7,20,GRU,1,5,3.7102705154873173e-06,0.6232492997198881,0.5566333337751376,0.3006848844174896,0.6800344158765255,0.6333942131724748,COMPLETE,0.5566333337751376,0.3006848844174896,0.6800344158765255,0.6333942131724748,0.6232492997198881
85,0.299213614413922,2026-03-12 01:38:19.874689,2026-03-12 01:43:43.502861,0 days 00:05:23.628172,32,0.0,0.0018271997097822226,20,meta_err_sector,256,64,1,1.308116240671382,0.30000000000000004,0.007921019083780564,0.8,5,20,GRU,1,5,1.710009317850828e-05,0.6140056022408964,0.5294923804917515,0.299213614413922,0.7028932900930603,0.596602887538751,COMPLETE,0.5294923804917515,0.299213614413922,0.7028932900930603,0.596602887538751,0.6140056022408964
29,0.2989704168206438,2026-03-11 21:25:45.930236,2026-03-11 21:28:33.432768,0 days 00:02:47.502532,128,0.5,0.0012943270425251853,10,meta_sector,64,64,1,1.5472929122137786,0.1,0.006789763408398976,0.4,7,30,GRU,1,5,2.593230602563555e-07,0.6179271708683475,0.5443905637787904,0.2989704168206438,0.6823669810675487,0.5994458762044891,COMPLETE,0.5443905637787904,0.2989704168206438,0.6823669810675487,0.5994458762044891,0.6179271708683475
60,0.29892534095210005,2026-03-11 23:43:50.218027,2026-03-11 23:48:03.748027,0 days 00:04:13.530000,32,0.7000000000000001,0.004158667656296323,10,meta_sector_sentiment,256,128,1,1.1469251122488626,0.1,0.003565719316676323,0.8,5,30,LSTM,1,5,3.1592264647763455e-06,0.6173669467787115,0.5547940946893916,0.29892534095210005,0.6811649525427068,0.6347751860277693,COMPLETE,0.5547940946893916,0.29892534095210005,0.6811649525427068,0.6347751860277693,0.6173669467787115
76,0.2987536359501831,2026-03-12 00:55:35.287418,2026-03-12 01:00:16.883175,0 days 00:04:41.595757,32,0.0,0.0016054303007356067,15,meta_sector_finbert,256,128,1,1.904782211839295,0.2,0.0022280873449141737,0.8,7,20,GRU,1,5,2.9517513425381604e-06,0.6134453781512604,0.5858907307473258,0.2987536359501831,0.6384175037738129,0.7003605442255763,COMPLETE,0.5858907307473258,0.2987536359501831,0.6384175037738129,0.7003605442255763,0.6134453781512604
78,0.2986238360478135,2026-03-12 01:04:25.390376,2026-03-12 01:08:45.944479,0 days 00:04:20.554103,32,0.5,0.0024334901110749205,10,meta_sector_finbert,256,64,1,1.3965445076278054,0.0,0.004032910992465434,0.8,5,30,BiLSTM,1,5,2.063755652872281e-06,0.6221288515406163,0.5317331778907752,0.2986238360478135,0.7027777601816612,0.5718165062987539,COMPLETE,0.5317331778907752,0.2986238360478135,0.7027777601816612,0.5718165062987539,0.6221288515406163
19,0.29841759753086294,2026-03-11 20:39:49.167051,2026-03-11 20:44:12.462263,0 days 00:04:23.295212,32,0.2,0.00205937569825905,10,meta_sector_all_nlp,128,64,1,1.862587736013485,0.2,0.0024567468447328376,0.4,7,30,GRU,1,5,2.0050208222064315e-07,0.6112044817927172,0.5447114983972101,0.29841759753086294,0.6787927210387509,0.6165500411975473,COMPLETE,0.5447114983972101,0.29841759753086294,0.6787927210387509,0.6165500411975473,0.6112044817927172
98,0.2983841722453184,2026-03-12 02:39:38.508154,2026-03-12 02:45:31.286881,0 days 00:05:52.778727,32,0.6000000000000001,0.0017087517655247297,20,meta_sector_stance,256,64,1,1.1062345067866695,0.1,0.0032490229996345412,0.8,10,50,LSTM,1,20,1.1124727363469054e-06,0.6190476190476191,0.5490175655948285,0.2983841722453184,0.6812824565490524,0.6129684611566545,COMPLETE,0.5490175655948285,0.2983841722453184,0.6812824565490524,0.6129684611566545,0.6190476190476191
95,0.2981804215105598,2026-03-12 02:25:07.923668,2026-03-12 02:29:27.310364,0 days 00:04:19.386696,32,0.30000000000000004,0.001576993152969834,15,meta_sector_sentiment,64,32,1,1.4123598220011204,0.30000000000000004,0.002166005178430013,0.8,5,50,GRU,1,10,1.5172239100309392e-05,0.6207282913165266,0.5269637916393035,0.2981804215105598,0.707095009245324,0.5584368355788624,COMPLETE,0.5269637916393035,0.2981804215105598,0.707095009245324,0.5584368355788624,0.6207282913165266
