number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
97,0.3169535136794825,2026-03-12 03:21:16.383471,2026-03-12 03:26:42.507052,0 days 00:05:26.123581,32,0.8,0.001920596164318467,15,meta_emotion,256,128,1,1.9435337559380608,0.1,0.0026185105477280358,0.4,10,30,GRU,2,15,0.0002189324148532721,0.6280112044817928,0.5739341351899477,0.3169535136794825,0.6769040270623335,0.6418338675697991,COMPLETE,0.5739341351899477,0.3169535136794825,0.6769040270623335,0.6418338675697991,0.6280112044817928
95,0.3148646862462994,2026-03-12 03:10:24.458550,2026-03-12 03:16:18.533658,0 days 00:05:54.075108,32,0.8,0.00166282804523845,15,meta_finbert,256,128,1,1.786673823187731,0.2,0.0071019405891012575,0.4,10,30,GRU,2,15,0.0009090484560435091,0.6302521008403362,0.5603922589068001,0.3148646862462994,0.6907264193267706,0.619058447198843,COMPLETE,0.5603922589068001,0.3148646862462994,0.6907264193267706,0.619058447198843,0.6302521008403362
68,0.3118790336074388,2026-03-12 01:28:21.800522,2026-03-12 01:32:08.603540,0 days 00:03:46.803018,32,0.2,0.000363916847147661,10,meta_stance,256,32,1,0.21778042368262707,0.30000000000000004,0.0013494576178857038,0.4,10,20,LSTM,1,10,1.9202400781865245e-07,0.6257703081232494,0.5617793026293144,0.3118790336074388,0.6856880377771595,0.6364741049277801,COMPLETE,0.5617793026293144,0.3118790336074388,0.6856880377771595,0.6364741049277801,0.6257703081232494
31,0.31161454669604377,2026-03-11 22:12:18.275580,2026-03-11 22:18:57.424275,0 days 00:06:39.148695,32,0.5,0.0009906700939961446,20,meta_finbert,256,32,1,1.426676928665653,0.2,0.0005845505563780864,0.4,10,30,BiGRU,1,5,1.9539034513436302e-06,0.6288515406162465,0.564439840840396,0.31161454669604377,0.6772402358937526,0.62781431280957,COMPLETE,0.564439840840396,0.31161454669604377,0.6772402358937526,0.62781431280957,0.6288515406162465
65,0.310096705274822,2026-03-12 01:14:25.648174,2026-03-12 01:19:57.132867,0 days 00:05:31.484693,32,0.5,0.0009298963312350163,15,meta_stance,256,128,1,1.3148000311049577,0.2,0.009284281144960261,0.4,10,30,BiGRU,1,10,1.3503611895835366e-05,0.6310924369747899,0.5491440951009232,0.310096705274822,0.6890276956058601,0.5963530148951471,COMPLETE,0.5491440951009232,0.310096705274822,0.6890276956058601,0.5963530148951471,0.6310924369747899
89,0.3065007054165075,2026-03-12 02:49:42.107939,2026-03-12 02:54:02.827302,0 days 00:04:20.719363,32,0.8,0.0037508325934046114,15,meta_all_nlp,256,128,1,1.6469901067198085,0.2,0.0026708942807785315,0.4,10,30,GRU,1,15,0.0005247775954055438,0.6277310924369749,0.5514946929807998,0.3065007054165075,0.6937291388695863,0.6047719291236311,COMPLETE,0.5514946929807998,0.3065007054165075,0.6937291388695863,0.6047719291236311,0.6277310924369749
47,0.30588969938108845,2026-03-11 23:38:56.581415,2026-03-11 23:44:16.741964,0 days 00:05:20.160549,32,0.4,0.0015465672648733663,15,meta_finbert,256,32,1,0.9141936936478565,0.2,0.0003571539527182316,0.8,10,30,BiGRU,1,5,6.388891412141522e-07,0.6173669467787115,0.5590964175300888,0.30588969938108845,0.6802816915815254,0.6417669830431305,COMPLETE,0.5590964175300888,0.30588969938108845,0.6802816915815254,0.6417669830431305,0.6173669467787115
83,0.30251697632896585,2026-03-12 02:31:25.125197,2026-03-12 02:33:52.054436,0 days 00:02:26.929239,128,0.8,0.00227954641094082,10,meta_finbert,128,64,1,1.3467391255875094,0.0,0.007257734107315168,0.4,7,30,GRU,1,20,1.8519148695559826e-05,0.6201680672268907,0.52838733195395,0.30251697632896585,0.7098835453478364,0.5658346760926636,COMPLETE,0.52838733195395,0.30251697632896585,0.7098835453478364,0.5658346760926636,0.6201680672268907
98,0.30213072131008145,2026-03-12 03:26:42.507938,2026-03-12 03:32:59.297495,0 days 00:06:16.789557,32,0.8,0.0021378219259375717,20,meta_emotion,256,128,1,1.7479175144848873,0.0,0.0029628988481431766,0.4,10,30,GRU,2,20,4.182738009795515e-05,0.6162464985994398,0.5368794964027532,0.30213072131008145,0.7000925752634147,0.5971176965629588,COMPLETE,0.5368794964027532,0.30213072131008145,0.7000925752634147,0.5971176965629588,0.6162464985994398
76,0.3015090213827114,2026-03-12 02:05:18.408232,2026-03-12 02:09:43.639218,0 days 00:04:25.230986,32,0.6000000000000001,0.0009240952843530549,15,meta_finbert,256,128,1,1.1096282363923384,0.2,0.007843671274642448,0.4,10,30,GRU,1,10,1.258477059289432e-05,0.6210084033613446,0.5401793549601179,0.3015090213827114,0.6967449604397304,0.5982715846215961,COMPLETE,0.5401793549601179,0.3015090213827114,0.6967449604397304,0.5982715846215961,0.6210084033613446
