number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
78,0.1337625063481896,2026-03-05 04:46:25.640758,2026-03-05 05:35:53.271793,0 days 00:49:27.631035,64,6,0.2,0.0067257112890162,10,sector_finbert,256,128,1.123068608111435,0.4,0.0923899158495697,0.0022071248480637,0.4,7,30,LSTM,6,2,corn,20,2.902112639670424,0.4446756445097694,15,0.7048160464131326,0.2826838858566226,31,7.202263386817142e-06,0.5179597701149425,0.1180343088519787,0.1337625063481896,0.2061781609195402,COMPLETE,0.1180343088519787,0.2061781609195402,0.5179597701149425,0.1337625063481896
