number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
77,0.0746022899433383,2026-03-05 10:07:59.839919,2026-03-05 10:29:39.419098,0 days 00:21:39.579179,32,2,0.8,0.0048239721901468,15,sector_unified_emotion,128,32,0.9450096626930132,0.1,0.0222944011444252,0.0037636490801466,0.8,10,30,BiLSTM,6,1,coral,20,3.357154984800013,0.7163929227621172,15,0.7988471332158712,0.2467787168364006,31,6.902094630971893e-05,0.5193965517241379,0.1041194137705553,0.0746022899433383,0.1646910919540229,COMPLETE,0.1041194137705553,0.1646910919540229,0.5193965517241379,0.0746022899433383,1
