company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,LSTM,regression,1,0.0002543160421996918,0.012462666385054388,-0.05786605948081491,-0.07965984390565167,0.32653061224489793,0.38095238095238093,0.2857142857142857,0.484375,,,,,,1198,398,42,64,50
ABB,Industrial Goods,LSTM,regression,1,0.00013490602352332913,0.009891487047221634,-0.021521765030652285,0.0,0.0,0.0,0.0,0.4375,,,,,,1198,398,42,64,21
ABBV,Healthcare,LSTM,regression,1,0.0007084800529027739,0.018248105155021566,-0.009575574659634656,0.2130214807490179,0.7111111111111111,0.5714285714285714,0.9411764705882353,0.59375,,,,,,1117,398,42,64,27
AEP,Utilities,LSTM,regression,1,0.00017057445130767482,0.009966605099056336,-0.01931540941246479,0.0,0.0,0.0,0.0,0.40625,,,,,,1198,398,42,64,21
AGFS,Conglomerates,LSTM,regression,1,0.002624275414603794,0.027757061483126188,-0.03384954879555946,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,641,115,42,64,21
AMGN,Healthcare,LSTM,regression,1,0.0003488586781147366,0.014807766685906137,-0.07173536928232394,0.05382272057250939,0.32653061224489793,0.6153846153846154,0.2222222222222222,0.484375,,,,,,1198,398,42,64,29
AMZN,Services,LSTM,regression,1,0.000820444850945202,0.022576000500548477,-1.4406751418590797,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1198,398,42,64,40
BA,Industrial Goods,LSTM,regression,1,0.00024092465246337787,0.012482258279173819,-0.1938464784978171,0.16348734079150698,0.10810810810810811,1.0,0.05714285714285714,0.484375,,,,,,1198,398,42,64,36
BABA,Services,LSTM,regression,1,0.0005847993514884599,0.01839830125431824,-0.011624840261253544,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,685,159,42,64,21
BAC,Financial,LSTM,regression,1,0.0002913458460365512,0.013079941624718615,-0.025450331086352085,0.0,0.0,0.0,0.0,0.578125,,,,,,1198,398,42,64,21
BBL,Basic Matierials,LSTM,regression,1,0.000943094403814832,0.024530756575743884,-0.35500900630926924,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,1198,398,42,64,43
BCH,Financial,LSTM,regression,1,0.0001424493368202066,0.0098339527191042,-0.02741826735324815,0.18944220058835148,0.6136363636363636,0.4426229508196721,1.0,0.46875,,,,,,1198,398,42,64,27
BHP,Basic Matierials,LSTM,regression,1,0.0005996746206463498,0.01980228797575293,-0.05067464549283396,0.047619047619047616,0.2222222222222222,0.5,0.14285714285714285,0.5625,,,,,,1198,398,42,64,46
BP,Basic Matierials,LSTM,regression,1,0.0003722209834250644,0.015122173879559268,-0.0022235989615841945,-0.010188710438961876,0.5384615384615384,0.40384615384615385,0.8076923076923077,0.4375,,,,,,1198,398,42,64,50
BRK-A,Financial,LSTM,regression,1,0.00013454503828057654,0.008934502126187488,-0.002025196325228018,-0.04144706094183282,0.36,0.4090909090909091,0.32142857142857145,0.5,,,,,,1198,398,42,64,21
BSAC,Financial,LSTM,regression,1,0.00023928688295188973,0.011818094291824233,-0.002792757887490671,0.0,0.0,0.0,0.0,0.5625,,,,,,1198,398,42,64,21
BUD,Consumer Goods,LSTM,regression,1,0.0001384660398696938,0.00935224848774266,-0.005749713931583855,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,1198,398,42,64,21
C,Financial,LSTM,regression,1,0.00023367249889854198,0.011402124784811882,0.05436632682469411,0.14785921742704325,0.48,0.5,0.46153846153846156,0.59375,,,,,,1198,398,42,64,38
CAT,Industrial Goods,LSTM,regression,1,0.00029917246402041535,0.013131151143464193,-0.019975507245306057,0.0,0.0,0.0,0.0,0.5,,,,,,1198,398,42,64,21
CELG,Healthcare,LSTM,regression,1,0.0006460394691916924,0.019584111158127082,-0.04825137678692415,0.1210898699241207,0.16216216216216217,0.75,0.09090909090909091,0.515625,,,,,,1198,398,42,64,29
CHL,Technology,LSTM,regression,1,0.00015817587074937162,0.01029070551958107,0.0006725142781796034,0.0403632899747069,0.5633802816901409,0.5,0.6451612903225806,0.515625,,,,,,1198,398,42,64,30
CHTR,Services,LSTM,regression,1,0.0002686858229643004,0.012081885481291368,0.03656231017907752,0.16012815380508713,0.36363636363636365,0.6666666666666666,0.25,0.5625,,,,,,1198,398,42,64,30
CMCSA,Services,LSTM,regression,1,0.00014803696318064447,0.009815353843740958,-0.011132549129508895,0.0,0.0,0.0,0.0,0.53125,,,,,,1198,398,42,64,26
CODI,Conglomerates,LSTM,regression,1,0.00012625897128260097,0.008847784420056348,-0.023778963404347486,0.0,0.0,0.0,0.0,0.546875,,,,,,1198,398,42,64,21
CSCO,Technology,LSTM,regression,1,0.0002041312049983238,0.01019007953685963,0.02536566422360198,0.30237157840738177,0.4782608695652174,0.7857142857142857,0.34375,0.625,,,,,,1198,398,42,64,50
CVX,Basic Matierials,LSTM,regression,1,0.0003826326990582159,0.016525095933930867,-0.00344390025207697,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,1198,398,42,64,21
