company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiLSTM,regression,1,0.00024046624205885793,0.01210580803783265,-0.00025572010601271344,0.0,0.0,0.0,0.0,0.5625,,,,,,1203,398,42,64,16
ABB,Industrial Goods,BiLSTM,regression,1,0.00013578158591142725,0.009531025654083161,-0.028151610108917202,0.0,0.72,0.5625,1.0,0.5625,,,,,,1203,398,42,64,16
ABBV,Healthcare,BiLSTM,regression,1,0.0007083727995429551,0.018782721754327464,-0.009422739908776734,0.0,0.0,0.0,0.0,0.46875,,,,,,1122,398,42,64,16
AEP,Utilities,BiLSTM,regression,1,0.00016846018324121457,0.009817477841028599,-0.006681008403111255,0.0,0.0,0.0,0.0,0.40625,,,,,,1203,398,42,64,16
AGFS,Conglomerates,BiLSTM,regression,1,0.002552094872471275,0.02645420259225847,-0.005413577288814864,0.0,0.0,0.0,0.0,0.609375,,,,,,646,120,42,64,16
AMGN,Healthcare,BiLSTM,regression,1,0.0003339176735783426,0.014566967384303742,-0.025834825541243278,0.0,0.0,0.0,0.0,0.4375,,,,,,1203,398,42,64,16
AMZN,Services,BiLSTM,regression,1,0.00034299924235911495,0.014075259676993052,-0.020360751289916434,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1203,398,42,64,16
BA,Industrial Goods,BiLSTM,regression,1,0.00020503110930465446,0.01071927049570312,-0.015984314278798317,0.0,0.0,0.0,0.0,0.453125,,,,,,1203,398,42,64,16
BABA,Services,BiLSTM,regression,1,0.0005883197379383434,0.018500853749923107,-0.017714639046011005,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,690,164,42,64,16
BAC,Financial,BiLSTM,regression,1,0.0002839344739617689,0.01315100042572704,0.0006354842814642048,0.0,0.5934065934065934,0.421875,1.0,0.421875,,,,,,1203,398,42,64,16
BBL,Basic Matierials,BiLSTM,regression,1,0.0007034803481164105,0.021728080488404522,-0.010738907582864554,0.0,0.0,0.0,0.0,0.609375,,,,,,1203,398,42,64,16
BCH,Financial,BiLSTM,regression,1,0.00014226137815149755,0.009808344536450686,-0.026062612254742268,0.0,0.5934065934065934,0.421875,1.0,0.421875,,,,,,1203,398,42,64,16
