number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
53,0.0476550825987415,2026-03-13 13:14:41.243929,2026-03-13 13:57:10.194607,0 days 00:42:28.950678,64,4,0.1,0.002052666564372258,20,meta_unified_emotion,64,32,1,0.7834270547668496,0.4,0.07001793343225955,0.0006630263361336761,0.8,7,30,GRU,6,2,coral,5,3.4483162104308134,0.8532542172110253,15,0.7384393558306604,0.3305468443308063,41,4.2221826856503664e-05,0.5147058823529411,0.1131337562379881,0.0476550825987415,0.15974264705882352,COMPLETE,0.1131337562379881,0.15974264705882352,0.5147058823529411,0.0476550825987415
44,0.046203843477448554,2026-03-13 09:19:38.774796,2026-03-13 09:43:29.690629,0 days 00:23:50.915833,64,4,0.4,0.00112381538680798,10,meta_finbert,128,128,1,1.1120304282648652,0.30000000000000004,0.07210222899030361,0.0003115310437874906,0.8,7,30,BiLSTM,6,2,coral,5,3.0995231399740453,0.4370535247835459,15,0.794523708812738,0.32570693131328654,21,6.125759578488941e-06,0.5110294117647058,0.11025897134662005,0.046203843477448554,0.1556985294117647,COMPLETE,0.11025897134662005,0.1556985294117647,0.5110294117647058,0.046203843477448554
4,0.046125984095495176,2026-03-12 12:47:52.384626,2026-03-12 13:35:34.039992,0 days 00:47:41.655366,64,6,0.7000000000000001,0.0003050024993904943,15,meta_unified_emotion,128,64,1,1.2225831950811206,0.4,0.053135463156814805,0.0015602015889668865,0.8,10,30,LSTM,6,2,coral,15,3.056501401649146,0.23734818874921443,21,0.6647463082490529,0.33099806592958325,21,3.979749374103111e-05,0.5080882352941176,0.11236382966012307,0.046125984095495176,0.17261029411764706,COMPLETE,0.11236382966012307,0.17261029411764706,0.5080882352941176,0.046125984095495176
28,0.046026884970532665,2026-03-13 02:49:03.441208,2026-03-13 03:03:26.234216,0 days 00:14:22.793008,64,2,0.8,0.006954996432067522,10,meta_err_unified_emotion,128,64,1,1.0492997353664706,0.4,0.08328480304353957,0.0003753491831626501,0.4,7,20,GRU,6,1,coral,10,2.5889603790462576,0.8060949496663691,9,0.8081838405405845,0.3354513122787769,41,0.000451360554685821,0.5060661764705883,0.08840859360145689,0.046026884970532665,0.13786764705882354,COMPLETE,0.08840859360145689,0.13786764705882354,0.5060661764705883,0.046026884970532665
64,0.0458064186290274,2026-03-13 18:25:27.681586,2026-03-13 18:40:01.929843,0 days 00:14:34.248257,64,2,0.8,0.0075340692983885005,15,meta_finbert,128,32,1,0.9718761405386647,0.30000000000000004,0.08461656957669123,5.632553829512007e-05,0.4,10,50,BiGRU,6,1,coral,5,1.6693719944894916,0.5612620626964834,9,0.7140149438060288,0.337437916986265,31,0.000918402702066458,0.5055147058823529,0.09103127426145309,0.0458064186290274,0.14466911764705884,COMPLETE,0.09103127426145309,0.14466911764705884,0.5055147058823529,0.0458064186290274
91,0.04575614633752477,2026-03-14 08:17:49.294901,2026-03-14 08:36:28.792164,0 days 00:18:39.497263,256,4,0.30000000000000004,0.003170754329877958,10,meta_unified_emotion,128,64,1,1.8315201743250884,0.30000000000000004,0.07297164665644698,0.004475467179606718,0.8,10,30,GRU,6,1,corn,15,3.34934801049633,0.4718526349311203,9,0.6100046692399487,0.3272961926891674,31,2.5418521376222377e-05,0.5128676470588235,0.12067873073231931,0.04575614633752477,0.17775735294117648,COMPLETE,0.12067873073231931,0.17775735294117648,0.5128676470588235,0.04575614633752477
11,0.04540262310095992,2026-03-12 17:58:20.041664,2026-03-12 18:22:07.297858,0 days 00:23:47.256194,64,2,0.4,0.007581951811815596,15,meta_err_unified_emotion,128,64,1,1.0028193364336349,0.4,0.07916745071931594,0.001541299724385502,0.8,5,50,BiLSTM,6,1,coral,10,3.404074883697725,0.45706982220002784,21,0.6922763199169665,0.17592443441890818,31,1.28698366631608e-06,0.5095588235294117,0.10281838302712845,0.04540262310095992,0.14613970588235295,COMPLETE,0.10281838302712845,0.14613970588235295,0.5095588235294117,0.04540262310095992
33,0.04414776114125517,2026-03-13 04:24:07.405769,2026-03-13 04:43:54.705892,0 days 00:19:47.300123,128,4,0.8,0.0046995391735451236,10,meta_stance,128,64,1,1.385640032416259,0.4,0.06779760350987082,0.0006694947586059545,0.8,5,30,LSTM,6,1,corn,15,3.1641744760114294,0.9365150386094756,9,0.6621441068377288,0.34029294734723,31,5.787796011447986e-05,0.5097426470588236,0.10987917229990608,0.04414776114125517,0.17555147058823528,COMPLETE,0.10987917229990608,0.17555147058823528,0.5097426470588236,0.04414776114125517
31,0.04406239175047468,2026-03-13 03:43:52.125760,2026-03-13 04:04:23.755233,0 days 00:20:31.629473,64,4,0.7000000000000001,0.00944272660673095,10,meta_err_all_nlp,128,64,1,1.6186924527649769,0.4,0.07351506300193576,0.00015665735911646084,0.8,7,30,GRU,6,1,corn,10,2.579775873472747,0.45161402696444053,9,0.8417065305437762,0.2635189120813869,31,4.7041809563189115e-05,0.5125,0.11863685010713174,0.04406239175047468,0.18382352941176472,COMPLETE,0.11863685010713174,0.18382352941176472,0.5125,0.04406239175047468
45,0.043917423779291954,2026-03-13 09:43:29.691501,2026-03-13 10:30:10.781570,0 days 00:46:41.090069,128,6,0.5,0.0054816645636553375,10,meta_stance,128,128,1,1.791648821457412,0.30000000000000004,0.0734396483720666,0.002541747331310508,0.8,5,30,LSTM,6,1,corn,5,3.0857697593361606,0.9469643976759912,15,0.6764778823557432,0.39251916617356886,31,3.1222434155844125e-06,0.5064338235294118,0.11571057327826453,0.043917423779291954,0.17426470588235293,COMPLETE,0.11571057327826453,0.17426470588235293,0.5064338235294118,0.043917423779291954
81,0.04386956913692054,2026-03-14 03:47:03.116726,2026-03-14 04:22:35.186357,0 days 00:35:32.069631,64,6,0.4,0.005483117429248504,15,meta_unified_emotion,128,32,1,1.1856107722597964,0.30000000000000004,0.08667199025611359,0.00014496687259197774,0.8,7,50,BiLSTM,6,2,coral,15,3.1992599361237932,0.3945681648517736,15,0.7601244416317005,0.31744953246938495,21,6.985482154030064e-07,0.506985294117647,0.10618941656910545,0.04386956913692054,0.15459558823529412,COMPLETE,0.10618941656910545,0.15459558823529412,0.506985294117647,0.04386956913692054
73,0.0436552262021094,2026-03-13 23:52:55.261537,2026-03-14 00:23:47.148885,0 days 00:30:51.887348,256,6,0.30000000000000004,0.00514073592867423,15,meta_unified_emotion,128,128,1,1.3261808476109334,0.4,0.057032287236616214,3.809376181978125e-05,0.8,7,50,BiLSTM,6,2,coral,5,2.771055248741164,1.1709196544863913,15,0.6059109152158488,0.3424947936730008,21,6.155727679615086e-06,0.5115808823529412,0.09553576445705741,0.0436552262021094,0.16139705882352942,COMPLETE,0.09553576445705741,0.16139705882352942,0.5115808823529412,0.0436552262021094
75,0.04364603972632747,2026-03-14 01:02:28.404621,2026-03-14 01:44:16.685383,0 days 00:41:48.280762,64,4,0.6000000000000001,0.004411688698049797,15,meta_err_unified_emotion,128,64,1,1.6756721979415259,0.4,0.07815072027764668,0.00030726153146489854,0.8,7,30,GRU,6,1,coral,5,2.0171612224641278,0.5146764367508102,21,0.7162704925297099,0.35503687013285146,31,2.4965647967606714e-05,0.5126838235294118,0.11056145100528682,0.04364603972632747,0.1630514705882353,COMPLETE,0.11056145100528682,0.1630514705882353,0.5126838235294118,0.04364603972632747
68,0.0431219136706089,2026-03-13 20:33:07.326746,2026-03-13 20:53:05.783778,0 days 00:19:58.457032,64,4,0.4,0.006817339774580845,10,meta_err_stance,128,32,1,1.9093745646431117,0.2,0.08788619277173504,0.002270159604560532,0.4,5,50,GRU,6,1,coral,10,2.6042337754080362,0.20899599500971422,9,0.6441315817930691,0.3776435316408072,31,3.7646121998249294e-06,0.5119485294117647,0.11990620007122156,0.0431219136706089,0.16893382352941178,COMPLETE,0.11990620007122156,0.16893382352941178,0.5119485294117647,0.0431219136706089
99,0.0422572042085574,2026-03-14 11:06:05.095289,2026-03-14 11:25:53.644042,0 days 00:19:48.548753,128,4,0.1,0.008625404616784547,10,meta_unified_emotion,128,64,1,1.4555130903230875,0.2,0.040272225044393824,0.00013253705735491193,0.8,5,30,BiGRU,6,1,coral,5,2.5246838805288525,1.0049317312595445,9,0.7434219990365083,0.3919857456870069,31,1.1253786492597748e-06,0.5125,0.10517357408941057,0.0422572042085574,0.1542279411764706,COMPLETE,0.10517357408941057,0.1542279411764706,0.5125,0.0422572042085574
85,0.04221689839395558,2026-03-14 06:26:54.572935,2026-03-14 06:45:35.786657,0 days 00:18:41.213722,128,4,0.5,0.006855908890441981,10,meta_err_stance,128,64,1,1.7171845931543908,0.4,0.09266030019819116,0.0060992185989184235,0.4,7,30,GRU,6,1,corn,5,3.053293818286678,0.5232652086331802,9,0.7167442227970271,0.3680903460747543,31,9.491700098310899e-06,0.5066176470588235,0.10775667962168947,0.04221689839395558,0.17077205882352942,COMPLETE,0.10775667962168947,0.17077205882352942,0.5066176470588235,0.04221689839395558
83,0.042150049510154566,2026-03-14 05:21:49.832447,2026-03-14 06:08:19.727213,0 days 00:46:29.894766,64,6,0.30000000000000004,0.00655444164334552,15,meta_unified_emotion,128,64,1,0.9841491650156097,0.30000000000000004,0.02838058537658464,0.0008397870975996572,0.4,10,50,BiLSTM,6,2,coral,15,3.204334174780926,0.6320803436183883,15,0.6933977765963203,0.31226730689113125,31,9.745145744813236e-07,0.508639705882353,0.10746428281709182,0.042150049510154566,0.15919117647058822,COMPLETE,0.10746428281709182,0.15919117647058822,0.508639705882353,0.042150049510154566
