number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
86,-0.011351954883477662,2026-03-12 02:49:01.135475,2026-03-12 02:53:04.473734,0 days 00:04:03.338259,32,0.4,0.006366457700451914,15,meta_err_sector_sentiment,64,128,1,0.4332255243605584,0.30000000000000004,2.8171601316179726e-05,0.4,5,20,LSTM,2,5,4.5956396592007636e-07,COMPLETE
38,-0.011352573742696341,2026-03-12 00:12:00.944209,2026-03-12 00:15:29.576892,0 days 00:03:28.632683,64,0.7000000000000001,0.004432732000319918,15,meta_err_sector,64,128,1,0.41444970648421836,0.4,9.881570831749612e-06,0.4,10,50,LSTM,2,20,2.1859798095690975e-06,COMPLETE
87,-0.011352796837648978,2026-03-12 02:53:04.474605,2026-03-12 02:57:01.714815,0 days 00:03:57.240210,32,0.6000000000000001,0.009294793991500464,15,meta_err_sector_sentiment,64,128,1,0.4413932327057986,0.4,2.3892236751172962e-06,0.8,10,30,LSTM,2,15,1.243158509465983e-05,COMPLETE
76,-0.011356358648346622,2026-03-12 02:15:16.131237,2026-03-12 02:17:45.489807,0 days 00:02:29.358570,128,0.30000000000000004,0.001241757950103517,20,meta_sector_stance,64,128,1,0.21943642480272074,0.30000000000000004,6.421417922738942e-06,0.8,10,20,LSTM,2,10,2.392809719002138e-06,COMPLETE
30,-0.011356394759887376,2026-03-11 23:31:48.495923,2026-03-11 23:39:33.500723,0 days 00:07:45.004800,32,0.8,0.00648371067375806,20,meta_err_sector_stance,64,128,1,0.47660644235111693,0.2,1.1425921488894549e-06,0.4,10,50,BiLSTM,2,15,0.0006718473871246794,COMPLETE
90,-0.01135782767318786,2026-03-12 03:05:02.285621,2026-03-12 03:08:50.146129,0 days 00:03:47.860508,32,0.4,0.008344628907907147,15,meta_err_sector_emotion,64,64,1,0.29250366301565833,0.30000000000000004,2.2997043791055e-06,0.4,5,50,GRU,2,10,6.018025474955657e-07,COMPLETE
99,-0.011358546291749448,2026-03-12 03:32:36.427024,2026-03-12 03:35:14.024032,0 days 00:02:37.597008,128,0.5,0.009538750945940696,20,meta_err_sector_stance,128,128,1,0.6399009523143808,0.2,4.9573436381016305e-06,0.4,7,50,LSTM,2,15,1.811496784411851e-07,COMPLETE
45,-0.011359734936383885,2026-03-12 00:37:29.604022,2026-03-12 00:42:16.427905,0 days 00:04:46.823883,32,0.7000000000000001,0.00892468300359165,20,meta_err_sector_sentiment,64,128,1,0.1866140565982274,0.4,2.3107970128318458e-06,0.4,10,50,LSTM,1,15,1.5754111132289835e-06,COMPLETE
92,-0.011361499923071037,2026-03-12 03:12:46.234302,2026-03-12 03:16:00.554651,0 days 00:03:14.320349,64,0.7000000000000001,0.007652397225040843,20,meta_sector_sentiment,64,128,1,0.3893579919212511,0.4,1.3242582905758662e-06,0.8,10,50,LSTM,2,15,9.38400792277598e-07,COMPLETE
89,-0.011363138379438545,2026-03-12 03:02:40.107292,2026-03-12 03:05:02.284417,0 days 00:02:22.177125,128,0.2,0.00902269835673549,20,meta_sector_unified_emotion,64,128,1,0.168626751352639,0.4,6.818187259784925e-05,0.4,5,50,BiLSTM,1,5,2.2916168480818602e-07,COMPLETE
54,-0.011363177091627989,2026-03-12 01:05:40.225167,2026-03-12 01:09:57.810848,0 days 00:04:17.585681,32,0.8,0.007282772921804013,15,meta_err_sector_sentiment,64,32,1,0.23471328036362835,0.2,4.34197068543808e-06,0.4,10,50,BiLSTM,1,10,0.00024195038533777127,COMPLETE
39,-0.011363731753882117,2026-03-12 00:15:29.578190,2026-03-12 00:18:37.368405,0 days 00:03:07.790215,64,0.8,0.006557515934345689,15,meta_sector_finbert,128,128,1,0.3566926038707742,0.4,1.8458440176699341e-06,0.8,10,30,GRU,2,10,7.059426301282642e-07,COMPLETE
97,-0.01136583325078339,2026-03-12 03:28:07.874829,2026-03-12 03:30:22.661220,0 days 00:02:14.786391,128,0.6000000000000001,0.009070528904809543,20,meta_err_sector_stance,64,128,1,0.23248849423926182,0.0,1.0945007006356943e-06,0.4,7,30,LSTM,1,20,8.230201380052315e-07,COMPLETE
93,-0.011366968578296655,2026-03-12 03:16:00.555579,2026-03-12 03:19:55.915683,0 days 00:03:55.360104,32,0.1,0.006859000954610013,15,meta_err_sector_stance,64,128,1,0.41440978481505436,0.30000000000000004,1.328288761418515e-06,0.4,5,50,LSTM,2,10,3.5701065849974377e-06,COMPLETE
10,-0.011368136036584982,2026-03-11 21:14:46.754316,2026-03-11 21:23:07.866001,0 days 00:08:21.111685,32,0.4,0.0043805128964672,20,meta_sector_sentiment,128,32,1,0.8658235063325902,0.30000000000000004,6.747829124766094e-06,0.8,5,50,BiLSTM,2,20,0.00011107643240234061,COMPLETE
43,-0.011368868975098286,2026-03-12 00:28:44.783914,2026-03-12 00:32:43.723344,0 days 00:03:58.939430,64,0.7000000000000001,0.00866911620358648,15,meta_sector_stance,256,128,1,0.3567690982676589,0.4,1.5782764419526805e-05,0.8,10,50,BiGRU,2,15,1.3527560826447608e-05,COMPLETE
67,-0.011369606234965404,2026-03-12 01:48:39.121201,2026-03-12 01:51:19.925426,0 days 00:02:40.804225,128,0.0,0.0012198845174776765,20,meta_err_sector_sentiment,128,32,1,0.13503091633380426,0.4,1.3567478788877112e-05,0.4,7,20,LSTM,2,10,2.1345948296837545e-07,COMPLETE
77,-0.011369973502579494,2026-03-12 02:17:45.490670,2026-03-12 02:23:41.207909,0 days 00:05:55.717239,32,0.0,0.000811351595725405,20,meta_err_sector_sentiment,64,128,1,0.1151107211711512,0.30000000000000004,1.410096227506804e-05,0.4,7,20,BiLSTM,2,10,6.307468183151513e-06,COMPLETE
70,-0.01137072584549471,2026-03-12 01:56:21.910158,2026-03-12 01:58:48.691529,0 days 00:02:26.781371,64,0.5,0.008467084298902954,15,meta_err_sector_sentiment,64,32,1,0.11663947775704245,0.30000000000000004,7.902731157879006e-06,0.8,10,50,LSTM,1,15,1.0782960470635574e-05,COMPLETE
63,-0.011373404497337576,2026-03-12 01:34:12.111370,2026-03-12 01:37:28.784212,0 days 00:03:16.672842,64,0.5,0.006343792448358822,15,meta_err_sector_sentiment,64,128,1,0.5632023606662893,0.30000000000000004,1.084483191910799e-06,0.4,7,50,GRU,2,15,1.0498591451829833e-06,COMPLETE
69,-0.011376770832136077,2026-03-12 01:53:56.830166,2026-03-12 01:56:21.909129,0 days 00:02:25.078963,128,0.7000000000000001,0.0004255110254988768,15,meta_err_sector_sentiment,64,64,1,0.417843344893594,0.30000000000000004,4.69643627908028e-06,0.4,10,20,LSTM,2,15,1.1644331760218903e-05,COMPLETE
19,-0.011377733663102112,2026-03-11 22:22:42.052124,2026-03-11 22:26:03.895822,0 days 00:03:21.843698,128,0.0,0.004423548399669638,20,meta_err_sector_stance,128,64,1,1.8707818478125966,0.4,1.4981835782120446e-06,0.8,10,50,LSTM,2,15,0.00017170314843076745,COMPLETE
62,-0.011383579330983395,2026-03-12 01:31:24.446328,2026-03-12 01:34:12.110395,0 days 00:02:47.664067,128,0.8,0.003474435167476681,15,meta_err_sector_stance,64,64,1,0.6348792690906007,0.2,6.363633240339082e-06,0.4,5,50,LSTM,2,15,2.253879131519579e-05,COMPLETE
23,-0.011386260128310106,2026-03-11 22:45:00.050127,2026-03-11 22:49:32.229536,0 days 00:04:32.179409,32,0.6000000000000001,0.007022268761213862,15,meta_err_sector_unified_emotion,64,64,1,0.5860611853103288,0.4,3.956194046492984e-06,0.8,10,50,GRU,2,10,1.0501237955320716e-05,COMPLETE
82,-0.011386431144740698,2026-03-12 02:36:07.411757,2026-03-12 02:40:29.181028,0 days 00:04:21.769271,32,0.30000000000000004,0.009925215921471641,15,meta_sector,64,128,1,0.6596398003591583,0.4,2.1810003362390786e-05,0.4,10,50,LSTM,2,15,9.758039699090948e-07,COMPLETE
64,-0.011388502532227819,2026-03-12 01:37:28.785600,2026-03-12 01:42:30.898294,0 days 00:05:02.112694,32,0.6000000000000001,0.0019013722115325067,15,meta_err_sector_sentiment,64,64,1,0.6156518421922873,0.0,2.2357731626877904e-06,0.4,10,50,LSTM,2,10,1.4329599196135268e-06,COMPLETE
13,-0.011391441088290277,2026-03-11 21:41:43.121061,2026-03-11 21:49:50.236897,0 days 00:08:07.115836,32,0.5,0.002731100894567318,20,meta_err_sector_emotion,128,32,1,0.5332917573092009,0.1,6.192988131131713e-05,0.8,5,50,BiLSTM,2,20,2.393950101010065e-05,COMPLETE
56,-0.011392420820020573,2026-03-12 01:12:29.982978,2026-03-12 01:15:19.487195,0 days 00:02:49.504217,128,0.5,0.0021588217284750928,15,meta_sector_unified_emotion,128,128,1,0.3624031309110206,0.2,2.400964635934274e-06,0.4,7,50,LSTM,2,20,6.452682210919971e-06,COMPLETE
1,-0.011398306708480925,2026-03-11 20:32:59.687398,2026-03-11 20:41:14.144280,0 days 00:08:14.456882,32,0.6000000000000001,0.005612771975694962,20,meta_sector_emotion,128,32,1,1.545491592372105,0.30000000000000004,2.907208890659845e-06,0.8,5,50,BiLSTM,2,15,0.000283409042951477,COMPLETE
25,-0.011402612487397492,2026-03-11 22:56:17.916450,2026-03-11 23:03:44.471086,0 days 00:07:26.554636,32,0.5,0.00932686281694935,20,meta_sector_all_nlp,256,32,1,0.4918213580433816,0.1,5.3438569175121665e-05,0.8,10,20,BiLSTM,2,15,1.7224425347862512e-05,COMPLETE
96,-0.011409148911231038,2026-03-12 03:24:49.752596,2026-03-12 03:28:07.873966,0 days 00:03:18.121370,32,0.5,0.006448471316741611,15,meta_sector,128,128,1,0.17405454876700438,0.2,0.00017901151033497428,0.4,5,50,LSTM,1,10,2.2875640688257115e-07,COMPLETE
11,-0.011423930083130928,2026-03-11 21:23:07.867203,2026-03-11 21:33:01.218956,0 days 00:09:53.351753,32,0.6000000000000001,0.003363954201741836,20,meta_sector_stance,256,32,1,1.861964379122763,0.4,1.2454030835288553e-05,0.8,5,50,BiLSTM,2,15,0.00023815351490119734,COMPLETE
31,-0.011424130219520743,2026-03-11 23:39:33.501849,2026-03-11 23:45:17.085295,0 days 00:05:43.583446,32,0.8,0.007156065100639549,20,meta_err_sector_sentiment,128,128,1,0.7776136576099151,0.1,1.4522628400720433e-06,0.8,10,20,GRU,2,20,0.000171760653230244,COMPLETE
0,-0.011429164221047039,2026-03-11 20:29:06.052478,2026-03-11 20:32:59.685594,0 days 00:03:53.633116,64,0.5,0.0031171107608941096,20,meta_err_sector_unified_emotion,128,128,1,1.3587923402725657,0.2,1.8205657658407268e-06,0.8,5,30,BiGRU,1,10,0.000624513957474307,COMPLETE
91,-0.011429213238435001,2026-03-12 03:08:50.147163,2026-03-12 03:12:46.233130,0 days 00:03:56.085967,32,0.2,0.006137222189223439,15,meta_err_sector_unified_emotion,256,128,1,0.6233386487149357,0.30000000000000004,1.2829124967566977e-05,0.4,5,20,GRU,2,10,1.2898617706459197e-06,COMPLETE
52,-0.011438588386921937,2026-03-12 01:00:04.154100,2026-03-12 01:02:58.195771,0 days 00:02:54.041671,64,0.6000000000000001,0.0075286867331698475,15,meta_err_sector_unified_emotion,64,128,1,1.0877227336940056,0.4,2.9527974475343762e-06,0.4,5,30,BiGRU,1,15,2.427138396671073e-06,COMPLETE
74,-0.011442691418175888,2026-03-12 02:09:54.837302,2026-03-12 02:12:45.517967,0 days 00:02:50.680665,128,0.30000000000000004,0.00032428552189256335,20,meta_err_sector_sentiment,64,32,1,0.35132061263016506,0.30000000000000004,2.468225674395332e-06,0.4,5,30,LSTM,2,5,1.0160788781137994e-05,COMPLETE
32,-0.011459581915601372,2026-03-11 23:45:17.086389,2026-03-11 23:52:48.951249,0 days 00:07:31.864860,32,0.7000000000000001,0.007902574070627041,20,meta_err_sector_sentiment,256,128,1,0.5077725437286922,0.2,1.1917050757194376e-05,0.4,10,20,BiLSTM,2,10,0.00022483493916341876,COMPLETE
27,-0.01148587599612319,2026-03-11 23:10:49.095015,2026-03-11 23:17:09.249991,0 days 00:06:20.154976,32,0.7000000000000001,0.004983269878029882,20,meta_sector,64,32,1,0.5898510153131188,0.2,1.0222421913875466e-06,0.8,5,20,BiGRU,2,10,0.00010175314568318184,COMPLETE
6,-0.01152755383589889,2026-03-11 21:00:29.909305,2026-03-11 21:02:51.109006,0 days 00:02:21.199701,128,0.30000000000000004,0.004196000624277899,10,meta_err_sector_emotion,256,64,1,1.2622694178452694,0.1,0.0022076004913185194,0.8,5,20,LSTM,2,5,6.079905434073388e-05,COMPLETE
