number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
74,0.2805031313371805,2026-02-19 06:27:18.255374,2026-02-19 06:40:07.771931,0 days 00:12:49.516557,16,0.8,0.000821367734629032,20,sentinment,256,128,1,1.6321619987986522,0.4,0.002049918152246856,0.4,10,50,BiLSTM,2,36,6.9448254467498285e-06,0.6152198414080206,0.5334591176325967,0.2805031313371805,0.6953000467583692,0.5799292431031856,COMPLETE,0.5334591176325967,0.2805031313371805,0.6953000467583692,0.5799292431031856,0.6152198414080206
73,0.27358491829294407,2026-02-19 06:13:20.864766,2026-02-19 06:27:18.254705,0 days 00:13:57.389939,16,0.8,0.0003456626225366462,20,sentinment,256,128,1,1.5134234160712188,0.4,0.003596094231753264,0.4,10,50,BiLSTM,2,36,3.498850224936222e-06,0.6143794589944018,0.551274905352127,0.27358491829294407,0.6836991021198494,0.6104678279946154,COMPLETE,0.551274905352127,0.27358491829294407,0.6836991021198494,0.6104678279946154,0.6143794589944018
53,0.2732635960250114,2026-02-19 02:50:46.497075,2026-02-19 03:03:47.480751,0 days 00:13:00.983676,16,0.8,0.0012682796271165492,20,unified_emotion,256,128,1,1.5526731879158233,0.1,0.0030593324734686693,0.4,10,50,BiLSTM,2,36,1.5207829224578209e-06,0.6085052642426241,0.5561885493609853,0.2732635960250114,0.6699349202384932,0.628085505198608,COMPLETE,0.5561885493609853,0.2732635960250114,0.6699349202384932,0.628085505198608,0.6085052642426241
76,0.27111710641890924,2026-02-19 06:52:44.972142,2026-02-19 07:05:47.870251,0 days 00:13:02.898109,16,0.8,0.0006516749972830671,20,sentinment,256,128,1,1.6289579313161826,0.4,0.002537701805590938,0.4,10,30,BiLSTM,2,36,6.546016675974261e-06,0.6059165447491219,0.5435842003514829,0.27111710641890924,0.6589311504954126,0.622155870048314,COMPLETE,0.5435842003514829,0.27111710641890924,0.6589311504954126,0.622155870048314,0.6059165447491219
55,0.2707612260748753,2026-02-19 03:15:40.500076,2026-02-19 03:28:01.896444,0 days 00:12:21.396368,16,0.7000000000000001,0.0013268165599804379,20,unified_emotion,256,128,1,1.8012325020302997,0.1,0.009740509312903812,0.4,10,50,BiLSTM,2,36,1.7830392279935212e-06,0.6153865997481345,0.51031303141998,0.2707612260748753,0.7089063210150216,0.5281699336906874,COMPLETE,0.51031303141998,0.2707612260748753,0.7089063210150216,0.5281699336906874,0.6153865997481345
72,0.27004976522462126,2026-02-19 06:00:48.034868,2026-02-19 06:13:20.864077,0 days 00:12:32.829209,16,0.0,0.0010423969269114772,20,sentinment,256,128,1,1.5122580604015798,0.4,0.004591891309522184,0.4,10,50,BiLSTM,2,36,3.1874304018930114e-06,0.6106039100644074,0.5244026582098464,0.27004976522462126,0.6939643284807475,0.5637345234062836,COMPLETE,0.5244026582098464,0.27004976522462126,0.6939643284807475,0.5637345234062836,0.6106039100644074
77,0.2699929935146259,2026-02-19 07:05:47.871027,2026-02-19 07:16:08.703768,0 days 00:10:20.832741,16,0.8,0.0009398192202741339,20,sentinment,256,128,1,1.6522570421696146,0.4,0.003654744838489731,0.4,10,20,BiLSTM,2,36,1.8514901671028395e-05,0.5988089680439991,0.5374164835049178,0.2699929935146259,0.6688730239249644,0.6051383821446539,COMPLETE,0.5374164835049178,0.2699929935146259,0.6688730239249644,0.6051383821446539,0.5988089680439991
10,0.2688998415931245,2026-02-19 00:07:01.022905,2026-02-19 00:13:14.040498,0 days 00:06:13.017593,64,0.0,0.00141636140815511,20,unified_emotion,256,128,1,0.6522659844312346,0.1,0.005685827118639983,0.4,10,50,BiGRU,2,36,1.520041568754514e-06,0.595481599585744,0.5245453558486928,0.2688998415931245,0.6846961673604129,0.5771987230539638,COMPLETE,0.5245453558486928,0.2688998415931245,0.6846961673604129,0.5771987230539638,0.595481599585744
80,0.2678533257469475,2026-02-19 07:29:04.263579,2026-02-19 07:35:53.691670,0 days 00:06:49.428091,16,0.8,0.00015047487802641063,20,sentinment,64,128,1,1.6293293800063144,0.4,0.0034002636632532468,0.4,10,30,BiLSTM,2,36,6.837021272311225e-06,0.6157453809779465,0.5648136716166949,0.2678533257469475,0.65101697882823,0.6326283726041605,COMPLETE,0.5648136716166949,0.2678533257469475,0.65101697882823,0.6326283726041605,0.6157453809779465
51,0.2677340474124773,2026-02-19 02:27:04.079864,2026-02-19 02:38:55.557891,0 days 00:11:51.478027,16,0.0,0.0008255070849794669,20,unified_emotion,256,128,1,1.3732123467366237,0.1,0.0054554502982690585,0.4,10,50,BiLSTM,2,36,1.1320078734379874e-06,0.6018755123911481,0.5596941128339081,0.2677340474124773,0.6527057974838409,0.6539622902108176,COMPLETE,0.5596941128339081,0.2677340474124773,0.6527057974838409,0.6539622902108176,0.6018755123911481
