number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
126,0.7084906383761685,2026-02-03 13:03:35.234010,2026-02-03 13:14:47.948723,0 days 00:11:12.714713,16,0.6,20,base,256,128,5,0.30000000000000004,0.003497517279510591,0.8,5,50,BiGRU,2,36,9.544817988379653e-06,,0.7084906383761685,,,,COMPLETE,0.7084906383761685,,,,
94,0.7084285223147664,2026-02-03 10:50:24.489459,2026-02-03 10:51:33.179916,0 days 00:01:08.690457,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0020769857376345497,0.4,7,20,GRU,1,18,1.1144488526193535e-05,,0.7084285223147664,,,,COMPLETE,0.7084285223147664,,,,
135,0.7083734790392969,2026-02-03 14:46:09.989863,2026-02-03 15:04:03.385325,0 days 00:17:53.395462,16,0.6,20,base,256,128,5,0.30000000000000004,0.002005216477856514,0.8,5,50,BiGRU,2,36,3.666134582061074e-05,,0.7083734790392969,,,,COMPLETE,0.7083734790392969,,,,
122,0.7080961243843953,2026-02-03 12:18:03.729216,2026-02-03 12:30:49.107596,0 days 00:12:45.378380,16,0.6,20,base,256,128,5,0.30000000000000004,0.005779192508979684,0.8,5,50,BiGRU,2,36,2.095899713660076e-05,,0.7080961243843953,,,,COMPLETE,0.7080961243843953,,,,
96,0.7076806329211389,2026-02-03 10:52:45.535977,2026-02-03 10:54:05.916387,0 days 00:01:20.380410,32,0.6,20,text_indicators,256,128,5,0.30000000000000004,0.0020489307298114513,0.4,7,20,GRU,1,18,2.0105575294536274e-05,,0.7076806329211389,,,,COMPLETE,0.7076806329211389,,,,
37,0.7074670039196688,2026-02-03 08:42:41.343521,2026-02-03 08:46:24.020462,0 days 00:03:42.676941,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.005288568935528263,0.8,7,20,BiGRU,2,30,0.0041774135020579955,,0.7074670039196688,,,,COMPLETE,0.7074670039196688,,,,
91,0.7072193344814351,2026-02-03 10:46:46.239459,2026-02-03 10:47:54.356192,0 days 00:01:08.116733,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.00234938040999155,0.4,7,20,GRU,1,18,1.092040082066581e-05,,0.7072193344814351,,,,COMPLETE,0.7072193344814351,,,,
137,0.707213171944085,2026-02-03 15:16:16.736432,2026-02-03 15:27:06.734137,0 days 00:10:49.997705,16,0.6,20,base,256,128,5,0.30000000000000004,0.0015664987876024383,0.8,5,50,BiGRU,2,36,3.755531528469961e-05,,0.707213171944085,,,,COMPLETE,0.707213171944085,,,,
119,0.7071112131709775,2026-02-03 11:32:55.957281,2026-02-03 11:43:30.356968,0 days 00:10:34.399687,16,0.5,20,base,256,128,5,0.30000000000000004,0.0021094463689574957,0.8,5,50,BiGRU,2,36,1.1657241091935663e-05,,0.7071112131709775,,,,COMPLETE,0.7071112131709775,,,,
15,0.7068523110684964,2026-02-03 08:25:29.057708,2026-02-03 08:26:12.192978,0 days 00:00:43.135270,16,0.4,15,base,128,64,5,0.4,0.0017331860758833027,0.8,5,50,GRU,1,12,0.00034670437586929655,,0.7068523110684964,,,,COMPLETE,0.7068523110684964,,,,
33,0.7068494576619105,2026-02-03 08:39:06.581715,2026-02-03 08:39:48.656981,0 days 00:00:42.075266,32,0.2,15,text_indicators,128,128,5,0.30000000000000004,0.009955298248200167,0.8,10,20,GRU,1,18,6.72307843795069e-05,,0.7068494576619105,,,,COMPLETE,0.7068494576619105,,,,
124,0.7068070857644607,2026-02-03 12:41:54.047611,2026-02-03 12:53:01.007361,0 days 00:11:06.959750,16,0.6,20,base,256,128,5,0.30000000000000004,0.002759625490491354,0.8,5,50,BiGRU,2,36,1.0870353998261708e-05,,0.7068070857644607,,,,COMPLETE,0.7068070857644607,,,,
92,0.7067113517496334,2026-02-03 10:47:54.356989,2026-02-03 10:49:07.149530,0 days 00:01:12.792541,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0013398627130475538,0.4,7,20,GRU,1,18,6.1292310374140496e-06,,0.7067113517496334,,,,COMPLETE,0.7067113517496334,,,,
116,0.7066872171344617,2026-02-03 11:24:35.338149,2026-02-03 11:27:54.702808,0 days 00:03:19.364659,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.006344891574961074,0.8,5,20,BiGRU,1,36,2.2975077655581546e-05,,0.7066872171344617,,,,COMPLETE,0.7066872171344617,,,,
79,0.7066313375398059,2026-02-03 10:16:06.066945,2026-02-03 10:20:22.241052,0 days 00:04:16.174107,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.00534266806238893,0.4,7,20,BiGRU,2,18,4.067744439099784e-07,,0.7066313375398059,,,,COMPLETE,0.7066313375398059,,,,
49,0.7066090994434201,2026-02-03 09:15:58.436701,2026-02-03 09:16:45.823968,0 days 00:00:47.387267,32,0.5,15,text_indicators,128,128,5,0.4,0.0070735688995003385,0.4,7,20,GRU,1,18,0.0005167493899518401,,0.7066090994434201,,,,COMPLETE,0.7066090994434201,,,,
27,0.7062114362126154,2026-02-03 08:34:33.464890,2026-02-03 08:35:20.045059,0 days 00:00:46.580169,16,0.1,10,base,128,64,5,0.30000000000000004,0.0013407919091642307,0.8,10,50,GRU,1,18,0.0002098048151102765,,0.7062114362126154,,,,COMPLETE,0.7062114362126154,,,,
71,0.7061787837766542,2026-02-03 09:52:18.268502,2026-02-03 10:01:50.185736,0 days 00:09:31.917234,32,0.6,15,text_indicators,128,128,5,0.4,0.004956836404774325,0.4,7,20,GRU,1,18,6.391417842633928e-06,,0.7061787837766542,,,,COMPLETE,0.7061787837766542,,,,
123,0.7057312374158132,2026-02-03 12:30:49.109029,2026-02-03 12:41:54.046242,0 days 00:11:04.937213,16,0.6,20,base,256,128,5,0.30000000000000004,0.0018160171771834201,0.8,5,50,BiGRU,2,36,1.9691231047940147e-05,,0.7057312374158132,,,,COMPLETE,0.7057312374158132,,,,
127,0.705674616981388,2026-02-03 13:14:47.950015,2026-02-03 13:27:12.056695,0 days 00:12:24.106680,16,0.6,20,base,256,128,5,0.30000000000000004,0.0034620693608071406,0.8,5,50,BiGRU,2,36,8.56931751815998e-06,,0.705674616981388,,,,COMPLETE,0.705674616981388,,,,
29,0.7056261194082505,2026-02-03 08:35:47.682954,2026-02-03 08:36:34.082168,0 days 00:00:46.399214,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.005934242762551983,0.8,10,20,GRU,1,18,0.0004794216983465851,,0.7056261194082505,,,,COMPLETE,0.7056261194082505,,,,
132,0.7051257153587441,2026-02-03 14:11:44.573926,2026-02-03 14:23:38.619847,0 days 00:11:54.045921,16,0.6,20,base,256,128,5,0.30000000000000004,0.0026107766835423464,0.8,5,50,BiGRU,2,36,5.890584124476839e-05,,0.7051257153587441,,,,COMPLETE,0.7051257153587441,,,,
113,0.7048517844444213,2026-02-03 11:20:14.131645,2026-02-03 11:21:18.751048,0 days 00:01:04.619403,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0016594622626443529,0.4,7,20,GRU,1,18,7.819084850277935e-06,,0.7048517844444213,,,,COMPLETE,0.7048517844444213,,,,
72,0.7047992497511796,2026-02-03 10:01:50.186710,2026-02-03 10:03:09.003947,0 days 00:01:18.817237,32,0.6,15,text_indicators,128,128,5,0.4,0.003972723287870905,0.4,7,20,GRU,1,18,2.313365894447417e-06,,0.7047992497511796,,,,COMPLETE,0.7047992497511796,,,,
78,0.7046270905635297,2026-02-03 10:14:17.258942,2026-02-03 10:16:06.064958,0 days 00:01:48.806016,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.002400114149523709,0.4,7,20,GRU,1,18,1.1248151099275788e-05,,0.7046270905635297,,,,COMPLETE,0.7046270905635297,,,,
128,0.7045889902500252,2026-02-03 13:27:12.058147,2026-02-03 13:39:02.857813,0 days 00:11:50.799666,16,0.6,20,base,256,128,5,0.30000000000000004,0.0028043242432344993,0.8,5,50,BiGRU,2,36,1.4763648659749096e-05,,0.7045889902500252,,,,COMPLETE,0.7045889902500252,,,,
75,0.7044608256319087,2026-02-03 10:06:30.239194,2026-02-03 10:11:34.490803,0 days 00:05:04.251609,32,0.6,15,text_indicators,128,128,5,0.4,0.006141728836284978,0.4,7,20,GRU,1,24,5.142827336125684e-06,,0.7044608256319087,,,,COMPLETE,0.7044608256319087,,,,
21,0.7044514387148175,2026-02-03 08:29:10.763013,2026-02-03 08:29:43.602606,0 days 00:00:32.839593,16,0.4,10,base,128,64,5,0.4,0.0009581367712475893,0.8,10,50,GRU,1,12,0.0001540596035077096,,0.7044514387148175,,,,COMPLETE,0.7044514387148175,,,,
90,0.7044377679537769,2026-02-03 10:45:30.344817,2026-02-03 10:46:46.238768,0 days 00:01:15.893951,32,0.0,15,text_indicators,128,32,5,0.4,0.002802508592476717,0.8,5,20,BiGRU,1,18,0.0003378654725716555,,0.7044377679537769,,,,COMPLETE,0.7044377679537769,,,,
115,0.7040519390766719,2026-02-03 11:22:31.755459,2026-02-03 11:24:35.337278,0 days 00:02:03.581819,16,0.6,15,base,256,128,5,0.30000000000000004,0.0024859918042016995,0.4,7,20,GRU,1,24,6.704645965885045e-06,,0.7040519390766719,,,,COMPLETE,0.7040519390766719,,,,
103,0.7039434411383982,2026-02-03 11:04:06.571484,2026-02-03 11:05:27.373472,0 days 00:01:20.801988,32,0.5,20,text_indicators,256,128,5,0.30000000000000004,0.0018172597447510812,0.4,7,20,GRU,1,18,5.3679773568811045e-06,,0.7039434411383982,,,,COMPLETE,0.7039434411383982,,,,
52,0.7038233888012249,2026-02-03 09:18:50.861109,2026-02-03 09:19:38.210776,0 days 00:00:47.349667,32,0.6,15,text_indicators,128,128,5,0.4,0.004694369621548687,0.4,7,20,GRU,1,18,1.0513505899146005e-07,,0.7038233888012249,,,,COMPLETE,0.7038233888012249,,,,
73,0.7036839547261802,2026-02-03 10:03:09.004881,2026-02-03 10:05:05.832658,0 days 00:01:56.827777,32,0.6,15,text_indicators,128,128,5,0.4,0.0037870428040675664,0.4,7,20,GRU,1,18,3.151061069725968e-06,,0.7036839547261802,,,,COMPLETE,0.7036839547261802,,,,
111,0.703668421825935,2026-02-03 11:17:55.540499,2026-02-03 11:19:02.619057,0 days 00:01:07.078558,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0032260339000661858,0.4,7,20,GRU,1,18,5.367476488481236e-06,,0.703668421825935,,,,COMPLETE,0.703668421825935,,,,
57,0.7036398511210781,2026-02-03 09:22:39.246176,2026-02-03 09:24:23.851399,0 days 00:01:44.605223,16,0.6,10,base,128,32,5,0.30000000000000004,0.002102886178506792,0.8,10,30,BiLSTM,1,24,0.002290177708044623,,0.7036398511210781,,,,COMPLETE,0.7036398511210781,,,,
93,0.7035281011582936,2026-02-03 10:49:07.150426,2026-02-03 10:50:24.488683,0 days 00:01:17.338257,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0013318577063303196,0.4,7,20,GRU,1,18,7.424925696948536e-06,,0.7035281011582936,,,,COMPLETE,0.7035281011582936,,,,
32,0.7034427454105543,2026-02-03 08:38:20.786850,2026-02-03 08:39:06.581303,0 days 00:00:45.794453,32,0.1,15,text_indicators,128,128,5,0.2,0.003598090432257763,0.8,10,20,GRU,1,18,0.0017750166442646923,,0.7034427454105543,,,,COMPLETE,0.7034427454105543,,,,
104,0.7033267651774012,2026-02-03 11:05:27.374284,2026-02-03 11:06:53.958585,0 days 00:01:26.584301,32,0.6,20,text_indicators,256,128,5,0.30000000000000004,0.0013517165099136469,0.4,7,20,GRU,1,18,1.230589610018892e-05,,0.7033267651774012,,,,COMPLETE,0.7033267651774012,,,,
55,0.7032547659137691,2026-02-03 09:20:58.382357,2026-02-03 09:22:03.471604,0 days 00:01:05.089247,16,0.2,15,base,128,128,5,0.4,0.00999178372517131,0.8,10,20,GRU,1,18,0.0002527623980145006,,0.7032547659137691,,,,COMPLETE,0.7032547659137691,,,,
139,0.7032518493796637,2026-02-03 15:37:57.965184,2026-02-03 15:48:14.565091,0 days 00:10:16.599907,16,0.6,20,base,256,128,5,0.30000000000000004,0.0018894712209970104,0.8,5,50,BiGRU,2,36,5.12199546527113e-05,,0.7032518493796637,,,,COMPLETE,0.7032518493796637,,,,
98,0.7032289855324562,2026-02-03 10:55:37.040486,2026-02-03 10:57:26.920206,0 days 00:01:49.879720,32,0.6,20,text_indicators,256,128,5,0.30000000000000004,0.0015156396145558162,0.4,7,20,GRU,1,24,1.0087375857206381e-05,,0.7032289855324562,,,,COMPLETE,0.7032289855324562,,,,
51,0.7029402110391189,2026-02-03 09:18:03.318015,2026-02-03 09:18:50.860684,0 days 00:00:47.542669,32,0.5,15,text_indicators,128,128,5,0.4,0.006732200819363719,0.4,7,20,GRU,1,18,0.00042633349893995943,,0.7029402110391189,,,,COMPLETE,0.7029402110391189,,,,
77,0.7028649085338788,2026-02-03 10:13:06.381210,2026-02-03 10:14:17.256914,0 days 00:01:10.875704,32,0.6,15,text_indicators,64,128,5,0.1,0.0074847964072325525,0.4,7,20,GRU,1,24,6.938266607305522e-06,,0.7028649085338788,,,,COMPLETE,0.7028649085338788,,,,
53,0.7026152503258818,2026-02-03 09:19:38.211220,2026-02-03 09:20:25.216924,0 days 00:00:47.005704,32,0.5,15,text_indicators,128,128,5,0.30000000000000004,0.0067736863228510255,0.4,7,20,GRU,1,18,0.0010316676174655652,,0.7026152503258818,,,,COMPLETE,0.7026152503258818,,,,
101,0.7024686655816236,2026-02-03 11:01:34.868581,2026-02-03 11:02:46.690888,0 days 00:01:11.822307,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0012443222332512436,0.4,7,20,GRU,1,18,2.0948487541924113e-05,,0.7024686655816236,,,,COMPLETE,0.7024686655816236,,,,
81,0.701829302968151,2026-02-03 10:27:29.586237,2026-02-03 10:31:06.706679,0 days 00:03:37.120442,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.005078470288384259,0.4,7,20,BiGRU,2,18,2.4981459907935657e-06,,0.701829302968151,,,,COMPLETE,0.701829302968151,,,,
83,0.7017476948079046,2026-02-03 10:35:02.259948,2026-02-03 10:37:40.302234,0 days 00:02:38.042286,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.006159253445284944,0.4,7,20,BiGRU,2,18,3.344843071792558e-07,,0.7017476948079046,,,,COMPLETE,0.7017476948079046,,,,
74,0.7014944311313752,2026-02-03 10:05:05.834333,2026-02-03 10:06:30.237994,0 days 00:01:24.403661,32,0.6,15,text_indicators,128,128,5,0.4,0.008295376933464927,0.4,7,20,GRU,1,18,1.236279363358029e-06,,0.7014944311313752,,,,COMPLETE,0.7014944311313752,,,,
13,0.7014439839974497,2026-02-03 08:24:24.263225,2026-02-03 08:24:56.707854,0 days 00:00:32.444629,16,0.30000000000000004,10,base,128,64,5,0.4,0.0010538700847851407,0.8,5,50,GRU,1,12,8.579308411592306e-06,,0.7014439839974497,,,,COMPLETE,0.7014439839974497,,,,
61,0.7013939492803318,2026-02-03 09:29:13.707707,2026-02-03 09:29:52.642358,0 days 00:00:38.934651,16,0.4,10,base,128,64,5,0.4,0.0009962826928235967,0.8,10,50,GRU,1,12,0.00016147968881123726,,0.7013939492803318,,,,COMPLETE,0.7013939492803318,,,,
41,0.70137035787388,2026-02-03 08:57:20.636468,2026-02-03 09:00:31.655224,0 days 00:03:11.018756,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.005609549886045705,0.8,7,20,BiGRU,2,24,0.0002957868202202827,,0.70137035787388,,,,COMPLETE,0.70137035787388,,,,
112,0.7013627869021748,2026-02-03 11:19:02.619893,2026-02-03 11:20:14.130896,0 days 00:01:11.511003,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0010327370946176253,0.4,7,20,GRU,1,18,3.0644192200867545e-06,,0.7013627869021748,,,,COMPLETE,0.7013627869021748,,,,
43,0.7011535997928121,2026-02-03 09:02:10.048193,2026-02-03 09:05:23.842451,0 days 00:03:13.794258,32,0.2,15,text_indicators,128,128,5,0.30000000000000004,0.009820762482454422,0.8,10,20,BiGRU,2,24,0.0007539620538669843,,0.7011535997928121,,,,COMPLETE,0.7011535997928121,,,,
35,0.7008904133481397,2026-02-03 08:41:30.970293,2026-02-03 08:42:13.715104,0 days 00:00:42.744811,32,0.2,15,text_indicators,128,128,5,0.30000000000000004,0.005793663036196151,0.8,10,20,GRU,1,18,0.0003616935352505046,,0.7008904133481397,,,,COMPLETE,0.7008904133481397,,,,
85,0.7008898048492475,2026-02-03 10:40:08.826997,2026-02-03 10:41:29.753575,0 days 00:01:20.926578,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.008544805662051791,0.4,7,20,GRU,2,18,5.626145043878646e-07,,0.7008898048492475,,,,COMPLETE,0.7008898048492475,,,,
88,0.700827850517568,2026-02-03 10:43:25.240932,2026-02-03 10:44:14.372201,0 days 00:00:49.131269,32,0.2,15,text_indicators,128,128,5,0.30000000000000004,0.0036900333017191506,0.4,7,20,LSTM,1,18,0.008662213309483503,,0.700827850517568,,,,COMPLETE,0.700827850517568,,,,
38,0.7006038754981004,2026-02-03 08:46:24.021188,2026-02-03 08:51:00.979681,0 days 00:04:36.958493,64,0.2,15,text_indicators,256,128,5,0.30000000000000004,0.0014973238108551108,0.4,7,20,BiGRU,2,36,0.0033595803071858944,,0.7006038754981004,,,,COMPLETE,0.7006038754981004,,,,
97,0.7003446358836964,2026-02-03 10:54:05.917120,2026-02-03 10:55:37.039682,0 days 00:01:31.122562,32,0.6,20,text_indicators,256,128,5,0.30000000000000004,0.0020322776056663156,0.4,7,30,GRU,1,18,1.873142088100531e-05,,0.7003446358836964,,,,COMPLETE,0.7003446358836964,,,,
110,0.7003335149183966,2026-02-03 11:14:57.639314,2026-02-03 11:17:55.538927,0 days 00:02:57.899613,32,0.5,15,text_indicators,256,64,5,0.30000000000000004,0.0028239303193132114,0.8,7,50,BiLSTM,1,18,0.0026840525655722094,,0.7003335149183966,,,,COMPLETE,0.7003335149183966,,,,
34,0.7002458926615645,2026-02-03 08:39:48.657444,2026-02-03 08:41:30.969641,0 days 00:01:42.312197,32,0.2,15,text_indicators,128,128,5,0.30000000000000004,0.009541365819178214,0.8,10,20,GRU,2,24,4.3085932654137085e-05,,0.7002458926615645,,,,COMPLETE,0.7002458926615645,,,,
76,0.6999101262755337,2026-02-03 10:11:34.491771,2026-02-03 10:13:06.380193,0 days 00:01:31.888422,32,0.6,15,text_indicators,128,128,5,0.4,0.0045823729788037415,0.4,7,20,LSTM,1,18,1.6272365648315425e-06,,0.6999101262755337,,,,COMPLETE,0.6999101262755337,,,,
105,0.6997412351775697,2026-02-03 11:06:53.959337,2026-02-03 11:08:14.894561,0 days 00:01:20.935224,32,0.6,20,text_indicators,256,128,5,0.30000000000000004,0.0008846449457506077,0.4,7,20,GRU,1,18,4.142739814543398e-06,,0.6997412351775697,,,,COMPLETE,0.6997412351775697,,,,
62,0.699544592459386,2026-02-03 09:29:52.642794,2026-02-03 09:30:30.704533,0 days 00:00:38.061739,16,0.4,10,base,128,64,5,0.4,0.001155845155727041,0.8,10,50,GRU,1,12,0.00015432493064711155,,0.699544592459386,,,,COMPLETE,0.699544592459386,,,,
14,0.6995101799668498,2026-02-03 08:24:56.708286,2026-02-03 08:25:29.057292,0 days 00:00:32.349006,16,0.4,10,base,128,64,5,0.4,0.0009068661254488995,0.8,10,50,GRU,1,12,0.00022525746645187753,,0.6995101799668498,,,,COMPLETE,0.6995101799668498,,,,
64,0.6993561972449553,2026-02-03 09:30:57.916956,2026-02-03 09:31:55.011058,0 days 00:00:57.094102,16,0.30000000000000004,10,base,128,64,5,0.4,0.0025125272675695304,0.8,10,50,GRU,1,18,0.0003476638741696634,,0.6993561972449553,,,,COMPLETE,0.6993561972449553,,,,
31,0.6992788012065665,2026-02-03 08:37:33.454431,2026-02-03 08:38:20.786438,0 days 00:00:47.332007,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.008292383839208462,0.8,10,20,GRU,1,18,0.0004884604325333055,,0.6992788012065665,,,,COMPLETE,0.6992788012065665,,,,
107,0.6989480877540717,2026-02-03 11:09:32.285937,2026-02-03 11:11:35.060005,0 days 00:02:02.774068,16,0.5,20,text_indicators,256,128,5,0.2,0.0023989711476246896,0.4,5,50,GRU,1,18,0.005866849151092807,,0.6989480877540717,,,,COMPLETE,0.6989480877540717,,,,
87,0.6986270780655259,2026-02-03 10:42:22.092656,2026-02-03 10:43:25.240510,0 days 00:01:03.147854,64,0.5,15,text_indicators,128,128,5,0.4,0.0073045744904434865,0.4,7,20,BiLSTM,1,18,2.6874801599074706e-05,,0.6986270780655259,,,,COMPLETE,0.6986270780655259,,,,
24,0.6984571863298197,2026-02-03 08:31:01.741188,2026-02-03 08:32:25.851385,0 days 00:01:24.110197,16,0.30000000000000004,10,base,128,64,5,0.4,0.002644089177152354,0.8,5,50,BiLSTM,1,18,1.9189765453624105e-05,,0.6984571863298197,,,,COMPLETE,0.6984571863298197,,,,
12,0.6982454843974324,2026-02-03 08:23:52.498507,2026-02-03 08:24:24.262816,0 days 00:00:31.764309,16,0.30000000000000004,10,base,128,64,5,0.0,0.0007322050222062349,0.8,10,50,GRU,1,12,9.183211100770363e-06,,0.6982454843974324,,,,COMPLETE,0.6982454843974324,,,,
95,0.698208258161396,2026-02-03 10:51:33.180696,2026-02-03 10:52:45.535308,0 days 00:01:12.354612,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.0016975844337262813,0.4,7,20,GRU,1,18,1.4336728516129078e-05,,0.698208258161396,,,,COMPLETE,0.698208258161396,,,,
22,0.698179177192608,2026-02-03 08:29:43.603053,2026-02-03 08:30:16.561562,0 days 00:00:32.958509,16,0.4,10,base,128,64,5,0.4,0.0042236722608141,0.8,10,50,GRU,1,12,2.2538623024089303e-05,,0.698179177192608,,,,COMPLETE,0.698179177192608,,,,
82,0.6980949319009643,2026-02-03 10:31:06.708366,2026-02-03 10:35:02.258075,0 days 00:03:55.549709,32,0.0,15,text_indicators,128,128,5,0.30000000000000004,0.004034215710211812,0.4,7,20,BiGRU,2,18,1.4863115589012982e-05,,0.6980949319009643,,,,COMPLETE,0.6980949319009643,,,,
100,0.6980281645430152,2026-02-03 10:59:47.490452,2026-02-03 11:01:34.867835,0 days 00:01:47.377383,32,0.5,20,text_indicators,256,128,5,0.30000000000000004,0.002209231646520128,0.4,7,20,GRU,1,30,3.042239023797061e-05,,0.6980281645430152,,,,COMPLETE,0.6980281645430152,,,,
48,0.6980238102397615,2026-02-03 09:14:06.896874,2026-02-03 09:15:58.436205,0 days 00:01:51.539331,64,0.2,15,text_indicators,256,128,5,0.30000000000000004,0.004170856509223531,0.8,10,30,GRU,2,24,0.005002317301935319,,0.6980238102397615,,,,COMPLETE,0.6980238102397615,,,,
63,0.6979524604131221,2026-02-03 09:30:30.704941,2026-02-03 09:30:57.916527,0 days 00:00:27.211586,16,0.4,10,base,128,64,5,0.4,0.0007596997370839869,0.8,10,50,GRU,1,6,0.00010621321337629173,,0.6979524604131221,,,,COMPLETE,0.6979524604131221,,,,
25,0.6978142189609305,2026-02-03 08:32:25.852088,2026-02-03 08:33:56.141881,0 days 00:01:30.289793,16,0.2,15,base,128,64,5,0.30000000000000004,0.000523503311492072,0.8,10,20,BiGRU,1,12,0.0008059744479887949,,0.6978142189609305,,,,COMPLETE,0.6978142189609305,,,,
117,0.6978048223169923,2026-02-03 11:27:54.703609,2026-02-03 11:30:02.709888,0 days 00:02:08.006279,32,0.30000000000000004,10,text_indicators,256,128,5,0.30000000000000004,0.009773002957590992,0.8,5,30,BiGRU,1,30,3.2482437645003264e-05,,0.6978048223169923,,,,COMPLETE,0.6978048223169923,,,,
