company,sector,model_type,problem_type,sequence_length,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
BHP,Basic Matierials,BiLSTM,classification,12,3,0.6616056727933454,0.6751218438148499,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,4,0.614376069189192,0.6935893893241882,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,5,0.6098567639385257,0.7164783477783203,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,6,0.6203369879507804,0.7429032921791077,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,7,0.6023613327258343,0.7793140411376953,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,8,0.5981815237182755,0.8292357325553894,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,9,0.5670598584252435,0.8983571529388428,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,10,0.5844761444641663,0.980172336101532,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,11,0.5689284790743578,1.0718191862106323,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,12,0.5637837868553024,1.1943182945251465,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,13,0.5623285969098409,1.3593424558639526,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,14,0.5510746385600116,1.5750505924224854,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,15,0.5383467717213674,1.8617037534713745,111,27,45
BHP,Basic Matierials,BiLSTM,classification,12,16,0.5463409987655846,2.1545252799987793,111,27,45
BP,Basic Matierials,BiLSTM,classification,12,1,0.7020814769408282,0.6905542498543149,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,2,0.6519561809651991,0.6876384417215983,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,3,0.6529223378966836,0.6861031424431574,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,4,0.6314425019656911,0.6838603842826116,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,5,0.6336848280009102,0.6824599447704497,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,6,0.6228382440174327,0.6851812146958851,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,7,0.6040753778289346,0.6965504430589222,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,8,0.6084709335775936,0.7162660076504662,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,9,0.586881142504075,0.7448703249295553,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,10,0.5793977786512936,0.8022013107935587,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,11,0.5788288516156813,0.9265487563042414,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,12,0.5674948215484619,1.0287316696984428,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,13,0.5809525658102597,1.0465005182084584,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,14,0.5686344525393318,1.0361201848302568,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,15,0.5516570189419915,1.051368460768745,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,16,0.5374835561303531,1.0971011689731054,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,17,0.544643430850085,1.1739078135717482,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,18,0.5362494959550745,1.2617043654123943,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,19,0.5415600608376896,1.2845180659067064,170,42,42
BP,Basic Matierials,BiLSTM,classification,12,20,0.5156115882536945,1.2575002568108695,170,42,42
C,Financial,BiLSTM,classification,12,1,0.6690246032920864,0.6976712413237128,287,71,71
C,Financial,BiLSTM,classification,12,2,0.6352353662979312,0.7019079184867967,287,71,71
C,Financial,BiLSTM,classification,12,3,0.6417888880606728,0.706320863374522,287,71,71
C,Financial,BiLSTM,classification,12,4,0.616104994086023,0.7193426968346179,287,71,71
C,Financial,BiLSTM,classification,12,5,0.61054768254948,0.749250202951297,287,71,71
C,Financial,BiLSTM,classification,12,6,0.6132463530380967,0.7921482861881525,287,71,71
C,Financial,BiLSTM,classification,12,7,0.6179810016828131,0.831014869078784,287,71,71
C,Financial,BiLSTM,classification,12,8,0.5915323684855205,0.9635313002156539,287,71,71
C,Financial,BiLSTM,classification,12,9,0.5890695971894347,0.9130871161608629,287,71,71
C,Financial,BiLSTM,classification,12,10,0.5674039598956756,1.0946546121382377,287,71,71
C,Financial,BiLSTM,classification,12,11,0.5704514116360335,1.231044008698262,287,71,71
C,Financial,BiLSTM,classification,12,12,0.563182707862987,1.1287452922740453,287,71,71
C,Financial,BiLSTM,classification,12,13,0.5457470282029607,1.0971359014511108,287,71,71
C,Financial,BiLSTM,classification,12,14,0.5575570644817286,1.1577957986106335,287,71,71
C,Financial,BiLSTM,classification,12,15,0.5544767375607108,1.3093723512031663,287,71,71
C,Financial,BiLSTM,classification,12,16,0.5354611915163047,1.3925394122029695,287,71,71
CAT,Industrial Goods,BiLSTM,classification,12,1,0.726096694286053,0.7116977385446137,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,2,0.6837017261064969,0.7121693585433212,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,3,0.6482136799738958,0.7158619434225792,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,4,0.6533734615032489,0.7238815274893069,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,5,0.6413584076441251,0.7406323084644243,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,6,0.6261345606583816,0.7762509970103993,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,7,0.6143765724622287,0.8318896632568509,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,8,0.6246475852452792,0.9307943418914196,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,9,0.600873575760768,0.9835137713189218,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,10,0.6155616686894343,1.0299976035660388,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,11,0.5897982166363642,1.0738175733416688,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,12,0.593714727805211,1.182126575825261,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,13,0.5656755566596985,1.250582400490256,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,14,0.5783876272348257,1.3176725050982308,208,51,51
CAT,Industrial Goods,BiLSTM,classification,12,15,0.5426796903977027,1.369884914042903,208,51,51
