number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
155,0.7044403831877769,2026-02-05 04:13:09.826052,2026-02-05 04:15:58.279829,0 days 00:02:48.453777,32,0.8,20,sector_text,256,64,5,0.0,0.001946554203804397,0.8,5,30,BiGRU,1,24,7.740873192035583e-06,,0.7044403831877769,,,,COMPLETE,0.7044403831877769,,,,
105,0.704417294008652,2026-02-05 02:00:03.888467,2026-02-05 02:03:06.958355,0 days 00:03:03.069888,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0010120232128084845,0.8,7,30,BiLSTM,1,24,1.57180776350661e-06,,0.704417294008652,,,,COMPLETE,0.704417294008652,,,,
153,0.7043674242541963,2026-02-05 04:07:36.138945,2026-02-05 04:10:27.213456,0 days 00:02:51.074511,32,0.8,20,sector_text,256,64,5,0.0,0.001332770480603745,0.4,5,30,BiGRU,1,24,1.6782500153942737e-05,,0.7043674242541963,,,,COMPLETE,0.7043674242541963,,,,
62,0.7043627808399688,2026-02-05 00:09:26.583965,2026-02-05 00:11:51.106676,0 days 00:02:24.522711,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.000881476035830601,0.8,7,30,BiGRU,1,24,3.786886389144289e-06,,0.7043627808399688,,,,COMPLETE,0.7043627808399688,,,,
164,0.704282503485676,2026-02-05 04:38:01.267766,2026-02-05 04:40:52.848248,0 days 00:02:51.580482,32,0.8,20,sector_indicators,256,64,5,0.0,0.003312926373103825,0.8,10,30,BiGRU,1,24,1.0233054175819987e-05,,0.704282503485676,,,,COMPLETE,0.704282503485676,,,,
142,0.7042817388127526,2026-02-05 03:38:18.910454,2026-02-05 03:41:06.828687,0 days 00:02:47.918233,32,0.8,20,sector_text,256,64,5,0.0,0.0011743690947043463,0.8,7,30,BiGRU,1,24,4.395644987239679e-06,,0.7042817388127526,,,,COMPLETE,0.7042817388127526,,,,
139,0.7041648808619589,2026-02-05 03:27:01.228875,2026-02-05 03:29:50.405606,0 days 00:02:49.176731,32,0.8,20,sector_text,256,64,5,0.0,0.001324404694458376,0.8,7,30,BiGRU,1,24,3.207213164703955e-06,,0.7041648808619589,,,,COMPLETE,0.7041648808619589,,,,
175,0.7040666248475912,2026-02-05 05:09:07.132034,2026-02-05 05:12:01.058913,0 days 00:02:53.926879,32,0.8,20,sector_indicators,256,64,5,0.4,0.0033512987708094483,0.8,10,30,BiGRU,1,24,6.472517470229305e-06,,0.7040666248475912,,,,COMPLETE,0.7040666248475912,,,,
122,0.7040400514118325,2026-02-05 02:45:38.681278,2026-02-05 02:48:04.737473,0 days 00:02:26.056195,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0008835346819585269,0.8,7,30,BiGRU,1,24,2.6122874562269013e-06,,0.7040400514118325,,,,COMPLETE,0.7040400514118325,,,,
114,0.7038864061577246,2026-02-05 02:23:08.865613,2026-02-05 02:26:01.712803,0 days 00:02:52.847190,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0014313783707137347,0.8,7,30,BiLSTM,1,24,8.485598865960215e-06,,0.7038864061577246,,,,COMPLETE,0.7038864061577246,,,,
