number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
5,0.6692454289069925,2026-02-08 08:09:04.800451,2026-02-08 08:09:58.519768,0 days 00:00:53.719317,64,0.2,15,sector_indicators,64,128,1,0.1,0.0009857421626243206,0.4,5,50,BiLSTM,2,6,0.0008810583050737138,,0.6692454289069925,,,,COMPLETE,0.6692454289069925,,,,
12,0.6691654957039037,2026-02-08 08:24:04.406293,2026-02-08 08:25:30.086414,0 days 00:01:25.680121,64,0.8,10,sector_text_indicators,128,64,1,0.30000000000000004,0.007660747453808087,0.8,7,30,BiGRU,2,18,1.9159445332875425e-06,,0.6691654957039037,,,,COMPLETE,0.6691654957039037,,,,
30,0.6691376011738256,2026-02-08 08:57:16.690775,2026-02-08 09:01:08.103490,0 days 00:03:51.412715,16,0.6000000000000001,10,sector,64,128,1,0.30000000000000004,0.009968253855798139,0.8,7,30,BiGRU,2,30,1.986960068396746e-07,,0.6691376011738256,,,,COMPLETE,0.6691376011738256,,,,
79,0.6691142610713073,2026-02-08 11:43:58.801500,2026-02-08 11:47:07.507754,0 days 00:03:08.706254,16,0.6000000000000001,15,sector_indicators,128,128,1,0.4,0.0038127592491377024,0.8,5,20,BiLSTM,1,36,6.779695552841322e-06,,0.6691142610713073,,,,COMPLETE,0.6691142610713073,,,,
53,0.6690864038385512,2026-02-08 10:03:51.869995,2026-02-08 10:06:26.794435,0 days 00:02:34.924440,16,0.1,15,sector_indicators,256,128,1,0.30000000000000004,0.0025025733036418184,0.4,7,20,GRU,1,36,0.0001447312201727723,,0.6690864038385512,,,,COMPLETE,0.6690864038385512,,,,
113,0.6690855065755298,2026-02-08 14:11:37.261319,2026-02-08 14:16:27.362369,0 days 00:04:50.101050,16,0.7000000000000001,15,sector,256,128,1,0.4,0.0030522488093131166,0.4,7,20,GRU,2,36,1.9510457020003477e-07,,0.6690855065755298,,,,COMPLETE,0.6690855065755298,,,,
83,0.6690287130239854,2026-02-08 11:58:22.679371,2026-02-08 12:01:22.809815,0 days 00:03:00.130444,16,0.6000000000000001,15,sector_indicators,128,128,1,0.4,0.005139122949277575,0.8,10,50,BiGRU,1,36,1.601980597506122e-05,,0.6690287130239854,,,,COMPLETE,0.6690287130239854,,,,
63,0.6689109031398327,2026-02-08 10:40:20.580022,2026-02-08 10:46:37.991783,0 days 00:06:17.411761,16,0.5,15,sector_indicators,256,128,1,0.4,0.003767278906428428,0.8,7,30,BiLSTM,1,36,4.289618414301199e-07,,0.6689109031398327,,,,COMPLETE,0.6689109031398327,,,,
24,0.6688984350348893,2026-02-08 08:44:36.154006,2026-02-08 08:47:21.723660,0 days 00:02:45.569654,32,0.6000000000000001,10,sector,128,32,1,0.30000000000000004,0.009359998764807477,0.8,10,30,BiGRU,2,36,2.140313538261076e-05,,0.6688984350348893,,,,COMPLETE,0.6688984350348893,,,,
108,0.668842363505411,2026-02-08 13:46:01.770953,2026-02-08 13:48:16.344730,0 days 00:02:14.573777,16,0.8,15,sector,64,64,1,0.30000000000000004,0.008818130997346015,0.4,7,30,BiGRU,2,12,2.3844809387015736e-07,,0.668842363505411,,,,COMPLETE,0.668842363505411,,,,
105,0.6685464060726418,2026-02-08 13:30:28.927495,2026-02-08 13:37:33.279933,0 days 00:07:04.352438,16,0.5,15,sector_text,256,64,1,0.4,0.0004954202748932545,0.4,7,20,BiGRU,2,36,1.6303079420818178e-06,,0.6685464060726418,,,,COMPLETE,0.6685464060726418,,,,
88,0.6683448291631843,2026-02-08 12:17:25.216950,2026-02-08 12:19:39.512511,0 days 00:02:14.295561,16,0.8,15,sector_text,64,64,1,0.4,0.0019935539829145604,0.4,7,20,GRU,2,36,8.66829480859251e-07,,0.6683448291631843,,,,COMPLETE,0.6683448291631843,,,,
127,0.6681973763587223,2026-02-08 15:49:07.207013,2026-02-08 15:52:57.931449,0 days 00:03:50.724436,16,0.8,15,sector_text,128,128,1,0.4,0.001979301918929092,0.8,7,30,BiGRU,2,18,1.3136043174848882e-07,,0.6681973763587223,,,,COMPLETE,0.6681973763587223,,,,
38,0.6681210036553429,2026-02-08 09:20:34.023474,2026-02-08 09:23:33.660686,0 days 00:02:59.637212,16,0.30000000000000004,15,sector_text,128,128,1,0.4,0.0020413426910026304,0.4,5,50,GRU,2,36,3.396514823401823e-06,,0.6681210036553429,,,,COMPLETE,0.6681210036553429,,,,
68,0.6680795705517408,2026-02-08 11:04:10.935397,2026-02-08 11:07:34.872287,0 days 00:03:23.936890,16,0.30000000000000004,15,sector,256,32,1,0.4,0.005563869370717833,0.8,5,30,LSTM,1,36,3.5538013877627766e-07,,0.6680795705517408,,,,COMPLETE,0.6680795705517408,,,,
55,0.6680766462584371,2026-02-08 10:09:03.076450,2026-02-08 10:11:43.594995,0 days 00:02:40.518545,16,0.2,15,sector_indicators,256,128,1,0.4,0.0035353607321998424,0.4,7,30,GRU,1,36,3.0383131213359984e-07,,0.6680766462584371,,,,COMPLETE,0.6680766462584371,,,,
103,0.668026261129203,2026-02-08 13:23:37.431250,2026-02-08 13:27:28.590200,0 days 00:03:51.158950,16,0.7000000000000001,15,sector_text,256,64,1,0.4,0.0023158501602778708,0.4,7,20,GRU,2,36,1.0472507767001456e-06,,0.668026261129203,,,,COMPLETE,0.668026261129203,,,,
72,0.6680167757929216,2026-02-08 11:17:34.540712,2026-02-08 11:21:39.227123,0 days 00:04:04.686411,16,0.7000000000000001,20,sector,128,128,1,0.0,0.007621563560891276,0.8,5,30,GRU,2,36,1.2007421056714768e-06,,0.6680167757929216,,,,COMPLETE,0.6680167757929216,,,,
46,0.6680120897991283,2026-02-08 09:43:38.879098,2026-02-08 09:46:13.148061,0 days 00:02:34.268963,16,0.8,15,sector_text,256,128,1,0.4,0.0014954793761412964,0.4,7,50,GRU,1,30,5.271694473535622e-07,,0.6680120897991283,,,,COMPLETE,0.6680120897991283,,,,
99,0.6679467248899037,2026-02-08 13:06:03.893358,2026-02-08 13:08:49.418614,0 days 00:02:45.525256,64,0.8,15,sector_text,128,64,1,0.30000000000000004,0.0027125316329539456,0.8,7,50,BiGRU,2,30,6.206933419973197e-07,,0.6679467248899037,,,,COMPLETE,0.6679467248899037,,,,
36,0.6679279797818594,2026-02-08 09:15:13.872795,2026-02-08 09:16:44.894590,0 days 00:01:31.021795,64,0.7000000000000001,20,sector,64,64,1,0.0,0.0006598352479822734,0.8,10,20,BiGRU,2,24,3.00085949082362e-07,,0.6679279797818594,,,,COMPLETE,0.6679279797818594,,,,
60,0.6677689177444663,2026-02-08 10:26:56.433234,2026-02-08 10:30:37.362978,0 days 00:03:40.929744,16,0.1,15,sector_indicators,256,128,1,0.30000000000000004,0.00589853148002803,0.8,7,50,LSTM,1,36,0.0005191522863380073,,0.6677689177444663,,,,COMPLETE,0.6677689177444663,,,,
77,0.6676704411637329,2026-02-08 11:38:04.723546,2026-02-08 11:40:57.387918,0 days 00:02:52.664372,64,0.8,15,sector_indicators,256,128,1,0.4,0.0031459937286289967,0.4,5,30,GRU,2,36,1.0612631643092673e-05,,0.6676704411637329,,,,COMPLETE,0.6676704411637329,,,,
89,0.6675646877041064,2026-02-08 12:19:39.513262,2026-02-08 12:20:20.648538,0 days 00:00:41.135276,16,0.8,15,sector_text,128,64,1,0.4,0.00013487120753277368,0.8,7,20,GRU,1,6,3.981963985528842e-06,,0.6675646877041064,,,,COMPLETE,0.6675646877041064,,,,
69,0.6672307399130061,2026-02-08 11:07:34.873099,2026-02-08 11:08:13.565815,0 days 00:00:38.692716,32,0.6000000000000001,15,sector_indicators,64,64,1,0.30000000000000004,0.002260584812244902,0.8,7,20,GRU,1,30,1.8564368621759584e-06,,0.6672307399130061,,,,COMPLETE,0.6672307399130061,,,,
4,0.6670811053716803,2026-02-08 08:08:20.396024,2026-02-08 08:09:04.799858,0 days 00:00:44.403834,64,0.1,10,sector_indicators,64,64,1,0.4,0.0017685152160780296,0.4,10,50,GRU,2,30,5.299540884930597e-05,,0.6670811053716803,,,,COMPLETE,0.6670811053716803,,,,
54,0.666406862717641,2026-02-08 10:06:26.794968,2026-02-08 10:09:03.075895,0 days 00:02:36.280927,16,0.0,15,sector_indicators,256,128,1,0.4,0.001156396059686817,0.4,7,20,GRU,1,36,1.1294212379266413e-06,,0.666406862717641,,,,COMPLETE,0.666406862717641,,,,
82,0.6664033058951113,2026-02-08 11:55:16.583268,2026-02-08 11:58:22.678558,0 days 00:03:06.095290,16,0.7000000000000001,15,sector_indicators,128,128,1,0.4,0.005692062374096367,0.8,10,20,BiGRU,1,36,1.1146612387308023e-05,,0.6664033058951113,,,,COMPLETE,0.6664033058951113,,,,
29,0.6663136425278773,2026-02-08 08:55:36.297126,2026-02-08 08:57:16.690341,0 days 00:01:40.393215,32,0.5,20,sector_text_indicators,128,32,1,0.2,0.002496221683392328,0.8,10,50,GRU,1,36,9.417439706786632e-07,,0.6663136425278773,,,,COMPLETE,0.6663136425278773,,,,
66,0.6663013169923617,2026-02-08 10:57:13.217798,2026-02-08 11:00:53.869128,0 days 00:03:40.651330,64,0.1,15,sector_indicators,256,128,1,0.2,0.0017456282304071232,0.8,7,30,BiLSTM,1,36,5.472974707853443e-07,,0.6663013169923617,,,,COMPLETE,0.6663013169923617,,,,
28,0.6661848114005969,2026-02-08 08:53:45.814307,2026-02-08 08:55:36.296735,0 days 00:01:50.482428,16,0.30000000000000004,10,sector_text_indicators,128,128,1,0.2,0.0013567830070205184,0.8,5,30,LSTM,2,24,1.021146853081932e-06,,0.6661848114005969,,,,COMPLETE,0.6661848114005969,,,,
0,0.6659417763458739,2026-02-08 08:03:31.656967,2026-02-08 08:04:20.207682,0 days 00:00:48.550715,16,0.4,15,sector_text_indicators,64,128,1,0.4,0.001898228694915376,0.4,7,50,GRU,1,24,1.2646102090454376e-06,,0.6659417763458739,,,,COMPLETE,0.6659417763458739,,,,
70,0.6659352138299758,2026-02-08 11:08:13.566257,2026-02-08 11:14:14.155306,0 days 00:06:00.589049,16,0.0,15,sector_text,256,128,1,0.4,0.003380570915676658,0.8,7,30,BiLSTM,1,36,1.0926501506277597e-07,,0.6659352138299758,,,,COMPLETE,0.6659352138299758,,,,
65,0.6659094602133617,2026-02-08 10:53:02.782692,2026-02-08 10:57:13.217013,0 days 00:04:10.434321,32,0.6000000000000001,15,sector_indicators,256,32,1,0.4,0.004741549787359946,0.8,5,30,BiLSTM,1,36,1.1186272602535538e-06,,0.6659094602133617,,,,COMPLETE,0.6659094602133617,,,,
58,0.665873420280894,2026-02-08 10:20:12.059546,2026-02-08 10:24:09.036512,0 days 00:03:56.976966,16,0.0,20,sector_indicators,256,128,1,0.30000000000000004,0.004158895584039622,0.4,7,30,GRU,1,36,1.947400053120068e-06,,0.665873420280894,,,,COMPLETE,0.665873420280894,,,,
7,0.6651695067559118,2026-02-08 08:10:31.501398,2026-02-08 08:12:19.215107,0 days 00:01:47.713709,32,0.1,20,sector_text,256,64,1,0.1,0.001636794511883124,0.4,7,20,BiLSTM,2,6,1.432800373265517e-07,,0.6651695067559118,,,,COMPLETE,0.6651695067559118,,,,
8,0.6651538045836985,2026-02-08 08:12:19.215878,2026-02-08 08:16:49.748502,0 days 00:04:30.532624,16,0.0,20,sector_text,128,64,1,0.2,0.0003565069152304108,0.4,7,20,BiLSTM,2,24,4.900052028353997e-06,,0.6651538045836985,,,,COMPLETE,0.6651538045836985,,,,
18,0.6651241559993943,2026-02-08 08:32:04.652653,2026-02-08 08:32:56.031039,0 days 00:00:51.378386,32,0.6000000000000001,10,sector_text_indicators,128,32,1,0.1,0.000970044237655776,0.8,10,30,BiGRU,1,12,3.337565406905451e-05,,0.6651241559993943,,,,COMPLETE,0.6651241559993943,,,,
13,0.6650090786559882,2026-02-08 08:25:30.087167,2026-02-08 08:27:25.908078,0 days 00:01:55.820911,64,0.5,15,sector_text_indicators,256,64,1,0.30000000000000004,0.0005402756675048795,0.8,7,30,LSTM,2,18,1.0295640623775689e-05,,0.6650090786559882,,,,COMPLETE,0.6650090786559882,,,,
17,0.664721537250071,2026-02-08 08:30:49.953607,2026-02-08 08:32:04.652217,0 days 00:01:14.698610,32,0.8,10,sector_text_indicators,128,32,1,0.0,0.0037750706862624264,0.8,10,30,BiGRU,2,12,4.50634315748087e-06,,0.664721537250071,,,,COMPLETE,0.664721537250071,,,,
59,0.6637204764052362,2026-02-08 10:24:09.037305,2026-02-08 10:26:56.432779,0 days 00:02:47.395474,16,0.4,15,sector_text,256,64,1,0.4,0.008258888026683396,0.8,7,30,GRU,1,30,1.603050480215865e-07,,0.6637204764052362,,,,COMPLETE,0.6637204764052362,,,,
20,0.6636092854417451,2026-02-08 08:35:36.384640,2026-02-08 08:37:12.963538,0 days 00:01:36.578898,32,0.6000000000000001,10,sector_text_indicators,128,32,1,0.2,0.009241426652495107,0.8,10,30,LSTM,2,30,4.444126150107661e-06,,0.6636092854417451,,,,COMPLETE,0.6636092854417451,,,,
10,0.6631111917859974,2026-02-08 08:19:10.130924,2026-02-08 08:22:42.240745,0 days 00:03:32.109821,16,0.5,15,sector_indicators,256,32,1,0.2,0.00010442330557508927,0.8,5,30,BiGRU,1,18,1.5169357945369816e-05,,0.6631111917859974,,,,COMPLETE,0.6631111917859974,,,,
3,0.6628864583711388,2026-02-08 08:07:48.244321,2026-02-08 08:08:20.395438,0 days 00:00:32.151117,64,0.2,20,sector_text,256,32,1,0.4,0.0001620938742404728,0.4,5,20,GRU,1,6,0.0002622324871309151,,0.6628864583711388,,,,COMPLETE,0.6628864583711388,,,,
67,0.6614051841541579,2026-02-08 11:00:53.869861,2026-02-08 11:04:10.934606,0 days 00:03:17.064745,16,0.4,20,sector_text,256,128,1,0.30000000000000004,0.008502162828352899,0.8,10,30,GRU,1,30,8.551315105915638e-07,,0.6614051841541579,,,,COMPLETE,0.6614051841541579,,,,
9,0.6604146964175248,2026-02-08 08:16:49.749228,2026-02-08 08:19:10.130480,0 days 00:02:20.381252,32,0.7000000000000001,10,sector,64,64,1,0.4,0.00033945985554444997,0.4,7,20,BiLSTM,2,36,0.00018706576284224032,,0.6604146964175248,,,,COMPLETE,0.6604146964175248,,,,
16,0.6590238695727862,2026-02-08 08:30:08.382344,2026-02-08 08:30:49.952917,0 days 00:00:41.570573,32,0.4,10,sector_text_indicators,128,32,1,0.0,0.004101157899181742,0.8,10,30,LSTM,2,12,4.6610689362310606e-07,,0.6590238695727862,,,,COMPLETE,0.6590238695727862,,,,
