number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
13,0.30936415394285083,2026-03-08 16:39:53.731522,2026-03-08 16:45:00.926288,0 days 00:05:07.194766,32,0.4,0.004027868891765251,20,meta_emotion,256,32,1,0.8750878346835934,0.30000000000000004,0.006953693732357392,0.4,10,50,LSTM,1,15,3.277102995217047e-07,0.6280112044817927,0.5564659587510336,0.30936415394285083,0.6920387194003137,0.6175366373788931,COMPLETE,0.5564659587510336,0.30936415394285083,0.6920387194003137,0.6175366373788931,0.6280112044817927
48,0.304069656937084,2026-03-08 19:06:04.090674,2026-03-08 19:09:35.356222,0 days 00:03:31.265548,64,0.2,0.009617734827798891,15,meta_emotion,128,128,1,1.748046297726006,0.0,0.0014901190176246143,0.8,10,20,BiGRU,1,20,2.633810611279572e-06,0.6243697478991597,0.5413609710033784,0.304069656937084,0.7027984987003763,0.6015485333019717,COMPLETE,0.5413609710033784,0.304069656937084,0.7027984987003763,0.6015485333019717,0.6243697478991597
18,0.2971762620789522,2026-03-08 17:04:33.542650,2026-03-08 17:08:08.376652,0 days 00:03:34.834002,32,0.0,0.007585009820175635,10,meta_emotion,64,32,1,1.4836029398914206,0.0,0.005017472581919622,0.8,10,20,BiGRU,1,20,8.225827574644101e-07,0.6148459383753502,0.570061294419685,0.2971762620789522,0.6544155701127711,0.6569594233400224,COMPLETE,0.570061294419685,0.2971762620789522,0.6544155701127711,0.6569594233400224,0.6148459383753502
40,0.2969602117140603,2026-03-08 18:29:45.326639,2026-03-08 18:34:48.974643,0 days 00:05:03.648004,32,0.2,0.003300376716342687,20,meta_finbert,256,32,1,0.9160519925103535,0.30000000000000004,0.004191746724438989,0.8,10,30,LSTM,1,15,1.074199588130614e-07,0.6249299719887954,0.5501092606712291,0.2969602117140603,0.6843555422212051,0.6009324636390744,COMPLETE,0.5501092606712291,0.2969602117140603,0.6843555422212051,0.6009324636390744,0.6249299719887954
25,0.2960455719097757,2026-03-08 17:32:07.000222,2026-03-08 17:36:03.290736,0 days 00:03:56.290514,32,0.2,0.0026946781545226428,10,meta_sentiment,256,32,1,1.1612406747238744,0.0,0.0006261779026306956,0.8,7,20,BiGRU,1,20,6.715371558105313e-07,0.6165266106442578,0.5433635575196062,0.2960455719097757,0.6761592046713982,0.6127833771254506,COMPLETE,0.5433635575196062,0.2960455719097757,0.6761592046713982,0.6127833771254506,0.6165266106442578
28,0.294578344349484,2026-03-08 17:42:39.974375,2026-03-08 17:46:23.388961,0 days 00:03:43.414586,32,0.4,0.0023202302860036816,10,meta_sentiment,128,128,1,1.0502789131507437,0.0,0.0006230786265285884,0.8,7,20,BiGRU,1,20,1.3051667992755457e-06,0.6151260504201682,0.5378565755509045,0.294578344349484,0.6853400227209102,0.5989436882216727,COMPLETE,0.5378565755509045,0.294578344349484,0.6853400227209102,0.5989436882216727,0.6151260504201682
43,0.294132909942642,2026-03-08 18:43:42.633365,2026-03-08 18:47:54.421787,0 days 00:04:11.788422,32,0.6000000000000001,0.004174734849441423,15,meta_emotion,64,32,1,0.5725355909906777,0.30000000000000004,0.005718872071476884,0.4,10,50,LSTM,1,15,1.727319030304686e-07,0.619327731092437,0.5392707802574448,0.294132909942642,0.6731338653110034,0.5990419069702877,COMPLETE,0.5392707802574448,0.294132909942642,0.6731338653110034,0.5990419069702877,0.619327731092437
44,0.29400435683517834,2026-03-08 18:47:54.422526,2026-03-08 18:51:39.021404,0 days 00:03:44.598878,32,0.4,0.002847697663404099,10,meta_finbert,256,32,1,1.1418329496282054,0.30000000000000004,0.0010321330768915996,0.4,5,30,LSTM,1,15,7.82528533859318e-07,0.615686274509804,0.560806965823038,0.29400435683517834,0.6601475979014889,0.6318835996710067,COMPLETE,0.560806965823038,0.29400435683517834,0.6601475979014889,0.6318835996710067,0.615686274509804
16,0.29350620740742783,2026-03-08 16:55:27.843860,2026-03-08 16:59:18.331605,0 days 00:03:50.487745,32,0.2,0.004576120561081363,10,meta_emotion,256,32,1,1.3620730475770957,0.0,0.005315981060667086,0.8,10,20,BiGRU,1,15,7.933244887766793e-07,0.6100840336134454,0.5271226947384686,0.29350620740742783,0.6944238129708661,0.6011272775025637,COMPLETE,0.5271226947384686,0.29350620740742783,0.6944238129708661,0.6011272775025637,0.6100840336134454
46,0.2913829281767892,2026-03-08 18:56:32.411613,2026-03-08 19:00:27.373605,0 days 00:03:54.961992,32,0.0,0.009261076401897704,10,meta_emotion,64,64,1,0.6512815444543546,0.0,0.007009845204950867,0.8,10,20,BiGRU,1,20,1.0849911022207627e-06,0.615686274509804,0.5423466785391139,0.2913829281767892,0.6760161046643649,0.6129649495439722,COMPLETE,0.5423466785391139,0.2913829281767892,0.6760161046643649,0.6129649495439722,0.615686274509804
10,0.2912559427570391,2026-03-08 16:30:08.966627,2026-03-08 16:33:39.464763,0 days 00:03:30.498136,32,0.30000000000000004,0.002390440457680935,10,meta_emotion,256,32,1,1.0736661181508893,0.0,0.002919773258827948,0.4,10,50,LSTM,1,10,1.527862369215129e-06,0.6100840336134455,0.5621549939582909,0.2912559427570391,0.6576906104233403,0.654204984161977,COMPLETE,0.5621549939582909,0.2912559427570391,0.6576906104233403,0.654204984161977,0.6100840336134455
23,0.2899327562005422,2026-03-08 17:23:42.074730,2026-03-08 17:27:20.625891,0 days 00:03:38.551161,32,0.0,0.007681699448815977,10,meta_emotion,64,64,1,1.80727587987986,0.0,0.0024687192610308192,0.8,7,30,BiGRU,1,20,7.394219254840822e-06,0.6182072829131654,0.5950322889046699,0.2899327562005422,0.6359974006267705,0.7020330249526603,COMPLETE,0.5950322889046699,0.2899327562005422,0.6359974006267705,0.7020330249526603,0.6182072829131654
32,0.2883616806901693,2026-03-08 17:58:41.600814,2026-03-08 18:02:29.524110,0 days 00:03:47.923296,32,0.4,0.0009020337536860376,10,meta_sentiment,128,128,1,1.0287579995834144,0.1,0.0008333066990963721,0.8,7,20,BiLSTM,1,20,2.332463539666257e-06,0.6162464985994398,0.5436022537743019,0.2883616806901693,0.6716694911089895,0.6088435032174154,COMPLETE,0.5436022537743019,0.2883616806901693,0.6716694911089895,0.6088435032174154,0.6162464985994398
24,0.28784431798433113,2026-03-08 17:27:20.626709,2026-03-08 17:32:06.999526,0 days 00:04:46.372817,32,0.1,0.005686255147979536,20,meta_emotion,256,32,1,1.7896316220599022,0.0,0.0019711015946005414,0.8,10,20,GRU,1,15,3.6611066905296377e-06,0.6140056022408964,0.5386214550031333,0.28784431798433113,0.6688631853977745,0.6121749710061176,COMPLETE,0.5386214550031333,0.28784431798433113,0.6688631853977745,0.6121749710061176,0.6140056022408964
42,0.28641197572628174,2026-03-08 18:38:41.921436,2026-03-08 18:43:42.632352,0 days 00:05:00.710916,32,0.30000000000000004,0.004487885644035391,20,meta_finbert,256,32,1,0.5733146449200643,0.4,0.004789360536492103,0.8,10,20,LSTM,1,20,1.2408970763350665e-07,0.6201680672268907,0.5507703525820038,0.28641197572628174,0.6617552315230246,0.6164800694383055,COMPLETE,0.5507703525820038,0.28641197572628174,0.6617552315230246,0.6164800694383055,0.6201680672268907
31,0.2853066130930052,2026-03-08 17:54:51.262433,2026-03-08 17:58:41.600053,0 days 00:03:50.337620,32,0.5,0.0016581671804889425,10,meta_emotion,64,128,1,1.0167187186450577,0.1,0.0014410903492184507,0.4,7,20,BiGRU,1,20,1.2643899020606216e-05,0.6198879551820728,0.542110079069154,0.2853066130930052,0.6784215285715073,0.6011631490579177,COMPLETE,0.542110079069154,0.2853066130930052,0.6784215285715073,0.6011631490579177,0.6198879551820728
17,0.2851606068764029,2026-03-08 16:59:18.332656,2026-03-08 17:04:33.541851,0 days 00:05:15.209195,32,0.5,0.005628535540037689,20,meta_unified_emotion,256,32,1,1.4785596644681616,0.0,0.002043181419391801,0.8,10,30,BiGRU,1,10,7.995860772658025e-07,0.6016806722689076,0.5517576558154587,0.2851606068764029,0.6609363688996016,0.6722620312170524,COMPLETE,0.5517576558154587,0.2851606068764029,0.6609363688996016,0.6722620312170524,0.6016806722689076
36,0.28307074162776075,2026-03-08 18:15:00.118615,2026-03-08 18:18:41.073636,0 days 00:03:40.955021,32,0.0,0.008881777876636038,10,meta_unified_emotion,64,32,1,1.6411462436572726,0.0,0.0037031873619928755,0.8,10,20,LSTM,1,15,7.197760704902935e-07,0.6078431372549021,0.5704137391269235,0.28307074162776075,0.6422816419796407,0.6713953371040066,COMPLETE,0.5704137391269235,0.28307074162776075,0.6422816419796407,0.6713953371040066,0.6078431372549021
20,0.28110712795917714,2026-03-08 17:11:36.592390,2026-03-08 17:16:19.263005,0 days 00:04:42.670615,32,0.4,0.006243258267001978,20,meta_emotion,128,32,1,1.613942408619184,0.4,0.00216658744453065,0.4,10,50,LSTM,1,10,8.474706868371568e-07,0.6100840336134454,0.5518126718840997,0.28110712795917714,0.6646226946626047,0.6419269227227665,COMPLETE,0.5518126718840997,0.28110712795917714,0.6646226946626047,0.6419269227227665,0.6100840336134454
14,0.2810406800575462,2026-03-08 16:45:00.926983,2026-03-08 16:50:36.658669,0 days 00:05:35.731686,32,0.30000000000000004,0.00369091141862266,20,meta_emotion,256,64,1,0.9493606098757522,0.2,0.002446449608119427,0.4,10,50,BiLSTM,1,20,7.094209169142677e-07,0.6067226890756301,0.5595863716842042,0.2810406800575462,0.651001335444044,0.6473483391160697,COMPLETE,0.5595863716842042,0.2810406800575462,0.651001335444044,0.6473483391160697,0.6067226890756301
11,0.27986252415292634,2026-03-08 16:33:39.465609,2026-03-08 16:36:29.918162,0 days 00:02:50.452553,128,0.2,0.002947815612879229,15,meta_err_sentiment,256,128,1,1.6203486180329079,0.0,0.004318568477758594,0.4,5,50,LSTM,1,10,1.6484093493000029e-06,0.6089635854341737,0.5557950782335508,0.27986252415292634,0.6479522107064754,0.645413261900003,COMPLETE,0.5557950782335508,0.27986252415292634,0.6479522107064754,0.645413261900003,0.6089635854341737
19,0.2798348945371725,2026-03-08 17:08:08.377488,2026-03-08 17:11:36.591576,0 days 00:03:28.214088,32,0.1,0.008115061010811575,10,meta_err_emotion,64,32,1,1.0884684509999911,0.1,0.006533157178388569,0.8,10,50,GRU,1,20,6.86879526731502e-06,0.6056022408963587,0.5444037107965362,0.2798348945371725,0.6647477066291039,0.616908330194799,COMPLETE,0.5444037107965362,0.2798348945371725,0.6647477066291039,0.616908330194799,0.6056022408963587
12,0.27922121413969453,2026-03-08 16:36:29.918921,2026-03-08 16:39:53.730698,0 days 00:03:23.811777,128,0.30000000000000004,0.005949082173320297,15,meta_err_sentiment,256,128,1,1.6188183742079783,0.1,0.006648112089271436,0.4,5,50,BiLSTM,2,15,3.193181345223782e-07,0.6067226890756303,0.514558122746022,0.27922121413969453,0.6917186978666853,0.5888131813377275,COMPLETE,0.514558122746022,0.27922121413969453,0.6917186978666853,0.5888131813377275,0.6067226890756303
29,0.27898129442100345,2026-03-08 17:46:23.389747,2026-03-08 17:50:02.591239,0 days 00:03:39.201492,32,0.0,0.008355793919802098,10,meta_finbert,64,32,1,1.560220617191234,0.0,0.0005323243183113563,0.4,10,20,BiGRU,1,20,1.7099821122493255e-06,0.6145658263305322,0.576636449899345,0.27898129442100345,0.64235827256844,0.6714059958841063,COMPLETE,0.576636449899345,0.27898129442100345,0.64235827256844,0.6714059958841063,0.6145658263305322
33,0.27872470223781565,2026-03-08 18:02:29.525152,2026-03-08 18:06:15.160028,0 days 00:03:45.634876,32,0.4,0.004587780749008929,10,meta_err_finbert,128,128,1,1.3112743893391807,0.0,0.007372233726305896,0.8,5,50,BiGRU,1,15,1.789416956767778e-07,0.6084033613445379,0.5259363335717284,0.27872470223781565,0.687192745909826,0.6147465735846248,COMPLETE,0.5259363335717284,0.27872470223781565,0.687192745909826,0.6147465735846248,0.6084033613445379
37,0.278459130474715,2026-03-08 18:18:41.074378,2026-03-08 18:21:40.132256,0 days 00:02:59.057878,128,0.1,0.0008549258700381352,10,meta_sentiment,256,32,1,1.8235078923117882,0.0,0.0026528999682124627,0.8,7,30,BiGRU,1,15,3.8057982945662074e-07,0.6151260504201682,0.5468223782174206,0.278459130474715,0.6579021576098226,0.6172188621199057,COMPLETE,0.5468223782174206,0.278459130474715,0.6579021576098226,0.6172188621199057,0.6151260504201682
41,0.27691228554088,2026-03-08 18:34:48.976027,2026-03-08 18:38:41.920405,0 days 00:03:52.944378,64,0.4,0.004398045291007513,20,meta_emotion,256,32,1,0.804767215652135,0.30000000000000004,0.0008382687604389448,0.4,10,50,LSTM,1,15,3.938707473434136e-07,0.6098039215686274,0.5658513965957035,0.27691228554088,0.6440098063796355,0.6577060957262275,COMPLETE,0.5658513965957035,0.27691228554088,0.6440098063796355,0.6577060957262275,0.6098039215686274
21,0.27592563370403506,2026-03-08 17:16:19.263738,2026-03-08 17:20:32.350644,0 days 00:04:13.086906,32,0.2,0.005634601901159756,10,meta_emotion,64,32,1,1.5416973221468917,0.0,0.007616163735564965,0.8,10,20,BiGRU,2,20,1.1682276387360674e-07,0.5949579831932774,0.5278850365627767,0.27592563370403506,0.6723897289260965,0.6211527105106994,COMPLETE,0.5278850365627767,0.27592563370403506,0.6723897289260965,0.6211527105106994,0.5949579831932774
34,0.27444693711593743,2026-03-08 18:06:15.161493,2026-03-08 18:10:48.203669,0 days 00:04:33.042176,32,0.2,0.000718534458305326,15,meta_err_finbert,64,32,1,0.744917922463237,0.0,0.0018442229835792796,0.8,7,20,BiGRU,1,20,8.02991935739889e-07,0.6056022408963586,0.5367232564958887,0.27444693711593743,0.6687783168316541,0.6173128521960999,COMPLETE,0.5367232564958887,0.27444693711593743,0.6687783168316541,0.6173128521960999,0.6056022408963586
38,0.27440016784394994,2026-03-08 18:21:40.132976,2026-03-08 18:26:10.659343,0 days 00:04:30.526367,32,0.4,0.00035139161320157323,15,meta_finbert,128,128,1,1.7985019662245292,0.0,0.00020278411250654132,0.8,7,20,BiGRU,1,15,1.1564064313473426e-07,0.6072829131652662,0.5325968113963746,0.27440016784394994,0.6690250818977412,0.6013989458392592,COMPLETE,0.5325968113963746,0.27440016784394994,0.6690250818977412,0.6013989458392592,0.6072829131652662
47,0.27374232605020493,2026-03-08 19:00:27.374491,2026-03-08 19:06:04.089908,0 days 00:05:36.715417,32,0.0,0.002000341195840725,20,meta_finbert,256,32,1,0.8459100649279668,0.4,0.002612092525132491,0.8,10,30,BiGRU,1,15,2.912163419093531e-07,0.6047619047619048,0.5194133298746164,0.27374232605020493,0.6892512211364678,0.5960488753073181,COMPLETE,0.5194133298746164,0.27374232605020493,0.6892512211364678,0.5960488753073181,0.6047619047619048
3,0.27312601742397175,2026-03-08 16:02:52.408955,2026-03-08 16:06:46.873268,0 days 00:03:54.464313,32,0.4,0.00016587828927856153,15,meta_err_sentiment,256,32,1,1.3873722875003367,0.0,0.0011129571947046015,0.4,5,50,LSTM,1,10,8.923807143379772e-07,0.6030812324929972,0.5233721133293614,0.27312601742397175,0.6769913634142397,0.6018756118365163,COMPLETE,0.5233721133293614,0.27312601742397175,0.6769913634142397,0.6018756118365163,0.6030812324929972
30,0.2701465983841234,2026-03-08 17:50:02.591955,2026-03-08 17:54:51.261654,0 days 00:04:48.669699,32,0.4,0.0007792483556728822,20,meta_sentiment,256,32,1,0.9201660689664647,0.0,0.0005332060816822995,0.4,7,20,LSTM,1,20,5.865696843750714e-06,0.6103641456582632,0.5457214493119473,0.2701465983841234,0.6480404736678922,0.6103883845842704,COMPLETE,0.5457214493119473,0.2701465983841234,0.6480404736678922,0.6103883845842704,0.6103641456582632
26,0.269693376531459,2026-03-08 17:36:03.291872,2026-03-08 17:39:54.104536,0 days 00:03:50.812664,32,0.2,0.0034443777349048915,10,meta_all_nlp,256,32,1,1.0938353022541119,0.0,0.00019679656121112147,0.8,7,20,GRU,1,20,3.292514263586843e-07,0.6067226890756303,0.546391704912921,0.269693376531459,0.6582744886865596,0.6266917403555261,COMPLETE,0.546391704912921,0.269693376531459,0.6582744886865596,0.6266917403555261,0.6067226890756303
45,0.26755896428951004,2026-03-08 18:51:39.022426,2026-03-08 18:56:32.410853,0 days 00:04:53.388427,32,0.2,0.0020225854082635726,20,meta_err_emotion,128,32,1,0.8920035305202743,0.1,0.001481088052094083,0.8,10,30,LSTM,1,15,1.1132442485828029e-07,0.6033613445378152,0.5225946245135062,0.26755896428951004,0.6803148202073823,0.595990580792771,COMPLETE,0.5225946245135062,0.26755896428951004,0.6803148202073823,0.595990580792771,0.6033613445378152
15,0.26471395647635965,2026-03-08 16:50:36.659505,2026-03-08 16:55:27.842969,0 days 00:04:51.183464,32,0.6000000000000001,0.000684978953097562,20,meta_err_finbert,256,32,1,0.5431496339120363,0.4,0.004706000722068243,0.4,10,50,LSTM,1,10,1.919241912068544e-06,0.5949579831932774,0.5437830952793732,0.26471395647635965,0.6587505839409551,0.6513177654858071,COMPLETE,0.5437830952793732,0.26471395647635965,0.6587505839409551,0.6513177654858071,0.5949579831932774
22,0.2595494635183049,2026-03-08 17:20:32.351501,2026-03-08 17:23:42.073912,0 days 00:03:09.722411,64,0.2,0.005593139234894953,10,meta_err_unified_emotion,256,128,1,0.7340858255520823,0.0,0.00042967289199628226,0.8,10,20,BiGRU,1,15,2.371357318410123e-06,0.6058823529411764,0.5536422937717231,0.2595494635183049,0.6386035873929675,0.6367084713891702,COMPLETE,0.5536422937717231,0.2595494635183049,0.6386035873929675,0.6367084713891702,0.6058823529411764
35,0.2520689197146181,2026-03-08 18:10:48.204783,2026-03-08 18:15:00.117817,0 days 00:04:11.913034,32,0.0,0.004550895118775445,10,meta_sentiment,256,64,1,0.8669742938704341,0.1,5.643089264130518e-05,0.4,7,20,BiGRU,1,20,1.7673717859144352e-06,0.5983193277310924,0.5187984014056107,0.2520689197146181,0.6527781564202224,0.5916678040616264,COMPLETE,0.5187984014056107,0.2520689197146181,0.6527781564202224,0.5916678040616264,0.5983193277310924
39,0.24952663440932593,2026-03-08 18:26:10.660029,2026-03-08 18:29:45.325611,0 days 00:03:34.665582,64,0.4,0.0009627546303826694,10,meta_sentiment,256,32,1,1.1820645724506298,0.1,0.00020308156736191,0.8,7,20,BiGRU,2,20,1.6574805060283378e-07,0.6014005602240896,0.5428770726547911,0.24952663440932593,0.6441086381506959,0.6206761126630557,COMPLETE,0.5428770726547911,0.24952663440932593,0.6441086381506959,0.6206761126630557,0.6014005602240896
49,0.24477779193944618,2026-03-08 19:09:35.356989,2026-03-08 19:13:09.534292,0 days 00:03:34.177303,64,0.1,0.009590137935648755,15,meta_emotion,128,128,1,1.8696548413492486,0.0,0.0001921838277616025,0.8,10,20,BiGRU,1,15,2.3747186313599536e-05,0.6005602240896359,0.5100153517579721,0.24477779193944618,0.6712890723771928,0.5790738693937882,COMPLETE,0.5100153517579721,0.24477779193944618,0.6712890723771928,0.5790738693937882,0.6005602240896359
0,0.23476221646998965,2026-03-08 15:52:11.264497,2026-03-08 15:56:34.535954,0 days 00:04:23.271457,32,0.4,0.00034388521115218395,10,meta_emotion,256,128,1,1.0408361292114134,0.1,0.00023423849847112912,0.8,5,20,BiLSTM,2,5,1.5339162591163606e-07,0.5837535014005601,0.5530442988290907,0.23476221646998965,0.6246568467934585,0.67532434944263,COMPLETE,0.5530442988290907,0.23476221646998965,0.6246568467934585,0.67532434944263,0.5837535014005601
9,0.22285596829118934,2026-03-08 16:25:53.616072,2026-03-08 16:30:08.965876,0 days 00:04:15.349804,32,0.8,0.0011706701642760586,15,meta_finbert,128,32,1,0.7667385238489495,0.1,6.21988117402936e-05,0.4,10,50,GRU,1,20,1.488823059798355e-06,0.5787114845938375,0.5004199275990224,0.22285596829118934,0.6613592672794145,0.5886730868765068,COMPLETE,0.5004199275990224,0.22285596829118934,0.6613592672794145,0.5886730868765068,0.5787114845938375
6,0.22040764473041874,2026-03-08 16:14:05.206609,2026-03-08 16:18:07.340727,0 days 00:04:02.134118,64,0.30000000000000004,0.000516817211686077,20,meta_finbert,64,32,1,0.26216018348815917,0.1,7.2843712651669e-05,0.8,7,20,BiGRU,2,20,1.4810800730363497e-05,0.5761904761904763,0.5035720901487026,0.22040764473041874,0.6489987757716624,0.6172683256955268,COMPLETE,0.5035720901487026,0.22040764473041874,0.6489987757716624,0.6172683256955268,0.5761904761904763
27,0.21718711862577672,2026-03-08 17:39:54.105262,2026-03-08 17:42:39.973566,0 days 00:02:45.868304,128,0.0,0.009855287670816035,10,meta_emotion,64,32,1,1.5908720367208071,0.0,0.00011442541165186382,0.8,5,20,BiGRU,1,20,8.147176599967888e-07,0.5879551820728292,0.48832540131661084,0.21718711862577672,0.6527481042164063,0.5423259329046427,COMPLETE,0.48832540131661084,0.21718711862577672,0.6527481042164063,0.5423259329046427,0.5879551820728292
