number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
27,0.6721896796507041,2026-02-03 17:14:37.870489,2026-02-03 17:16:47.489291,0 days 00:02:09.618802,32,0.6,20,text_indicators,128,64,1,0.1,0.005239657589302229,0.8,5,20,BiGRU,1,30,0.0042241441346464025,,0.6721896796507041,,,,COMPLETE,0.6721896796507041,,,,
82,0.6720858673697777,2026-02-03 22:48:08.217021,2026-02-03 22:49:08.035558,0 days 00:00:59.818537,32,0.5,20,text_indicators,64,64,1,0.0,0.006976485548483436,0.8,5,20,GRU,2,24,0.009436304074770118,,0.6720858673697777,,,,COMPLETE,0.6720858673697777,,,,
75,0.6720849206823699,2026-02-03 22:36:03.660720,2026-02-03 22:36:53.018461,0 days 00:00:49.357741,32,0.4,20,text_indicators,64,64,1,0.1,0.004770303481702856,0.8,5,20,GRU,2,18,0.0004968414782740997,,0.6720849206823699,,,,COMPLETE,0.6720849206823699,,,,
74,0.6719954501019542,2026-02-03 22:35:05.840579,2026-02-03 22:36:03.660290,0 days 00:00:57.819711,32,0.6,20,text_indicators,64,64,1,0.0,0.005717707497987043,0.8,5,20,GRU,2,24,0.00018999503066277778,,0.6719954501019542,,,,COMPLETE,0.6719954501019542,,,,
67,0.6719405560652306,2026-02-03 22:22:10.835143,2026-02-03 22:24:03.655145,0 days 00:01:52.820002,32,0.6,20,text_indicators,128,64,1,0.0,0.005767824419862708,0.8,5,20,BiGRU,1,24,0.0030119074159920918,,0.6719405560652306,,,,COMPLETE,0.6719405560652306,,,,
45,0.6718958075626685,2026-02-03 20:48:12.967503,2026-02-03 20:55:00.892755,0 days 00:06:47.925252,32,0.5,15,text_indicators,128,64,1,0.1,0.004084331404788502,0.4,10,20,BiLSTM,1,18,8.937593442899764e-06,,0.6718958075626685,,,,COMPLETE,0.6718958075626685,,,,
117,0.6718186090946805,2026-02-03 23:56:02.275921,2026-02-03 23:57:59.398844,0 days 00:01:57.122923,32,0.5,20,text_indicators,128,64,1,0.0,0.00391000051886348,0.8,5,20,BiGRU,1,24,0.004938588972913032,,0.6718186090946805,,,,COMPLETE,0.6718186090946805,,,,
107,0.6717429128017137,2026-02-03 23:37:25.390407,2026-02-03 23:37:55.950625,0 days 00:00:30.560218,32,0.30000000000000004,15,text_indicators,64,64,1,0.0,0.0035409817574224333,0.4,5,20,GRU,1,24,0.007822234077213617,,0.6717429128017137,,,,COMPLETE,0.6717429128017137,,,,
72,0.6715546155483736,2026-02-03 22:33:10.098802,2026-02-03 22:34:07.742579,0 days 00:00:57.643777,32,0.5,20,text_indicators,64,64,1,0.0,0.008772166315904148,0.8,5,20,GRU,2,24,0.002032832528413516,,0.6715546155483736,,,,COMPLETE,0.6715546155483736,,,,
103,0.6714469197252645,2026-02-03 23:27:53.926540,2026-02-03 23:28:30.049499,0 days 00:00:36.122959,32,0.6,20,text_indicators,64,64,1,0.0,0.00446228397404944,0.8,5,20,GRU,1,24,0.00016389557656575123,,0.6714469197252645,,,,COMPLETE,0.6714469197252645,,,,
41,0.6713520838724601,2026-02-03 18:14:19.232540,2026-02-03 18:17:57.948149,0 days 00:03:38.715609,32,0.4,20,text_indicators,256,64,1,0.0,0.003191004543401435,0.8,7,20,BiLSTM,1,24,3.9626127433550484e-05,,0.6713520838724601,,,,COMPLETE,0.6713520838724601,,,,
16,0.6712302717983363,2026-02-03 16:53:54.427944,2026-02-03 16:55:15.717418,0 days 00:01:21.289474,32,0.4,20,text_indicators,64,64,1,0.2,0.00835639739172393,0.8,5,20,GRU,2,24,0.00011119131882131345,,0.6712302717983363,,,,COMPLETE,0.6712302717983363,,,,
104,0.6712082928618175,2026-02-03 23:28:30.050008,2026-02-03 23:29:34.962317,0 days 00:01:04.912309,32,0.5,20,text_indicators,64,64,1,0.0,0.0053511208809207044,0.8,5,20,BiLSTM,1,24,0.005108784461963261,,0.6712082928618175,,,,COMPLETE,0.6712082928618175,,,,
