number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
252,0.3108162738957727,2026-02-22 16:38:20.087825,2026-02-22 16:42:27.412359,0 days 00:04:07.324534,16,0.5,0.0013121186629166605,10,sector,256,32,1,1.0446688741401795,0.30000000000000004,0.009998241846210619,0.4,7,30,BiGRU,2,24,0.000404807118998449,0.6338488964120489,0.5666331269809883,0.3108162738957727,0.6938476590166652,0.6173960259236851,COMPLETE,0.5666331269809883,0.3108162738957727,0.6938476590166652,0.6173960259236851,0.6338488964120489
276,0.31006393291237067,2026-02-22 18:14:22.935417,2026-02-22 18:18:20.992599,0 days 00:03:58.057182,16,0.4,0.0010798438951826195,10,sector,256,32,1,0.945290224263529,0.30000000000000004,0.008253626252082005,0.4,7,20,BiGRU,2,24,0.0009513002028454122,0.6222555117672434,0.526554732563548,0.31006393291237067,0.7378822932541534,0.5772299575510466,COMPLETE,0.526554732563548,0.31006393291237067,0.7378822932541534,0.5772299575510466,0.6222555117672434
289,0.30902364496463747,2026-02-22 19:10:58.236735,2026-02-22 19:16:10.558925,0 days 00:05:12.322190,16,0.4,0.0007058603286082323,15,sector,256,32,1,0.8261586187125441,0.30000000000000004,0.0075255839115296996,0.4,7,20,BiGRU,2,24,0.000684429279953106,0.6379182197198117,0.5529920308897496,0.30902364496463747,0.7162358596834747,0.5750901297088388,COMPLETE,0.5529920308897496,0.30902364496463747,0.7162358596834747,0.5750901297088388,0.6379182197198117
251,0.30686774032207087,2026-02-22 16:34:20.420316,2026-02-22 16:38:20.087343,0 days 00:03:59.667027,16,0.5,0.0012936020917655464,10,sector,256,32,1,0.9990471773036554,0.30000000000000004,0.009765106654291046,0.4,7,30,BiGRU,2,24,0.00044124105881465647,0.6236560276888592,0.5620796029383187,0.30686774032207087,0.6904214638647345,0.6151192165973762,COMPLETE,0.5620796029383187,0.30686774032207087,0.6904214638647345,0.6151192165973762,0.6236560276888592
279,0.3029038386955046,2026-02-22 18:24:19.923481,2026-02-22 18:28:21.763001,0 days 00:04:01.839520,16,0.4,0.0010685018798858709,10,sector,256,32,1,0.9472052934874378,0.30000000000000004,0.008006838169406545,0.4,7,20,BiGRU,2,24,0.0006958228627970035,0.6292851199305005,0.5247017424859693,0.3029038386955046,0.740988616153437,0.5474630743944332,COMPLETE,0.5247017424859693,0.3029038386955046,0.740988616153437,0.5474630743944332,0.6292851199305005
285,0.3011423545131719,2026-02-22 18:50:25.204354,2026-02-22 18:55:23.795284,0 days 00:04:58.590930,16,0.4,0.0011653895735246164,15,sector,256,32,1,0.9908363962172273,0.30000000000000004,0.0059155571272197964,0.4,7,20,BiGRU,2,24,0.0006727693560948995,0.6306165061167108,0.5246936025540951,0.3011423545131719,0.7404075175346266,0.5388333718503099,COMPLETE,0.5246936025540951,0.3011423545131719,0.7404075175346266,0.5388333718503099,0.6306165061167108
214,0.2991200218486954,2026-02-22 14:17:46.309367,2026-02-22 14:20:33.662656,0 days 00:02:47.353289,16,0.4,0.0015526383943650396,10,sector,64,128,1,1.0723941332915894,0.30000000000000004,0.007906454662673626,0.4,7,30,BiGRU,2,24,4.312524321224732e-05,0.6327609373867477,0.5326831763605028,0.2991200218486954,0.7347052430837492,0.551054228469964,COMPLETE,0.5326831763605028,0.2991200218486954,0.7347052430837492,0.551054228469964,0.6327609373867477
291,0.2990936924446411,2026-02-22 19:21:19.127852,2026-02-22 19:26:23.802042,0 days 00:05:04.674190,16,0.4,0.0007521401056699011,15,sector,256,32,1,0.8071808696450138,0.30000000000000004,0.007289840277997267,0.4,7,20,BiGRU,2,24,0.0006940051514968004,0.6195996563229208,0.5344288803783107,0.2990936924446411,0.7133901330141378,0.562381014123952,COMPLETE,0.5344288803783107,0.2990936924446411,0.7133901330141378,0.562381014123952,0.6195996563229208
159,0.297766251520741,2026-02-22 11:56:18.228199,2026-02-22 11:58:56.159383,0 days 00:02:37.931184,16,0.6000000000000001,3.4691004242167785e-05,10,sector,64,128,1,1.1087356625990796,0.30000000000000004,0.004911987457423672,0.4,7,30,BiGRU,2,24,2.0403224706511107e-05,0.6115664233098309,0.5358812768082867,0.297766251520741,0.7096722859597605,0.5771412641461806,COMPLETE,0.5358812768082867,0.297766251520741,0.7096722859597605,0.5771412641461806,0.6115664233098309
265,0.29719150391631216,2026-02-22 17:35:36.580701,2026-02-22 17:39:47.526700,0 days 00:04:10.945999,16,0.4,0.001315051400994958,10,sector,256,32,1,0.9944381175494467,0.30000000000000004,0.008381360058049485,0.4,7,20,BiGRU,2,24,0.0003690705402100816,0.6189171202015256,0.5588332387064776,0.29719150391631216,0.6983004262637887,0.6255625851376957,COMPLETE,0.5588332387064776,0.29719150391631216,0.6983004262637887,0.6255625851376957,0.6189171202015256
210,0.2969770662810303,2026-02-22 14:06:46.127675,2026-02-22 14:09:32.775998,0 days 00:02:46.648323,16,0.4,0.0017226469214105815,10,sector,64,128,1,1.0243303782492967,0.30000000000000004,0.008389629839916977,0.4,7,30,BiGRU,2,24,7.580279579077769e-05,0.6165871764456261,0.504011772900288,0.2969770662810303,0.7584172017700235,0.5256361705445896,COMPLETE,0.504011772900288,0.2969770662810303,0.7584172017700235,0.5256361705445896,0.6165871764456261
216,0.29694479872387985,2026-02-22 14:23:10.834194,2026-02-22 14:26:06.244016,0 days 00:02:55.409822,16,0.4,0.001102123347518915,10,sector,64,128,1,1.0652897974459539,0.30000000000000004,0.008335523339304492,0.4,7,30,BiGRU,2,24,3.7802173830999205e-05,0.6237815855859635,0.5351997962620065,0.29694479872387985,0.71115195787598,0.5614228193328449,COMPLETE,0.5351997962620065,0.29694479872387985,0.71115195787598,0.5614228193328449,0.6237815855859635
282,0.29692311226823925,2026-02-22 18:35:04.891746,2026-02-22 18:40:23.726013,0 days 00:05:18.834267,16,0.4,0.0011114595974336203,15,sector,256,32,1,0.9364753240262123,0.30000000000000004,0.007378630419837823,0.4,7,20,BiGRU,2,24,0.0007500835204002735,0.6223190845264038,0.5412416885434168,0.29692311226823925,0.7081364338014509,0.5707855329417236,COMPLETE,0.5412416885434168,0.29692311226823925,0.7081364338014509,0.5707855329417236,0.6223190845264038
