number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
71,-0.011315732844917223,2026-03-11 23:24:38.372463,2026-03-11 23:26:50.593842,0 days 00:02:12.221379,128,0.0,0.003082896431233521,10,meta_unified_emotion,256,128,1,0.5319796977502533,0.2,8.45220383245759e-06,0.4,10,20,LSTM,2,5,1.6322118111587643e-07,COMPLETE
88,-0.011315777140758385,2026-03-12 00:05:44.914736,2026-03-12 00:08:23.374613,0 days 00:02:38.459877,64,0.4,0.008713554503732731,10,meta_err_stance,256,128,1,0.2057624381427483,0.1,3.0495012815571018e-05,0.8,10,30,LSTM,2,5,3.0110453483723953e-06,COMPLETE
84,-0.01131590053184099,2026-03-11 23:55:19.745726,2026-03-11 23:57:42.942728,0 days 00:02:23.197002,128,0.2,0.008745137522599556,15,meta_err_unified_emotion,256,128,1,0.10370317796009876,0.1,1.6873764962830038e-05,0.8,7,50,LSTM,1,15,6.054121423804668e-07,COMPLETE
81,-0.011318299299183716,2026-03-11 23:48:28.754128,2026-03-11 23:50:56.760078,0 days 00:02:28.005950,128,0.30000000000000004,0.007598890427353266,10,meta_err_emotion,256,128,1,0.5091996248120059,0.2,2.002862765082215e-05,0.8,5,30,BiLSTM,2,10,5.256775623384499e-07,COMPLETE
38,-0.011318570860366554,2026-03-11 21:44:54.426109,2026-03-11 21:47:46.796502,0 days 00:02:52.370393,64,0.30000000000000004,0.005167232704641957,15,meta_sentiment,128,128,1,0.15149441827265678,0.30000000000000004,6.820099775922734e-06,0.4,10,30,LSTM,1,10,1.093283364895782e-06,COMPLETE
65,-0.011320554369366765,2026-03-11 23:06:54.451059,2026-03-11 23:10:02.959233,0 days 00:03:08.508174,64,0.1,0.004271403975230988,15,meta_unified_emotion,128,128,1,0.1383916006081882,0.2,1.290033388706281e-05,0.4,10,30,GRU,2,5,1.3853733679426367e-06,COMPLETE
40,-0.011322921836773539,2026-03-11 21:50:40.121888,2026-03-11 21:53:26.285377,0 days 00:02:46.163489,64,0.4,0.006347427858278041,15,meta_stance,128,128,1,0.15697810580539032,0.2,5.3027418027761895e-06,0.4,10,30,GRU,1,10,3.464382981611209e-07,COMPLETE
82,-0.011323785372715642,2026-03-11 23:50:56.761243,2026-03-11 23:53:02.847402,0 days 00:02:06.086159,128,0.7000000000000001,0.0065354316026197115,10,meta_unified_emotion,128,128,1,0.2524112880327673,0.1,3.3755828345171963e-06,0.8,7,30,LSTM,2,20,1.0900162758149935e-06,COMPLETE
97,-0.01132524478243428,2026-03-12 00:32:54.720244,2026-03-12 00:35:02.811661,0 days 00:02:08.091417,128,0.4,0.0015679047704496838,10,meta_err_emotion,128,128,1,0.12487474598764409,0.4,1.452073391032289e-05,0.8,10,30,LSTM,2,10,5.389751090377866e-06,COMPLETE
77,-0.011326697640426934,2026-03-11 23:39:23.980614,2026-03-11 23:41:36.174753,0 days 00:02:12.194139,128,0.2,0.005732751450322003,10,meta_finbert,64,128,1,0.9883307820714177,0.0,0.00013845703562968706,0.4,7,20,LSTM,2,5,1.4175066657780734e-06,COMPLETE
33,-0.011329457282647795,2026-03-11 21:21:34.621690,2026-03-11 21:27:25.954601,0 days 00:05:51.332911,32,0.2,0.00593290825908024,20,meta_err_stance,256,128,1,0.1094093041983879,0.1,7.984235402770033e-06,0.8,7,30,LSTM,1,10,3.7440984090589727e-07,COMPLETE
57,-0.011329701982177897,2026-03-11 22:44:59.329951,2026-03-11 22:47:45.784560,0 days 00:02:46.454609,128,0.6000000000000001,0.006919712829020972,20,meta_finbert,256,64,1,0.2034622069845159,0.1,2.4446718340244787e-05,0.8,10,30,LSTM,2,10,1.53813897174186e-06,COMPLETE
26,-0.01133017063088474,2026-03-11 20:47:38.717150,2026-03-11 20:51:12.035817,0 days 00:03:33.318667,64,0.4,0.004364688705118814,20,meta_err_all_nlp,128,128,1,0.11234753846674173,0.2,1.3834142469963656e-05,0.4,10,30,LSTM,1,15,5.858641295546496e-06,COMPLETE
22,-0.011330804845142414,2026-03-11 20:32:35.369723,2026-03-11 20:36:13.272975,0 days 00:03:37.903252,64,0.30000000000000004,0.0056533270264971115,20,meta_unified_emotion,128,32,1,1.1431918596845387,0.1,2.0636483137001005e-06,0.4,10,20,LSTM,1,20,4.58471306567712e-06,COMPLETE
83,-0.011331003714096401,2026-03-11 23:53:02.848673,2026-03-11 23:55:19.744471,0 days 00:02:16.895798,128,0.7000000000000001,0.007419174082951563,10,meta_err_all_nlp,256,64,1,0.37093920034300143,0.0,5.837330441400539e-05,0.8,7,30,LSTM,2,20,5.35322473369794e-07,COMPLETE
75,-0.011331319157982758,2026-03-11 23:34:35.141232,2026-03-11 23:36:52.025936,0 days 00:02:16.884704,128,0.1,0.009975436158430996,10,meta_err_unified_emotion,256,64,1,0.3767534793729932,0.2,0.00015256712549442818,0.8,7,30,BiLSTM,2,5,6.173297844671572e-07,COMPLETE
54,-0.011332994084411041,2026-03-11 22:31:53.568547,2026-03-11 22:36:05.199377,0 days 00:04:11.630830,32,0.5,0.006137241380969286,15,meta_err_stance,256,32,1,0.23031612263990747,0.1,1.3808300569110534e-05,0.8,7,50,LSTM,1,10,5.158702596740711e-07,COMPLETE
98,-0.011334124118182394,2026-03-12 00:35:02.812507,2026-03-12 00:37:08.900491,0 days 00:02:06.087984,128,0.2,0.00702686067768363,10,meta_err_sentiment,64,128,1,0.3337419467041954,0.4,1.223059325791269e-06,0.4,10,50,GRU,2,15,1.9896187891709878e-07,COMPLETE
50,-0.011334238984225212,2026-03-11 22:21:39.511445,2026-03-11 22:24:04.359519,0 days 00:02:24.848074,128,0.4,0.009975878810078768,15,meta_emotion,256,128,1,0.498858229965186,0.0,2.383630281104075e-06,0.4,7,20,BiGRU,1,15,1.9553189864848377e-07,COMPLETE
39,-0.011342995697350254,2026-03-11 21:47:46.797479,2026-03-11 21:50:40.120647,0 days 00:02:53.323168,64,0.30000000000000004,0.007914440962047204,15,meta_err_unified_emotion,64,128,1,0.14189025529934998,0.30000000000000004,8.8870690680127e-06,0.4,7,30,LSTM,1,15,5.025773343242366e-07,COMPLETE
89,-0.011343009832362236,2026-03-12 00:08:23.375723,2026-03-12 00:11:06.017528,0 days 00:02:42.641805,64,0.0,0.00501545998884228,10,meta_err_stance,128,32,1,0.37690464377240995,0.30000000000000004,3.373906323769995e-06,0.8,10,30,LSTM,2,5,2.330921709756456e-06,COMPLETE
58,-0.011343101151575274,2026-03-11 22:47:45.785443,2026-03-11 22:50:16.984153,0 days 00:02:31.198710,128,0.5,0.009999724953796833,20,meta_all_nlp,256,128,1,0.395601899002516,0.0,5.232638773949153e-06,0.8,7,30,LSTM,1,5,1.8971727109939914e-07,COMPLETE
70,-0.011346018461193215,2026-03-11 23:22:15.231919,2026-03-11 23:24:38.371405,0 days 00:02:23.139486,64,0.2,0.002601051533523158,10,meta_emotion,128,128,1,0.263931410338973,0.1,3.8839677323656555e-06,0.4,10,30,LSTM,1,5,5.537204657087691e-07,COMPLETE
63,-0.011346336967628622,2026-03-11 23:01:41.090171,2026-03-11 23:04:13.729571,0 days 00:02:32.639400,128,0.30000000000000004,0.008213961512581863,15,meta_err_unified_emotion,256,32,1,0.34120450250816425,0.2,3.5427350899337634e-05,0.8,7,30,LSTM,2,10,1.6441603794564735e-06,COMPLETE
93,-0.011346779216409317,2026-03-12 00:20:09.870860,2026-03-12 00:22:35.044420,0 days 00:02:25.173560,128,0.1,0.004174503236016528,10,meta_err_stance,256,128,1,0.5107395450299509,0.0,7.986916389166503e-05,0.8,10,30,LSTM,2,10,3.448169414894599e-07,COMPLETE
27,-0.011347262055152086,2026-03-11 20:51:12.037159,2026-03-11 20:56:23.448796,0 days 00:05:11.411637,32,0.4,0.00574580371905917,20,meta_emotion,128,128,1,0.12611356550660305,0.2,1.1973651989787822e-05,0.8,10,30,LSTM,1,15,2.2740273896625748e-07,COMPLETE
49,-0.011349468827858845,2026-03-11 22:19:11.828953,2026-03-11 22:21:39.510499,0 days 00:02:27.681546,128,0.4,0.008995687284472524,15,meta_emotion,256,64,1,0.4678450419389274,0.0,3.262093280805867e-05,0.8,7,30,LSTM,1,20,7.820179852121757e-07,COMPLETE
46,-0.011358215016283996,2026-03-11 22:11:05.159278,2026-03-11 22:13:53.640616,0 days 00:02:48.481338,64,0.5,0.003960182281247906,15,meta_err_emotion,128,128,1,0.2746399865550578,0.4,1.228626947191676e-06,0.4,10,30,LSTM,1,5,2.342073950490604e-06,COMPLETE
53,-0.011358541546807245,2026-03-11 22:29:17.401728,2026-03-11 22:31:53.567399,0 days 00:02:36.165671,128,0.7000000000000001,0.008450535225215626,15,meta_unified_emotion,256,128,1,0.32227120816371047,0.1,3.176182021942505e-05,0.8,7,30,BiLSTM,1,15,1.5990630675638541e-07,COMPLETE
47,-0.011358888482824563,2026-03-11 22:13:53.641608,2026-03-11 22:16:55.482510,0 days 00:03:01.840902,64,0.2,0.004834505276453897,15,meta_stance,128,32,1,0.3119630117172548,0.30000000000000004,9.522400717171086e-06,0.8,10,30,BiGRU,1,10,5.004883194375e-07,COMPLETE
61,-0.011359039965583158,2026-03-11 22:56:02.194181,2026-03-11 22:59:03.331764,0 days 00:03:01.137583,128,0.1,0.009669333229180113,20,meta_err_stance,256,128,1,0.7149258430427767,0.0,3.138891751405503e-06,0.8,10,30,BiLSTM,1,15,1.3545463036627275e-05,COMPLETE
16,-0.011363797514820499,2026-03-11 20:09:04.605392,2026-03-11 20:12:53.390210,0 days 00:03:48.784818,64,0.5,0.006347977508313752,20,meta_err_unified_emotion,256,128,1,1.807026095055041,0.1,5.635195285129442e-06,0.4,5,50,GRU,1,10,7.5471918656422246e-06,COMPLETE
32,-0.011368521951242782,2026-03-11 21:16:27.386010,2026-03-11 21:21:34.620693,0 days 00:05:07.234683,64,0.5,0.006964229728100794,20,meta_err_unified_emotion,256,128,1,1.834330522733864,0.1,2.338426464879655e-06,0.4,5,30,BiGRU,2,10,1.9506159336366974e-06,COMPLETE
45,-0.011373697755065611,2026-03-11 22:07:49.978775,2026-03-11 22:11:05.157945,0 days 00:03:15.179170,64,0.4,0.008253541359325132,20,meta_err_stance,64,128,1,0.2483455523033776,0.1,6.134049458842972e-05,0.8,7,30,GRU,1,10,1.303960005431966e-06,COMPLETE
31,-0.01137416603217239,2026-03-11 21:12:55.585326,2026-03-11 21:16:27.384696,0 days 00:03:31.799370,64,0.6000000000000001,0.0041051350844894035,20,meta_emotion,64,128,1,0.10383534049356115,0.2,8.693888808160456e-06,0.8,10,30,LSTM,1,20,1.1513340970382812e-07,COMPLETE
34,-0.011374614596975075,2026-03-11 21:27:25.955768,2026-03-11 21:32:32.610213,0 days 00:05:06.654445,32,0.1,0.0055841181018887655,20,meta_err_stance,128,128,1,0.3300262973311172,0.0,2.7894275096687326e-06,0.8,7,20,LSTM,1,10,3.0960052666846117e-07,COMPLETE
76,-0.011382167166901444,2026-03-11 23:36:52.026798,2026-03-11 23:39:23.979081,0 days 00:02:31.952283,128,0.1,0.008431186837953599,10,meta_err_emotion,256,128,1,0.9326757780219158,0.2,0.00011187720686385786,0.4,7,20,BiLSTM,2,5,1.2438810935095462e-07,COMPLETE
37,-0.011382581115097042,2026-03-11 21:42:08.062332,2026-03-11 21:44:54.424580,0 days 00:02:46.362248,128,0.2,0.006037933446099651,20,meta_err_stance,256,128,1,0.46784274531372866,0.1,2.11567693739723e-05,0.4,7,30,LSTM,1,15,2.0027354415335433e-07,COMPLETE
67,-0.011385408255197613,2026-03-11 23:13:14.472229,2026-03-11 23:16:08.420625,0 days 00:02:53.948396,128,0.2,0.00930831453727104,20,meta_err_unified_emotion,256,64,1,0.5526630048625014,0.0,6.328656837752708e-05,0.4,10,30,GRU,2,5,2.9938893935528446e-06,COMPLETE
55,-0.011389631913286203,2026-03-11 22:36:05.200299,2026-03-11 22:42:04.042838,0 days 00:05:58.842539,32,0.0,0.005891754905632071,20,meta_err_unified_emotion,256,128,1,0.19559297302419038,0.0,3.796787404776175e-06,0.8,5,30,BiGRU,1,15,1.315067319222251e-07,COMPLETE
91,-0.011390304852911816,2026-03-12 00:13:37.509402,2026-03-12 00:15:51.258551,0 days 00:02:13.749149,128,0.4,0.004816383000543722,10,meta_err_all_nlp,256,128,1,0.47303773174535313,0.1,1.5296519144588294e-05,0.8,7,30,GRU,2,20,4.782308165004403e-07,COMPLETE
30,-0.01139066380935093,2026-03-11 21:08:02.476556,2026-03-11 21:12:55.584011,0 days 00:04:53.107455,32,0.4,0.006342598941531792,20,meta_unified_emotion,64,32,1,1.5262994450082752,0.1,6.192921045952704e-06,0.4,10,20,LSTM,1,20,9.468615912887899e-05,COMPLETE
24,-0.011392575739029333,2026-03-11 20:39:32.211964,2026-03-11 20:43:01.679491,0 days 00:03:29.467527,64,0.30000000000000004,0.005711635464477966,20,meta_stance,128,128,1,0.48592221900736665,0.2,2.245690932506783e-06,0.4,10,20,LSTM,1,20,2.5791352031504632e-05,COMPLETE
6,-0.011394509111583339,2026-03-11 19:32:38.720434,2026-03-11 19:35:38.947578,0 days 00:03:00.227144,64,0.6000000000000001,0.008359801205122058,15,meta_unified_emotion,256,128,1,1.9290319878880575,0.2,1.6096330648219384e-06,0.4,10,20,GRU,1,10,1.3348071559960692e-05,COMPLETE
80,-0.011395771288256463,2026-03-11 23:46:09.739216,2026-03-11 23:48:28.753228,0 days 00:02:19.014012,128,0.4,0.007615157579311813,10,meta_sentiment,256,32,1,0.10462847620987611,0.2,2.9953703023516497e-05,0.8,7,30,BiGRU,2,20,1.2280728282756804e-07,COMPLETE
66,-0.01140499458424522,2026-03-11 23:10:02.960336,2026-03-11 23:13:14.471078,0 days 00:03:11.510742,64,0.1,0.0031269957581137042,15,meta_unified_emotion,128,128,1,0.246197094312964,0.2,2.0870587000832627e-05,0.4,5,30,GRU,2,5,1.6947836285485675e-06,COMPLETE
60,-0.011405203512026186,2026-03-11 22:53:12.097772,2026-03-11 22:56:02.192911,0 days 00:02:50.095139,64,0.4,0.008778076337201316,15,meta_emotion,256,128,1,0.7920451290469623,0.2,7.542344558900677e-06,0.8,7,30,LSTM,1,15,1.1378668766942762e-07,COMPLETE
64,-0.01140557305087754,2026-03-11 23:04:13.730470,2026-03-11 23:06:54.450198,0 days 00:02:40.719728,64,0.5,0.009497387518476987,15,meta_stance,128,128,1,0.30173415225818084,0.1,1.5524633156805137e-06,0.8,10,30,GRU,1,10,3.0231347651172926e-07,COMPLETE
10,-0.011408839607531423,2026-03-11 19:48:05.488174,2026-03-11 19:51:47.276970,0 days 00:03:41.788796,64,0.6000000000000001,0.007298581904734263,20,meta_err_emotion,128,128,1,1.6019482973856387,0.2,1.3610711318202171e-06,0.4,10,20,GRU,1,15,4.472072841849632e-07,COMPLETE
78,-0.011409791610491552,2026-03-11 23:41:36.176104,2026-03-11 23:43:57.283507,0 days 00:02:21.107403,128,0.1,0.004477574281222116,10,meta_finbert,256,64,1,1.1304068077517198,0.1,0.00019205641340553563,0.4,10,20,LSTM,2,5,4.915370282463523e-07,COMPLETE
13,-0.011410381706201523,2026-03-11 19:58:25.348576,2026-03-11 20:02:04.609917,0 days 00:03:39.261341,64,0.7000000000000001,0.005509150877102169,20,meta_emotion,128,128,1,1.4469720031370206,0.0,1.4513188130589577e-06,0.8,10,20,GRU,1,15,1.341805120128718e-07,COMPLETE
43,-0.01141271802261668,2026-03-11 22:01:24.015906,2026-03-11 22:04:52.568257,0 days 00:03:28.552351,64,0.4,0.005918140793122648,15,meta_sentiment,256,32,1,0.3360730524054436,0.4,5.789032089119745e-05,0.4,10,30,LSTM,2,10,8.937464739287469e-07,COMPLETE
17,-0.011413712105468881,2026-03-11 20:12:53.391285,2026-03-11 20:16:38.696469,0 days 00:03:45.305184,64,0.7000000000000001,0.007084803405487572,20,meta_err_sentiment,256,128,1,1.7236057136998288,0.1,1.4314543185469916e-05,0.4,5,50,GRU,1,5,4.239132229020348e-06,COMPLETE
11,-0.011414579067455861,2026-03-11 19:51:47.278177,2026-03-11 19:54:47.016245,0 days 00:02:59.738068,128,0.30000000000000004,0.008714487813222226,15,meta_unified_emotion,256,128,1,1.8410434745734878,0.1,4.373576059325192e-05,0.4,10,20,BiLSTM,1,10,1.4674890331566346e-05,COMPLETE
69,-0.011421443727958043,2026-03-11 23:18:51.355561,2026-03-11 23:22:15.230811,0 days 00:03:23.875250,64,0.0,0.0009622664738973313,10,meta_finbert,128,128,1,0.4567670376518571,0.2,8.925346053297778e-05,0.4,7,30,LSTM,2,5,1.6297557664765847e-06,COMPLETE
2,-0.011429611775459746,2026-03-11 19:10:07.870167,2026-03-11 19:12:39.550186,0 days 00:02:31.680019,64,0.7000000000000001,0.009429097039125192,10,meta_finbert,64,128,1,0.7414688256668931,0.4,0.0016973078532467015,0.8,5,20,GRU,1,10,0.0003840300419098854,COMPLETE
28,-0.011429777537862207,2026-03-11 20:56:23.450129,2026-03-11 21:01:45.901126,0 days 00:05:22.450997,32,0.4,0.004143898227077989,20,meta_err_all_nlp,128,128,1,0.41558628437028616,0.30000000000000004,2.7067210274716707e-06,0.8,10,30,LSTM,1,15,6.585073440274035e-06,COMPLETE
25,-0.0114317396058364,2026-03-11 20:43:01.680753,2026-03-11 20:47:38.715917,0 days 00:04:37.035164,64,0.2,0.006813238379237032,20,meta_unified_emotion,128,32,1,0.977795723735212,0.1,7.450315098620008e-06,0.4,10,20,BiLSTM,2,20,1.532909911331418e-06,COMPLETE
12,-0.011436545434162579,2026-03-11 19:54:47.017683,2026-03-11 19:58:25.347701,0 days 00:03:38.330018,64,0.7000000000000001,0.007586991289265521,15,meta_emotion,64,128,1,1.7212522480379602,0.2,1.521982326647576e-06,0.4,10,20,BiGRU,1,15,4.943512100184223e-06,COMPLETE
23,-0.011444012445186755,2026-03-11 20:36:13.274411,2026-03-11 20:39:32.210885,0 days 00:03:18.936474,64,0.2,0.005359127597955302,20,meta_unified_emotion,128,32,1,0.6104454304892888,0.0,5.366679159578622e-06,0.8,7,20,GRU,1,20,3.8371405424935474e-05,COMPLETE
52,-0.01145123624963205,2026-03-11 22:26:42.652318,2026-03-11 22:29:17.400515,0 days 00:02:34.748197,64,0.7000000000000001,0.005694761197047616,15,meta_stance,128,32,1,0.16356567613219083,0.2,1.5704441964394043e-06,0.4,5,30,GRU,1,10,1.546559638908886e-07,COMPLETE
14,-0.01145366639802962,2026-03-11 20:02:04.611112,2026-03-11 20:05:38.170607,0 days 00:03:33.559495,64,0.30000000000000004,0.009179475617355016,20,meta_err_emotion,128,128,1,1.5407620154330917,0.30000000000000004,3.4570171643657494e-06,0.8,7,20,GRU,1,20,3.1154431722908857e-06,COMPLETE
41,-0.011453936757611211,2026-03-11 21:53:26.286654,2026-03-11 21:57:35.054770,0 days 00:04:08.768116,32,0.1,0.005779904413039685,15,meta_stance,128,128,1,0.2564994933622298,0.30000000000000004,1.6777814730905212e-06,0.4,10,20,GRU,1,10,1.8585217219807566e-06,COMPLETE
21,-0.011458377397272521,2026-03-11 20:27:35.583727,2026-03-11 20:32:35.368921,0 days 00:04:59.785194,32,0.7000000000000001,0.008334329010159977,15,meta_unified_emotion,256,128,1,1.9561603603286848,0.30000000000000004,3.6627035756491165e-06,0.4,5,30,GRU,1,10,1.9767229310766484e-06,COMPLETE
4,-0.011477393310777125,2026-03-11 19:22:00.523748,2026-03-11 19:27:12.752757,0 days 00:05:12.229009,32,0.0,0.0026520236768172545,20,meta_emotion,64,32,1,0.7986600258129236,0.0,0.0001566517163094647,0.8,10,20,LSTM,1,15,5.855726588796251e-05,COMPLETE
20,-0.011481858795489698,2026-03-11 20:24:23.167468,2026-03-11 20:27:35.582757,0 days 00:03:12.415289,64,0.6000000000000001,0.009005714823543854,15,meta_stance,128,128,1,1.9636389755562758,0.30000000000000004,6.823783699998814e-06,0.4,10,50,GRU,1,5,1.3737569812139192e-05,COMPLETE
19,-0.01148574862940908,2026-03-11 20:21:56.961081,2026-03-11 20:24:23.166454,0 days 00:02:26.205373,64,0.8,0.007259310021101533,10,meta_unified_emotion,256,128,1,1.9317659660331872,0.1,1.0780449161818162e-05,0.4,10,20,GRU,1,10,7.585600518433629e-06,COMPLETE
95,-0.011492879107480735,2026-03-12 00:24:48.199211,2026-03-12 00:30:49.297928,0 days 00:06:01.098717,32,0.0,0.009008235475041478,15,meta_err_unified_emotion,256,128,1,0.16290921312025253,0.30000000000000004,5.518936647434939e-05,0.8,7,30,BiGRU,2,10,5.47805882787874e-06,COMPLETE
51,-0.011494974291780953,2026-03-11 22:24:04.360948,2026-03-11 22:26:42.651041,0 days 00:02:38.290093,128,0.30000000000000004,0.009226865253377015,20,meta_err_stance,128,128,1,0.734393825246997,0.2,0.0001476604065026576,0.8,7,30,LSTM,1,5,1.0739251366371987e-06,COMPLETE
29,-0.011502983408090459,2026-03-11 21:01:45.902348,2026-03-11 21:08:02.475402,0 days 00:06:16.573054,32,0.7000000000000001,0.008403256559016251,20,meta_emotion,128,128,1,0.4859587766402178,0.2,3.144561500090413e-05,0.8,10,30,BiLSTM,1,10,4.2945601596090544e-07,COMPLETE
0,-0.011512862052246504,2026-03-11 19:03:09.302339,2026-03-11 19:06:50.473046,0 days 00:03:41.170707,64,0.1,0.0025877998160001693,15,meta_err_all_nlp,64,32,1,1.8277087639496858,0.30000000000000004,0.000269264691008618,0.4,10,30,LSTM,2,10,4.809461967501569e-07,COMPLETE
42,-0.011527541249437907,2026-03-11 21:57:35.056036,2026-03-11 22:01:24.014479,0 days 00:03:48.958443,64,0.2,0.0042324460881016475,20,meta_err_all_nlp,128,128,1,0.4059545520184156,0.2,2.859143958402498e-05,0.4,10,30,BiGRU,1,10,2.935463025237695e-05,COMPLETE
36,-0.01155778521858498,2026-03-11 21:35:18.702322,2026-03-11 21:42:08.060679,0 days 00:06:49.358357,32,0.30000000000000004,0.006337539337900136,20,meta_unified_emotion,256,128,1,0.6438696034323594,0.1,8.46675354408597e-05,0.8,7,30,LSTM,2,10,3.9312133087789483e-07,COMPLETE
15,-0.011583896425090504,2026-03-11 20:05:38.172101,2026-03-11 20:09:04.604160,0 days 00:03:26.432059,64,0.4,0.005972318622430407,15,meta_err_finbert,256,128,1,1.6606443713771963,0.30000000000000004,3.5417000116511696e-05,0.8,10,30,GRU,1,5,9.306311593775304e-05,COMPLETE
