company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,GRU,regression,1,0.00024029295214264334,0.012206331091278083,0.00046510552192680077,-0.05421667071936296,0.5609756097560976,0.42592592592592593,0.8214285714285714,0.4375,,,,,,1193,398,42,64,11
ABB,Industrial Goods,GRU,regression,1,0.00013511307036185238,0.009503177306521518,-0.023089544188383382,0.0,0.72,0.5625,1.0,0.5625,,,,,,1193,398,42,64,11
ABBV,Healthcare,GRU,regression,1,0.0007146758726044352,0.018735825159282543,-0.018404543393706785,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,1112,398,42,64,11
AEP,Utilities,GRU,regression,1,0.00016731505412130904,0.00949799841816816,0.00016203138824189,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,1193,398,42,64,11
AGFS,Conglomerates,GRU,regression,1,0.0025489244779565,0.02658127212278182,-0.004164580739000057,-0.16542173399913992,0.15789473684210525,0.23076923076923078,0.12,0.5,,,,,,636,110,42,64,11
AMGN,Healthcare,GRU,regression,1,0.00035573727992456515,0.015097545719630984,-0.09286725251550543,-0.015653689050413564,0.2553191489361702,0.5454545454545454,0.16666666666666666,0.453125,,,,,,1193,398,42,64,18
AMZN,Services,GRU,regression,1,0.0003536624756424639,0.014239701160603496,-0.05208194300259672,0.11468185313135519,0.05555555555555555,1.0,0.02857142857142857,0.46875,,,,,,1193,398,42,64,11
BA,Industrial Goods,GRU,regression,1,0.00020081942759776335,0.010522791437343165,0.0048857018150920695,0.29277002188455997,0.2926829268292683,1.0,0.17142857142857143,0.546875,,,,,,1193,398,42,64,11
BABA,Services,GRU,regression,1,0.000584184565039323,0.018474732351772827,-0.010561341743651198,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,680,154,42,64,11
BAC,Financial,GRU,regression,1,0.0002876157409773609,0.013013939192043765,-0.012321475741513321,0.13095730467575414,0.4090909090909091,0.5294117647058824,0.3333333333333333,0.59375,,,,,,1193,398,42,64,15
BBL,Basic Matierials,GRU,regression,1,0.0007050804443331639,0.021733341898883374,-0.013037876568251283,0.0,0.0,0.0,0.0,0.609375,,,,,,1193,398,42,64,11
BCH,Financial,GRU,regression,1,0.00014500652770317666,0.009919309889838523,-0.04586205013890399,0.0,0.5934065934065934,0.421875,1.0,0.421875,,,,,,1193,398,42,64,11
BHP,Basic Matierials,GRU,regression,1,0.0005754256301791394,0.01986137364911792,-0.00818860625503115,0.0,0.0,0.0,0.0,0.5625,,,,,,1193,398,42,64,11
BP,Basic Matierials,GRU,regression,1,0.0003710195437717583,0.015121843002118128,0.001011337344778207,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,1193,398,42,64,11
BRK-A,Financial,GRU,regression,1,0.00013508516519480538,0.00901506228426377,-0.006047795628682628,0.0063072969384049705,0.5882352941176471,0.43859649122807015,0.8928571428571429,0.453125,,,,,,1193,398,42,64,11
BSAC,Financial,GRU,regression,1,0.00024064977907859998,0.01202343547801292,-0.00850432196805384,-0.14886529895627457,0.4864864864864865,0.391304347826087,0.6428571428571429,0.40625,,,,,,1193,398,42,64,11
BUD,Consumer Goods,GRU,regression,1,0.00014531836946070944,0.00942987082147334,-0.055521690745642394,-0.2545139051903111,0.3103448275862069,0.34615384615384615,0.28125,0.375,,,,,,1193,398,42,64,11
C,Financial,GRU,regression,1,0.00024765916582414555,0.012282887310033158,-0.002235384042791333,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,1193,398,42,64,11
CAT,Industrial Goods,GRU,regression,1,0.00030594786538786704,0.0132853937248546,-0.043075037709063846,0.0,0.0,0.0,0.0,0.5,,,,,,1193,398,42,64,11
CELG,Healthcare,GRU,regression,1,0.0006183948018313689,0.018993887949565774,-0.0033956643990529223,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,1193,398,42,64,11
CHL,Technology,GRU,regression,1,0.00018030734154848326,0.01074878046652901,-0.13915024733661596,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,1193,398,42,64,11
CHTR,Services,GRU,regression,1,0.00027894998857577453,0.012185745626589709,-0.0002423261636890217,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,1193,398,42,64,11
CMCSA,Services,GRU,regression,1,0.00015885900352875923,0.010165700763188394,-0.08505001547620039,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,1193,398,42,64,11
CODI,Conglomerates,GRU,regression,1,0.00012803079578731176,0.00911278437048671,-0.03814591599662798,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,1193,398,42,64,11
CSCO,Technology,GRU,regression,1,0.0002139318406608712,0.010559720706736567,-0.021427945941153714,0.0,0.0,0.0,0.0,0.5,,,,,,1193,398,42,64,11
CVX,Basic Matierials,GRU,regression,1,0.0003831220491010826,0.016617606382370365,-0.004727207498977926,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,1193,398,42,64,11
D,Utilities,GRU,regression,1,0.00010380666140937344,0.007634312442504704,0.010361761699937522,0.17213259316477408,0.6744186046511628,0.5370370370370371,0.90625,0.5625,,,,,,1193,398,42,64,11
DHR,Industrial Goods,GRU,regression,1,0.00013856474338386004,0.008413633201574927,-0.028406023866676344,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,1193,398,42,64,11
DIS,Services,GRU,regression,1,0.00017981934194136455,0.010608064634943029,-0.026346566131726368,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1193,398,42,64,11
DUK,Utilities,GRU,regression,1,0.0001695046691004089,0.009619431942864923,0.0024459249171642217,0.0,0.0,0.0,0.0,0.421875,,,,,,1193,398,42,64,11
EXC,Utilities,GRU,regression,1,0.00021656858205300762,0.011695468759478599,-0.02106057436926423,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,1193,398,42,64,11
FB,Technology,GRU,regression,1,0.0002635481900236117,0.01301330867054841,-0.07709992913382879,0.0,0.0,0.0,0.0,0.453125,,,,,,1193,398,42,64,11
GD,Industrial Goods,GRU,regression,1,0.00012606003337384074,0.008801744920054269,-0.014440550744041492,0.007889684472185849,0.4838709677419355,0.4411764705882353,0.5357142857142857,0.5,,,,,,1193,398,42,64,11
GE,Industrial Goods,GRU,regression,1,0.00014265023918872668,0.008828524156061092,0.008054565382320855,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,1193,398,42,64,11
