company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiGRU,regression,1,0.00024500546554606076,0.012423146750011327,-0.019137307055763664,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1188,398,42,64,16
ABB,Industrial Goods,BiGRU,regression,1,0.0001337663505901781,0.009605725692363676,-0.01289204875983807,0.0,0.72,0.5625,1.0,0.5625,,,,,,1188,398,42,64,16
ABBV,Healthcare,BiGRU,regression,1,0.0007005384375776654,0.018567183402385057,0.0017411318908493456,0.16043612574988467,0.6966292134831461,0.5636363636363636,0.9117647058823529,0.578125,,,,,,1107,398,42,64,16
AEP,Utilities,BiGRU,regression,1,0.0001688922023312432,0.00947722524854662,-0.009262659478348922,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,1188,398,42,64,16
AGFS,Conglomerates,BiGRU,regression,1,0.0025973702824146276,0.027488190165595904,-0.02325010537614447,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,631,105,42,64,16
AMGN,Healthcare,BiGRU,regression,1,0.0003467569255678881,0.014817775599364563,-0.06527853537436568,0.10722404795288451,0.23255813953488372,0.7142857142857143,0.1388888888888889,0.484375,,,,,,1188,398,42,64,23
AMZN,Services,BiGRU,regression,1,0.00033945007160565374,0.01398592378502192,-0.009802609786308203,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1188,398,42,64,16
BA,Industrial Goods,BiGRU,regression,1,0.00020299181621840642,0.010615304350305277,-0.005879068324309511,-0.218421472846054,0.6304347826086957,0.5087719298245614,0.8285714285714286,0.46875,,,,,,1188,398,42,64,16
BABA,Services,BiGRU,regression,1,0.0006204064088700334,0.018866734392415013,-0.07322029799239727,0.0,0.0,0.0,0.0,0.484375,,,,,,675,149,42,64,16
BAC,Financial,BiGRU,regression,1,0.0002870725551585674,0.013240631558891443,-0.010409623949902969,-0.028412301416375987,0.5842696629213483,0.41935483870967744,0.9629629629629629,0.421875,,,,,,1188,398,42,64,16
BBL,Basic Matierials,BiGRU,regression,1,0.0007023713161022867,0.0218273757366238,-0.009145484526440484,0.0,0.0,0.0,0.0,0.609375,,,,,,1188,398,42,64,16
BCH,Financial,BiGRU,regression,1,0.000138593818828889,0.009584405660267414,0.00038972180845997517,0.07685926744783814,0.4166666666666667,0.47619047619047616,0.37037037037037035,0.5625,,,,,,1188,398,42,64,16
BHP,Basic Matierials,BiGRU,regression,1,0.0005892393826608198,0.020066814498681786,-0.032391330519019323,-0.02757337634153148,0.45901639344262296,0.42424242424242425,0.5,0.484375,,,,,,1188,398,42,64,16
BP,Basic Matierials,BiGRU,regression,1,0.00039403788005882575,0.015098185713292515,-0.06096668340906031,0.0,0.0,0.0,0.0,0.59375,,,,,,1188,398,42,64,33
BRK-A,Financial,BiGRU,regression,1,0.00013393553023886606,0.009038635579188742,0.0025141194530551303,0.15839698777049716,0.6222222222222222,0.45161290322580644,1.0,0.46875,,,,,,1188,398,42,64,16
BSAC,Financial,BiGRU,regression,1,0.00023920574792908725,0.011899012364868455,-0.002452740865773073,0.0,0.0,0.0,0.0,0.5625,,,,,,1188,398,42,64,16
BUD,Consumer Goods,BiGRU,regression,1,0.00013675784503624323,0.009287829998678998,0.006657779390960128,-0.08006407690254357,0.5952380952380952,0.4807692307692308,0.78125,0.46875,,,,,,1188,398,42,64,16
C,Financial,BiGRU,regression,1,0.0002500653998396896,0.011779973618162437,-0.011973012224814727,0.0,0.0,0.0,0.0,0.59375,,,,,,1188,398,42,64,16
CAT,Industrial Goods,BiGRU,regression,1,0.00029511850144128517,0.013155378813107271,-0.006154240132569377,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,1188,398,42,64,16
CELG,Healthcare,BiGRU,regression,1,0.0006058534354025352,0.018629239784592133,0.016953718653754835,0.34415953768009666,0.704225352112676,0.6578947368421053,0.7575757575757576,0.671875,,,,,,1188,398,42,64,16
CHL,Technology,BiGRU,regression,1,0.00016911162969916285,0.010469333277135132,-0.0684176980530724,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,1188,398,42,64,16
CHTR,Services,BiGRU,regression,1,0.00029395904009748143,0.012636158488057894,-0.05406089301229322,0.0,0.6521739130434783,0.5,0.9375,0.5,,,,,,1188,398,42,64,50
CMCSA,Services,BiGRU,regression,1,0.00014672615766651167,0.009790153914500895,-0.0021793924824033972,0.0,0.0,0.0,0.0,0.53125,,,,,,1188,398,42,64,16
CODI,Conglomerates,BiGRU,regression,1,0.00012779648700907563,0.009100142452339727,-0.03624600824621371,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,1188,398,42,64,16
CSCO,Technology,BiGRU,regression,1,0.000212699556342659,0.010524589930159825,-0.015544344715274105,-0.2581988897471611,0.6086956521739131,0.4666666666666667,0.875,0.4375,,,,,,1188,398,42,64,16
CVX,Basic Matierials,BiGRU,regression,1,0.00040051275983749566,0.01643819072261407,-0.05033387585861804,0.0,0.0,0.0,0.0,0.53125,,,,,,1188,398,42,64,16
D,Utilities,BiGRU,regression,1,0.00010702754292067884,0.007714506706417018,-0.020344432501330667,0.07392212709545729,0.6666666666666666,0.5081967213114754,0.96875,0.515625,,,,,,1188,398,42,64,20
DHR,Industrial Goods,BiGRU,regression,1,0.0001398486660480269,0.008304945984813489,-0.03793509864979283,-0.09956278193761034,0.18604651162790697,0.4,0.12121212121212122,0.453125,,,,,,1188,398,42,64,31
DIS,Services,BiGRU,regression,1,0.0001776245655540556,0.010709913511219318,-0.013819542151869646,0.0,0.0,0.0,0.0,0.453125,,,,,,1188,398,42,64,16
DUK,Utilities,BiGRU,regression,1,0.00016649923701657202,0.009379348198035861,0.020133231340801472,0.15145330128956086,0.6666666666666666,0.6341463414634146,0.7027027027027027,0.59375,,,,,,1188,398,42,64,23
EXC,Utilities,BiGRU,regression,1,0.00021535267833837747,0.011649216888924945,-0.015327926847316098,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,1188,398,42,64,16
FB,Technology,BiGRU,regression,1,0.0002547933604191613,0.012778452301691764,-0.04131965553116257,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1188,398,42,64,16
GD,Industrial Goods,BiGRU,regression,1,0.00012657739493516406,0.009035650418419236,-0.018603904767962698,-0.02262814111007102,0.6,0.43548387096774194,0.9642857142857143,0.4375,,,,,,1188,398,42,64,22
GE,Industrial Goods,BiGRU,regression,1,0.00015698413621615894,0.009010636605265555,-0.0916189002739849,-0.06807542797164887,0.2127659574468085,0.5,0.13513513513513514,0.421875,,,,,,1188,398,42,64,16
GOOG,Technology,BiGRU,regression,1,0.00030354473551730667,0.012435546348215698,-0.29322343142191265,0.0,0.0,0.0,0.0,0.46875,,,,,,1188,398,42,64,39
HD,Services,BiGRU,regression,1,0.00012549170242430571,0.008156682390827202,-0.019376762469505593,-0.10762440050012628,0.72,0.5714285714285714,0.972972972972973,0.5625,,,,,,1188,398,42,64,16
HON,Industrial Goods,BiGRU,regression,1,0.0001814205700004685,0.009882091757522624,0.0005074564640914492,0.03138824102871723,0.5373134328358209,0.5142857142857142,0.5625,0.515625,,,,,,1188,398,42,64,16
