company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,BiGRU,regression,5,0.0015070059136362268,0.02978062070978281,-0.03876347815107217,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,943,398,42,64,16
ABB,Industrial Goods,BiGRU,regression,5,0.000986599514955077,0.024820238854509125,-0.02830608339769025,0.0,0.0,0.0,0.0,0.578125,,,,,,943,398,42,64,16
ABBV,Healthcare,BiGRU,regression,5,0.00451892438738117,0.045121007931482646,-0.06099429915502075,-0.09759000729485331,0.0625,0.25,0.03571428571428571,0.53125,,,,,,862,341,42,64,20
AEP,Utilities,BiGRU,regression,5,0.0004842197539276339,0.017577008958245294,-0.003933010620926103,0.0,0.72,0.5625,1.0,0.5625,,,,,,943,398,42,64,16
AMGN,Healthcare,BiGRU,regression,5,0.001181024962738822,0.027013591658001268,-0.00245596529024672,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,943,398,42,64,16
AMZN,Services,BiGRU,regression,5,0.001999568966889474,0.03437228009950116,-0.13344596646603257,0.08804509063256237,0.045454545454545456,1.0,0.023255813953488372,0.34375,,,,,,943,398,42,64,16
BA,Industrial Goods,BiGRU,regression,5,0.0014514459818724306,0.029710053250497526,-0.15559536339623503,0.19120444499264716,0.125,1.0,0.06666666666666667,0.5625,,,,,,943,398,42,64,20
BAC,Financial,BiGRU,regression,5,0.0012131564983542638,0.026208597541449913,-0.010916447009634567,-0.057664237137973785,0.6947368421052632,0.5689655172413793,0.8918918918918919,0.546875,,,,,,943,398,42,64,16
BBL,Basic Matierials,BiGRU,regression,5,0.006314289293848204,0.06634741056568631,-0.27962836850198114,0.0,0.41975308641975306,0.265625,1.0,0.265625,,,,,,943,398,42,64,16
BCH,Financial,BiGRU,regression,5,0.0004209868319756346,0.01650178732796065,-0.00734862174991191,0.0,0.0,0.0,0.0,0.6875,,,,,,943,398,42,64,16
BHP,Basic Matierials,BiGRU,regression,5,0.004919758047679845,0.05619076087762724,-0.1493291996527053,-0.08106219430942421,0.2222222222222222,0.21052631578947367,0.23529411764705882,0.5625,,,,,,943,398,42,64,20
BP,Basic Matierials,BiGRU,regression,5,0.001947368401374129,0.03335056440003488,0.03941491058069235,0.14599025623271836,0.21428571428571427,0.6,0.13043478260869565,0.65625,,,,,,943,398,42,64,20
BRK-A,Financial,BiGRU,regression,5,0.000369147538351969,0.016409962890519686,-0.06313325942240944,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,943,398,42,64,16
BSAC,Financial,BiGRU,regression,5,0.0009723684996435371,0.025523438587591415,0.04436384288600481,0.2629931807288352,0.4117647058823529,0.6363636363636364,0.30434782608695654,0.6875,,,,,,943,398,42,64,20
BUD,Consumer Goods,BiGRU,regression,5,0.0007259442677689316,0.02154927262582458,-0.04614332965467316,0.0,0.8148148148148148,0.6875,1.0,0.6875,,,,,,943,398,42,64,16
C,Financial,BiGRU,regression,5,0.00105628767192827,0.024626304094619654,-0.025433189942128953,0.0640210337986158,0.45614035087719296,0.5909090909090909,0.37142857142857144,0.515625,,,,,,943,398,42,64,20
CAT,Industrial Goods,BiGRU,regression,5,0.0015186862292693832,0.03129206797085812,0.030365810044281072,0.15863531325832828,0.6582278481012658,0.5652173913043478,0.7878787878787878,0.578125,,,,,,943,398,42,64,20
CELG,Healthcare,BiGRU,regression,5,0.002487973731998243,0.0376466380055728,-0.02195920125630524,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,943,398,42,64,16
CHL,Technology,BiGRU,regression,5,0.0007801745989372711,0.020061485693721806,-0.19112325313126344,-0.1044465935734187,0.45,0.3,0.9,0.3125,,,,,,943,398,42,64,16
CHTR,Services,BiGRU,regression,5,0.0008426587059868342,0.022084106041474344,-0.11025218261955039,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,943,398,42,64,16
CMCSA,Services,BiGRU,regression,5,0.0005244212511791111,0.018800612587354916,-0.03587967307129092,0.1163350101494222,0.425531914893617,0.5263157894736842,0.35714285714285715,0.578125,,,,,,943,398,42,64,16
CODI,Conglomerates,BiGRU,regression,5,0.0005831538940801513,0.018725995517628526,0.019391202918962347,0.0,0.0,0.0,0.0,0.609375,,,,,,943,398,42,64,16
CSCO,Technology,BiGRU,regression,5,0.0011344287782559135,0.025695922740757875,-0.0006556973080291684,0.25025239784318276,0.21621621621621623,1.0,0.12121212121212122,0.546875,,,,,,943,398,42,64,16
CVX,Basic Matierials,BiGRU,regression,5,0.0018933617400080638,0.03179959967613612,-0.023203369505424565,0.0,0.0,0.0,0.0,0.5,,,,,,943,398,42,64,16
D,Utilities,BiGRU,regression,5,0.0005236538293681997,0.019366039476020405,0.006971173128826447,0.1259881576697424,0.06060606060606061,1.0,0.03125,0.515625,,,,,,943,398,42,64,16
DHR,Industrial Goods,BiGRU,regression,5,0.0005604951735853794,0.01923841552964939,-0.017898702482119777,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,943,398,42,64,16
DIS,Services,BiGRU,regression,5,0.0010528342397895037,0.02634662685848689,0.00839055693967461,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,943,398,42,64,16
DUK,Utilities,BiGRU,regression,5,0.0006803822148813083,0.020108752284564962,-0.045892412795957904,-0.3522819383711917,0.39436619718309857,0.358974358974359,0.4375,0.328125,,,,,,943,398,42,64,20
EXC,Utilities,BiGRU,regression,5,0.0011644583939744535,0.02628489134568207,-0.2278991046823311,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,943,398,42,64,20
FB,Technology,BiGRU,regression,5,0.0009553464580249883,0.024446424953918577,-0.029529190869724387,-0.07570682517832987,0.5277777777777778,0.5588235294117647,0.5,0.46875,,,,,,943,398,42,64,16
GD,Industrial Goods,BiGRU,regression,5,0.0007255486078246182,0.022148467585327875,-0.13910057285955224,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,943,398,42,64,16
GE,Industrial Goods,BiGRU,regression,5,0.0008906680750997564,0.019515878016218277,-0.11530987869670062,-0.1044465935734187,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.59375,,,,,,943,398,42,64,16
GOOG,Technology,BiGRU,regression,5,0.0011742330356785738,0.02472322668100592,-0.24562482416245457,-0.10822510822510822,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5,,,,,,943,398,42,64,20
HD,Services,BiGRU,regression,5,0.0007285163049017872,0.01882128455872846,0.044049825881286364,0.37084202772044256,0.8,0.72,0.9,0.71875,,,,,,943,398,42,64,20
HON,Industrial Goods,BiGRU,regression,5,0.0008457231965208023,0.022445340089177396,-0.013308270781299703,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,943,398,42,64,16
HRG,Conglomerates,BiGRU,regression,5,0.0012894291722312303,0.028902754737165956,-0.053289011106251394,0.0,0.0,0.0,0.0,0.484375,,,,,,943,398,42,64,16
HSBC,Financial,BiGRU,regression,5,0.0008518477274807126,0.02193604067359669,0.0375714452716398,0.13855164404183676,0.3333333333333333,0.6363636363636364,0.22580645161290322,0.5625,,,,,,943,398,42,64,20
IEP,Conglomerates,BiGRU,regression,5,0.002132852869364193,0.03637772662911683,-0.008931398279492075,0.0,0.0,0.0,0.0,0.65625,,,,,,943,398,42,64,20
INTC,Technology,BiGRU,regression,5,0.0012474075808979663,0.027138495044179853,0.019000500490241157,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,943,398,42,64,20
JNJ,Healthcare,BiGRU,regression,5,0.0003401584182029392,0.01517497628293675,-0.030501900495820466,0.0,0.7924528301886793,0.65625,1.0,0.65625,,,,,,943,398,42,64,16
JPM,Financial,BiGRU,regression,5,0.000989065638369608,0.022913279044755278,-0.004854526276570903,-0.191246010612082,0.5066666666666667,0.5135135135135135,0.5,0.421875,,,,,,943,398,42,64,16
KO,Consumer Goods,BiGRU,regression,5,0.00037286534037506256,0.015053243589623302,-0.021868384912863137,0.0,0.72,0.5625,1.0,0.5625,,,,,,943,398,42,64,16
LMT,Industrial Goods,BiGRU,regression,5,0.0006704618125550742,0.021929701987236497,-0.01643705462114542,0.0,0.6236559139784946,0.453125,1.0,0.453125,,,,,,943,398,42,64,16
