company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,BiLSTM,classification,5,,,,0.02936860728761487,0.4918032786885246,0.5,0.4838709677419355,0.515625,0.6428571428571429,0.35110367935273096,0.7058823529411765,0.5806451612903226,0.9,938,398,42,64,11,0.5199999999999999,0.35110367935273096
ABB,Industrial Goods,BiLSTM,classification,5,,,,0.0,0.0,0.0,0.0,0.578125,0.7380952380952381,0.3922322702763681,0.35294117647058826,1.0,0.21428571428571427,938,398,42,64,11,0.6449999999999999,0.3922322702763681
ABBV,Healthcare,BiLSTM,classification,5,,,,0.15749883157896472,0.48,0.5454545454545454,0.42857142857142855,0.59375,0.8333333333333334,0.544656513504933,0.5333333333333333,1.0,0.36363636363636365,857,336,42,64,11,0.71,0.544656513504933
AEP,Utilities,BiLSTM,classification,5,,,,0.36807852714939626,0.7692307692307693,0.6363636363636364,0.9722222222222222,0.671875,0.8333333333333334,0.6478373329901501,0.8771929824561403,0.8064516129032258,0.9615384615384616,938,398,42,64,17,0.3499999999999999,0.6478373329901501
AMGN,Healthcare,BiLSTM,classification,5,,,,0.13078700560091738,0.19047619047619047,0.8,0.10810810810810811,0.46875,0.7619047619047619,0.45883146774112354,0.4444444444444444,1.0,0.2857142857142857,938,398,42,64,13,0.7499999999999999,0.45883146774112354
AMZN,Services,BiLSTM,classification,5,,,,-0.12529113460674984,0.575,0.6216216216216216,0.5348837209302325,0.46875,0.7619047619047619,0.4806345965331828,0.8214285714285714,0.7666666666666667,0.8846153846153846,938,398,42,64,23,0.27499999999999997,0.4806345965331828
BA,Industrial Goods,BiLSTM,classification,5,,,,0.27074557691828405,0.42857142857142855,0.75,0.3,0.625,0.7857142857142857,0.5734966396779716,0.8085106382978723,0.8636363636363636,0.76,938,398,42,64,12,0.5299999999999999,0.5734966396779716
BAC,Financial,BiLSTM,classification,5,,,,0.09661857836889796,0.22727272727272727,0.7142857142857143,0.13513513513513514,0.46875,0.7619047619047619,0.4853626716970755,0.6666666666666666,0.625,0.7142857142857143,938,398,42,64,14,0.4699999999999999,0.4853626716970755
BBL,Basic Matierials,BiLSTM,classification,5,,,,-0.03349287366146714,0.39436619718309857,0.25925925925925924,0.8235294117647058,0.328125,0.5952380952380952,0.2743977362280141,0.6222222222222222,0.5,0.8235294117647058,938,398,42,64,11,0.5349999999999999,0.2743977362280141
BCH,Financial,BiLSTM,classification,5,,,,0.21386683445985732,0.5217391304347826,0.3673469387755102,0.9,0.484375,0.6428571428571429,0.3855498004780299,0.7457627118644068,0.5945945945945946,1.0,938,398,42,64,11,0.5299999999999999,0.3855498004780299
BHP,Basic Matierials,BiLSTM,classification,5,,,,0.14015748416638735,0.4444444444444444,0.30434782608695654,0.8235294117647058,0.453125,0.7380952380952381,0.5847053462046862,0.7317073170731707,0.5769230769230769,1.0,938,398,42,64,11,0.5349999999999999,0.5847053462046862
