company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
AAPL,Consumer Goods,BiGRU,classification,1,,,,-0.08571428571428572,0.23809523809523808,0.35714285714285715,0.17857142857142858,0.5,0.6190476190476191,0.2575131013123024,0.5294117647058824,0.6923076923076923,0.42857142857142855,1203,398,42,64,20,0.4549999999999999,0.2575131013123024,True
ABB,Industrial Goods,BiGRU,classification,1,,,,0.040522044923655395,0.7021276595744681,0.5689655172413793,0.9166666666666666,0.5625,0.4523809523809524,0.2418254167033372,0.5660377358490566,0.39473684210526316,1.0,1203,398,42,64,20,0.05,0.2418254167033372,True
ABBV,Healthcare,BiGRU,classification,1,,,,0.21057989315866538,0.391304347826087,0.75,0.2647058823529412,0.5625,0.6190476190476191,0.30515145240827973,0.2727272727272727,1.0,0.15789473684210525,1122,398,42,64,20,0.44499999999999995,0.30515145240827973,True
AEP,Utilities,BiGRU,classification,1,,,,-0.024049303512194094,0.7021276595744681,0.5892857142857143,0.868421052631579,0.5625,0.6190476190476191,0.30515145240827973,0.7419354838709677,0.5897435897435898,1.0,1203,398,42,64,20,0.05,0.30515145240827973,True
AGFS,Conglomerates,BiGRU,classification,1,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.5952380952380952,0.4,0.6666666666666666,0.5,1.0,646,120,42,64,20,0.05,0.4,True
AMGN,Healthcare,BiGRU,classification,1,,,,0.11617858011292062,0.39215686274509803,0.6666666666666666,0.2777777777777778,0.515625,0.7380952380952381,0.4267429637493243,0.56,0.7777777777777778,0.4375,1203,398,42,64,20,0.42999999999999994,0.4267429637493243,True
AMZN,Services,BiGRU,classification,1,,,,0.05336656748043667,0.10526315789473684,0.6666666666666666,0.05714285714285714,0.46875,0.5952380952380952,0.3504998186163908,0.7017543859649122,0.5405405405405406,1.0,1203,398,42,64,20,0.05,0.3504998186163908,True
BA,Industrial Goods,BiGRU,classification,1,,,,0.23502786055720126,0.20512820512820512,1.0,0.11428571428571428,0.515625,0.6904761904761905,0.378565498830142,0.6666666666666666,0.65,0.6842105263157895,1203,398,42,64,20,0.33499999999999996,0.378565498830142,True
BABA,Services,BiGRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.7142857142857143,0.3686299079697329,0.5,0.75,0.375,690,164,42,64,20,0.33499999999999996,0.3686299079697329,True
BAC,Financial,BiGRU,classification,1,,,,-0.10762440050012628,0.0,0.0,0.0,0.5625,0.6190476190476191,0.25819888974716115,0.2,1.0,0.1111111111111111,1203,398,42,64,20,0.42999999999999994,0.25819888974716115,True
BBL,Basic Matierials,BiGRU,classification,1,,,,0.026058663542806157,0.3333333333333333,0.4117647058823529,0.28,0.5625,0.5238095238095238,0.21320071635561041,0.16666666666666666,1.0,0.09090909090909091,1203,398,42,64,20,0.605,0.21320071635561041,True
BCH,Financial,BiGRU,classification,1,,,,0.09133277072519849,0.37209302325581395,0.5,0.2962962962962963,0.578125,0.6666666666666666,0.43261200122172483,0.5882352941176471,0.9090909090909091,0.43478260869565216,1203,398,42,64,20,0.5049999999999999,0.43261200122172483,True
BHP,Basic Matierials,BiGRU,classification,1,,,,0.05450410372491957,0.40816326530612246,0.47619047619047616,0.35714285714285715,0.546875,0.6190476190476191,0.2575131013123024,0.68,0.5862068965517241,0.8095238095238095,1203,398,42,64,20,0.36499999999999994,0.2575131013123024,True
BP,Basic Matierials,BiGRU,classification,1,,,,0.11484238659873183,0.1935483870967742,0.6,0.11538461538461539,0.609375,0.6428571428571429,0.3124666267458028,0.4,0.8333333333333334,0.2631578947368421,1203,398,42,64,20,0.4749999999999999,0.3124666267458028,True
BRK-A,Financial,BiGRU,classification,1,,,,0.03253000243161777,0.125,0.5,0.07142857142857142,0.5625,0.6666666666666666,0.33636363636363636,0.6666666666666666,0.6363636363636364,0.7,1203,398,42,64,20,0.33499999999999996,0.33636363636363636,True
BSAC,Financial,BiGRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5625,0.6904761904761905,0.3535533905932738,0.3157894736842105,1.0,0.1875,1203,398,42,64,20,0.3449999999999999,0.3535533905932738,True
BUD,Consumer Goods,BiGRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.6904761904761905,0.32321583473162474,0.5517241379310345,0.6153846153846154,0.5,1203,398,42,64,20,0.33499999999999996,0.32321583473162474,True
C,Financial,BiGRU,classification,1,,,,-0.10421364855284106,0.0,0.0,0.0,0.578125,0.6190476190476191,0.26593594178615615,0.42857142857142855,0.75,0.3,1203,398,42,64,20,0.5049999999999999,0.26593594178615615,True
CAT,Industrial Goods,BiGRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.5,0.14890583938253493,0.6557377049180327,0.4878048780487805,1.0,1203,398,42,64,20,0.05,0.14890583938253493,True
CELG,Healthcare,BiGRU,classification,1,,,,0.10902649807579674,0.4727272727272727,0.5909090909090909,0.3939393939393939,0.546875,0.7380952380952381,0.4501306999737115,0.5925925925925926,0.8,0.47058823529411764,1203,398,42,64,20,0.295,0.4501306999737115,True
CHL,Technology,BiGRU,classification,1,,,,0.09956278193761034,0.2926829268292683,0.6,0.1935483870967742,0.546875,0.6190476190476191,0.23532440241230695,0.38461538461538464,0.7142857142857143,0.2631578947368421,1203,398,42,64,20,0.5049999999999999,0.23532440241230695,True
CHTR,Services,BiGRU,classification,1,,,,0.19364916731037085,0.6388888888888888,0.575,0.71875,0.59375,0.7380952380952381,0.4620924277292432,0.6857142857142857,0.7058823529411765,0.6666666666666666,1203,398,42,64,20,0.33499999999999996,0.4620924277292432,True
CMCSA,Services,BiGRU,classification,1,,,,0.07036672182012485,0.2564102564102564,0.5555555555555556,0.16666666666666666,0.546875,0.6666666666666666,0.4044559769231354,0.4166666666666667,1.0,0.2631578947368421,1203,398,42,64,20,0.4149999999999999,0.4044559769231354,True
CODI,Conglomerates,BiGRU,classification,1,,,,0.16324595240672599,0.4090909090909091,0.6,0.3103448275862069,0.59375,0.5952380952380952,0.17576247754451405,0.32,0.6666666666666666,0.21052631578947367,1203,398,42,64,20,0.5049999999999999,0.17576247754451405,True
CSCO,Technology,BiGRU,classification,1,,,,0.22176638128637186,0.17142857142857143,1.0,0.09375,0.546875,0.7142857142857143,0.4300756154038903,0.6666666666666666,0.6,0.75,1203,398,42,64,20,0.195,0.4300756154038903,True
CVX,Basic Matierials,BiGRU,classification,1,,,,0.0,0.0,0.0,0.0,0.53125,0.5952380952380952,0.32444284226152503,0.32,1.0,0.19047619047619047,1203,398,42,64,20,0.5049999999999999,0.32444284226152503,True
D,Utilities,BiGRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,1203,398,42,64,20,0.05,0.35696473595396144,True
DHR,Industrial Goods,BiGRU,classification,1,,,,0.13948480638371882,0.5,0.6086956521739131,0.42424242424242425,0.5625,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1203,398,42,64,20,0.05,0.309344112444873,True
DIS,Services,BiGRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1203,398,42,64,20,0.5499999999999999,0.2908872369413698,True
DUK,Utilities,BiGRU,classification,1,,,,0.0,0.7326732673267327,0.578125,1.0,0.578125,0.6190476190476191,0.3402785236893603,0.7333333333333333,0.5789473684210527,1.0,1203,398,42,64,20,0.05,0.3402785236893603,True
EXC,Utilities,BiGRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1203,398,42,64,20,0.05,0.309344112444873,True
