company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
AAPL,Consumer Goods,GRU,classification,1,,,,-0.1111111111111111,0.0,0.0,0.0,0.546875,0.5952380952380952,0.32444284226152503,0.32,1.0,0.19047619047619047,1203,398,42,64,20,0.63,0.32444284226152503,True
ABB,Industrial Goods,GRU,classification,1,,,,-0.03253000243161777,0.3137254901960784,0.5333333333333333,0.2222222222222222,0.453125,0.6666666666666666,0.20952908873087345,0.125,1.0,0.06666666666666667,1203,398,42,64,20,0.37999999999999995,0.20952908873087345,True
ABBV,Healthcare,GRU,classification,1,,,,0.22124350823336536,0.6153846153846154,0.6451612903225806,0.5882352941176471,0.609375,0.6666666666666666,0.32089691238041856,0.5882352941176471,0.6666666666666666,0.5263157894736842,1122,398,42,64,20,0.4049999999999999,0.32089691238041856,True
AEP,Utilities,GRU,classification,1,,,,-0.12385544497037977,0.6593406593406593,0.5660377358490566,0.7894736842105263,0.515625,0.6428571428571429,0.3124666267458028,0.7457627118644068,0.6111111111111112,0.9565217391304348,1203,398,42,64,20,0.33499999999999996,0.3124666267458028,True
AGFS,Conglomerates,GRU,classification,1,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.7380952380952381,0.445896321370523,0.6451612903225806,0.7142857142857143,0.5882352941176471,646,120,42,64,20,0.4049999999999999,0.445896321370523,True
AMGN,Healthcare,GRU,classification,1,,,,0.06753674153942565,0.19047619047619047,0.6666666666666666,0.1111111111111111,0.46875,0.7142857142857143,0.4300756154038903,0.6666666666666666,0.6,0.75,1203,398,42,64,20,0.20499999999999996,0.4300756154038903,True
AMZN,Services,GRU,classification,1,,,,0.11560124500370429,0.3404255319148936,0.6666666666666666,0.22857142857142856,0.515625,0.6428571428571429,0.2919059268087842,0.6511627906976745,0.6086956521739131,0.7,1203,398,42,64,20,0.33499999999999996,0.2919059268087842,True
BA,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1203,398,42,64,20,0.5049999999999999,0.35696473595396144,True
BABA,Services,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.6904761904761905,0.3132983823476956,0.5185185185185185,0.6363636363636364,0.4375,690,164,42,64,20,0.4049999999999999,0.3132983823476956,True
BAC,Financial,GRU,classification,1,,,,0.0,0.5934065934065934,0.421875,1.0,0.421875,0.47619047619047616,0.19364916731037085,0.6206896551724138,0.45,1.0,1203,398,42,64,20,0.05,0.19364916731037085,True
BBL,Basic Matierials,GRU,classification,1,,,,-0.09966806508045138,0.2727272727272727,0.3157894736842105,0.24,0.5,0.6190476190476191,0.3892494720807615,0.42857142857142855,1.0,0.2727272727272727,1203,398,42,64,20,0.5299999999999999,0.3892494720807615,True
BCH,Financial,GRU,classification,1,,,,0.2102510304811823,0.13793103448275862,1.0,0.07407407407407407,0.609375,0.6666666666666666,0.43261200122172483,0.5882352941176471,0.9090909090909091,0.43478260869565216,1203,398,42,64,20,0.5049999999999999,0.43261200122172483,True
BHP,Basic Matierials,GRU,classification,1,,,,0.10776235844876533,0.5714285714285714,0.47619047619047616,0.7142857142857143,0.53125,0.7619047619047619,0.5465943944999486,0.7222222222222222,0.8666666666666667,0.6190476190476191,1203,398,42,64,20,0.5049999999999999,0.5465943944999486,True
BP,Basic Matierials,GRU,classification,1,,,,0.264542338634135,0.35294117647058826,0.75,0.23076923076923078,0.65625,0.6904761904761905,0.37818063801003227,0.5806451612903226,0.75,0.47368421052631576,1203,398,42,64,20,0.42999999999999994,0.37818063801003227,True
BRK-A,Financial,GRU,classification,1,,,,0.09460945407607456,0.22857142857142856,0.5714285714285714,0.14285714285714285,0.578125,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1203,398,42,64,20,0.5249999999999999,0.2908872369413698,True
BSAC,Financial,GRU,classification,1,,,,0.005662746571529173,0.21621621621621623,0.4444444444444444,0.14285714285714285,0.546875,0.6428571428571429,0.1658155677094358,0.2857142857142857,0.6,0.1875,1203,398,42,64,20,0.39499999999999996,0.1658155677094358,True
BUD,Consumer Goods,GRU,classification,1,,,,0.15018785229652767,0.2564102564102564,0.7142857142857143,0.15625,0.546875,0.7142857142857143,0.381356384904845,0.6,0.6428571428571429,0.5625,1203,398,42,64,20,0.25999999999999995,0.381356384904845,True
C,Financial,GRU,classification,1,,,,0.11484238659873183,0.1935483870967742,0.6,0.11538461538461539,0.609375,0.5714285714285714,0.23452078799117146,0.18181818181818182,1.0,0.1,1203,398,42,64,20,0.5599999999999999,0.23452078799117146,True
CAT,Industrial Goods,GRU,classification,1,,,,0.18786728732554486,0.6060606060606061,0.5882352941176471,0.625,0.59375,0.6666666666666666,0.3302891295379082,0.631578947368421,0.6666666666666666,0.6,1203,398,42,64,20,0.37999999999999995,0.3302891295379082,True
CELG,Healthcare,GRU,classification,1,,,,0.24932120796616944,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.625,0.7380952380952381,0.4448396935314749,0.6206896551724138,0.75,0.5294117647058824,1203,398,42,64,20,0.30499999999999994,0.4448396935314749,True
CHL,Technology,GRU,classification,1,,,,0.04914902867031605,0.6444444444444445,0.4915254237288136,0.9354838709677419,0.5,0.5476190476190477,0.19723488999328598,0.6415094339622641,0.5,0.8947368421052632,1203,398,42,64,20,0.25499999999999995,0.19723488999328598,True
CHTR,Services,GRU,classification,1,,,,0.28991037829690375,0.4186046511627907,0.8181818181818182,0.28125,0.609375,0.7619047619047619,0.560112033611204,0.6153846153846154,1.0,0.4444444444444444,1203,398,42,64,20,0.5049999999999999,0.560112033611204,True
CMCSA,Services,GRU,classification,1,,,,0.12756275329753713,0.2222222222222222,0.6666666666666666,0.13333333333333333,0.5625,0.6904761904761905,0.3720805503204561,0.6060606060606061,0.7142857142857143,0.5263157894736842,1203,398,42,64,20,0.5049999999999999,0.3720805503204561,True
CODI,Conglomerates,GRU,classification,1,,,,-0.021109792565893827,0.4074074074074074,0.44,0.3793103448275862,0.5,0.5714285714285714,0.1194070900728051,0.18181818181818182,0.6666666666666666,0.10526315789473684,1203,398,42,64,20,0.43999999999999995,0.1194070900728051,True
CSCO,Technology,GRU,classification,1,,,,0.20851441405707474,0.48,0.6666666666666666,0.375,0.59375,0.6190476190476191,0.2571104222523257,0.5789473684210527,0.5,0.6875,1203,398,42,64,20,0.33499999999999996,0.2571104222523257,True
CVX,Basic Matierials,GRU,classification,1,,,,0.16974982846110506,0.631578947368421,0.5217391304347826,0.8,0.5625,0.5476190476190477,0.22360679774997896,0.6885245901639344,0.525,1.0,1203,398,42,64,20,0.05,0.22360679774997896,True
D,Utilities,GRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,1203,398,42,64,20,0.05,0.35696473595396144,True
DHR,Industrial Goods,GRU,classification,1,,,,0.03913053124059665,0.2,0.5714285714285714,0.12121212121212122,0.5,0.6428571428571429,0.2919059268087842,0.6511627906976745,0.6086956521739131,0.7,1203,398,42,64,20,0.36499999999999994,0.2919059268087842,True
DIS,Services,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1203,398,42,64,20,0.585,0.2908872369413698,True
