company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
BBL,Basic Matierials,LSTM,classification,1,,,,0.05707352953442433,0.4642857142857143,0.41935483870967744,0.52,0.53125,0.6190476190476191,0.3892494720807615,0.42857142857142855,1.0,0.2727272727272727,1193,398,42,64,20,0.6699999999999999,0.3892494720807615,True
BCH,Financial,LSTM,classification,1,,,,0.11399931221074287,0.3157894736842105,0.5454545454545454,0.2222222222222222,0.59375,0.6904761904761905,0.46894399113244,0.6285714285714286,0.9166666666666666,0.4782608695652174,1193,398,42,64,20,0.4649999999999999,0.46894399113244,True
BHP,Basic Matierials,LSTM,classification,1,,,,0.1250803567515525,0.5671641791044776,0.48717948717948717,0.6785714285714286,0.546875,0.6666666666666666,0.4472135954999579,0.5,1.0,0.3333333333333333,1193,398,42,64,20,0.44499999999999995,0.4472135954999579,True
BP,Basic Matierials,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.59375,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1193,398,42,64,20,0.4699999999999999,0.35696473595396144,True
BRK-A,Financial,LSTM,classification,1,,,,0.1259881576697424,0.5333333333333333,0.5,0.5714285714285714,0.5625,0.6666666666666666,0.3440511766019877,0.6818181818181818,0.625,0.75,1193,398,42,64,20,0.27999999999999997,0.3440511766019877,True
BSAC,Financial,LSTM,classification,1,,,,0.14285714285714285,0.06896551724137931,1.0,0.03571428571428571,0.578125,0.6666666666666666,0.2850438562747845,0.2222222222222222,1.0,0.125,1193,398,42,64,20,0.36999999999999994,0.2850438562747845,True
BUD,Consumer Goods,LSTM,classification,1,,,,0.03883678186903087,0.3111111111111111,0.5384615384615384,0.21875,0.515625,0.5,0.17069718549972973,0.5714285714285714,0.42424242424242425,0.875,1193,398,42,64,20,0.22499999999999998,0.17069718549972973,True
C,Financial,LSTM,classification,1,,,,0.03779786830012622,0.4745762711864407,0.42424242424242425,0.5384615384615384,0.515625,0.5714285714285714,0.1589409883014377,0.6086956521739131,0.5384615384615384,0.7,1193,398,42,64,20,0.5199999999999999,0.16379642332078845,True
CAT,Industrial Goods,LSTM,classification,1,,,,0.12424730498438732,0.6588235294117647,0.5283018867924528,0.875,0.546875,0.5952380952380952,0.26556245212371693,0.6792452830188679,0.5454545454545454,0.9,1193,398,42,64,20,0.33499999999999996,0.26556245212371693,True
CELG,Healthcare,LSTM,classification,1,,,,0.22124350823336536,0.6031746031746031,0.6333333333333333,0.5757575757575758,0.609375,0.7142857142857143,0.39770583933420295,0.625,0.6666666666666666,0.5882352941176471,1193,398,42,64,20,0.26999999999999996,0.39770583933420295,True
CHL,Technology,LSTM,classification,1,,,,0.07432402091979178,0.5833333333333334,0.5121951219512195,0.6774193548387096,0.53125,0.6428571428571429,0.2827838665960097,0.6153846153846154,0.6,0.631578947368421,1193,398,42,64,20,0.4049999999999999,0.2827838665960097,True
CHTR,Services,LSTM,classification,1,,,,0.10721125348377948,0.6666666666666666,0.5172413793103449,0.9375,0.53125,0.6904761904761905,0.44467586567566636,0.7111111111111111,0.5925925925925926,0.8888888888888888,1193,398,42,64,20,0.145,0.44467586567566636,True
CMCSA,Services,LSTM,classification,1,,,,0.10846522890932808,0.391304347826087,0.5625,0.3,0.5625,0.6666666666666666,0.37794525235915966,0.6956521739130435,0.5925925925925926,0.8421052631578947,1193,398,42,64,20,0.33499999999999996,0.37794525235915966,True
CODI,Conglomerates,LSTM,classification,1,,,,0.1178533126867198,0.627906976744186,0.47368421052631576,0.9310344827586207,0.5,0.47619047619047616,0.021393127492027906,0.5925925925925926,0.45714285714285713,0.8421052631578947,1193,398,42,64,20,0.42999999999999994,0.021393127492027906,True
CSCO,Technology,LSTM,classification,1,,,,0.17688728441930626,0.6582278481012658,0.5531914893617021,0.8125,0.578125,0.5238095238095238,0.25566267810804055,0.6,0.4411764705882353,0.9375,1193,398,42,64,20,0.20499999999999996,0.25566267810804055,True
CVX,Basic Matierials,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.53125,0.5714285714285714,0.2773500981126146,0.25,1.0,0.14285714285714285,1193,398,42,64,20,0.6699999999999999,0.2773500981126146,True
D,Utilities,LSTM,classification,1,,,,-0.12424730498438732,0.5882352941176471,0.4716981132075472,0.78125,0.453125,0.6428571428571429,0.3124666267458028,0.7457627118644068,0.6111111111111112,0.9565217391304348,1193,398,42,64,20,0.33499999999999996,0.3124666267458028,True
