number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
19,-0.01174044466338561,2026-03-03 00:20:50.627146,2026-03-03 00:26:55.716534,0 days 00:06:05.089388,64,0.0,0.0030807775745933233,15,sector,128,128,1,1.7667121980722686,0.4,9.215592819534363e-06,0.8,10,20,BiLSTM,1,10,0.00044121005002376615,COMPLETE
17,-0.011756184509944971,2026-03-03 00:03:22.206331,2026-03-03 00:11:13.609776,0 days 00:07:51.403445,32,0.2,3.080323390832916e-05,10,sector_unified_emotion,64,128,1,1.681668063011929,0.4,1.0043500769669584e-05,0.4,10,20,BiLSTM,2,10,1.745600003098785e-05,COMPLETE
59,-0.011765892993484094,2026-03-03 05:10:31.735349,2026-03-03 05:17:19.389969,0 days 00:06:47.654620,64,0.6000000000000001,0.008954268231719823,20,sector_unified_emotion,256,32,1,0.6420738396533024,0.2,2.983568977239283e-05,0.8,5,50,LSTM,1,15,7.100384203531309e-06,COMPLETE
15,-0.011767963128453804,2026-03-02 23:43:07.608808,2026-03-02 23:56:46.613755,0 days 00:13:39.004947,16,0.7000000000000001,0.0004955963570278171,15,sector_all_nlp,64,64,1,0.7421661566767007,0.4,5.406593543698582e-05,0.8,10,50,BiLSTM,2,5,5.12366506846571e-05,COMPLETE
64,-0.011768415597681587,2026-03-03 05:40:53.429550,2026-03-03 05:49:09.498588,0 days 00:08:16.069038,16,0.8,0.005820315156975205,10,sector_sentiment,256,32,1,1.3290404906859812,0.0,3.674647776570589e-06,0.8,10,20,LSTM,1,10,5.08379566657807e-06,COMPLETE
26,-0.011771643597073314,2026-03-03 01:10:37.293700,2026-03-03 01:23:51.194542,0 days 00:13:13.900842,16,0.4,0.004517038359025019,15,sector_sentiment,256,64,1,0.7009604207975741,0.30000000000000004,1.8683570369543263e-05,0.8,10,50,BiLSTM,2,20,7.1431946937262975e-06,COMPLETE
62,-0.011776066887046088,2026-03-03 05:28:57.443936,2026-03-03 05:34:59.475039,0 days 00:06:02.031103,64,0.7000000000000001,0.008687961613716565,10,sector_unified_emotion,256,32,1,0.8586514425636786,0.30000000000000004,0.00016492238875722305,0.4,10,50,LSTM,1,10,2.6104974669614643e-05,COMPLETE
3,-0.011784994465010428,2026-03-02 22:11:51.108218,2026-03-02 22:20:14.932458,0 days 00:08:23.824240,32,0.6000000000000001,0.0024205527151150044,20,sector_finbert,128,128,1,1.9727358628101412,0.2,1.0165510266418738e-05,0.4,5,50,BiGRU,1,20,9.749762207436114e-06,COMPLETE
69,-0.01183587990016641,2026-03-03 06:14:47.647195,2026-03-03 06:23:15.617020,0 days 00:08:27.969825,32,0.4,0.005781259080017229,20,sector_finbert,128,32,1,0.34637847421641466,0.4,0.00020247637607778422,0.8,5,20,BiLSTM,1,10,6.017599944097449e-07,COMPLETE
6,-0.011932035574371298,2026-03-02 22:34:56.400907,2026-03-02 22:42:25.220474,0 days 00:07:28.819567,32,0.1,0.008670723185801038,10,sector_sentiment,256,32,1,1.6392154498904434,0.1,0.00019065345519393522,0.8,7,50,BiLSTM,2,5,2.4474057445796787e-07,COMPLETE
21,-0.011939946392822025,2026-03-03 00:32:51.802697,2026-03-03 00:43:09.110701,0 days 00:10:17.308004,16,0.2,0.0036006879628575714,10,sector,64,32,1,1.791628392858833,0.4,4.722689676318128e-05,0.4,10,20,BiGRU,2,10,1.2607097351362188e-07,COMPLETE
9,-0.011946061919495826,2026-03-02 23:01:44.197496,2026-03-02 23:09:40.732286,0 days 00:07:56.534790,32,0.0,0.008068347392672641,15,sector,256,64,1,1.5261680281176309,0.0,1.8875676307822284e-05,0.8,7,20,BiLSTM,1,15,0.00023960796124300753,COMPLETE
4,-0.011992483438550632,2026-03-02 22:20:14.933474,2026-03-02 22:28:28.165270,0 days 00:08:13.231796,32,0.6000000000000001,0.003390297910487007,10,sector_sentiment,256,32,1,1.3028927688192091,0.0,2.31347816122256e-05,0.8,5,50,BiGRU,2,10,2.843767489444365e-07,COMPLETE
14,-0.012060181244659653,2026-03-02 23:36:42.558198,2026-03-02 23:43:07.607966,0 days 00:06:25.049768,64,0.1,0.0006030658415368009,10,sector,64,128,1,0.9643368476620439,0.30000000000000004,0.0011406800463016095,0.8,10,30,BiLSTM,2,5,1.1207174689514346e-05,COMPLETE
5,-0.012234182025038925,2026-03-02 22:28:28.166097,2026-03-02 22:34:56.400016,0 days 00:06:28.233919,32,0.2,0.0049251769381886395,10,sector_emotion,128,128,1,1.1961173807900825,0.30000000000000004,0.0024939838794891503,0.4,5,30,GRU,1,5,4.2702329684055404e-05,COMPLETE
8,-0.012999261775939755,2026-03-02 22:49:31.943789,2026-03-02 23:01:44.196560,0 days 00:12:12.252771,16,0.0,0.005031362585800877,20,sector_sentiment,128,64,1,1.289133839857049,0.30000000000000004,0.0026414496454242246,0.4,10,20,BiGRU,2,15,6.525765108342356e-05,COMPLETE
