company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,LSTM,regression,1,0.0002562910320557444,0.012796607243409197,-0.06608132863358218,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1198,398,42,64,11
ABB,Industrial Goods,LSTM,regression,1,0.00013219723269042815,0.009710855733802023,-0.0010105326893821154,0.0,0.0,0.0,0.0,0.4375,,,,,,1198,398,42,64,11
ABBV,Healthcare,LSTM,regression,1,0.0007016255914660536,0.018649232821153605,0.0001919506441564467,-0.03917303733717809,0.34615384615384615,0.5,0.2647058823529412,0.46875,,,,,,1117,398,42,64,11
AEP,Utilities,LSTM,regression,1,0.00016759741637511065,0.009621371671692261,-0.001525303345242035,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,1198,398,42,64,11
AGFS,Conglomerates,LSTM,regression,1,0.0025924261220914287,0.027303979180570048,-0.02130232280314659,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,641,115,42,64,11
AMGN,Healthcare,LSTM,regression,1,0.000328499402453849,0.014419019366619712,-0.009189251935729947,0.0,0.72,0.5625,1.0,0.5625,,,,,,1198,398,42,64,11
AMZN,Services,LSTM,regression,1,0.0003538191800545466,0.014223910332848005,-0.05254811030530959,0.0,0.0,0.0,0.0,0.453125,,,,,,1198,398,42,64,11
BA,Industrial Goods,LSTM,regression,1,0.00020202081591416148,0.010574025601878756,-0.0010675005499434231,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1198,398,42,64,11
BABA,Services,LSTM,regression,1,0.0006456572587329028,0.0193219699871498,-0.11690089868726705,0.0,0.0,0.0,0.0,0.484375,,,,,,685,159,42,64,11
BAC,Financial,LSTM,regression,1,0.00028866571977648485,0.013098891692644617,-0.01601708740662766,0.0,0.0,0.0,0.0,0.578125,,,,,,1198,398,42,64,11
BBL,Basic Matierials,LSTM,regression,1,0.0007153342929463502,0.021619364947833897,-0.027770290591701885,0.19076858042238562,0.4782608695652174,0.5238095238095238,0.44,0.625,,,,,,1198,398,42,64,20
BCH,Financial,LSTM,regression,1,0.0001388831083095246,0.0095639821855181,-0.0016967834964631834,0.0,0.0,0.0,0.0,0.578125,,,,,,1198,398,42,64,11
BHP,Basic Matierials,LSTM,regression,1,0.0005723888445329252,0.01976190195710751,-0.0028679313883261948,0.0,0.0,0.0,0.0,0.5625,,,,,,1198,398,42,64,11
BP,Basic Matierials,LSTM,regression,1,0.0003721854512655027,0.015039360395105193,-0.0021279268463070267,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,1198,398,42,64,11
BRK-A,Financial,LSTM,regression,1,0.0001380601031395495,0.009350988890404172,-0.028203668607968302,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1198,398,42,64,11
BSAC,Financial,LSTM,regression,1,0.00024288440922526532,0.01192693741434589,-0.017869109958056573,0.0,0.0,0.0,0.0,0.5625,,,,,,1198,398,42,64,11
BUD,Consumer Goods,LSTM,regression,1,0.0001503023056278023,0.009432580779301564,-0.09172256988556815,0.0,0.0,0.0,0.0,0.5,,,,,,1198,398,42,64,11
