number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
38,0.0860449114244513,2026-03-04 15:59:52.917981,2026-03-04 16:24:32.874172,0 days 00:24:39.956191,32,4,0.5,0.008224085592151,15,sector_emotion,128,32,0.3918126358974782,0.2,0.026260592360449,0.0031186845203326,0.4,7,20,LSTM,6,1,corn,15,3.068152154664745,0.6772042305552481,15,0.8960970886295369,0.2323107380406878,21,4.965683313901017e-05,0.5256824712643678,0.1197127758326784,0.0860449114244513,0.1873204022988505,COMPLETE,0.1197127758326784,0.1873204022988505,0.5256824712643678,0.0860449114244513,1
97,0.0836036373974233,2026-03-05 18:14:04.493022,2026-03-05 18:27:15.146184,0 days 00:13:10.653162,64,2,0.4,0.0029992113888576,10,sector_emotion,64,32,0.1699355302376045,0.3,0.0087139664755861,0.0042195395255106,0.4,5,20,BiGRU,6,1,coral,10,3.067780386248682,1.0197648379667166,15,0.8405452665020661,0.1525798112768405,21,9.111958769066048e-05,0.5208333333333334,0.107748517994744,0.0836036373974233,0.1709770114942528,COMPLETE,0.107748517994744,0.1709770114942528,0.5208333333333334,0.0836036373974233,1
50,0.0832772482282568,2026-03-04 21:01:39.839254,2026-03-04 21:26:30.291643,0 days 00:24:50.452389,32,4,0.7000000000000001,0.0064686066819214,15,sector_emotion,128,32,0.4038973439553142,0.4,0.0221044088772702,0.0012950475336428,0.4,7,20,BiGRU,6,1,corn,15,3.3855712454496727,0.9654047498013608,15,0.8744597608523035,0.2584346290721916,21,7.527028449475237e-05,0.5206537356321839,0.1157722634724436,0.0832772482282568,0.1887571839080459,COMPLETE,0.1157722634724436,0.1887571839080459,0.5206537356321839,0.0832772482282568,1
67,0.0829591431851431,2026-03-05 04:31:19.252454,2026-03-05 05:12:20.741978,0 days 00:41:01.489524,32,6,0.0,0.0015723277958546,10,sector_emotion,256,32,0.8626257164728631,0.3,0.0524909449364885,0.0020746554053059,0.8,5,50,BiGRU,6,1,corn,10,2.2511784242788777,0.2792131844047269,9,0.8317725362587739,0.1648189925805154,41,7.271976763439121e-05,0.5193965517241379,0.1270506108237342,0.0829591431851431,0.1828304597701149,COMPLETE,0.1270506108237342,0.1828304597701149,0.5193965517241379,0.0829591431851431,1
40,0.0829558066036909,2026-03-04 16:35:29.139557,2026-03-04 16:59:25.860348,0 days 00:23:56.720791,32,4,0.0,0.0030890080669014,15,sector_emotion,128,128,0.9643553112825898,0.4,0.0653631555596533,0.0006583653298125,0.8,5,50,BiGRU,6,2,coral,5,2.7825471138000073,0.3103979421457786,9,0.7489032568483629,0.1685497734032644,31,6.830293354182854e-05,0.5298132183908046,0.1184387843115371,0.0829558066036909,0.1752873563218391,COMPLETE,0.1184387843115371,0.1752873563218391,0.5298132183908046,0.0829558066036909,1
61,0.080682776480832,2026-03-05 01:25:27.926796,2026-03-05 01:39:58.821059,0 days 00:14:30.894263,32,2,0.2,0.0084939500122625,15,sector_emotion,128,32,0.9912721452647788,0.1,0.0067798641988594,0.0031027047466757,0.8,7,50,BiGRU,6,1,corn,5,3.0724901027080773,0.5322118112133346,15,0.889555585182823,0.1923869357379729,21,3.555065679171375e-07,0.5177801724137931,0.1230011355421277,0.080682776480832,0.1853448275862069,COMPLETE,0.1230011355421277,0.1853448275862069,0.5177801724137931,0.080682776480832,1
90,0.0798172009124706,2026-03-05 15:10:25.771251,2026-03-05 15:29:35.364595,0 days 00:19:09.593344,64,2,0.8,0.0006907696675754,15,sector_unified_emotion,128,128,1.0419245249982918,0.1,0.0249956112385504,0.0047411741301437,0.8,10,30,BiGRU,6,1,coral,20,2.39875301185449,0.7431501631036213,21,0.7875459672898737,0.2499227267449821,21,0.0002231720867054,0.5244252873563219,0.1189812426095038,0.0798172009124706,0.1842672413793103,COMPLETE,0.1189812426095038,0.1842672413793103,0.5244252873563219,0.0798172009124706,1
10,0.0792555942637955,2026-03-04 00:28:02.582055,2026-03-04 01:59:31.080660,0 days 01:31:28.498605,32,6,0.0,0.0059914033408031,10,sector_emotion,128,64,0.4956204691257873,0.2,0.0608936304734169,0.0065803967121721,0.8,5,20,BiGRU,6,1,coral,15,2.8858272907708393,0.2489198283693215,21,0.7964074183004031,0.242598898078736,41,1.072992798914727e-06,0.5235272988505747,0.1197914326937759,0.0792555942637955,0.1722341954022988,COMPLETE,0.1197914326937759,0.1722341954022988,0.5235272988505747,0.0792555942637955,1
20,0.0790018714710225,2026-03-04 08:31:03.909727,2026-03-04 09:00:23.937860,0 days 00:29:20.028133,64,2,0.0,0.0079144465055323,10,sector_sentiment,128,32,1.317775231204496,0.3,0.0293507809320158,0.0012127382854341,0.8,7,20,BiGRU,6,1,corn,5,2.491421581712704,0.4006776956268862,21,0.8644005303152558,0.1734989460000558,41,0.0007465576917023,0.5176005747126436,0.1160040881848634,0.0790018714710225,0.1795977011494252,COMPLETE,0.1160040881848634,0.1795977011494252,0.5176005747126436,0.0790018714710225,1
79,0.0776953179086905,2026-03-05 10:43:29.574906,2026-03-05 10:57:53.475566,0 days 00:14:23.900660,64,2,0.7000000000000001,0.005011485843979,15,sector_finbert,128,32,0.5444831737515758,0.2,0.0104378283020017,0.0014040858639566,0.8,10,30,BiGRU,6,1,coral,15,1.9755351943577937,0.8033687422692553,15,0.7544886269119316,0.3144256448704393,21,0.0006898695099898,0.524066091954023,0.1140993805639531,0.0776953179086905,0.1713362068965517,COMPLETE,0.1140993805639531,0.1713362068965517,0.524066091954023,0.0776953179086905,1
78,0.0774630259983184,2026-03-05 10:29:39.420194,2026-03-05 10:43:29.574056,0 days 00:13:50.153862,64,2,0.4,0.0074598842703689,15,sector_unified_emotion,128,32,0.6730403460385008,0.1,0.0323051547428174,0.0052142731054076,0.8,10,30,BiGRU,6,1,corn,15,2.1029248238489684,0.5785048663047762,15,0.8708556414391407,0.2036102492279478,21,0.0001835370990147,0.521551724137931,0.1192154313654636,0.0774630259983184,0.1840876436781609,COMPLETE,0.1192154313654636,0.1840876436781609,0.521551724137931,0.0774630259983184,1
3,0.0768058020982643,2026-03-03 18:27:59.112419,2026-03-03 19:41:10.233317,0 days 01:13:11.120898,16,6,0.4,9.197051616629647e-05,10,sector,64,64,1.252215213353221,0.4,0.0325399698159267,0.0038802797007866,0.8,5,50,BiGRU,6,2,coral,5,2.6587544227701394,0.3014715428660321,21,0.7955883778507802,0.307568559307808,31,0.0003996430167694,0.5224497126436781,0.1195802296325544,0.0768058020982643,0.1751077586206896,COMPLETE,0.1195802296325544,0.1751077586206896,0.5224497126436781,0.0768058020982643,1
64,0.076740507946068,2026-03-05 03:01:57.924189,2026-03-05 03:27:53.177637,0 days 00:25:55.253448,32,4,0.5,0.0077133135892929,15,sector_emotion,128,32,0.9024868583320445,0.2,0.0530779842011326,0.0090302868271483,0.4,7,50,LSTM,6,1,corn,15,2.652991429991138,0.7251524224642547,15,0.8200902884071369,0.2514083000773349,21,0.0003688900402652,0.5237068965517241,0.128152755197293,0.076740507946068,0.1943247126436781,COMPLETE,0.128152755197293,0.1943247126436781,0.5237068965517241,0.076740507946068,1
54,0.0763944234703255,2026-03-04 23:04:57.894921,2026-03-04 23:18:02.443918,0 days 00:13:04.548997,64,2,0.6000000000000001,0.0015404822324974,15,sector_unified_emotion,128,32,0.1533427464598601,0.4,0.0324721543321346,0.0004452791605528,0.4,7,20,BiGRU,6,1,coral,15,3.0739112227309127,0.6922592174699187,15,0.8839431392946695,0.1949035724479909,21,0.0009531550386125,0.5242456896551724,0.1131623841973701,0.0763944234703255,0.1645114942528735,COMPLETE,0.1131623841973701,0.1645114942528735,0.5242456896551724,0.0763944234703255,1
81,0.0760911006045329,2026-03-05 11:12:37.038854,2026-03-05 11:22:55.666706,0 days 00:10:18.627852,64,2,0.4,0.0044032570786206,15,sector_unified_emotion,128,32,0.3093209117416519,0.2,0.0060147363802017,0.0007992219542052,0.4,10,50,BiGRU,6,1,coral,15,2.814981020456901,0.9922533754732852,9,0.7637925996584402,0.2023477135035368,21,0.0002702616179741,0.5226293103448276,0.1099039276307151,0.0760911006045329,0.1758261494252873,COMPLETE,0.1099039276307151,0.1758261494252873,0.5226293103448276,0.0760911006045329,1
44,0.0758223131063776,2026-03-04 18:36:55.804631,2026-03-04 18:55:12.733608,0 days 00:18:16.928977,32,2,0.1,0.0084003591528969,15,sector_finbert,64,64,0.4608114772561132,0.0,0.0064709407951448,0.0025405693251292,0.8,7,20,GRU,6,1,corn,20,3.123379847604418,0.2715548558232335,21,0.7231245212231665,0.3723495705541738,21,2.8418627928135397e-07,0.5208333333333334,0.1165731269453368,0.0758223131063776,0.1880387931034483,COMPLETE,0.1165731269453368,0.1880387931034483,0.5208333333333334,0.0758223131063776,1
73,0.0755165534592962,2026-03-05 08:03:54.651297,2026-03-05 09:14:06.456120,0 days 01:10:11.804823,32,6,0.2,0.0048357867538042,10,sector_emotion,128,32,1.331847589057933,0.4,0.0490800322699769,0.0011942178524218,0.8,10,30,BiGRU,6,1,coral,10,2.6876595095920313,0.4582610330685717,21,0.8846979667050041,0.2595058338236705,31,0.0002632026390596,0.521551724137931,0.1132630238256159,0.0755165534592962,0.1614583333333333,COMPLETE,0.1132630238256159,0.1614583333333333,0.521551724137931,0.0755165534592962,1
82,0.0753598401110458,2026-03-05 11:22:55.667822,2026-03-05 12:35:24.713419,0 days 01:12:29.045597,32,6,0.2,0.0071740553485666,10,sector_emotion,128,32,0.6306016629439668,0.4,0.0465603164499002,0.0001829039111563,0.4,5,50,BiGRU,6,1,coral,5,1.7908667908707177,0.4732149683253756,21,0.8970836262207826,0.1672851847831316,31,6.867311418256221e-05,0.5204741379310345,0.107097820619578,0.0753598401110458,0.1664870689655172,COMPLETE,0.107097820619578,0.1664870689655172,0.5204741379310345,0.0753598401110458,1
37,0.0746567485564668,2026-03-04 15:44:41.193295,2026-03-04 15:59:52.917176,0 days 00:15:11.723881,16,2,0.2,0.0075735360861301,10,sector_all_nlp,64,128,0.7671260516677766,0.2,0.0044534625805147,0.003678755101747,0.8,7,50,BiGRU,6,1,corn,20,2.8722508079206057,0.8430162337778505,15,0.79810406976354,0.2803291095076454,21,6.645930558647872e-07,0.5213721264367817,0.1295355596051491,0.0746567485564668,0.192169540229885,COMPLETE,0.1295355596051491,0.192169540229885,0.5213721264367817,0.0746567485564668,1
77,0.0746022899433383,2026-03-05 10:07:59.839919,2026-03-05 10:29:39.419098,0 days 00:21:39.579179,32,2,0.8,0.0048239721901468,15,sector_unified_emotion,128,32,0.9450096626930132,0.1,0.0222944011444252,0.0037636490801466,0.8,10,30,BiLSTM,6,1,coral,20,3.3571549848000135,0.7163929227621172,15,0.7988471332158712,0.2467787168364006,31,6.902094630971893e-05,0.5193965517241379,0.1041194137705553,0.0746022899433383,0.1646910919540229,COMPLETE,0.1041194137705553,0.1646910919540229,0.5193965517241379,0.0746022899433383,1
93,0.0744691265490418,2026-03-05 16:21:18.622291,2026-03-05 16:47:04.217222,0 days 00:25:45.594931,32,4,0.1,0.0092075288011724,15,sector_emotion,128,128,0.6003140367397304,0.0,0.0496265191050063,0.0020559323233804,0.8,5,20,GRU,6,1,corn,10,3.3098912121752986,0.678839201503477,15,0.7802445311240253,0.1335817047470149,21,0.0001275795388387,0.5184985632183908,0.1226093514203871,0.0744691265490418,0.1866020114942528,COMPLETE,0.1226093514203871,0.1866020114942528,0.5184985632183908,0.0744691265490418,1
25,0.0741132949768859,2026-03-04 10:20:41.801473,2026-03-04 10:36:24.491575,0 days 00:15:42.690102,32,2,0.0,0.0029046812156152,20,sector_emotion,64,32,0.7177144559205756,0.1,0.0151577098253092,0.0052969104540093,0.8,7,30,BiGRU,6,1,coral,20,2.6048794558860817,0.4537278843115628,15,0.8051340013701598,0.20939940973575,21,6.205896398087596e-06,0.5237068965517241,0.1163690154156024,0.0741132949768859,0.1736709770114942,COMPLETE,0.1163690154156024,0.1736709770114942,0.5237068965517241,0.0741132949768859,1
18,0.0734358866780293,2026-03-04 08:01:35.206844,2026-03-04 08:14:40.947744,0 days 00:13:05.740900,32,2,0.2,0.003954353481323,10,sector_emotion,128,64,0.7840339430125361,0.0,0.0068413964535046,0.0017149874280118,0.8,7,20,BiLSTM,6,1,corn,20,2.9066570607717535,0.3084120726079164,15,0.6432578592272721,0.2904076941554512,21,1.101053905820924e-06,0.5172413793103449,0.1240373368954308,0.0734358866780293,0.1973778735632184,COMPLETE,0.1240373368954308,0.1973778735632184,0.5172413793103449,0.0734358866780293,1
86,0.0732657802356064,2026-03-05 13:44:50.125911,2026-03-05 14:00:16.926839,0 days 00:15:26.800928,32,2,0.5,0.009503761136224,15,sector_emotion,128,32,0.2742522314708486,0.2,0.0265041373938948,0.0046599953568571,0.4,7,20,BiLSTM,6,1,corn,15,2.760525114802265,0.2633939417035892,15,0.8916472944267871,0.2002133976435466,21,0.0001460148649336,0.5206537356321839,0.1213766963598911,0.0732657802356064,0.1939655172413793,COMPLETE,0.1213766963598911,0.1939655172413793,0.5206537356321839,0.0732657802356064,1
23,0.0731421232903264,2026-03-04 09:30:57.070914,2026-03-04 09:48:47.036925,0 days 00:17:49.966011,32,2,0.0,0.0066805956362623,15,sector_emotion,64,32,0.9298280931924032,0.2,0.0516779975807127,0.0025232869646273,0.8,7,50,BiGRU,6,1,corn,20,3.41623353012394,0.6508959797102278,21,0.7250703786082285,0.3752635821725674,21,4.272214144932791e-06,0.5204741379310345,0.1184922353005843,0.0731421232903264,0.1876795977011494,COMPLETE,0.1184922353005843,0.1876795977011494,0.5204741379310345,0.0731421232903264,1
69,0.0724034644249501,2026-03-05 05:50:20.111293,2026-03-05 06:23:13.919701,0 days 00:32:53.808408,32,6,0.2,0.0024044042865281,10,sector_emotion,128,32,0.3578504791192308,0.3,0.0586222250900286,0.0043006198809327,0.8,5,50,BiLSTM,6,1,coral,5,2.228121137579209,0.3629296625153479,9,0.87900358195445,0.1085318123585834,31,0.0004004604311202,0.5208333333333334,0.1064260920051873,0.0724034644249501,0.1585847701149425,COMPLETE,0.1064260920051873,0.1585847701149425,0.5208333333333334,0.0724034644249501,1
56,0.0722401519787665,2026-03-04 23:34:01.822206,2026-03-04 23:49:47.873942,0 days 00:15:46.051736,16,2,0.2,0.0063819778561521,10,sector_emotion,64,64,0.3094781391311139,0.2,0.0223529675793914,0.0006630363536451,0.8,7,20,BiGRU,6,1,coral,20,2.710408060549105,0.2978385927373715,15,0.7641236783052896,0.3653952437748692,21,9.379636224600968e-06,0.5174209770114943,0.1106733359193993,0.0722401519787665,0.1700790229885057,COMPLETE,0.1106733359193993,0.1700790229885057,0.5174209770114943,0.0722401519787665,1
19,0.0708801570237475,2026-03-04 08:14:40.948842,2026-03-04 08:31:03.908833,0 days 00:16:22.959991,64,2,0.1,0.0080723103658421,10,sector_emotion,256,128,0.7364481628063555,0.0,0.0039189588064419,0.0023217787525269,0.8,7,20,BiGRU,6,1,corn,10,1.9970534996448528,0.4995464648316595,21,0.699866692554125,0.3235209483533424,21,2.2170250126647767e-06,0.5244252873563219,0.1152700818374957,0.0708801570237475,0.1835488505747126,COMPLETE,0.1152700818374957,0.1835488505747126,0.5244252873563219,0.0708801570237475,1
98,0.0707696987316957,2026-03-05 18:27:15.147010,2026-03-05 18:41:14.740660,0 days 00:13:59.593650,64,2,0.5,0.00139492633271,15,sector_all_nlp,128,32,0.5681069399268842,0.3,0.0109035481042412,0.0051251838426743,0.4,7,20,BiGRU,6,2,corn,15,2.7877953229223245,1.119188392680548,15,0.822816564509005,0.3216110487427507,21,3.942076996278928e-05,0.5208333333333334,0.1236867476468528,0.0707696987316957,0.1930675287356321,COMPLETE,0.1236867476468528,0.1930675287356321,0.5208333333333334,0.0707696987316957,1
80,0.0705904270101529,2026-03-05 10:57:53.476641,2026-03-05 11:12:37.038171,0 days 00:14:43.561530,64,2,0.3,8.088405905876204e-05,15,sector_unified_emotion,128,128,1.013334309806273,0.1,4.192014199613618e-05,0.0023828661730779,0.4,10,30,BiLSTM,6,1,coral,15,2.473206809704377,0.7960805247047027,15,0.7915809180232214,0.3132530520459008,21,0.0001630155649136,0.5238864942528736,0.110187387495529,0.0705904270101529,0.1632543103448276,COMPLETE,0.110187387495529,0.1632543103448276,0.5238864942528736,0.0705904270101529,1
74,0.0701229937881965,2026-03-05 09:14:06.457049,2026-03-05 09:41:03.680390,0 days 00:26:57.223341,32,4,0.7000000000000001,0.0060697217709576,20,sector_sentiment,128,32,0.6800168051354091,0.4,0.0120978999996553,0.0002728514602493,0.4,7,20,BiGRU,6,1,corn,20,2.8736220828144976,1.076827197144327,15,0.8461298254220708,0.2761483882116506,21,7.202680683498994e-05,0.5199353448275862,0.1215459250177478,0.0701229937881965,0.1980962643678161,COMPLETE,0.1215459250177478,0.1980962643678161,0.5199353448275862,0.0701229937881965,1
43,0.0701072879049037,2026-03-04 18:00:54.070435,2026-03-04 18:36:55.803777,0 days 00:36:01.733342,32,6,0.0,0.0040486420358414,10,sector_emotion,128,32,0.8025799796329924,0.4,0.0464239053340449,0.0006410139864983,0.8,7,50,BiGRU,6,2,coral,5,3.288307692878467,0.2672517474831495,15,0.8646431865639717,0.2207873735300622,21,0.0002089043315418,0.5235272988505747,0.1156968303977308,0.0701072879049037,0.1722341954022988,COMPLETE,0.1156968303977308,0.1722341954022988,0.5235272988505747,0.0701072879049037,1
