number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
29,0.0731798655702191,2026-03-04 07:33:55.699302,2026-03-04 08:02:04.445410,0 days 00:28:08.746108,16,2,0.5,0.00218933620167,20,emotion,128,64,0.822317346878769,0.1,0.0647833299930039,0.0041433383055493,0.4,10,20,BiLSTM,6,1,coral,15,2.431806212480978,1.106431675467308,15,0.8268333921460742,0.2729028873607671,41,1.8812018467758676e-06,0.5197557471264368,0.1108769963558295,0.0731798655702191,0.1614583333333333,COMPLETE,0.1108769963558295,0.1614583333333333,0.5197557471264368,0.0731798655702191,1
64,0.0726963192806993,2026-03-05 01:00:38.921016,2026-03-05 01:36:19.024740,0 days 00:35:40.103724,16,6,0.1,0.0044103596584052,10,all_nlp,128,128,1.1056763954709985,0.0,0.0818296424636877,8.40682438010506e-05,0.8,5,20,GRU,6,2,coral,10,3.024170898696824,0.6027510863639965,9,0.7375503344144084,0.2406800271242405,31,0.0001148814560702,0.5247844827586207,0.1211783673807109,0.0726963192806993,0.1648706896551724,COMPLETE,0.1211783673807109,0.1648706896551724,0.5247844827586207,0.0726963192806993,1
58,0.0725326119897326,2026-03-04 22:29:02.980787,2026-03-04 22:50:23.408501,0 days 00:21:20.427714,16,2,0.5,0.0064395345372718,15,emotion,256,128,1.4787201293816097,0.0,0.0500749884626847,8.752428043245589e-05,0.8,5,50,BiLSTM,6,1,coral,15,2.506806708646316,1.1559518672002842,15,0.8640052423967263,0.3981089889890443,21,5.570592939629755e-06,0.5170617816091954,0.1098122565303842,0.0725326119897326,0.1530172413793103,COMPLETE,0.1098122565303842,0.1530172413793103,0.5170617816091954,0.0725326119897326,1
17,0.0719282395324949,2026-03-04 01:32:24.721899,2026-03-04 02:03:54.131225,0 days 00:31:29.409326,16,4,0.2,0.0035987358403485,20,all_nlp,256,128,1.0662094431828766,0.0,0.0631925097236782,2.0040615718682607e-05,0.8,5,20,GRU,6,1,coral,10,2.562643230367729,0.9293447794728262,9,0.6532904729456143,0.2749266803695405,41,9.996593913692042e-07,0.516882183908046,0.1060070531474157,0.0719282395324949,0.1575071839080459,COMPLETE,0.1060070531474157,0.1575071839080459,0.516882183908046,0.0719282395324949,1
73,0.0718214149989014,2026-03-05 05:59:33.444091,2026-03-05 06:18:32.042164,0 days 00:18:58.598073,16,2,0.0,0.0058756160412537,20,all_nlp,64,32,0.7454046739370777,0.0,0.0880170685677619,0.0002253307906744,0.8,7,20,GRU,6,1,coral,20,2.2331777498877283,1.1430105322565731,9,0.7844181088542329,0.3572267545093066,41,1.3864730400278668e-05,0.5219109195402298,0.1207727484407515,0.0718214149989014,0.1679238505747126,COMPLETE,0.1207727484407515,0.1679238505747126,0.5219109195402298,0.0718214149989014,1
90,0.0716476022687701,2026-03-05 12:36:31.163544,2026-03-05 12:51:27.146739,0 days 00:14:55.983195,16,2,0.1,0.0007830300934045,10,sentiment,256,64,1.719830498974435,0.3,0.0515450833083156,0.00050547618562,0.8,10,50,LSTM,6,1,corn,10,1.7420404689741962,0.92264609140087,15,0.8385110265864258,0.2460424908119295,21,3.2564310999269595e-06,0.5136494252873564,0.1190965973204704,0.0716476022687701,0.1871408045977011,COMPLETE,0.1190965973204704,0.1871408045977011,0.5136494252873564,0.0716476022687701,1
40,0.0715495652676604,2026-03-04 13:00:47.170723,2026-03-04 13:21:19.165459,0 days 00:20:31.994736,16,2,0.1,0.0040800804809266,10,unified_emotion,256,64,1.416573437573739,0.0,0.0845994383792106,0.0016604256360137,0.8,5,30,BiGRU,6,1,corn,10,2.1230616063787133,0.8657069295608291,15,0.8175851726809745,0.3374263673959954,31,5.381215194780653e-06,0.5183189655172413,0.1231861554806327,0.0715495652676604,0.1898347701149425,COMPLETE,0.1231861554806327,0.1898347701149425,0.5183189655172413,0.0715495652676604,1
55,0.0710714512436372,2026-03-04 20:11:34.984325,2026-03-04 20:58:59.196843,0 days 00:47:24.212518,16,4,0.4,0.0038012442146248,15,emotion,64,128,1.6092357366668255,0.0,0.0736748543736832,0.0036116538908069,0.8,10,20,GRU,6,1,coral,20,2.172442990851382,1.1499096731479048,15,0.7985290945245096,0.2268939312470388,41,8.186384498470574e-07,0.5229885057471264,0.1187043721145358,0.0710714512436372,0.177801724137931,COMPLETE,0.1187043721145358,0.177801724137931,0.5229885057471264,0.0710714512436372,1
49,0.0706641713254272,2026-03-04 17:34:53.515186,2026-03-04 18:02:24.183307,0 days 00:27:30.668121,16,2,0.1,0.002739220759152,20,sentiment,64,64,0.93735101097235,0.0,0.0955489802716968,0.0001318461537593,0.8,5,20,GRU,6,1,coral,15,2.3930072305984207,0.8780342823184294,15,0.810067901390993,0.1976437332850833,41,3.6272150234001713e-07,0.5208333333333334,0.1150206969900739,0.0706641713254272,0.1628951149425287,COMPLETE,0.1150206969900739,0.1628951149425287,0.5208333333333334,0.0706641713254272,1
16,0.07033274120236,2026-03-04 01:00:55.460187,2026-03-04 01:32:24.721112,0 days 00:31:29.260925,16,4,0.5,0.0042276067327831,20,all_nlp,256,64,1.042237756553658,0.1,0.0506471542392866,0.0005063595378133,0.4,10,20,GRU,6,1,coral,10,2.7722474725459714,0.7355666450072476,9,0.6715939184782092,0.2760153626574107,41,6.920021014007629e-07,0.5118534482758621,0.1127195676696414,0.07033274120236,0.1655890804597701,COMPLETE,0.1127195676696414,0.1655890804597701,0.5118534482758621,0.07033274120236,1
