number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
41,0.13466216013064253,2026-03-04 21:18:50.675808,2026-03-04 21:36:26.105263,0 days 00:17:35.429455,16,2,0.7000000000000001,0.0036956450177483106,10,sentiment,256,128,0.34718354664744566,0.0,0.08895407353932942,0.0008908997843206113,0.8,5,20,LSTM,6,1,coral,15,1.5421396544669876,0.6525219487081237,9,0.6256343409341941,0.3411136803513631,41,2.5751787382199117e-07,0.5283764367816092,0.11770447805005932,0.13466216013064253,0.20617816091954022,COMPLETE,0.11770447805005932,0.20617816091954022,0.5283764367816092,0.13466216013064253
90,0.13341309066021037,2026-03-06 03:23:13.271073,2026-03-06 03:55:13.287446,0 days 00:32:00.016373,32,2,0.0,0.0011577891795565552,10,sentiment,256,64,1.380496996851886,0.4,0.021230807576686057,0.0010851486041449578,0.8,10,50,LSTM,6,1,corn,15,1.2645946311720921,0.3878096206713725,21,0.7999288669919267,0.23866584948669364,41,2.458015257190273e-06,0.5246048850574713,0.12265104192515683,0.13341309066021037,0.2130028735632184,COMPLETE,0.12265104192515683,0.2130028735632184,0.5246048850574713,0.13341309066021037
47,0.13282377316664096,2026-03-04 23:23:32.355985,2026-03-04 23:56:57.443436,0 days 00:33:25.087451,32,2,0.30000000000000004,0.004598001915454978,10,emotion,64,128,0.29281143700341783,0.2,0.06292714440279647,0.0003479427073111912,0.4,5,20,BiLSTM,6,2,coral,20,1.6978897160681905,0.36490599019948744,21,0.6383057845784028,0.31128265402644584,41,2.86070839286301e-06,0.5289152298850575,0.12258658664706494,0.13282377316664096,0.20779454022988506,COMPLETE,0.12258658664706494,0.20779454022988506,0.5289152298850575,0.13282377316664096
11,0.1325863302415449,2026-03-03 23:20:37.742163,2026-03-04 00:20:19.889591,0 days 00:59:42.147428,32,4,0.0,0.00784973549964952,10,unified_emotion,128,128,0.6235895927868016,0.2,0.06892072016266,0.0009578358592346242,0.8,7,20,BiLSTM,6,1,coral,20,2.100803872481178,0.37250492479095987,21,0.6811580256187096,0.29101261211556895,41,3.7490770158200426e-07,0.5359195402298851,0.12888315100568667,0.1325863302415449,0.21443965517241378,COMPLETE,0.12888315100568667,0.21443965517241378,0.5359195402298851,0.1325863302415449
63,0.1322824697198574,2026-03-05 09:01:21.027239,2026-03-05 09:43:26.934729,0 days 00:42:05.907490,32,6,0.30000000000000004,0.003801099869586849,10,emotion,256,128,0.27089275570640703,0.4,0.030823508333885117,0.0008560778968734797,0.4,5,20,GRU,6,1,coral,15,1.488445162829089,0.20504393496571557,9,0.682006353923643,0.2590335978665227,41,2.023039614598604e-06,0.5305316091954023,0.12336577532421748,0.1322824697198574,0.2009698275862069,COMPLETE,0.12336577532421748,0.2009698275862069,0.5305316091954023,0.1322824697198574
70,0.1315127896208881,2026-03-05 14:02:55.866526,2026-03-05 14:52:18.463384,0 days 00:49:22.596858,32,4,0.1,0.0036960137855037295,10,unified_emotion,128,128,0.7415833691823632,0.30000000000000004,0.06347585969431443,0.0019798206203150252,0.8,7,20,BiLSTM,6,1,coral,20,2.65603665703564,0.28026176899561195,21,0.6681481970807315,0.21323972420746418,31,5.519717653752035e-07,0.5366379310344828,0.1282721182549631,0.1315127896208881,0.22036637931034483,COMPLETE,0.1282721182549631,0.22036637931034483,0.5366379310344828,0.1315127896208881
97,0.12966526478007573,2026-03-06 08:32:00.755315,2026-03-06 09:18:22.357201,0 days 00:46:21.601886,32,4,0.1,0.0033385138095354296,10,sentiment,128,32,0.5096986730948896,0.0,0.018020778295615426,0.006473811407491876,0.8,7,20,LSTM,6,1,corn,10,2.7523357501266252,0.42738347302304325,21,0.8015351476731679,0.1394673168187942,31,4.991254076282625e-07,0.5249640804597702,0.12001624129501239,0.12966526478007573,0.2059985632183908,COMPLETE,0.12001624129501239,0.2059985632183908,0.5249640804597702,0.12966526478007573
26,0.12897918953588192,2026-03-04 10:45:22.137361,2026-03-04 11:45:31.372080,0 days 01:00:09.234719,32,4,0.0,0.007436875468209918,10,emotion,256,128,0.13322656348911993,0.2,0.07370346262754487,0.004643145627435741,0.4,5,20,BiLSTM,6,1,coral,15,1.8358115151143464,0.21719565187624879,21,0.6193666821493604,0.28679245932866154,41,5.12560370303301e-07,0.5296336206896551,0.1294828878354881,0.12897918953588192,0.20797413793103448,COMPLETE,0.1294828878354881,0.20797413793103448,0.5296336206896551,0.12897918953588192
68,0.1289735177677243,2026-03-05 12:29:00.549028,2026-03-05 13:33:23.334798,0 days 01:04:22.785770,32,4,0.0,0.007205049332658324,20,all_nlp,128,128,0.5184824203292712,0.30000000000000004,0.06592066077476053,0.0013985678827417778,0.4,5,20,GRU,6,1,corn,15,1.6713451567762057,0.4446918907033191,21,0.6866814888906869,0.29370996451641423,41,2.883610535157142e-06,0.5352011494252874,0.1267483824079871,0.1289735177677243,0.21030890804597702,COMPLETE,0.1267483824079871,0.21030890804597702,0.5352011494252874,0.1289735177677243
99,0.12816475817768583,2026-03-06 10:04:05.858925,2026-03-06 10:29:19.655039,0 days 00:25:13.796114,32,2,0.1,0.0018978185501214717,10,emotion,64,128,0.1914500227839671,0.0,0.03949664019008238,0.004390520240815242,0.8,7,30,BiLSTM,6,1,coral,20,3.459060844041106,0.268901025879634,21,0.6723516824992037,0.2036065668888211,31,2.5284546775998715e-06,0.5264008620689655,0.12446124926688591,0.12816475817768583,0.21210488505747127,COMPLETE,0.12446124926688591,0.21210488505747127,0.5264008620689655,0.12816475817768583
27,0.12640370832115252,2026-03-04 11:45:31.373258,2026-03-04 12:08:45.461462,0 days 00:23:14.088204,16,6,0.1,0.007434296296806979,10,unified_emotion,64,128,0.26315915438429915,0.0,0.08346861364056725,0.0020719450758165917,0.8,5,20,GRU,6,1,coral,20,1.7694992248718802,0.6301746989514981,9,0.6327916202419157,0.37070118056511603,21,1.6396859177939933e-07,0.5269396551724138,0.12472802240092273,0.12640370832115252,0.20276580459770116,COMPLETE,0.12472802240092273,0.20276580459770116,0.5269396551724138,0.12640370832115252
75,0.1263140393011782,2026-03-05 17:37:33.131395,2026-03-05 18:03:01.668944,0 days 00:25:28.537549,32,2,0.5,0.004555432004075253,10,emotion,64,64,0.6541592387814742,0.2,0.08902511764151505,0.0017577786311974075,0.4,5,20,BiLSTM,6,2,coral,20,2.0447650481831365,0.27903375759930404,21,0.6861902260491003,0.2769063488429229,31,6.309728482324307e-06,0.524066091954023,0.12494878142943396,0.1263140393011782,0.2024066091954023,COMPLETE,0.12494878142943396,0.2024066091954023,0.524066091954023,0.1263140393011782
35,0.1252758498511324,2026-03-04 16:28:23.296046,2026-03-04 16:52:24.225197,0 days 00:24:00.929151,16,6,0.6000000000000001,0.005423205468063473,10,unified_emotion,256,128,0.5801051394883492,0.0,0.08683473902386936,0.0034550329119167763,0.8,5,20,LSTM,6,1,coral,20,1.7358077914326178,0.7123031893038136,9,0.6026488955713695,0.37538680215927167,21,3.9334165667008525e-07,0.5281968390804598,0.13190338761344997,0.1252758498511324,0.20402298850574713,COMPLETE,0.13190338761344997,0.20402298850574713,0.5281968390804598,0.1252758498511324
79,0.12468790352646264,2026-03-05 19:47:22.243941,2026-03-05 20:03:50.794724,0 days 00:16:28.550783,32,2,0.8,0.007846222980516326,15,sentiment,256,128,1.3211751318333924,0.0,0.08950263713045994,0.00780225756429941,0.4,5,20,LSTM,6,2,coral,20,1.915388909251292,0.6319605692377649,9,0.6120091867620555,0.25904937597425204,41,1.4618633522592384e-07,0.5303520114942529,0.11066846245670088,0.12468790352646264,0.18552442528735633,COMPLETE,0.11066846245670088,0.18552442528735633,0.5303520114942529,0.12468790352646264
21,0.1242073464296941,2026-03-04 08:20:26.896907,2026-03-04 08:47:26.420216,0 days 00:26:59.523309,32,4,0.0,0.008406813949094386,10,finbert,128,128,0.8579884344473775,0.2,0.044868518654826606,0.0009594269980736473,0.8,7,20,BiLSTM,6,1,coral,20,2.3061005395651533,0.3889982593031041,9,0.7298704345531505,0.28088848983275333,41,8.311538938033684e-07,0.5289152298850575,0.11937828916083067,0.1242073464296941,0.2124640804597701,COMPLETE,0.11937828916083067,0.2124640804597701,0.5289152298850575,0.1242073464296941
93,0.12412488988303996,2026-03-06 04:59:43.708946,2026-03-06 05:43:30.095559,0 days 00:43:46.386613,32,4,0.1,0.005803566506602598,10,sentiment,256,64,0.7267673858876069,0.4,0.051631667357916376,0.003395772717582164,0.4,10,20,GRU,6,1,corn,20,2.6945668113602954,0.22610862646462812,15,0.8321604366536786,0.2315193141790669,41,1.1511728486954073e-06,0.5123922413793104,0.11610106942083628,0.12412488988303996,0.20923132183908047,COMPLETE,0.11610106942083628,0.20923132183908047,0.5123922413793104,0.12412488988303996
65,0.1238194732316205,2026-03-05 10:31:01.597878,2026-03-05 11:34:54.490617,0 days 01:03:52.892739,32,4,0.5,0.005382321101289814,10,finbert,256,128,0.19475675904725745,0.30000000000000004,0.038393731822469475,0.0004989912454427152,0.4,7,20,GRU,6,1,corn,20,1.4281233134284184,0.42602003740605343,21,0.6075301198704701,0.12638526912461867,41,1.3213610606089784e-05,0.5202945402298851,0.12430963996139532,0.1238194732316205,0.2094109195402299,COMPLETE,0.12430963996139532,0.2094109195402299,0.5202945402298851,0.1238194732316205
77,0.12298325293803125,2026-03-05 18:21:27.811150,2026-03-05 18:50:50.216878,0 days 00:29:22.405728,16,4,0.8,0.005232073466875747,10,sentiment,256,128,0.1998579130590442,0.1,0.09342216416312889,0.00124837745244431,0.8,5,20,LSTM,6,1,coral,15,1.9122183747560293,0.8552570561073811,9,0.6380670070234079,0.25904303219814406,41,2.2370889461785898e-06,0.5204741379310345,0.12267588160636872,0.12298325293803125,0.21426005747126436,COMPLETE,0.12267588160636872,0.21426005747126436,0.5204741379310345,0.12298325293803125
29,0.12251959679423885,2026-03-04 12:30:57.524041,2026-03-04 13:05:15.553668,0 days 00:34:18.029627,32,4,0.0,0.008658229928529746,10,sentiment,256,128,0.18125669113365217,0.0,0.08280471639301443,0.002257174198908028,0.4,5,20,LSTM,6,1,coral,10,2.374467971914976,0.3036090885307184,15,0.6720929589659848,0.3073923835991702,31,9.177652357831557e-07,0.5294540229885057,0.12030814148785371,0.12251959679423885,0.2059985632183908,COMPLETE,0.12030814148785371,0.2059985632183908,0.5294540229885057,0.12251959679423885
59,0.12249991095417997,2026-03-05 06:48:40.117283,2026-03-05 07:36:36.085107,0 days 00:47:55.967824,32,4,0.4,0.00824410464830902,10,emotion,256,128,0.3894121037286261,0.30000000000000004,0.037212270221026945,0.006131271314815903,0.4,5,20,GRU,6,1,corn,20,2.2758436815412724,0.6900352768455308,21,0.6579599600282446,0.2996467807692437,31,8.420337870231625e-07,0.5147270114942529,0.1294545541828727,0.12249991095417997,0.21282327586206898,COMPLETE,0.1294545541828727,0.21282327586206898,0.5147270114942529,0.12249991095417997
72,0.11988476459663293,2026-03-05 15:38:52.059937,2026-03-05 16:21:45.656609,0 days 00:42:53.596672,32,6,0.2,0.0033856891725993284,10,emotion,256,128,0.4547042331355369,0.30000000000000004,0.041985280029070204,0.001059843307711717,0.4,5,30,BiGRU,6,2,coral,10,1.535913366670479,0.25677155254436357,9,0.648916737138755,0.23143260152163733,41,1.4379227040484933e-06,0.516882183908046,0.13041609946466032,0.11988476459663293,0.2101293103448276,COMPLETE,0.13041609946466032,0.2101293103448276,0.516882183908046,0.11988476459663293
48,0.11981248763067974,2026-03-04 23:56:57.444660,2026-03-05 00:31:28.576171,0 days 00:34:31.131511,32,2,0.2,0.003582321130835212,10,all_nlp,64,128,0.2849138492345074,0.2,0.05775496446369298,9.284526870906735e-05,0.4,5,20,BiLSTM,6,2,coral,15,1.2533599200222652,0.7272681611632319,21,0.6380892895629545,0.27763967166281656,41,6.26702404888214e-07,0.5192169540229885,0.12544539325068696,0.11981248763067974,0.2065373563218391,COMPLETE,0.12544539325068696,0.2065373563218391,0.5192169540229885,0.11981248763067974
62,0.1194926713378594,2026-03-05 08:35:57.251797,2026-03-05 09:01:21.026341,0 days 00:25:23.774544,32,2,0.8,0.0069394256849061465,10,sentiment,256,128,0.5059731252536328,0.1,0.06446489209061107,0.0026857459198735547,0.4,5,50,LSTM,6,1,coral,15,2.3777544841434644,0.8205872202637761,15,0.6072903627968301,0.3054799600646815,41,1.3860976719895455e-06,0.5181393678160919,0.11379257132702718,0.1194926713378594,0.19755747126436782,COMPLETE,0.11379257132702718,0.19755747126436782,0.5181393678160919,0.1194926713378594
46,0.11824032127520116,2026-03-04 23:08:08.832911,2026-03-04 23:23:32.355287,0 days 00:15:23.522376,32,2,0.5,0.002946629212548748,10,emotion,256,128,0.6314268346981466,0.0,0.08002041790215493,0.0006402468367994495,0.8,10,20,LSTM,6,1,coral,10,1.9174589541840348,0.8359336357190438,9,0.6541759030953428,0.3996731870983554,41,1.0410356619828744e-07,0.5190373563218391,0.11561580860568606,0.11824032127520116,0.20420258620689655,COMPLETE,0.11561580860568606,0.20420258620689655,0.5190373563218391,0.11824032127520116
42,0.11795250495986782,2026-03-04 21:36:26.106025,2026-03-04 21:56:58.337564,0 days 00:20:32.231539,16,4,0.1,0.008168740556090848,20,emotion,64,32,0.5680412443338956,0.0,0.07487093120073961,0.0015388517789010567,0.8,10,50,GRU,6,1,coral,20,1.9788566339430336,0.5072033551849082,9,0.6511284150239756,0.38880251266361143,21,4.1696028990875416e-07,0.5136494252873564,0.12007194490491739,0.11795250495986782,0.20294540229885058,COMPLETE,0.12007194490491739,0.20294540229885058,0.5136494252873564,0.11795250495986782
40,0.11794679203273523,2026-03-04 20:16:56.471058,2026-03-04 21:18:50.675003,0 days 01:01:54.203945,32,4,0.1,0.00785954877017309,20,unified_emotion,128,128,0.8596760492303162,0.1,0.06801794846352933,0.0011586558062447857,0.8,7,50,BiLSTM,6,1,coral,20,1.6012107116169878,0.6414639960716542,21,0.6427662602869855,0.21462505039039764,41,1.7000917390538938e-07,0.5289152298850575,0.12880776698692809,0.11794679203273523,0.20994971264367815,COMPLETE,0.12880776698692809,0.20994971264367815,0.5289152298850575,0.11794679203273523
67,0.11680305101883252,2026-03-05 11:52:49.068942,2026-03-05 12:29:00.548215,0 days 00:36:11.479273,16,4,0.1,0.0026154145851230745,10,unified_emotion,256,128,0.5481282089059827,0.0,0.09550349949729862,0.0011815604000432985,0.8,7,50,GRU,6,1,coral,20,1.5679619339013628,0.36428933905802907,21,0.7194741835440832,0.23626834627379364,21,4.1354278635566027e-07,0.5220905172413793,0.1220661276734842,0.11680305101883252,0.20994971264367815,COMPLETE,0.1220661276734842,0.20994971264367815,0.5220905172413793,0.11680305101883252
69,0.11656042977186608,2026-03-05 13:33:23.335629,2026-03-05 14:02:55.865563,0 days 00:29:32.529934,16,2,0.8,0.005316288323119426,15,sentiment,256,128,0.5301707545295123,0.0,0.08430129795165948,0.0003509935245924583,0.8,10,30,LSTM,6,1,coral,15,1.6194628060428526,0.8906227996138789,15,0.6670265639673498,0.39886060939050916,41,1.2702468627339064e-07,0.5197557471264368,0.11662386227766701,0.11656042977186608,0.20348419540229884,COMPLETE,0.11662386227766701,0.20348419540229884,0.5197557471264368,0.11656042977186608
16,0.11548200886020138,2026-03-04 03:31:40.335399,2026-03-04 04:32:35.573561,0 days 01:00:55.238162,32,4,0.4,0.007236724200883392,10,sentiment,128,128,0.7115534314872634,0.2,0.07522622158370991,0.002124240051219287,0.8,7,20,BiLSTM,6,2,coral,20,3.153426248259729,0.5933818835897078,21,0.6328080062913686,0.3130967390424058,41,4.100722138449057e-07,0.5224497126436781,0.1260224709141819,0.11548200886020138,0.2194683908045977,COMPLETE,0.1260224709141819,0.2194683908045977,0.5224497126436781,0.11548200886020138
84,0.11536344181960544,2026-03-05 22:42:31.906722,2026-03-05 23:17:06.261286,0 days 00:34:34.354564,16,4,0.1,0.005655114710966472,20,unified_emotion,128,128,0.3419599738975226,0.1,0.0530891019919461,0.0021600962208057745,0.8,5,20,GRU,6,1,coral,10,1.0083080753130003,0.7718784940371175,21,0.62209658274533,0.3655591314618124,21,5.4915982960854095e-06,0.5213721264367817,0.13439618972295397,0.11536344181960544,0.20510057471264367,COMPLETE,0.13439618972295397,0.20510057471264367,0.5213721264367817,0.11536344181960544
7,0.11530232320858715,2026-03-03 21:01:14.626015,2026-03-03 21:38:11.303014,0 days 00:36:56.676999,16,4,0.1,0.009383721964441882,15,emotion,64,32,0.6076820567417033,0.30000000000000004,0.05952932777011747,0.0003557619515511486,0.4,7,20,GRU,6,1,coral,20,2.296742650724896,0.5678597745297151,15,0.7981009963106318,0.20637091162457968,31,1.0214373057661903e-07,0.5150862068965517,0.12442582764437032,0.11530232320858715,0.2117456896551724,COMPLETE,0.12442582764437032,0.2117456896551724,0.5150862068965517,0.11530232320858715
30,0.11500683262801097,2026-03-04 13:05:15.554428,2026-03-04 14:05:42.834558,0 days 01:00:27.280130,32,4,0.2,0.009986194480785469,10,emotion,256,64,0.438797092440328,0.2,0.06642228940933216,0.0026646689548466317,0.4,5,20,BiLSTM,6,1,coral,10,2.001851727963267,0.30580047942092403,21,0.7119996332738968,0.21566869737625335,41,1.548053166533949e-06,0.5262212643678161,0.12173310430279441,0.11500683262801097,0.21102729885057472,COMPLETE,0.12173310430279441,0.21102729885057472,0.5262212643678161,0.11500683262801097
56,0.1149704860600475,2026-03-05 03:42:52.844861,2026-03-05 05:16:12.283868,0 days 01:33:19.439007,32,6,0.0,0.006059604416430357,10,emotion,128,128,0.49631362517789734,0.2,0.026545976169708517,0.0072443216936253696,0.4,5,20,BiLSTM,6,2,corn,20,1.2475869228916572,0.5640766729918472,21,0.6326542425654267,0.33024400515163,41,3.0239195494163244e-07,0.5192169540229885,0.11135187310297454,0.1149704860600475,0.20779454022988506,COMPLETE,0.11135187310297454,0.20779454022988506,0.5192169540229885,0.1149704860600475
45,0.11409968128523587,2026-03-04 22:46:13.720576,2026-03-04 23:08:08.832099,0 days 00:21:55.111523,32,6,0.0,0.007016355722931056,10,sentiment,64,32,0.21518400329868087,0.1,0.0881772763446682,0.004018493057953642,0.8,7,20,BiLSTM,6,1,coral,15,1.4690107313688623,0.7318416055651803,9,0.6734549548354458,0.39253467331281794,21,3.16658810654116e-07,0.5249640804597702,0.1252430303919173,0.11409968128523587,0.20545977011494254,COMPLETE,0.1252430303919173,0.20545977011494254,0.5249640804597702,0.11409968128523587
51,0.11379561357588798,2026-03-05 01:07:44.463676,2026-03-05 01:31:24.179051,0 days 00:23:39.715375,16,2,0.1,0.008095888139775978,20,unified_emotion,256,128,0.20222368366411528,0.1,0.06701242462767101,0.004740537203905772,0.8,5,20,BiGRU,6,1,coral,20,1.9344640204883028,0.3215367673823015,21,0.6451380681846206,0.3047593957776794,21,1.0920481260664833e-07,0.5224497126436781,0.12331726556402713,0.11379561357588798,0.21569683908045978,COMPLETE,0.12331726556402713,0.21569683908045978,0.5224497126436781,0.11379561357588798
78,0.11357965911965151,2026-03-05 18:50:50.218000,2026-03-05 19:47:22.243071,0 days 00:56:32.025071,64,4,0.0,0.007701406000274051,15,emotion,256,128,0.389408120575469,0.4,0.04807110980139458,0.004763244122857318,0.4,5,20,BiGRU,6,1,corn,20,2.63107896162585,0.2515212671525889,21,0.7211242239101585,0.3163205032411974,41,3.062688514317693e-07,0.5294540229885057,0.13076060682140417,0.11357965911965151,0.2182112068965517,COMPLETE,0.13076060682140417,0.2182112068965517,0.5294540229885057,0.11357965911965151
80,0.11267117012765873,2026-03-05 20:03:50.795643,2026-03-05 20:34:38.074221,0 days 00:30:47.278578,32,4,0.1,0.007027992501214139,10,emotion,64,32,0.5171735254982635,0.30000000000000004,0.06095659197426362,0.001379916679191372,0.4,7,20,BiLSTM,6,1,corn,20,1.3187620108256057,0.46676879030772056,21,0.6878704267312031,0.31044446764053923,21,9.52544877306483e-06,0.5238864942528736,0.11922268917174973,0.11267117012765873,0.19827586206896552,COMPLETE,0.11922268917174973,0.19827586206896552,0.5238864942528736,0.11267117012765873
10,0.11262566353998757,2026-03-03 22:37:36.099037,2026-03-03 23:20:37.741407,0 days 00:43:01.642370,32,4,0.1,0.008194036141555377,10,unified_emotion,128,64,0.3527174519200362,0.2,0.06920406206844994,0.004813307684855929,0.4,7,20,GRU,6,1,coral,20,2.7205101540188354,0.31184889434793706,15,0.75184945505516,0.2555182580367998,41,1.310986698264986e-07,0.5195761494252874,0.11451940307981782,0.11262566353998757,0.2009698275862069,COMPLETE,0.11451940307981782,0.2009698275862069,0.5195761494252874,0.11262566353998757
82,0.11231461626598675,2026-03-05 21:19:15.291982,2026-03-05 21:57:47.201745,0 days 00:38:31.909763,32,6,0.4,0.002350947726880954,10,emotion,256,64,0.4694487920006407,0.30000000000000004,0.011277517489768293,0.0002282373451446407,0.4,5,20,LSTM,6,1,coral,20,1.6935731825701814,0.3833774715501011,9,0.6554292887613247,0.31585726601503583,41,3.0607449699939715e-05,0.5201149425287356,0.10861582790003978,0.11231461626598675,0.19145114942528735,COMPLETE,0.10861582790003978,0.19145114942528735,0.5201149425287356,0.11231461626598675
