number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
55,-0.0113192602276559,2026-03-11 18:08:33.930855,2026-03-11 18:10:46.297839,0 days 00:02:12.366984,128,0.7000000000000001,0.0073512301897214,15,meta,128,64,1,0.4048613445166809,0.4,1.2272556874206522e-06,0.8,10,30,GRU,2,10,0.0001390480130065,COMPLETE
