number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
74,0.479753103434954,2026-03-01 22:22:13.207907,2026-03-01 22:31:56.943207,0 days 00:09:43.735300,16,0.2,0.0013000492500815,15,sector_finbert,64,128,5,0.3139948441446253,0.4,0.0029595316069555,0.4,7,30,BiGRU,2,20,0.0009090405694367,0.7224958949096882,0.694132123951843,0.479753103434954,0.7235254902483468,0.74978678011436,COMPLETE,0.694132123951843,0.479753103434954,0.7235254902483468,0.74978678011436,0.7224958949096882
