company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,BiGRU,classification,5,,,,0.147553285014599,0.3,0.6666666666666666,0.1935483870967742,0.5625,0.6666666666666666,0.337099931231621,0.5882352941176471,0.7142857142857143,0.5,938,398,42,64,16,0.61,0.337099931231621
ABB,Industrial Goods,BiGRU,classification,5,,,,0.11449168721649522,0.4489795918367347,0.5,0.4074074074074074,0.578125,0.8095238095238095,0.5573704017131538,0.6363636363636364,0.875,0.5,938,398,42,64,20,0.83,0.5573704017131538
ABBV,Healthcare,BiGRU,classification,5,,,,-0.047619047619047616,0.16666666666666666,0.375,0.10714285714285714,0.53125,0.8333333333333334,0.544656513504933,0.5333333333333333,1.0,0.36363636363636365,857,336,42,64,16,0.82,0.544656513504933
AEP,Utilities,BiGRU,classification,5,,,,0.3590280739533681,0.7560975609756098,0.6739130434782609,0.8611111111111112,0.6875,0.7380952380952381,0.4385290096535146,0.819672131147541,0.7142857142857143,0.9615384615384616,938,398,42,64,18,0.32499999999999996,0.4385290096535146
AMGN,Healthcare,BiGRU,classification,5,,,,0.19798889010020074,0.2727272727272727,0.8571428571428571,0.16216216216216217,0.5,0.7857142857142857,0.49236596391733095,0.6086956521739131,0.7777777777777778,0.5,938,398,42,64,17,0.5449999999999999,0.49236596391733095
AMZN,Services,BiGRU,classification,5,,,,0.1632540997050479,0.7608695652173914,0.7142857142857143,0.813953488372093,0.65625,0.7142857142857143,0.38030436528708195,0.8064516129032258,0.6944444444444444,0.9615384615384616,938,398,42,64,17,0.3,0.38030436528708195
BA,Industrial Goods,BiGRU,classification,5,,,,0.23608834134288118,0.18181818181818182,1.0,0.1,0.578125,0.7619047619047619,0.5545781024517099,0.7727272727272727,0.8947368421052632,0.68,938,398,42,64,17,0.7449999999999999,0.5545781024517099
BAC,Financial,BiGRU,classification,5,,,,0.05372381380046503,0.2916666666666667,0.6363636363636364,0.1891891891891892,0.46875,0.6904761904761905,0.40406101782088427,0.6285714285714286,0.5238095238095238,0.7857142857142857,938,398,42,64,17,0.615,0.40406101782088427
BBL,Basic Matierials,BiGRU,classification,5,,,,-0.08106219430942421,0.2222222222222222,0.21052631578947367,0.23529411764705882,0.5625,0.7380952380952381,0.4501306999737115,0.5925925925925926,0.8,0.47058823529411764,938,398,42,64,20,0.5349999999999999,0.4501306999737115
BCH,Financial,BiGRU,classification,5,,,,0.10119453729458627,0.48717948717948717,0.3275862068965517,0.95,0.375,0.6428571428571429,0.3855498004780299,0.7457627118644068,0.5945945945945946,1.0,938,398,42,64,16,0.5149999999999999,0.3855498004780299
BHP,Basic Matierials,BiGRU,classification,5,,,,0.0,0.41975308641975306,0.265625,1.0,0.265625,0.7380952380952381,0.5116817192534651,0.7027027027027027,0.5909090909090909,0.8666666666666667,938,398,42,64,19,0.32999999999999996,0.5116817192534651
BP,Basic Matierials,BiGRU,classification,5,,,,-0.018027571580063628,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.53125,0.6904761904761905,0.35198210567432564,0.6060606060606061,0.625,0.5882352941176471,938,398,42,64,20,0.48999999999999994,0.35198210567432564
BRK-A,Financial,BiGRU,classification,5,,,,0.18530847246896864,0.12121212121212122,1.0,0.06451612903225806,0.546875,0.7619047619047619,0.4584493782284524,0.5833333333333334,0.7777777777777778,0.4666666666666667,938,398,42,64,16,0.815,0.4584493782284524
BSAC,Financial,BiGRU,classification,5,,,,0.061541083462958945,0.43137254901960786,0.39285714285714285,0.4782608695652174,0.546875,0.6904761904761905,0.3640728218472825,0.6285714285714286,0.6470588235294118,0.6111111111111112,938,398,42,64,16,0.5599999999999999,0.3640728218472825
BUD,Consumer Goods,BiGRU,classification,5,,,,0.2362654685112602,0.27450980392156865,1.0,0.1590909090909091,0.421875,0.7380952380952381,0.4902903378454601,0.7027027027027027,0.6190476190476191,0.8125,938,398,42,64,16,0.7899999999999999,0.4902903378454601
C,Financial,BiGRU,classification,5,,,,0.03446966348735094,0.42857142857142855,0.5714285714285714,0.34285714285714286,0.5,0.6904761904761905,0.39284657334702455,0.6060606060606061,0.5,0.7692307692307693,938,398,42,64,16,0.5599999999999999,0.39284657334702455
CAT,Industrial Goods,BiGRU,classification,5,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.40476190476190477,0.0,0.576271186440678,0.40476190476190477,1.0,938,398,42,64,17,0.05,0.0
CELG,Healthcare,BiGRU,classification,5,,,,0.08727977857199909,0.2,0.6666666666666666,0.11764705882352941,0.5,0.8333333333333334,0.6878359394287946,0.7586206896551724,1.0,0.6111111111111112,938,398,42,64,17,0.715,0.6878359394287946
CHL,Technology,BiGRU,classification,5,,,,0.011605177063713189,0.4594594594594595,0.3148148148148148,0.85,0.375,0.7380952380952381,0.49713135899949673,0.7317073170731707,0.6521739130434783,0.8333333333333334,938,398,42,64,19,0.33499999999999996,0.49713135899949673
CHTR,Services,BiGRU,classification,5,,,,0.1285367511564587,0.6436781609195402,0.49122807017543857,0.9333333333333333,0.515625,0.8095238095238095,0.6333004963811236,0.8620689655172413,0.7575757575757576,1.0,938,398,42,64,16,0.4499999999999999,0.6333004963811236
CMCSA,Services,BiGRU,classification,5,,,,-0.2809057653515085,0.20408163265306123,0.23809523809523808,0.17857142857142858,0.390625,0.7619047619047619,0.5095246653650681,0.8,0.7692307692307693,0.8333333333333334,938,398,42,64,16,0.4749999999999999,0.5095246653650681
CODI,Conglomerates,BiGRU,classification,5,,,,0.0,0.5617977528089888,0.390625,1.0,0.390625,0.5952380952380952,0.31311533989626145,0.6222222222222222,0.4827586206896552,0.875,938,398,42,64,16,0.48499999999999993,0.31311533989626145
CSCO,Technology,BiGRU,classification,5,,,,0.022628141110071023,0.5866666666666667,0.5238095238095238,0.6666666666666666,0.515625,0.5952380952380952,0.32444284226152503,0.711864406779661,0.5526315789473685,1.0,938,398,42,64,16,0.38999999999999996,0.32444284226152503
CVX,Basic Matierials,BiGRU,classification,5,,,,0.0,0.0,0.0,0.0,0.5,0.5714285714285714,0.1685499656158105,0.5,0.6428571428571429,0.4090909090909091,938,398,42,64,16,0.585,0.1685499656158105
D,Utilities,BiGRU,classification,5,,,,0.1796053020267749,0.6808510638297872,0.5161290322580645,1.0,0.53125,0.6904761904761905,0.42447635997800887,0.7868852459016393,0.6486486486486487,1.0,938,398,42,64,16,0.33999999999999997,0.42447635997800887
