number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
96,-0.0115428986823136,2026-03-03 09:40:08.015024,2026-03-03 09:46:11.561462,0 days 00:06:03.546438,64,0.7000000000000001,0.0092568999479292,10,sector_sentiment,64,128,1,0.2450645353357424,0.3,2.0489579819955302e-06,0.4,5,50,LSTM,2,10,2.1440268933349397e-07,COMPLETE
