number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
77,-0.026426623990972,2026-03-03 10:54:22.075941,2026-03-03 11:01:27.568113,0 days 00:07:05.492172,32,0.8,0.0049175947968767,10,sector_emotion,128,128,5,0.6620696664676098,0.1,3.4630025242119827e-06,0.4,7,50,GRU,2,15,2.898384842588121e-05,COMPLETE
