date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_patience,model_early_min_delta,model_lr_patience,model_lr_factor
2017-04-11,100000.0,75000.00000000001,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,24999.999999999985,True,False,"{'SLB': 6.15104028958979e-17, 'HRG': 0.045177407319366675, 'MO': 2.688592201059024e-16, 'V': 0.2999999999999998, 'MDT': 1.390359179484438e-16, 'GD': 0.3, 'MCD': 0.3, 'T': 5.0288331572276407e-17, 'NEE': 0.05482259268063302}",[],"[{'ticker': 'MCD', 'sector': 'Services', 'expected_rise': 0.004040752514485503, 'prob_up': 0.629080593585968, 'investment_fraction': 0.039549708194720215, 'investment_amount': 7500.0, 'predicted_prob': 0.629080593585968, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005718684680124856, 'prob_up': 0.6077880859375, 'investment_fraction': 0.04049865602094855, 'investment_amount': 7499.999999999995, 'predicted_prob': 0.6077880859375, 'allocated_amount': 7499.999999999995, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.004183467197111345, 'prob_up': 0.5738195180892944, 'investment_fraction': 0.03138574736295835, 'investment_amount': 7500.0, 'predicted_prob': 0.5738195180892944, 'allocated_amount': 7500.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'NEE', 'sector': 'Utilities', 'expected_rise': 0.00280027079931323, 'prob_up': 0.573785662651062, 'investment_fraction': 0.02352273793172178, 'investment_amount': 1370.5648170158254, 'predicted_prob': 0.573785662651062, 'allocated_amount': 1370.5648170158254, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'expected_rise': 0.0027604967304949244, 'prob_up': 0.5463176965713501, 'investment_fraction': 0.015089187417614582, 'investment_amount': 1129.4351829841669, 'predicted_prob': 0.5463176965713501, 'allocated_amount': 1129.4351829841669, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-12,75000.00000000001,50009.19278252289,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,24990.807217477122,True,False,"{'SLB': 1.5149918369405857e-16, 'HRG': 6.984634091560305e-17, 'AAPL': 0.2383669225490027, 'V': 0.2999999999999997, 'MDT': 2.1070136052808524e-16, 'GD': 0.23874652492424112, 'MCD': 0.22251884122584142, 'T': 1.0359051902657165e-16, 'NEE': 0.0003677113009146159}",[],"[{'ticker': 'MCD', 'sector': 'Services', 'expected_rise': 0.004040019488066081, 'prob_up': 0.629080593585968, 'investment_fraction': 0.03954554031861169, 'investment_amount': 5562.971030646036, 'predicted_prob': 0.629080593585968, 'allocated_amount': 5562.971030646036, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005692480967304245, 'prob_up': 0.6077880859375, 'investment_fraction': 0.040395309503038955, 'investment_amount': 7499.999999999993, 'predicted_prob': 0.6077880859375, 'allocated_amount': 7499.999999999993, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.004164404015887121, 'prob_up': 0.5738195180892944, 'investment_fraction': 0.03129472823697641, 'investment_amount': 5968.663123106028, 'predicted_prob': 0.5738195180892944, 'allocated_amount': 5968.663123106028, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'AAPL', 'sector': 'Consumer Goods', 'expected_rise': 0.004145051534658476, 'prob_up': 0.5558933615684509, 'investment_fraction': 0.023549315393291987, 'investment_amount': 5959.173063725068, 'predicted_prob': 0.5558933615684509, 'allocated_amount': 5959.173063725068, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-13,50009.192782522885,30020.457996617453,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,19988.73478590543,True,False,"{'SLB': 9.859011755134852e-17, 'HRG': 0.03983100876223732, 'MO': 4.902376118109856e-17, 'V': 0.3, 'MDT': 5.769212353652262e-19, 'GD': 0.2999999999999998, 'MCD': 0.299354233651463, 'T': 2.472477524096938e-16, 'NEE': 0.06081475758629939}",[],"[{'ticker': 'MCD', 'sector': 'Services', 'expected_rise': 0.004028356542109313, 'prob_up': 0.629080593585968, 'investment_fraction': 0.039479141217555705, 'investment_amount': 7483.855841286576, 'predicted_prob': 0.629080593585968, 'allocated_amount': 6937.0289693539635, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005707448974043784, 'prob_up': 0.6077880859375, 'investment_fraction': 0.04050152632982503, 'investment_amount': 7500.0, 'predicted_prob': 0.6077880859375, 'allocated_amount': 5000.000000000011, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.004144402204568405, 'prob_up': 0.5738195180892944, 'investment_fraction': 0.031198901233679383, 'investment_amount': 7499.999999999995, 'predicted_prob': 0.5738195180892944, 'allocated_amount': 6531.336876893973, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'NEE', 'sector': 'Utilities', 'expected_rise': 0.002837718917806531, 'prob_up': 0.573785662651062, 'investment_fraction': 0.023837308321689083, 'investment_amount': 1520.3689396574846, 'predicted_prob': 0.573785662651062, 'allocated_amount': 1520.3689396574846, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-17,30020.45799661745,30020.457996617453,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,0.0,True,False,"{'SLB': 0.0, 'HRG': 0.0, 'PM': 1.1386918931972773e-16, 'V': 0.2999999999999998, 'MDT': 0.0, 'GD': 0.1000000000000004, 'CHTR': 0.2999999999999998, 'FB': 0.3, 'SRE': 0.0}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-18,30020.45799661745,30020.457996617453,100000.0,100000.0,0.0,0.0,0,MPT_ONLY,25000.0,0.0,True,False,"{'SLB': 1.7014746192137871e-16, 'HRG': 1.55708527943356e-16, 'MO': 1.949821362305082e-16, 'V': 0.29999999999999977, 'MDT': 9.695757280820147e-17, 'GD': 0.20522099554034856, 'MCD': 0.19477900445965127, 'FB': 0.2999999999999998, 'NEE': 0.0}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-19,55172.17417563611,30134.24513088145,100151.71617901867,100151.71617901868,151.7161790186657,0.001517161790186572,0,MPT_ONLY,25037.929044754666,25037.929044754666,True,False,"{'SLB': 2.927540253351301e-17, 'HRG': 0.05797261189999356, 'MO': 0.0, 'V': 0.2999999999999999, 'MDT': 0.0, 'HON': 0.042027388100006585, 'MCD': 0.3, 'FB': 0.3, 'SRE': 0.0}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'MCD', 'sector': 'Services', 'allocated_amount': 7500.0, 'prob_up': 0.629080593585968, 'expected_rise': 0.004040752514485503, 'actual_return': 0.010975625250966958, 'pnl': 82.31718938225218, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'V', 'sector': 'Financial', 'allocated_amount': 7499.999999999995, 'prob_up': 0.6077880859375, 'expected_rise': 0.005718684680124856, 'actual_return': 0.010129454364196988, 'pnl': 75.97090773147737, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'GD', 'sector': 'Industrial Goods', 'allocated_amount': 7500.0, 'prob_up': 0.5738195180892944, 'expected_rise': 0.004183467197111345, 'actual_return': -0.003344330519579386, 'pnl': -25.082478896845394, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'NEE', 'sector': 'Utilities', 'allocated_amount': 1370.5648170158254, 'prob_up': 0.573785662651062, 'expected_rise': 0.00280027079931323, 'actual_return': 0.016857352938435932, 'pnl': 23.10409484543863, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'HRG', 'sector': 'Conglomerates', 'allocated_amount': 1129.4351829841669, 'prob_up': 0.5463176965713501, 'expected_rise': 0.0027604967304949244, 'actual_return': -0.004067107269954295, 'pnl': -4.593534043657065, 'exit_reason': 'scheduled'}]","[{'ticker': 'MCD', 'sector': 'Services', 'expected_rise': 0.004011661605715063, 'prob_up': 0.629080593585968, 'investment_fraction': 0.03938381373408595, 'investment_amount': 7511.378713426399, 'predicted_prob': 0.629080593585968, 'allocated_amount': 7511.378713426399, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005697724344823172, 'prob_up': 0.6077880859375, 'investment_fraction': 0.04051494551464005, 'investment_amount': 7511.378713426397, 'predicted_prob': 0.6077880859375, 'allocated_amount': 7511.378713426397, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'FB', 'sector': 'Technology', 'expected_rise': 0.006258018822936286, 'prob_up': 0.5588415265083313, 'investment_fraction': 0.030567358054059586, 'investment_amount': 7511.378713426399, 'predicted_prob': 0.5588415265083313, 'allocated_amount': 7511.378713426399, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'HON', 'sector': 'Industrial Goods', 'expected_rise': 0.0025889959455889433, 'prob_up': 0.5580400824546814, 'investment_fraction': 0.022374451040922744, 'investment_amount': 1052.2787611843314, 'predicted_prob': 0.5580400824546814, 'allocated_amount': 1052.2787611843314, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'expected_rise': 0.0026875818749374676, 'prob_up': 0.5463176965713501, 'investment_fraction': 0.01476242514202666, 'investment_amount': 1451.5141432911387, 'predicted_prob': 0.5463176965713501, 'allocated_amount': 1451.5141432911387, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-20,55503.368424709886,32253.01401172651,100530.03225536998,100530.03225536998,378.3160763513192,0.003777429791368414,0,MPT_ONLY,25132.508063842495,23250.354412983375,True,False,"{'SLB': 8.688073356385813e-17, 'HRG': 0.08204813102350424, 'PM': 1.5653976375650366e-16, 'V': 0.30000000000000004, 'MDT': 7.57657829522727e-17, 'GD': 0.29999999999999993, 'MCD': 0.30000000000000004, 'T': 3.436206409874203e-17, 'SRE': 0.017951868976495453}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MCD', 'sector': 'Services', 'allocated_amount': 5562.971030646036, 'prob_up': 0.629080593585968, 'expected_rise': 0.004040019488066081, 'actual_return': 0.01531318814997662, 'pnl': 85.1868220651521, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'V', 'sector': 'Financial', 'allocated_amount': 7499.999999999993, 'prob_up': 0.6077880859375, 'expected_rise': 0.005692480967304245, 'actual_return': 0.02785297699594036, 'pnl': 208.8973274695525, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'GD', 'sector': 'Industrial Goods', 'allocated_amount': 5968.663123106028, 'prob_up': 0.5738195180892944, 'expected_rise': 0.004164404015887121, 'actual_return': 0.009606144887971402, 'pnl': 57.33584274804839, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'AAPL', 'sector': 'Consumer Goods', 'allocated_amount': 5959.173063725068, 'prob_up': 0.5558933615684509, 'expected_rise': 0.004145051534658476, 'actual_return': 0.004513392006063599, 'pnl': 26.896084068566246, 'exit_reason': 'scheduled'}]","[{'ticker': 'MCD', 'sector': 'Services', 'expected_rise': 0.004006009763025722, 'prob_up': 0.629080593585968, 'investment_fraction': 0.039351466842551724, 'investment_amount': 7539.75241915275, 'predicted_prob': 0.629080593585968, 'allocated_amount': 5657.598768293636, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005683722945394344, 'prob_up': 0.6077880859375, 'investment_fraction': 0.04045956922891696, 'investment_amount': 7539.75241915275, 'predicted_prob': 0.6077880859375, 'allocated_amount': 7539.75241915275, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.004141788064863683, 'prob_up': 0.5738195180892944, 'investment_fraction': 0.03128312132152595, 'investment_amount': 7539.752419152747, 'predicted_prob': 0.5738195180892944, 'allocated_amount': 7539.752419152747, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'SRE', 'sector': 'Utilities', 'expected_rise': 0.00230858234183671, 'prob_up': 0.570650577545166, 'investment_fraction': 0.019300429699523693, 'investment_amount': 451.1754918128159, 'predicted_prob': 0.570650577545166, 'allocated_amount': 451.1754918128159, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'HRG', 'sector': 'Conglomerates', 'expected_rise': 0.0027160374127922545, 'prob_up': 0.5463176965713501, 'investment_fraction': 0.014918726518879474, 'investment_amount': 2062.0753145714257, 'predicted_prob': 0.5463176965713501, 'allocated_amount': 2062.0753145714257, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-21,52614.07273683288,30270.706858371283,100902.35619457092,100902.35619457092,372.323939200937,0.0037036090693292056,0,MPT_ONLY,25225.58904864273,22343.365878461595,True,False,"{'SLB': 3.440534894020667e-17, 'HRG': 0.0, 'MO': 0.0, 'V': 0.3, 'CELG': 0.20893217457646696, 'GD': 0.19106782542353298, 'AMZN': 0.29999999999999993, 'T': 0.0, 'NEE': 1.0842021724855044e-16}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MCD', 'sector': 'Services', 'allocated_amount': 6937.0289693539635, 'prob_up': 0.629080593585968, 'expected_rise': 0.004028356542109313, 'actual_return': 0.020266206036486878, 'pnl': 140.58725837400564, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'V', 'sector': 'Financial', 'allocated_amount': 5000.000000000011, 'prob_up': 0.6077880859375, 'expected_rise': 0.005707448974043784, 'actual_return': 0.025655439665057678, 'pnl': 128.27719832528868, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'GD', 'sector': 'Industrial Goods', 'allocated_amount': 6531.336876893973, 'prob_up': 0.5738195180892944, 'expected_rise': 0.004144402204568405, 'actual_return': 0.011835302561673089, 'pnl': 77.30034807025315, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'NEE', 'sector': 'Utilities', 'allocated_amount': 1520.3689396574846, 'prob_up': 0.573785662651062, 'expected_rise': 0.002837718917806531, 'actual_return': 0.017205780616172506, 'pnl': 26.159134431389493, 'exit_reason': 'scheduled'}]","[{'ticker': 'V', 'sector': 'Financial', 'expected_rise': 0.005692363367129613, 'prob_up': 0.6077880859375, 'investment_fraction': 0.04049375685529224, 'investment_amount': 7567.676714592819, 'predicted_prob': 0.6077880859375, 'allocated_amount': 5129.340106335039, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'AMZN', 'sector': 'Services', 'expected_rise': 0.006979505283570709, 'prob_up': 0.5899611115455627, 'investment_fraction': 0.03288035546303539, 'investment_amount': 7567.676714592818, 'predicted_prob': 0.5899611115455627, 'allocated_amount': 7567.676714592818, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.004130020875330944, 'prob_up': 0.5738195180892944, 'investment_fraction': 0.031226487375060948, 'investment_amount': 4819.798444551855, 'predicted_prob': 0.5738195180892944, 'allocated_amount': 4819.798444551855, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'CELG', 'sector': 'Healthcare', 'expected_rise': 0.00424465446005742, 'prob_up': 0.5245271325111389, 'investment_fraction': 0.018807555853571818, 'investment_amount': 5270.437174905236, 'predicted_prob': 0.5245271325111389, 'allocated_amount': 4826.550612981882, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-24,30270.706858371283,30270.706858371283,100902.35619457092,100902.35619457092,0.0,0.0,0,MPT_ONLY,25225.58904864273,0.0,True,False,"{'SLB': 0.0, 'HRG': 0.0, 'MO': 0.0, 'V': 0.29999999999999993, 'CELG': 0.2536181349648952, 'GD': 0.22911367067302987, 'MCD': 0.21726819436207506, 'T': 0.0, 'SRE': 0.0}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
2017-04-25,30270.706858371283,30270.706858371283,100902.35619457092,100902.35619457092,0.0,0.0,0,MPT_ONLY,25225.58904864273,0.0,True,False,"{'SLB': 3.0878078051322425e-16, 'HRG': 0.00216724328998065, 'PM': 1.9912893204227915e-16, 'V': 0.2999999999999991, 'MDT': 9.741650160796186e-17, 'DHR': 0.04580963600798204, 'MCD': 0.2999999999999998, 'FB': 0.29999999999999966, 'NEE': 0.0520231207020381}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.13304658577343445,20,256,32,2,0.3,0.3,0.0098641207192472,8.996128175285611e-06,16,20,20,0.0048085845818605,5,0.8
