date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_patience,model_early_min_delta,model_lr_patience,model_lr_factor
2017-04-11,100000.0,70000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,46208.47431008122,30000.0,True,False,"{'BP': 0.0, 'AGFS': 0.29999999999999916, 'BUD': 0.10000000000000092, 'MA': 0.0, 'ABBV': 0.0, 'GD': 1.232229253026236e-16, 'BABA': 0.29999999999999993, 'INTC': 0.29999999999999993, 'PCG': 0.0}",[],"[{'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015538633016149248, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07864157188354343, 'investment_amount': 13862.542293024362, 'predicted_prob': 0.7609130859375, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.036767693714149785, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.07278585844483121, 'investment_amount': 13862.542293024328, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'BUD', 'sector': 'Consumer Goods', 'expected_rise': 0.008400118149259303, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.06063437335402318, 'investment_amount': 4620.847431008165, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 4620.847431008165, 'exit_date': Timestamp('2017-04-19 00:00:00')}, {'ticker': 'INTC', 'sector': 'Technology', 'expected_rise': 0.009677194685992953, 'prob_up': 0.7049180327868853, 'investment_fraction': 0.061881986334994636, 'investment_amount': 13862.542293024362, 'predicted_prob': 0.7049180327868853, 'allocated_amount': 5379.152568991834, 'exit_date': Timestamp('2017-04-19 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-12,70000.0,40000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,32988.84133074367,30000.0,True,False,"{'BP': 1.667460125834153e-16, 'AGFS': 0.3000000000000001, 'BUD': 0.0981930910205035, 'MA': 1.8246104342988152e-16, 'ABBV': 1.9182954456378914e-16, 'GD': 0.0018069089794960295, 'BABA': 0.2999999999999998, 'MSFT': 0.2999999999999997, 'PCG': 3.8307846916495606e-16}",[],"[{'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015528904237671129, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07862625287232379, 'investment_amount': 9896.652399223096, 'predicted_prob': 0.7609130859375, 'allocated_amount': 9896.652399223096, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MSFT', 'sector': 'Technology', 'expected_rise': 0.010706792080180206, 'prob_up': 0.7276611328125, 'investment_fraction': 0.07090371016384325, 'investment_amount': 9896.652399223092, 'predicted_prob': 0.7276611328125, 'allocated_amount': 9896.652399223092, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.037302204616138826, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.0731218444594749, 'investment_amount': 9896.652399223105, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 9896.652399223105, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'BUD', 'sector': 'Consumer Goods', 'expected_rise': 0.008411228865689043, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.06071457357457495, 'investment_amount': 3239.276299450661, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 310.04280233070676, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-13,40000.0,32594.649862688202,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,17996.637339395016,7405.350137311809,True,False,"{'BP': 0.043376289893493236, 'AGFS': 0.30000000000000004, 'PEP': 7.589415207398532e-17, 'MA': 0.0, 'ABBV': 0.0, 'GD': 0.05662371010650696, 'BABA': 0.29999999999999993, 'MSFT': 0.2999999999999999, 'PCG': 0.0}",[],"[{'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015529159923459483, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07862665564636676, 'investment_amount': 5398.991201818503, 'predicted_prob': 0.7609130859375, 'allocated_amount': 103.34760077690589, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MSFT', 'sector': 'Technology', 'expected_rise': 0.010718892165139462, 'prob_up': 0.7276611328125, 'investment_fraction': 0.0709838406931824, 'investment_amount': 5398.991201818502, 'predicted_prob': 0.7276611328125, 'allocated_amount': 5398.991201818502, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.0377745507323992, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.07341333199627646, 'investment_amount': 5398.991201818506, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 103.34760077689498, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.007248898389154609, 'prob_up': 0.6576576576576577, 'investment_fraction': 0.05456942973510558, 'investment_amount': 1019.036375597842, 'predicted_prob': 0.6576576576576577, 'allocated_amount': 1019.036375597842, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.007104472795154996, 'prob_up': 0.63363037109375, 'investment_fraction': 0.03998239843957924, 'investment_amount': 780.627358341663, 'predicted_prob': 0.63363037109375, 'allocated_amount': 780.627358341663, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-17,32594.649862688195,30000.000000000007,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,14629.237694873354,2594.649862688195,True,False,"{'BP': 0.041811147030160485, 'AGFS': 0.2999999999999998, 'PEP': 1.7325550716318358e-16, 'JPM': 9.324138683375337e-17, 'ABBV': 4.6620693416876684e-17, 'GD': 0.058188852969839736, 'BABA': 0.29999999999999977, 'GOOG': 0.29999999999999966, 'PCG': 1.496198998029996e-16}",[],"[{'ticker': 'GOOG', 'sector': 'Technology', 'expected_rise': 0.010321971318031493, 'prob_up': 0.70302734375, 'investment_fraction': 0.06475324692153525, 'investment_amount': 4388.771308462001, 'predicted_prob': 0.70302734375, 'allocated_amount': 2594.649862688195, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-18,30000.0,30000.000000000007,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,13385.904061092782,0.0,True,False,"{'BP': 0.03936411247768312, 'AGFS': 0.3000000000000001, 'PEP': 1.7856809780836263e-16, 'JPM': 0.0, 'ABBV': 0.0, 'GD': 0.06063588752231677, 'BABA': 0.3000000000000001, 'INTC': 0.2999999999999998, 'PCG': 0.0}",[],[],5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-19,61630.78156315286,34497.05270117051,101630.78156315285,101630.78156315285,1630.7815631528517,0.01630781563152861,0,HYBRID_KELLY_MPT,27133.72886198235,27133.728861982345,True,False,"{'BP': 0.04081291942274022, 'AGFS': 0.29999999999999993, 'MO': 8.955509944730264e-17, 'JPM': 0.0, 'ABBV': 0.0, 'GD': 0.059187080577260145, 'BABA': 0.29999999999999966, 'GOOG': 0.29999999999999993, 'PCG': 0.0}","[{'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 10000.0, 'prob_up': 0.7609130859375, 'expected_rise': 0.015538633016149248, 'actual_return': 0.0028975008529970037, 'pnl': 28.975008529970037, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 10000.0, 'prob_up': 0.7142857142857143, 'expected_rise': 0.036767693714149785, 'actual_return': 0.15799999999999992, 'pnl': 1579.999999999999, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'BUD', 'sector': 'Consumer Goods', 'allocated_amount': 4620.847431008165, 'prob_up': 0.7142857142857143, 'expected_rise': 0.008400118149259303, 'actual_return': -0.0008179207486558315, 'pnl': -3.779486990194574, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-11 00:00:00'), 'exit_date': Timestamp('2017-04-19 00:00:00'), 'ticker': 'INTC', 'sector': 'Technology', 'allocated_amount': 5379.152568991834, 'prob_up': 0.7049180327868853, 'expected_rise': 0.009677194685992953, 'actual_return': 0.0047565190399261326, 'pnl': 25.58604161307723, 'exit_reason': 'scheduled'}]","[{'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015518056311977748, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07875599753966249, 'investment_amount': 8140.118658594695, 'predicted_prob': 0.7609130859375, 'allocated_amount': 8140.118658594695, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.03733000492209694, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.07327322214048822, 'investment_amount': 8140.1186585947025, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 8140.1186585947025, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'GOOG', 'sector': 'Technology', 'expected_rise': 0.010294925116046912, 'prob_up': 0.70302734375, 'investment_fraction': 0.06468765587482919, 'investment_amount': 8140.1186585947025, 'predicted_prob': 0.70302734375, 'allocated_amount': 8140.1186585947025, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.007220516197894989, 'prob_up': 0.6576576576576577, 'investment_fraction': 0.054536900653854796, 'investment_amount': 1605.9661965156786, 'predicted_prob': 0.6576576576576577, 'allocated_amount': 1605.9661965156786, 'exit_date': Timestamp('2017-04-26 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.007053675327310957, 'prob_up': 0.63363037109375, 'investment_fraction': 0.03984512125554956, 'investment_amount': 1107.4066896825664, 'predicted_prob': 0.63363037109375, 'allocated_amount': 1107.4066896825664, 'exit_date': Timestamp('2017-04-26 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-20,66026.11705513633,36513.166525749075,103159.84591711868,103159.84591711868,1529.0643539658192,0.015045287760732995,0,HYBRID_KELLY_MPT,29512.950529387257,29512.950529387253,True,False,"{'BP': 0.0416695732492927, 'AGFS': 0.29999999999999977, 'MO': 8.239936510889835e-17, 'JPM': 9.714451465470121e-17, 'ABBV': 2.1169047417779477e-17, 'GD': 0.05833042675070739, 'BABA': 0.29999999999999993, 'MSFT': 0.30000000000000004, 'PCG': 0.0}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 9896.652399223096, 'prob_up': 0.7609130859375, 'expected_rise': 0.015528904237671129, 'actual_return': 0.021061213623642994, 'pnl': 208.4355103389766, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MSFT', 'sector': 'Technology', 'allocated_amount': 9896.652399223092, 'prob_up': 0.7276611328125, 'expected_rise': 0.010706792080180206, 'actual_return': 0.004139153573241572, 'pnl': 40.963764141374035, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 9896.652399223105, 'prob_up': 0.7142857142857143, 'expected_rise': 0.037302204616138826, 'actual_return': 0.12962962962962954, 'pnl': 1282.8993850844756, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'BUD', 'sector': 'Consumer Goods', 'allocated_amount': 310.04280233070676, 'prob_up': 0.7142857142857143, 'expected_rise': 0.008411228865689043, 'actual_return': -0.010431803527427452, 'pnl': -3.234305599006959, 'exit_reason': 'scheduled'}]","[{'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015415608009054262, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07859408617061464, 'investment_amount': 8853.885158816176, 'predicted_prob': 0.7609130859375, 'allocated_amount': 8853.885158816176, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'MSFT', 'sector': 'Technology', 'expected_rise': 0.01076394555925282, 'prob_up': 0.7276611328125, 'investment_fraction': 0.07128219829405749, 'investment_amount': 8853.885158816178, 'predicted_prob': 0.7276611328125, 'allocated_amount': 8853.885158816178, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.0377291268930255, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.07351907553609331, 'investment_amount': 8853.88515881617, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 8853.88515881617, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.007233779905334615, 'prob_up': 0.6576576576576577, 'investment_fraction': 0.05463708206403535, 'investment_amount': 1721.5029990516744, 'predicted_prob': 0.6576576576576577, 'allocated_amount': 1721.5029990516744, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'BP', 'sector': 'Basic Matierials', 'expected_rise': 0.00704698888291643, 'prob_up': 0.63363037109375, 'investment_fraction': 0.03980735056505053, 'investment_amount': 1229.792053887054, 'predicted_prob': 0.63363037109375, 'allocated_amount': 1229.792053887054, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-21,44050.41663229129,30987.52376590473,103291.74588634909,103291.74588634909,131.8999692303982,0.0012785979666583014,0,HYBRID_KELLY_MPT,21824.850317246444,13062.892866386552,True,False,"{'BP': 1.001772807762099e-17, 'AGFS': 0.30000000000000004, 'MO': 6.610310662082344e-17, 'JPM': 0.0, 'ABBV': 0.0, 'GD': 0.30000000000000004, 'BABA': 0.30000000000000004, 'MSFT': 0.09999999999999984, 'PCG': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'BABA', 'sector': 'Services', 'allocated_amount': 103.34760077690589, 'prob_up': 0.7609130859375, 'expected_rise': 0.015529159923459483, 'actual_return': 0.02631342007361792, 'pnl': 2.7194288328432865, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MSFT', 'sector': 'Technology', 'allocated_amount': 5398.991201818502, 'prob_up': 0.7276611328125, 'expected_rise': 0.010718892165139462, 'actual_return': 0.02232494329445478, 'pnl': 120.53217242785833, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'AGFS', 'sector': 'Conglomerates', 'allocated_amount': 103.34760077689498, 'prob_up': 0.7142857142857143, 'expected_rise': 0.0377745507323992, 'actual_return': 0.1806981519507187, 'pnl': 18.67472046892558, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'GD', 'sector': 'Industrial Goods', 'allocated_amount': 1019.036375597842, 'prob_up': 0.6576576576576577, 'expected_rise': 0.007248898389154609, 'actual_return': 0.011835302561673089, 'pnl': 12.0606038265512, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'BP', 'sector': 'Basic Matierials', 'allocated_amount': 780.627358341663, 'prob_up': 0.63363037109375, 'expected_rise': 0.007104472795154996, 'actual_return': -0.02829385376999971, 'pnl': -22.08695632578018, 'exit_reason': 'scheduled'}]","[{'ticker': 'GD', 'sector': 'Industrial Goods', 'expected_rise': 0.013609905629195476, 'prob_up': 0.831005859375, 'investment_fraction': 0.1029025177195475, 'investment_amount': 6547.455095173934, 'predicted_prob': 0.831005859375, 'allocated_amount': 6547.455095173934, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'BABA', 'sector': 'Services', 'expected_rise': 0.015383641632473698, 'prob_up': 0.7609130859375, 'investment_fraction': 0.07854326209893271, 'investment_amount': 6547.455095173934, 'predicted_prob': 0.7609130859375, 'allocated_amount': 3664.3453598589476, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'MSFT', 'sector': 'Technology', 'expected_rise': 0.010736114703213407, 'prob_up': 0.7276611328125, 'investment_fraction': 0.07121814960505926, 'investment_amount': 2182.485031724641, 'predicted_prob': 0.7276611328125, 'allocated_amount': 2182.485031724641, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'AGFS', 'sector': 'Conglomerates', 'expected_rise': 0.03798496454962477, 'prob_up': 0.7142857142857143, 'investment_fraction': 0.07367479935209513, 'investment_amount': 6547.455095173934, 'predicted_prob': 0.7142857142857143, 'allocated_amount': 668.6073796290293, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-24,33661.485072373805,31902.763819949854,103371.05733012996,103371.05733012996,79.31144378087086,0.0007678391249978933,0,HYBRID_KELLY_MPT,17587.21252423946,1758.7212524239453,True,False,"{'BP': 7.958807226995421e-18, 'AGFS': 0.2999999999999999, 'BUD': 0.0, 'JPM': 7.140877004900266e-17, 'ABBV': 0.0, 'GD': 0.3, 'BABA': 0.3, 'MSFT': 0.09999999999999995, 'PCG': 8.014451638878359e-17}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'GOOG', 'sector': 'Technology', 'allocated_amount': 2594.649862688195, 'prob_up': 0.70302734375, 'expected_rise': 0.010321971318031493, 'actual_return': 0.030567301168990868, 'pnl': 79.31144378087086, 'exit_reason': 'scheduled'}]","[{'ticker': 'MSFT', 'sector': 'Technology', 'expected_rise': 0.010735683340084729, 'prob_up': 0.7276611328125, 'investment_fraction': 0.07121715518005307, 'investment_amount': 1758.7212524239453, 'predicted_prob': 0.7276611328125, 'allocated_amount': 1758.7212524239453, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-25,31902.76381994986,31011.31719903899,103371.05733012996,103371.05733012996,0.0,0.0,0,HYBRID_KELLY_MPT,16002.904965226619,891.446620910865,True,False,"{'BP': 0.0, 'AGFS': 0.2999999999999999, 'MO': 0.0, 'JPM': 0.0, 'ABBV': 0.0, 'GD': 0.2999999999999999, 'BABA': 0.2999999999999999, 'CSCO': 0.1000000000000004, 'PCG': 2.7516505939334486e-17}",[],"[{'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.010796532711306948, 'prob_up': 0.75, 'investment_fraction': 0.0771913918273091, 'investment_amount': 1600.2904965226683, 'predicted_prob': 0.75, 'allocated_amount': 891.446620910865, 'exit_date': Timestamp('2017-05-02 00:00:00')}]",5,100000.0,853,True,False,42,/mnt/primary/simulation/trained_models_meta,12,12,0.15,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.25,0.7,0.3,0.2,0.45,0.1,3,100.0,0.3,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15022278260038335,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
