number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
15,0.4669544023213057,2026-03-11 20:33:49.598138,2026-03-11 20:41:15.166647,0 days 00:07:25.568509,32,0.7000000000000001,0.00028544548172781286,20,meta_err_finbert,256,128,5,0.2432165584949587,0.4,0.002037291417628874,0.8,5,50,GRU,1,10,1.3958395212095586e-06,0.7215686274509804,0.6718748769108439,0.4669544023213057,0.7450634740024459,0.7142771481499004,COMPLETE,0.6718748769108439,0.4669544023213057,0.7450634740024459,0.7142771481499004,0.7215686274509804
95,0.46205379931610013,2026-03-12 03:18:09.114116,2026-03-12 03:21:51.593616,0 days 00:03:42.479500,64,0.8,0.0011702340897661162,15,meta_sentiment,128,32,5,1.118541053546321,0.0,0.007535387535052596,0.8,10,30,BiGRU,1,20,2.6607256853323683e-07,0.7182072829131653,0.6666844058948576,0.46205379931610013,0.7485103338813934,0.7061167969604661,COMPLETE,0.6666844058948576,0.46205379931610013,0.7485103338813934,0.7061167969604661,0.7182072829131653
40,0.45938297072179957,2026-03-11 23:01:21.334712,2026-03-11 23:06:58.190698,0 days 00:05:36.855986,32,0.6000000000000001,0.0019161588995577792,15,meta_err_stance,128,128,5,0.5036195061703906,0.2,0.0012032416684492483,0.8,5,20,BiGRU,1,20,1.4551993668528786e-06,0.7162464985994399,0.658638177233932,0.45938297072179957,0.7515914362908144,0.6884273738265567,COMPLETE,0.658638177233932,0.45938297072179957,0.7515914362908144,0.6884273738265567,0.7162464985994399
48,0.45805995449388615,2026-03-11 23:46:43.220407,2026-03-11 23:50:09.386307,0 days 00:03:26.165900,64,0.8,0.00018084474650323942,10,meta_sentiment,128,128,5,1.065651553507642,0.0,0.00711357023128903,0.8,7,30,LSTM,1,20,1.2391741915912562e-07,0.7168067226890756,0.6680345711520397,0.45805995449388615,0.7305297265024339,0.7213922212474033,COMPLETE,0.6680345711520397,0.45805995449388615,0.7305297265024339,0.7213922212474033,0.7168067226890756
74,0.4559122266097102,2026-03-12 01:52:35.048169,2026-03-12 01:55:47.610866,0 days 00:03:12.562697,64,0.8,0.0010315326919493576,10,meta_err_emotion,256,64,5,0.7859687398389335,0.2,0.00462660201669622,0.4,7,20,GRU,1,20,3.859106478844878e-05,0.7176470588235294,0.6730294789860434,0.4559122266097102,0.7295923746423951,0.7145884965958009,COMPLETE,0.6730294789860434,0.4559122266097102,0.7295923746423951,0.7145884965958009,0.7176470588235294
26,0.45494090129149906,2026-03-11 21:43:26.520921,2026-03-11 21:51:12.905919,0 days 00:07:46.384998,32,0.6000000000000001,0.0004778947829412242,20,meta_err_unified_emotion,256,64,5,0.3993093439704262,0.30000000000000004,0.002054822342635786,0.8,10,50,BiLSTM,1,10,1.131392712859165e-05,0.7140056022408964,0.6499247593959125,0.45494090129149906,0.7603485275067846,0.6773466239226693,COMPLETE,0.6499247593959125,0.45494090129149906,0.7603485275067846,0.6773466239226693,0.7140056022408964
53,0.4530333350676658,2026-03-12 00:05:02.822759,2026-03-12 00:11:21.657910,0 days 00:06:18.835151,32,0.8,0.0033561223756408127,20,meta_emotion,128,128,5,1.0703608557028201,0.4,0.0022573566303524238,0.8,5,20,BiGRU,1,20,3.2174741230918234e-06,0.7103641456582633,0.6624220808331057,0.4530333350676658,0.7353145039347025,0.720541422032439,COMPLETE,0.6624220808331057,0.4530333350676658,0.7353145039347025,0.720541422032439,0.7103641456582633
34,0.4526933629421187,2026-03-11 22:35:08.665157,2026-03-11 22:39:55.702368,0 days 00:04:47.037211,64,0.8,4.844421913419096e-05,20,meta_sentiment,128,128,5,1.0362781551699414,0.0,0.003273205276496344,0.8,5,30,BiGRU,1,20,1.6557672380475002e-07,0.7120448179271708,0.6753370002236924,0.4526933629421187,0.7222107948313986,0.7390423187705658,COMPLETE,0.6753370002236924,0.4526933629421187,0.7222107948313986,0.7390423187705658,0.7120448179271708
9,0.4524329206437335,2026-03-11 19:42:08.208745,2026-03-11 19:49:40.706140,0 days 00:07:32.497395,32,0.6000000000000001,0.0008350071669866876,20,meta_err_stance,128,128,5,0.8148932125087399,0.0,0.0006366144994552212,0.8,5,30,BiGRU,1,20,1.9545735860656967e-07,0.7187675070028011,0.6578193016678392,0.4524329206437335,0.750874569496992,0.6928934407953474,COMPLETE,0.6578193016678392,0.4524329206437335,0.750874569496992,0.6928934407953474,0.7187675070028011
72,0.45071057414468957,2026-03-12 01:45:05.897540,2026-03-12 01:48:25.045746,0 days 00:03:19.148206,64,0.7000000000000001,0.0018130561273349696,10,meta_sentiment,256,64,5,0.9580919662778694,0.0,0.003386432150611441,0.4,7,20,GRU,1,20,7.92751627038507e-07,0.7064425770308125,0.6791935987230515,0.45071057414468957,0.7120157771830361,0.7524967866783777,COMPLETE,0.6791935987230515,0.45071057414468957,0.7120157771830361,0.7524967866783777,0.7064425770308125
