company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
AAPL,Consumer Goods,GRU,classification,5,,,,0.0657512425947884,0.5454545454545454,0.5142857142857142,0.5806451612903226,0.53125,0.6428571428571429,0.35110367935273096,0.7058823529411765,0.5806451612903226,0.9,1189,398,42,64,11,0.185,0.35110367935273096,True
ABB,Industrial Goods,GRU,classification,5,,,,0.07685926744783814,0.4166666666666667,0.47619047619047616,0.37037037037037035,0.5625,0.5238095238095238,0.3429971702850177,0.5833333333333334,0.4117647058823529,1.0,1189,398,42,64,11,0.05,0.3429971702850177,True
ABBV,Healthcare,GRU,classification,5,,,,0.30158730158730157,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.65625,0.8571428571428571,0.6171186116423494,0.625,1.0,0.45454545454545453,1108,398,42,64,11,0.25499999999999995,0.6171186116423494,True
AEP,Utilities,GRU,classification,5,,,,0.4879500364742666,0.8,0.6666666666666666,1.0,0.71875,0.7857142857142857,0.570087712549569,0.8524590163934426,0.7428571428571429,1.0,1189,398,42,64,12,0.05,0.570087712549569,True
AGFS,Conglomerates,GRU,classification,5,,,,0.0,0.0,0.0,0.0,0.640625,0.7380952380952381,0.435285750066007,0.42105263157894735,1.0,0.26666666666666666,632,110,42,64,11,0.3549999999999999,0.435285750066007,True
AMGN,Healthcare,GRU,classification,5,,,,0.28047076324319337,0.3829787234042553,0.9,0.24324324324324326,0.546875,0.8095238095238095,0.5773502691896257,0.6,1.0,0.42857142857142855,1189,398,42,64,12,0.44499999999999995,0.5773502691896257,True
AMZN,Services,GRU,classification,5,,,,-0.011444873404026341,0.5789473684210527,0.6666666666666666,0.5116279069767442,0.5,0.7380952380952381,0.4385290096535146,0.7924528301886793,0.7777777777777778,0.8076923076923077,1189,398,42,64,19,0.35999999999999993,0.4385290096535146,True
BA,Industrial Goods,GRU,classification,5,,,,0.2805550872420795,0.5306122448979592,0.6842105263157895,0.43333333333333335,0.640625,0.7619047619047619,0.5335783750799326,0.782608695652174,0.8571428571428571,0.72,1189,398,42,64,12,0.5049999999999999,0.5335783750799326,True
BABA,Services,GRU,classification,5,,,,0.0,0.0,0.0,0.0,0.375,0.7142857142857143,0.2332573806517552,0.14285714285714285,1.0,0.07692307692307693,676,154,42,64,11,0.30499999999999994,0.2332573806517552,True
BAC,Financial,GRU,classification,5,,,,0.05372381380046503,0.2916666666666667,0.6363636363636364,0.1891891891891892,0.46875,0.6904761904761905,0.40406101782088427,0.6285714285714286,0.5238095238095238,0.7857142857142857,1189,398,42,64,12,0.29,0.40406101782088427,True
BBL,Basic Matierials,GRU,classification,5,,,,0.2326627401467658,0.47761194029850745,0.32,0.9411764705882353,0.453125,0.7619047619047619,0.5058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,1189,398,42,64,11,0.33499999999999996,0.5058823529411764,True
