company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,LSTM,classification,1,,,,-0.0678326525517921,0.20512820512820512,0.36363636363636365,0.14285714285714285,0.515625,0.5714285714285714,0.2773500981126146,0.25,1.0,0.14285714285714285,942,398,42,64,12,0.5449999999999999,0.2773500981126146
ABB,Industrial Goods,LSTM,classification,1,,,,0.02262814111007102,0.7142857142857143,0.5645161290322581,0.9722222222222222,0.5625,0.5238095238095238,0.17658381855353683,0.5454545454545454,0.41379310344827586,0.8,942,398,42,64,11,0.49999999999999994,0.17658381855353683
ABBV,Healthcare,LSTM,classification,1,,,,0.25632510624947563,0.5454545454545454,0.7142857142857143,0.4411764705882353,0.609375,0.6666666666666666,0.3414178068795598,0.5,0.7777777777777778,0.3684210526315789,861,336,42,64,11,0.575,0.3414178068795598
AEP,Utilities,LSTM,classification,1,,,,-0.02404930351219409,0.5675675675675675,0.5833333333333334,0.5526315789473685,0.5,0.6666666666666666,0.32723112128146453,0.6956521739130435,0.6956521739130435,0.6956521739130435,942,398,42,64,13,0.49499999999999994,0.32723112128146453
AMGN,Healthcare,LSTM,classification,1,,,,0.047619047619047616,0.22727272727272727,0.625,0.1388888888888889,0.46875,0.6904761904761905,0.3535533905932738,0.3157894736842105,1.0,0.1875,942,398,42,64,13,0.5099999999999999,0.3535533905932738
AMZN,Services,LSTM,classification,1,,,,0.16348734079150698,0.10810810810810811,1.0,0.05714285714285714,0.484375,0.6428571428571429,0.28603877677367767,0.6341463414634146,0.6190476190476191,0.65,942,398,42,64,11,0.4549999999999999,0.28603877677367767
BA,Industrial Goods,LSTM,classification,1,,,,0.31898963300538824,0.3333333333333333,1.0,0.2,0.5625,0.7142857142857143,0.4305283859114459,0.7,0.6666666666666666,0.7368421052631579,942,398,42,64,11,0.5099999999999999,0.4305283859114459
BAC,Financial,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.578125,0.6190476190476191,0.25819888974716115,0.2,1.0,0.1111111111111111,942,398,42,64,11,0.5499999999999999,0.25819888974716115
BBL,Basic Matierials,LSTM,classification,1,,,,0.11378277614173485,0.56,0.42,0.84,0.484375,0.6666666666666666,0.33190618145300227,0.7083333333333334,0.6538461538461539,0.7727272727272727,942,398,42,64,16,0.4749999999999999,0.33190618145300227
BCH,Financial,LSTM,classification,1,,,,-0.10992325219324099,0.5681818181818182,0.4098360655737705,0.9259259259259259,0.40625,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,942,398,42,64,11,0.5249999999999999,0.35696473595396144
BHP,Basic Matierials,LSTM,classification,1,,,,0.07881104062391008,0.391304347826087,0.5,0.32142857142857145,0.5625,0.7142857142857143,0.4472135954999579,0.6666666666666666,0.8,0.5714285714285714,942,398,42,64,11,0.5299999999999999,0.4472135954999579
BP,Basic Matierials,LSTM,classification,1,,,,0.2197931566007756,0.30303030303030304,0.7142857142857143,0.19230769230769232,0.640625,0.5952380952380952,0.23677853202210844,0.6382978723404256,0.5357142857142857,0.7894736842105263,942,398,42,64,11,0.58,0.23677853202210844
BRK-A,Financial,LSTM,classification,1,,,,0.13211031413252305,0.6075949367088608,0.47058823529411764,0.8571428571428571,0.515625,0.6190476190476191,0.2919371040605711,0.38461538461538464,0.8333333333333334,0.25,942,398,42,64,12,0.57,0.2919371040605711
BSAC,Financial,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.5625,0.6666666666666666,0.2850438562747845,0.2222222222222222,1.0,0.125,942,398,42,64,11,0.5549999999999999,0.2850438562747845
BUD,Consumer Goods,LSTM,classification,1,,,,0.0,0.30434782608695654,0.5,0.21875,0.5,0.6666666666666666,0.2850438562747845,0.2222222222222222,1.0,0.125,942,398,42,64,11,0.5049999999999999,0.2850438562747845
C,Financial,LSTM,classification,1,,,,-0.14856415213808927,0.0,0.0,0.0,0.5625,0.5714285714285714,0.23452078799117146,0.18181818181818182,1.0,0.1,942,398,42,64,11,0.58,0.23452078799117146
CAT,Industrial Goods,LSTM,classification,1,,,,0.125,0.5625,0.5625,0.5625,0.5625,0.5238095238095238,0.21320071635561041,0.6666666666666666,0.5,1.0,942,398,42,64,11,0.5099999999999999,0.21320071635561041
