company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
AAPL,Consumer Goods,GRU,regression,1,0.00024784398314539754,0.01254282543614954,-0.030944550521826875,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,1198,398,42,64,11
ABB,Industrial Goods,GRU,regression,1,0.00014819429575965167,0.010359132783106434,-0.12214187786578168,0.0,0.0,0.0,0.0,0.4375,,,,,,1198,398,42,64,11
ABBV,Healthcare,GRU,regression,1,0.0007129778961174274,0.01889584272944253,-0.015984947272960737,-0.23498401923230525,0.05,0.16666666666666666,0.029411764705882353,0.40625,,,,,,1117,398,42,64,11
AEP,Utilities,GRU,regression,1,0.00016691923852729082,0.00949885932661744,0.0025273383329540433,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,1198,398,42,64,11
AGFS,Conglomerates,GRU,regression,1,0.0026232019320174644,0.02792480233037221,-0.03342664368379378,0.0,0.5617977528089888,0.390625,1.0,0.390625,,,,,,641,115,42,64,11
AMGN,Healthcare,GRU,regression,1,0.00032126873929184485,0.014294645643110504,0.013024205662529709,0.0,0.72,0.5625,1.0,0.5625,,,,,,1198,398,42,64,11
AMZN,Services,GRU,regression,1,0.0003388664504541068,0.01412633491693191,-0.008066442345921798,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1198,398,42,64,11
BA,Industrial Goods,GRU,regression,1,0.00020014354106404888,0.010451313860473599,0.008234901450284049,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,1198,398,42,64,11
BABA,Services,GRU,regression,1,0.0006419691607395439,0.019256205316569408,-0.1105209813123531,0.0,0.0,0.0,0.0,0.484375,,,,,,685,159,42,64,11
BAC,Financial,GRU,regression,1,0.0002869327587512333,0.012998908917085016,-0.009917582363809796,0.028412301416375987,0.06896551724137931,0.5,0.037037037037037035,0.578125,,,,,,1198,398,42,64,11
