number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
67,0.1333308066956423,2026-03-14 10:25:14.665119,2026-03-14 10:36:21.003609,0 days 00:11:06.338490,64,2,0.5,0.0084287862972007,15,meta_emotion,128,128,5,1.7868620334232848,0.0,0.0445071048070921,0.0006462322556881,0.4,5,30,BiLSTM,6,1,corn,15,3.2025952823864454,0.5408733078221508,9,0.6375851002948068,0.3650718828585311,31,0.0006060690188195,0.5283088235294118,0.1163864695426488,0.1333308066956423,0.1902573529411764,COMPLETE,0.1163864695426488,0.1902573529411764,0.5283088235294118,0.1333308066956423
