number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
57,0.0773406947650298,2026-03-12 16:16:56.696535,2026-03-12 16:27:17.019341,0 days 00:10:20.322806,128,2,0.4,0.0091533971364742,10,meta,64,32,1,0.6785182540735795,0.4,0.0312515055547079,0.0010596245852591,0.4,7,20,GRU,6,2,coral,15,1.7399443188432808,0.744711075453061,9,0.8154280960158886,0.1853673564566666,31,2.176511143003161e-07,0.5207720588235294,0.118064547014448,0.0773406947650298,0.178125,COMPLETE,0.118064547014448,0.178125,0.5207720588235294,0.0773406947650298
