number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
37,0.31102628372438434,2026-03-01 15:27:24.519927,2026-03-01 15:36:30.760327,0 days 00:09:06.240400,16,0.30000000000000004,0.00813233413185374,15,sector_sentiment,256,32,1,1.0453476052702024,0.2,0.003624412559221282,0.8,10,50,LSTM,2,20,2.096217491400892e-06,0.6231527093596058,0.557645863718831,0.31102628372438434,0.6847723407852542,0.6371604759672491,COMPLETE,0.557645863718831,0.31102628372438434,0.6847723407852542,0.6371604759672491,0.6231527093596058
85,0.3108756071465733,2026-03-01 22:09:47.915053,2026-03-01 22:17:29.529463,0 days 00:07:41.614410,16,0.2,0.008981721726389147,15,sector_finbert,256,128,1,1.2026582819513796,0.1,0.008914592053316931,0.8,10,50,LSTM,1,20,1.934338289450511e-06,0.6237000547345376,0.5466881836578221,0.3108756071465733,0.6838160687993436,0.618540943441473,COMPLETE,0.5466881836578221,0.3108756071465733,0.6838160687993436,0.618540943441473,0.6237000547345376
35,0.3107173369531996,2026-03-01 15:11:13.757203,2026-03-01 15:21:46.919012,0 days 00:10:33.161809,16,0.2,0.0019940832545252826,20,sector_sentiment,256,64,1,0.9753003550820832,0.4,0.007393435805170486,0.8,7,20,BiGRU,2,20,7.2917223003303615e-06,0.6206896551724139,0.5265354755612922,0.3107173369531996,0.7089350548662608,0.5809256355840069,COMPLETE,0.5265354755612922,0.3107173369531996,0.7089350548662608,0.5809256355840069,0.6206896551724139
44,0.3103825947974473,2026-03-01 16:17:01.352748,2026-03-01 16:25:02.310900,0 days 00:08:00.958152,16,0.6000000000000001,0.002454181859717745,15,sector,256,64,1,1.7489002754494485,0.2,0.0031548288774335873,0.4,10,20,BiGRU,1,20,0.0003057038994626616,0.6267104542966612,0.5475572603463715,0.3103825947974473,0.6948555046090639,0.6195866925717636,COMPLETE,0.5475572603463715,0.3103825947974473,0.6948555046090639,0.6195866925717636,0.6267104542966612
12,0.3102850869705461,2026-03-01 11:49:50.334824,2026-03-01 12:07:45.648522,0 days 00:17:55.313698,16,0.1,0.004013470627004451,20,sector_sentiment,128,64,1,1.4639067858784085,0.30000000000000004,0.0021991104073522502,0.8,7,20,BiGRU,2,5,6.329932726864658e-05,0.6157635467980296,0.5469148147331891,0.3102850869705461,0.6942613953019566,0.6243799890344573,COMPLETE,0.5469148147331891,0.3102850869705461,0.6942613953019566,0.6243799890344573,0.6157635467980296
14,0.31022969713092036,2026-03-01 12:18:30.431831,2026-03-01 12:30:50.504227,0 days 00:12:20.072396,16,0.1,0.00750637813996919,20,sector_unified_emotion,256,32,1,1.413735782279382,0.4,0.0010819802284447633,0.8,7,20,BiLSTM,1,20,3.139903774683028e-05,0.6245210727969348,0.5539117788685748,0.31022969713092036,0.6885301075514544,0.6152303391160086,COMPLETE,0.5539117788685748,0.31022969713092036,0.6885301075514544,0.6152303391160086,0.6245210727969348
63,0.30939881494717647,2026-03-01 18:52:31.540119,2026-03-01 19:01:33.945102,0 days 00:09:02.404983,16,0.5,0.004621268481791375,20,sector_sentiment,256,64,1,1.1455662194745901,0.4,0.0003714081961514143,0.4,10,20,BiGRU,1,20,0.0002218700344548552,0.6220580186097427,0.529875043588086,0.30939881494717647,0.7111859107058932,0.5809086124299957,COMPLETE,0.529875043588086,0.30939881494717647,0.7111859107058932,0.5809086124299957,0.6220580186097427
34,0.30919028633487805,2026-03-01 14:59:47.181900,2026-03-01 15:11:13.756388,0 days 00:11:26.574488,16,0.2,0.003426902450009748,20,sector_sentiment,256,64,1,1.8495692950206388,0.4,0.0035863197543806063,0.8,10,50,BiGRU,2,10,0.00021080486734542157,0.6280788177339902,0.5432627179865023,0.30919028633487805,0.703885497913026,0.5773611783058221,COMPLETE,0.5432627179865023,0.30919028633487805,0.703885497913026,0.5773611783058221,0.6280788177339902
8,0.30897741595464917,2026-03-01 11:18:18.203957,2026-03-01 11:27:31.946938,0 days 00:09:13.742981,16,0.0,0.005031362585800877,20,sector_sentiment,128,64,1,1.289133839857049,0.30000000000000004,0.0026414496454242246,0.4,10,20,BiGRU,2,15,6.525765108342356e-05,0.6234263820470717,0.5373257816997209,0.30897741595464917,0.6986505150448686,0.6051064924704034,COMPLETE,0.5373257816997209,0.30897741595464917,0.6986505150448686,0.6051064924704034,0.6234263820470717
76,0.3088491125236683,2026-03-01 20:38:08.205533,2026-03-01 20:47:07.743552,0 days 00:08:59.538019,16,0.30000000000000004,0.008088021089806227,15,sector_emotion,256,32,1,0.9514945290010469,0.2,0.0023741332594007384,0.8,5,50,LSTM,2,20,3.2303606361826656e-06,0.6280788177339901,0.5612101327387468,0.3088491125236683,0.6827372864429833,0.6287853897231561,COMPLETE,0.5612101327387468,0.3088491125236683,0.6827372864429833,0.6287853897231561,0.6280788177339901
