number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
31,0.1213182916402127,2026-03-13 07:44:47.019241,2026-03-13 09:04:20.974219,0 days 01:19:33.954978,64,6,0.8,0.0086504613384149,15,meta_all_nlp,128,128,5,0.680022879708398,0.4,0.0785647901256215,0.0018825164158258,0.8,10,30,LSTM,6,2,corn,20,3.3795270032249967,0.5873905207984306,21,0.7579466748452554,0.3267918458459822,41,0.0005217925706609,0.5375,0.1167646790844076,0.1213182916402127,0.213235294117647,COMPLETE,0.1167646790844076,0.213235294117647,0.5375,0.1213182916402127
