number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
19,-0.0115976365377278,2026-03-02 13:44:29.939786,2026-03-02 13:50:37.942532,0 days 00:06:08.002746,64,0.1,0.007617843549936,20,all_nlp,64,64,1,1.7322769242865832,0.2,1.2897901699837052e-05,0.4,7,30,GRU,2,15,0.000705717602247,COMPLETE
