number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
93,0.4504691461506408,2026-03-01 06:50:21.932735,2026-03-01 06:54:49.198954,0 days 00:04:27.266219,32,0.5,0.0009287772314482,10,sentiment,64,64,5,1.4820391469601186,0.0,0.0033082565249904,0.8,5,20,BiGRU,1,20,0.0005102182132839,0.7068965517241379,0.6652840350428203,0.4504691461506408,0.7344290290152676,0.712769628448399,COMPLETE,0.6652840350428203,0.4504691461506408,0.7344290290152676,0.712769628448399,0.7068965517241379
