company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,GRU,classification,5,,,,0.00807265799494138,0.11428571428571428,0.5,0.06451612903225806,0.515625,0.6190476190476191,0.3402785236893603,0.3333333333333333,1.0,0.2,1189,398,42,64,11,0.6849999999999999,0.3402785236893603
ABB,Industrial Goods,GRU,classification,5,,,,0.07685926744783814,0.4166666666666667,0.47619047619047616,0.37037037037037035,0.5625,0.5238095238095238,0.3429971702850177,0.5833333333333334,0.4117647058823529,1.0,1189,398,42,64,11,0.5249999999999999,0.3429971702850177
ABBV,Healthcare,GRU,classification,5,,,,0.330845379315203,0.6181818181818182,0.6296296296296297,0.6071428571428571,0.671875,0.8571428571428571,0.6171186116423494,0.625,1.0,0.45454545454545453,1108,398,42,64,11,0.62,0.6171186116423494
AEP,Utilities,GRU,classification,5,,,,0.4879500364742666,0.8,0.6666666666666666,1.0,0.71875,0.7857142857142857,0.570087712549569,0.8524590163934426,0.7428571428571429,1.0,1189,398,42,64,12,0.24999999999999994,0.570087712549569
AGFS,Conglomerates,GRU,classification,5,,,,0.0,0.0,0.0,0.0,0.640625,0.7142857142857143,0.3721042037676254,0.3333333333333333,1.0,0.2,632,110,42,64,11,0.5299999999999999,0.3721042037676254
AMGN,Healthcare,GRU,classification,5,,,,0.2545468267653503,0.34782608695652173,0.8888888888888888,0.21621621621621623,0.53125,0.8095238095238095,0.5773502691896257,0.6,1.0,0.42857142857142855,1189,398,42,64,12,0.4699999999999999,0.5773502691896257
AMZN,Services,GRU,classification,5,,,,-0.011444873404026341,0.5789473684210527,0.6666666666666666,0.5116279069767442,0.5,0.7380952380952381,0.4385290096535146,0.7924528301886793,0.7777777777777778,0.8076923076923077,1189,398,42,64,19,0.44499999999999995,0.4385290096535146
BA,Industrial Goods,GRU,classification,5,,,,0.28578947486163975,0.5106382978723404,0.7058823529411765,0.4,0.640625,0.7619047619047619,0.5335783750799326,0.782608695652174,0.8571428571428571,0.72,1189,398,42,64,12,0.5149999999999999,0.5335783750799326
BABA,Services,GRU,classification,5,,,,0.09759000729485331,0.04878048780487805,1.0,0.025,0.390625,0.6666666666666666,0.014284256782850143,0.125,0.3333333333333333,0.07692307692307693,676,154,42,64,11,0.5349999999999999,0.014284256782850143
BAC,Financial,GRU,classification,5,,,,0.05372381380046503,0.2916666666666667,0.6363636363636364,0.1891891891891892,0.46875,0.6904761904761905,0.40406101782088427,0.6285714285714286,0.5238095238095238,0.7857142857142857,1189,398,42,64,12,0.62,0.40406101782088427
BBL,Basic Matierials,GRU,classification,5,,,,0.2326627401467658,0.47761194029850745,0.32,0.9411764705882353,0.453125,0.7619047619047619,0.5058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,1189,398,42,64,11,0.565,0.5058823529411764
BCH,Financial,GRU,classification,5,,,,0.12825839719182697,0.4935064935064935,0.3333333333333333,0.95,0.390625,0.6904761904761905,0.469041575982343,0.7719298245614035,0.6285714285714286,1.0,1189,398,42,64,11,0.4799999999999999,0.469041575982343
BHP,Basic Matierials,GRU,classification,5,,,,0.2988512850292851,0.5185185185185185,0.3783783783783784,0.8235294117647058,0.59375,0.6666666666666666,0.20952908873087345,0.125,1.0,0.06666666666666667,1189,398,42,64,11,0.6649999999999999,0.20952908873087345
BP,Basic Matierials,GRU,classification,5,,,,0.09036175953247158,0.29411764705882354,0.45454545454545453,0.21739130434782608,0.625,0.7619047619047619,0.5058823529411764,0.7058823529411765,0.7058823529411765,0.7058823529411765,1189,398,42,64,20,0.31499999999999995,0.5058823529411764
BRK-A,Financial,GRU,classification,5,,,,0.21034547094825445,0.6666666666666666,0.54,0.8709677419354839,0.578125,0.5952380952380952,0.31622776601683794,0.6046511627906976,0.4642857142857143,0.8666666666666667,1189,398,42,64,11,0.5299999999999999,0.31622776601683794
BSAC,Financial,GRU,classification,5,,,,0.2833310058138043,0.56,0.5185185185185185,0.6086956521739131,0.65625,0.6428571428571429,0.3038024971663591,0.6341463414634146,0.5652173913043478,0.7222222222222222,1189,398,42,64,11,0.61,0.3038024971663591
BUD,Consumer Goods,GRU,classification,5,,,,0.1495148637622428,0.1276595744680851,1.0,0.06818181818181818,0.359375,0.7142857142857143,0.4300756154038903,0.6666666666666666,0.6,0.75,1189,398,42,64,11,0.735,0.4300756154038903
C,Financial,GRU,classification,5,,,,0.23502786055720126,0.20512820512820512,1.0,0.11428571428571428,0.515625,0.7142857142857143,0.36084519443548835,0.5714285714285714,0.5333333333333333,0.6153846153846154,1189,398,42,64,11,0.6,0.36084519443548835
CAT,Industrial Goods,GRU,classification,5,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.40476190476190477,0.0,0.576271186440678,0.40476190476190477,1.0,1189,398,42,64,11,0.05,0.0
CELG,Healthcare,GRU,classification,5,,,,0.1447879476646816,0.64,0.5853658536585366,0.7058823529411765,0.578125,0.8809523809523809,0.7561512453751252,0.8571428571428571,0.8823529411764706,0.8333333333333334,1189,398,42,64,12,0.38499999999999995,0.7561512453751252
CHL,Technology,GRU,classification,5,,,,0.08342887931750191,0.45901639344262296,0.34146341463414637,0.7,0.484375,0.7857142857142857,0.5773502691896257,0.7692307692307693,0.7142857142857143,0.8333333333333334,1189,398,42,64,13,0.62,0.5773502691896257
