company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
AAPL,Consumer Goods,LSTM,classification,5,,,,0.058362172604259924,0.4827586206896552,0.5185185185185185,0.45161290322580644,0.53125,0.6190476190476191,0.28643577734887543,0.68,0.5666666666666667,0.85,1189,398,42,64,21,0.635,0.28643577734887543
ABB,Industrial Goods,LSTM,classification,5,,,,0.2596059785840372,0.2,1.0,0.1111111111111111,0.625,0.6666666666666666,0.45069390943299864,0.65,0.5,0.9285714285714286,1189,398,42,64,21,0.59,0.45069390943299864
ABBV,Healthcare,LSTM,classification,5,,,,0.15231225557722924,0.5757575757575758,0.5,0.6785714285714286,0.5625,0.7857142857142857,0.3753785967647742,0.3076923076923077,1.0,0.18181818181818182,1108,398,42,64,24,0.7699999999999999,0.3753785967647742
AEP,Utilities,LSTM,classification,5,,,,0.31445669017230515,0.7555555555555555,0.6296296296296297,0.9444444444444444,0.65625,0.7857142857142857,0.570087712549569,0.8524590163934426,0.7428571428571429,1.0,1189,398,42,64,21,0.3999999999999999,0.570087712549569
AGFS,Conglomerates,LSTM,classification,5,,,,0.0,0.5287356321839081,0.359375,1.0,0.359375,0.6904761904761905,0.5270462766947299,0.6976744186046512,0.5357142857142857,1.0,632,110,42,64,21,0.5199999999999999,0.5270462766947299
AMGN,Healthcare,LSTM,classification,5,,,,0.16637976944997757,0.49122807017543857,0.7,0.3783783783783784,0.546875,0.8809523809523809,0.7779866052154991,0.8484848484848485,0.7368421052631579,1.0,1189,398,42,64,28,0.32999999999999996,0.7779866052154991
AMZN,Services,LSTM,classification,5,,,,0.13399778516057587,0.5,0.7619047619047619,0.37209302325581395,0.5,0.6190476190476191,0.3466876226407682,0.6,0.8571428571428571,0.46153846153846156,1189,398,42,64,24,0.7499999999999999,0.3466876226407682
BA,Industrial Goods,LSTM,classification,5,,,,0.19120444499264716,0.125,1.0,0.06666666666666667,0.5625,0.7380952380952381,0.5181036310903636,0.7441860465116279,0.8888888888888888,0.64,1189,398,42,64,21,0.575,0.5181036310903636
BABA,Services,LSTM,classification,5,,,,0.09759000729485331,0.04878048780487805,1.0,0.025,0.390625,0.7380952380952381,0.30912864528457074,0.35294117647058826,0.75,0.23076923076923078,676,154,42,64,21,0.4799999999999999,0.30912864528457074
BAC,Financial,LSTM,classification,5,,,,0.04084525678298932,0.7216494845360825,0.5833333333333334,0.9459459459459459,0.578125,0.6190476190476191,0.39285714285714285,0.6190476190476191,0.4642857142857143,0.9285714285714286,1189,398,42,64,21,0.37499999999999994,0.39285714285714285
BBL,Basic Matierials,LSTM,classification,5,,,,0.08106219430942421,0.41935483870967744,0.28888888888888886,0.7647058823529411,0.4375,0.8095238095238095,0.6020768134647814,0.7333333333333333,0.8461538461538461,0.6470588235294118,1189,398,42,64,22,0.5149999999999999,0.6020768134647814
BCH,Financial,LSTM,classification,5,,,,0.1936659327462977,0.5142857142857142,0.36,0.9,0.46875,0.6666666666666666,0.42817441928883765,0.7586206896551724,0.6111111111111112,1.0,1189,398,42,64,21,0.4799999999999999,0.42817441928883765
BHP,Basic Matierials,LSTM,classification,5,,,,0.21181758525293418,0.4745762711864407,0.3333333333333333,0.8235294117647058,0.515625,0.7619047619047619,0.46833099703329334,0.6428571428571429,0.6923076923076923,0.6,1189,398,42,64,21,0.565,0.46833099703329334
BP,Basic Matierials,LSTM,classification,5,,,,0.13452132697638328,0.5411764705882353,0.3709677419354839,1.0,0.390625,0.7857142857142857,0.5882352941176471,0.64,1.0,0.47058823529411764,1189,398,42,64,35,0.7599999999999999,0.5882352941176471
