number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
63,-0.025994506690621,2026-03-02 20:01:38.327792,2026-03-02 20:07:05.918171,0 days 00:05:27.590379,64,0.0,0.0007186097805484,10,sentiment,64,32,5,1.3849556692248748,0.3,6.227947915988392e-06,0.4,7,20,BiGRU,2,15,0.000611275393378,COMPLETE
